timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag
168,129.980500,910.058500,59.991600,-143.000000,-0.798635,0.601815,0.000000,-0.601815,-0.798635,0.000000,0.000000,0.000000,1.000000,0
169,129.980500,910.058500,59.991600,-143.000000,-0.798635,0.601815,0.000000,-0.601815,-0.798635,0.000000,0.000000,0.000000,1.000000,0
170,119.970700,890.039000,59.991600,-140.100006,-0.767165,0.641450,0.000000,-0.641450,-0.767165,0.000000,0.000000,0.000000,1.000000,0
171,119.970700,890.039000,59.991600,-140.100006,-0.767165,0.641450,0.000000,-0.641450,-0.767165,0.000000,0.000000,0.000000,1.000000,0
172,119.970700,890.039000,59.991600,-140.100006,-0.767165,0.641450,0.000000,-0.641450,-0.767165,0.000000,0.000000,0.000000,1.000000,0
173,119.970700,890.039000,59.991600,-140.100006,-0.767165,0.641450,0.000000,-0.641450,-0.767165,0.000000,0.000000,0.000000,1.000000,0
174,100.000000,860.058500,70.001300,-136.199997,-0.721760,0.692143,0.000000,-0.692143,-0.721760,0.000000,0.000000,0.000000,1.000000,0
175,100.000000,860.058500,70.001300,-136.199997,-0.721760,0.692143,0.000000,-0.692143,-0.721760,0.000000,0.000000,0.000000,1.000000,0
176,100.000000,860.058500,70.001300,-136.199997,-0.721760,0.692143,0.000000,-0.692143,-0.721760,0.000000,0.000000,0.000000,1.000000,0
177,100.000000,860.058500,70.001300,-136.199997,-0.721760,0.692143,0.000000,-0.692143,-0.721760,0.000000,0.000000,0.000000,1.000000,0
178,89.990200,829.980400,70.001300,-132.500000,-0.675590,0.737277,0.000000,-0.737277,-0.675590,0.000000,0.000000,0.000000,1.000000,0
179,89.990200,829.980400,70.001300,-132.500000,-0.675590,0.737277,0.000000,-0.737277,-0.675590,0.000000,0.000000,0.000000,1.000000,0
180,89.990200,829.980400,70.001300,-132.500000,-0.675590,0.737277,0.000000,-0.737277,-0.675590,0.000000,0.000000,0.000000,1.000000,0
181,69.970700,799.999900,70.001300,-128.100006,-0.617036,0.786935,0.000000,-0.786935,-0.617036,0.000000,0.000000,0.000000,1.000000,0
182,69.970700,799.999900,70.001300,-128.100006,-0.617036,0.786935,0.000000,-0.786935,-0.617036,0.000000,0.000000,0.000000,1.000000,0
