step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	0.000	0	545.871	930.837	108	99	300.000	1179.980	-89.800
1	0.357	0	front_left_wheel_hub_yaw_p30	0.000	0	545.871	930.837	108	99	300.000	1179.980	-89.800
2	0.680	0	front_left_wheel_hub_yaw_p30	0.000	0	545.871	930.837	108	99	300.000	1179.980	-89.800
3	0.958	0	front_left_wheel_hub_yaw_p30	0.000	0	545.871	930.837	108	99	300.000	1179.980	-89.800
18	5.262	0	front_left_wheel_hub_yaw_p30	0.000	0	517.883	884.312	108	98	289.990	1150.000	-93.800
19	5.538	0	front_left_wheel_hub_yaw_p30	0.000	0	517.883	884.312	108	98	289.990	1150.000	-93.800
20	5.814	0	front_left_wheel_hub_yaw_p30	0.000	0	517.883	884.312	108	98	289.990	1150.000	-93.800
25	7.480	0	front_left_wheel_hub_yaw_p30	0.000	0	490.253	850.140	107	97	279.980	1129.980	-97.500
26	7.752	0	front_left_wheel_hub_yaw_p30	0.000	0	490.253	850.140	107	97	279.980	1129.980	-97.500
27	8.023	0	front_left_wheel_hub_yaw_p30	0.000	0	490.253	850.140	107	97	279.980	1129.980	-97.500
28	8.291	0	front_left_wheel_hub_yaw_p30	0.000	0	490.253	850.140	107	97	279.980	1129.980	-97.500
32	9.443	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
33	9.753	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
34	10.150	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
38	11.334	0	front_left_wheel_hub_yaw_p30	0.000	0	377.476	722.596	105	94	229.980	1040.039	-109.500
39	11.604	0	front_left_wheel_hub_yaw_p30	0.000	0	377.476	722.596	105	94	229.980	1040.039	-109.500
40	11.874	0	front_left_wheel_hub_yaw_p30	0.000	0	377.476	722.596	105	94	229.980	1040.039	-109.500
64	19.429	0	front_left_wheel_hub_yaw_p30	0.000	0	27.593	421.073	98	88	0.000	770.020	-129.900
65	19.702	0	front_left_wheel_hub_yaw_p30	0.000	0	27.593	421.073	98	88	0.000	770.020	-129.900
66	19.975	0	front_left_wheel_hub_yaw_p30	0.000	0	27.593	421.073	98	88	0.000	770.020	-129.900
67	20.381	0	front_left_wheel_hub_yaw_p30	0.000	0	-23.371	370.379	97	87	-39.990	720.020	-131.700
68	20.704	0	front_left_wheel_hub_yaw_p30	0.000	0	-23.371	370.379	97	87	-39.990	720.020	-131.700
69	20.977	0	front_left_wheel_hub_yaw_p30	0.000	0	-23.371	370.379	97	87	-39.990	720.020	-131.700
70	21.312	0	front_left_wheel_hub_yaw_p30	0.000	0	-67.096	361.991	96	87	-30.029	710.058	-140.500
71	21.710	0	front_left_wheel_hub_yaw_p30	0.000	0	-67.096	361.991	96	87	-30.029	710.058	-140.500
72	21.993	0	front_left_wheel_hub_yaw_p30	0.000	0	-67.096	361.991	96	87	-30.029	710.058	-140.500
80	24.322	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.057	351.622	96	87	-30.029	700.000	-140.000
81	24.777	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.057	351.622	96	87	-30.029	700.000	-140.000
82	25.164	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.057	351.622	96	87	-30.029	700.000	-140.000
86	26.301	0	front_left_wheel_hub_yaw_p30	0.000	0	-72.194	351.449	96	87	-39.990	700.000	-139.700
87	26.578	0	front_left_wheel_hub_yaw_p30	0.000	0	-72.194	351.449	96	87	-39.990	700.000	-139.700
88	26.944	0	front_left_wheel_hub_yaw_p30	0.000	0	-72.194	351.449	96	87	-39.990	700.000	-139.700
92	28.362	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.977	351.338	96	87	-39.990	700.000	-139.500
93	28.637	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.977	351.338	96	87	-39.990	700.000	-139.500
94	28.910	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.977	351.338	96	87	-39.990	700.000	-139.500
99	30.448	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.760	351.232	96	87	-39.990	700.000	-139.300
100	30.737	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.760	351.232	96	87	-39.990	700.000	-139.300
101	31.023	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.760	351.232	96	87	-39.990	700.000	-139.300
102	31.408	0	front_left_wheel_hub_yaw_p30	0.000	0	-49.180	361.240	97	87	-20.020	710.058	-139.200
103	31.802	0	front_left_wheel_hub_yaw_p30	0.000	0	-49.180	361.240	97	87	-20.020	710.058	-139.200
104	32.080	0	front_left_wheel_hub_yaw_p30	0.000	0	-49.180	361.240	97	87	-20.020	710.058	-139.200
108	33.390	0	front_left_wheel_hub_yaw_p30	0.000	0	13.875	420.959	98	88	39.990	770.020	-138.700
