step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	39.996	0	front	0	0	nan	0	0	0	nonpositive_range	sensor	250.000	245.000	30.000	0.000	545.871	930.837	108	99	nan	nan	545.871	930.837	-1	-1	300.000	1179.980	104	104	300.000	1179.980	-89.800
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	519.720	0	1	1	0	0.940	488.377	-137.758	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	20.000	-20.000	376.134	855.244	105	97	nan	nan	544.770	396.906	-1	-1	468.636	721.642	107	94	300.000	1179.980	-89.800
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	325.000	0.000	0.000	0.000	301.134	854.982	104	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	569.710	0	1	1	0	0.940	535.352	-154.856	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	-20.000	-20.000	226.135	854.721	102	97	nan	nan	44.791	351.018	-1	-1	118.656	676.278	100	93	300.000	1179.980	-89.800
0	0.000	4	front_right_wheel_hub_yaw_n30	1	895.510	0	1	1	0	1.000	895.510	39.996	0	front	0	0	nan	0	0	0	masked_hit	sensor	250.000	-245.000	-30.000	0.000	55.874	929.127	99	98	nan	nan	-389.171	152.034	-1	-1	-145.045	402.888	95	88	300.000	1179.980	-89.800
0	0.000	5	front_left_frame_pitch_n25	0	431.060	0	1	1	0	0.906	390.673	-142.177	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	0.000	-25.000	376.134	855.244	105	97	nan	nan	377.498	464.574	-1	-1	301.364	789.310	104	96	300.000	1179.980	-89.800
0	0.000	6	front_right_frame_pitch_n25	0	442.570	0	1	1	0	0.906	401.105	-147.042	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	0.000	-25.000	226.135	854.721	102	97	nan	nan	227.535	453.618	-1	-1	301.400	778.878	104	95	300.000	1179.980	-89.800
0	0.000	7	left_mid_frame_left_pitch_n20	0	405.420	0	1	1	0	0.940	380.970	-98.665	1	left	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	235.000	90.000	-20.000	535.138	1140.801	108	103	nan	nan	916.106	1142.131	-1	-1	680.968	1181.310	111	104	300.000	1179.980	-89.800
0	0.000	8	right_mid_frame_right_pitch_n20	0	405.650	0	1	1	0	0.940	381.186	-98.744	1	right	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	-235.000	-90.000	-20.000	65.141	1139.160	99	103	nan	nan	-316.043	1137.830	-1	-1	-81.184	1178.650	96	103	300.000	1179.980	-89.800
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	642.020	0	1	1	0	1.000	642.020	39.996	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-215.000	270.000	140.000	0.000	569.248	1395.922	109	108	nan	nan	980.211	1889.175	-1	-1	710.963	1673.234	112	113	300.000	1179.980	-89.800
0	0.000	10	rear_left_frame_backward	1	315.210	0	1	1	0	1.000	315.210	39.996	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-320.000	80.000	180.000	0.000	378.883	1500.258	105	110	nan	nan	377.782	1815.466	-1	-1	298.900	1495.188	103	110	300.000	1179.980	-89.800
0	0.000	11	rear_right_frame_backward	1	306.340	0	1	1	0	1.000	306.340	39.996	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-320.000	-50.000	180.000	0.000	248.883	1499.804	102	110	nan	nan	247.814	1806.142	-1	-1	298.931	1486.319	103	110	300.000	1179.980	-89.800
0	0.000	12	rear_right_wheel_hub_back_yaw_n40	1	654.340	0	1	1	0	1.000	654.340	39.996	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-215.000	-215.000	-140.000	0.000	84.251	1394.229	99	108	nan	nan	-338.098	1894.011	-1	-1	-122.349	1679.763	95	113	300.000	1179.980	-89.800
0	0.000	13	front_left_frame_yaw_p20_pitch_n10	1	791.260	0	1	1	0	0.985	779.239	-97.404	1	front	0	0	nan	0	0	0	masked_hit	sensor	325.000	75.000	20.000	-10.000	376.134	855.244	105	97	nan	nan	645.204	123.934	-1	-1	569.070	448.670	109	89	300.000	1179.980	-89.800
0	0.000	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	325.000	-75.000	-20.000	-10.000	226.135	854.721	102	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
0	0.000	15	front_left_wheel_hub_yaw_p15	1	963.320	0	1	1	0	1.000	963.320	39.996	0	front	0	0	nan	0	0	0	masked_hit	sensor	250.000	245.000	15.000	0.000	545.871	930.837	108	99	nan	nan	798.443	1.217	-1	-1	552.572	250.361	109	85	300.000	1179.980	-89.800
0	0.000	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	250.000	-245.000	-15.000	0.000	55.874	929.127	99	98	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
1	0.357	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	39.996	0	front	0	0	nan	0	0	0	nonpositive_range	sensor	250.000	245.000	30.000	0.000	545.871	930.837	108	99	nan	nan	545.871	930.837	-1	-1	300.000	1179.980	104	104	300.000	1179.980	-89.800
1	0.357	1	front_left_frame_yaw_p20_pitch_n20	0	519.720	0	1	1	0	0.940	488.377	-137.758	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	20.000	-20.000	376.134	855.244	105	97	nan	nan	544.770	396.906	-1	-1	468.636	721.642	107	94	300.000	1179.980	-89.800
1	0.357	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	325.000	0.000	0.000	0.000	301.134	854.982	104	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
1	0.357	3	front_right_frame_yaw_n20_pitch_n20	0	569.710	0	1	1	0	0.940	535.352	-154.856	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	-20.000	-20.000	226.135	854.721	102	97	nan	nan	44.791	351.018	-1	-1	118.656	676.278	100	93	300.000	1179.980	-89.800
1	0.357	4	front_right_wheel_hub_yaw_n30	1	895.500	0	1	1	0	1.000	895.500	39.996	0	front	0	0	nan	0	0	0	masked_hit	sensor	250.000	-245.000	-30.000	0.000	55.874	929.127	99	98	nan	nan	-389.166	152.043	-1	-1	-145.040	402.896	95	88	300.000	1179.980	-89.800
1	0.357	5	front_left_frame_pitch_n25	0	431.050	0	1	1	0	0.906	390.664	-142.173	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	0.000	-25.000	376.134	855.244	105	97	nan	nan	377.498	464.583	-1	-1	301.364	789.319	104	96	300.000	1179.980	-89.800
1	0.357	6	front_right_frame_pitch_n25	0	442.570	0	1	1	0	0.906	401.105	-147.042	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	0.000	-25.000	226.135	854.721	102	97	nan	nan	227.535	453.618	-1	-1	301.400	778.878	104	95	300.000	1179.980	-89.800
1	0.357	7	left_mid_frame_left_pitch_n20	0	405.420	0	1	1	0	0.940	380.970	-98.665	1	left	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	235.000	90.000	-20.000	535.138	1140.801	108	103	nan	nan	916.106	1142.131	-1	-1	680.968	1181.310	111	104	300.000	1179.980	-89.800
