step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.357	0	none	0	649	0	649	not_attempted
2	0.680	0	none	0	649	0	649	not_attempted
3	0.958	0	none	0	649	0	649	not_attempted
4	1.232	0	none	0	649	0	649	not_attempted
5	1.503	0	none	0	649	0	649	not_attempted
6	1.772	0	none	0	649	0	649	not_attempted
7	2.044	0	none	0	649	0	649	not_attempted
8	2.315	0	none	0	649	0	649	not_attempted
9	2.586	0	none	0	649	0	649	not_attempted
10	2.855	0	none	0	649	0	649	not_attempted
11	3.202	0	none	0	649	0	649	not_attempted
12	3.480	0	none	0	649	0	649	not_attempted
13	3.759	0	none	0	649	0	649	not_attempted
14	4.032	0	none	0	649	0	649	not_attempted
15	4.308	0	none	0	649	0	649	not_attempted
16	4.598	0	none	0	649	0	649	not_attempted
17	4.961	0	none	0	649	0	649	not_attempted
18	5.262	0	none	0	649	0	649	not_attempted
19	5.538	0	none	0	649	0	649	not_attempted
20	5.814	0	none	0	649	0	649	not_attempted
21	6.198	0	none	0	649	0	649	not_attempted
22	6.509	0	none	0	649	0	649	not_attempted
23	6.915	0	none	0	649	0	649	not_attempted
24	7.207	0	none	0	649	0	649	not_attempted
25	7.480	0	none	0	649	0	649	not_attempted
26	7.752	0	none	0	649	0	649	not_attempted
27	8.023	0	none	0	649	0	649	not_attempted
28	8.291	0	none	0	649	0	649	not_attempted
29	8.563	0	none	0	649	0	649	not_attempted
30	8.834	0	none	0	649	0	649	not_attempted
31	9.170	0	none	0	649	0	649	not_attempted
32	9.443	0	none	0	649	0	649	not_attempted
33	9.753	0	none	0	649	0	649	not_attempted
34	10.150	0	none	0	649	0	649	not_attempted
35	10.435	0	none	0	649	0	649	not_attempted
36	10.711	0	none	0	649	0	649	not_attempted
37	10.986	0	none	0	649	0	649	not_attempted
38	11.334	0	none	0	649	0	649	not_attempted
39	11.604	0	none	0	649	0	649	not_attempted
40	11.874	0	none	0	649	0	649	not_attempted
41	12.195	0	none	0	649	0	649	not_attempted
42	12.468	0	none	0	649	0	649	not_attempted
43	12.860	0	none	0	649	0	649	not_attempted
44	13.257	0	none	0	649	0	649	not_attempted
45	13.535	0	none	0	649	0	649	not_attempted
46	13.807	0	none	0	649	0	649	not_attempted
47	14.076	0	none	0	649	0	649	not_attempted
48	14.412	0	none	0	649	0	649	not_attempted
49	14.678	0	none	0	649	0	649	not_attempted
50	14.957	0	none	0	649	0	649	not_attempted
51	15.310	0	none	0	649	0	649	not_attempted
52	15.683	0	none	0	649	0	649	not_attempted
53	15.961	0	none	0	649	0	649	not_attempted
54	16.319	0	none	0	649	0	649	not_attempted
55	16.600	0	none	0	649	0	649	not_attempted
56	17.070	0	none	0	649	0	649	not_attempted
57	17.343	0	none	0	649	0	649	not_attempted
58	17.615	0	none	0	649	0	649	not_attempted
59	17.889	0	none	0	649	0	649	not_attempted
60	18.163	0	none	0	649	0	649	not_attempted
61	18.500	0	none	0	649	0	649	not_attempted
62	18.876	0	none	0	649	0	649	not_attempted
63	19.159	0	none	0	649	0	649	not_attempted
64	19.429	0	none	0	649	0	649	not_attempted
65	19.702	0	none	0	649	0	649	not_attempted
66	19.975	0	none	0	649	0	649	not_attempted
