step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
2	0.959	0	front_left_wheel_hub_yaw_p30	0.000	0	513.055	1169.073	109	99	250.000	1400.000	-85.700
3	1.226	0	front_left_wheel_hub_yaw_p30	0.000	0	513.055	1169.073	109	99	250.000	1400.000	-85.700
4	1.517	0	front_left_wheel_hub_yaw_p30	0.000	0	513.055	1169.073	109	99	250.000	1400.000	-85.700
5	1.801	0	front_left_wheel_hub_yaw_p30	0.000	0	513.055	1169.073	109	99	250.000	1400.000	-85.700
15	5.037	0	front_left_wheel_hub_yaw_p30	0.000	0	489.316	1124.333	108	98	239.990	1370.020	-89.000
16	5.367	0	front_left_wheel_hub_yaw_p30	0.000	0	489.316	1124.333	108	98	239.990	1370.020	-89.000
17	5.667	0	front_left_wheel_hub_yaw_p30	0.000	0	489.316	1124.333	108	98	239.990	1370.020	-89.000
18	5.993	0	front_left_wheel_hub_yaw_p30	0.000	0	482.799	1107.930	108	98	239.990	1360.058	-90.500
19	6.274	0	front_left_wheel_hub_yaw_p30	0.000	0	482.799	1107.930	108	98	239.990	1360.058	-90.500
20	6.567	0	front_left_wheel_hub_yaw_p30	0.000	0	482.799	1107.930	108	98	239.990	1360.058	-90.500
21	6.850	0	front_left_wheel_hub_yaw_p30	0.000	0	482.799	1107.930	108	98	239.990	1360.058	-90.500
25	7.993	0	front_left_wheel_hub_yaw_p30	0.000	0	454.610	1061.529	108	97	229.980	1329.980	-94.500
26	8.281	0	front_left_wheel_hub_yaw_p30	0.000	0	454.610	1061.529	108	97	229.980	1329.980	-94.500
27	8.589	0	front_left_wheel_hub_yaw_p30	0.000	0	454.610	1061.529	108	97	229.980	1329.980	-94.500
28	8.866	0	front_left_wheel_hub_yaw_p30	0.000	0	454.610	1061.529	108	97	229.980	1329.980	-94.500
29	9.138	0	front_left_wheel_hub_yaw_p30	0.000	0	432.192	1031.693	107	96	219.971	1310.058	-97.100
30	9.410	0	front_left_wheel_hub_yaw_p30	0.000	0	432.192	1031.693	107	96	219.971	1310.058	-97.100
31	9.699	0	front_left_wheel_hub_yaw_p30	0.000	0	432.192	1031.693	107	96	219.971	1310.058	-97.100
32	9.977	0	front_left_wheel_hub_yaw_p30	0.000	0	408.882	1001.986	107	96	210.010	1290.039	-99.800
33	10.250	0	front_left_wheel_hub_yaw_p30	0.000	0	408.882	1001.986	107	96	210.010	1290.039	-99.800
34	10.546	0	front_left_wheel_hub_yaw_p30	0.000	0	408.882	1001.986	107	96	210.010	1290.039	-99.800
35	10.833	0	front_left_wheel_hub_yaw_p30	0.000	0	408.882	1001.986	107	96	210.010	1290.039	-99.800
36	11.103	0	front_left_wheel_hub_yaw_p30	0.000	0	381.961	970.996	106	95	200.000	1270.020	-103.100
37	11.376	0	front_left_wheel_hub_yaw_p30	0.000	0	381.961	970.996	106	95	200.000	1270.020	-103.100
38	11.675	0	front_left_wheel_hub_yaw_p30	0.000	0	381.961	970.996	106	95	200.000	1270.020	-103.100
