step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.634	0	none	0	649	0	649	not_attempted
2	0.959	0	none	0	649	0	649	not_attempted
3	1.226	0	none	0	649	0	649	not_attempted
4	1.517	0	none	0	649	0	649	not_attempted
5	1.801	0	none	0	649	0	649	not_attempted
6	2.234	0	none	0	649	0	649	not_attempted
7	2.525	0	none	0	649	0	649	not_attempted
8	2.813	0	none	0	649	0	649	not_attempted
9	3.092	0	none	0	649	0	649	not_attempted
10	3.375	0	none	0	649	0	649	not_attempted
11	3.707	0	none	0	649	0	649	not_attempted
12	4.097	0	none	0	649	0	649	not_attempted
13	4.410	0	none	0	649	0	649	not_attempted
14	4.711	0	none	0	649	0	649	not_attempted
15	5.037	0	none	0	649	0	649	not_attempted
16	5.367	0	none	0	649	0	649	not_attempted
17	5.667	0	none	0	649	0	649	not_attempted
18	5.993	0	none	0	649	0	649	not_attempted
19	6.274	0	none	0	649	0	649	not_attempted
20	6.567	0	none	0	649	0	649	not_attempted
21	6.850	0	none	0	649	0	649	not_attempted
22	7.123	0	none	0	649	0	649	not_attempted
23	7.409	0	none	0	649	0	649	not_attempted
24	7.690	0	none	0	649	0	649	not_attempted
25	7.993	0	none	0	649	0	649	not_attempted
26	8.281	0	none	0	649	0	649	not_attempted
27	8.589	0	none	0	649	0	649	not_attempted
28	8.866	0	none	0	649	0	649	not_attempted
29	9.138	0	none	0	649	0	649	not_attempted
30	9.410	0	none	0	649	0	649	not_attempted
31	9.699	0	none	0	649	0	649	not_attempted
32	9.977	0	none	0	649	0	649	not_attempted
33	10.250	0	none	0	649	0	649	not_attempted
34	10.546	0	none	0	649	0	649	not_attempted
35	10.833	0	none	0	649	0	649	not_attempted
36	11.103	0	none	0	649	0	649	not_attempted
37	11.376	0	none	0	649	0	649	not_attempted
38	11.675	0	none	0	649	0	649	not_attempted
39	11.962	0	none	0	649	0	649	not_attempted
40	12.246	0	none	0	649	0	649	not_attempted
41	12.526	0	none	0	649	0	649	not_attempted
42	12.804	0	none	0	649	0	649	not_attempted
43	13.077	0	none	0	649	0	649	not_attempted
44	13.371	0	none	0	649	0	649	not_attempted
45	13.646	0	none	0	649	0	649	not_attempted
46	13.966	0	none	0	649	0	649	not_attempted
47	14.250	0	none	0	649	0	649	not_attempted
48	14.525	0	none	0	649	0	649	not_attempted
49	14.805	0	none	0	649	0	649	not_attempted
50	15.086	0	none	0	649	0	649	not_attempted
51	15.357	0	none	0	649	0	649	not_attempted
52	15.631	0	none	0	649	0	649	not_attempted
53	15.931	0	none	0	649	0	649	not_attempted
54	16.265	0	none	0	649	0	649	not_attempted
55	16.577	0	none	0	649	0	649	not_attempted
56	16.851	0	none	0	649	0	649	not_attempted
57	17.132	0	none	0	649	0	649	not_attempted
58	17.409	0	none	0	649	0	649	not_attempted
