timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag
44,160.009800,1220.019500,39.996400,-110.400009,-0.348572,0.937282,0.000000,-0.937282,-0.348572,0.000000,0.000000,0.000000,1.000000,0
45,160.009800,1220.019500,39.996400,-110.400009,-0.348572,0.937282,0.000000,-0.937282,-0.348572,0.000000,0.000000,0.000000,1.000000,0
46,160.009800,1220.019500,39.996400,-110.400009,-0.348572,0.937282,0.000000,-0.937282,-0.348572,0.000000,0.000000,0.000000,1.000000,0
47,160.009800,1220.019500,39.996400,-110.400009,-0.348572,0.937282,0.000000,-0.937282,-0.348572,0.000000,0.000000,0.000000,1.000000,0
48,139.990200,1190.039000,49.994000,-114.600006,-0.416281,0.909236,0.000000,-0.909236,-0.416281,0.000000,0.000000,0.000000,1.000000,0
49,139.990200,1190.039000,49.994000,-114.600006,-0.416281,0.909236,0.000000,-0.909236,-0.416281,0.000000,0.000000,0.000000,1.000000,0
50,139.990200,1190.039000,49.994000,-114.600006,-0.416281,0.909236,0.000000,-0.909236,-0.416281,0.000000,0.000000,0.000000,1.000000,0
51,119.970700,1160.058500,49.994000,-118.199997,-0.472551,0.881303,0.000000,-0.881303,-0.472551,0.000000,0.000000,0.000000,1.000000,0
52,119.970700,1160.058500,49.994000,-118.199997,-0.472551,0.881303,0.000000,-0.881303,-0.472551,0.000000,0.000000,0.000000,1.000000,0
53,119.970700,1160.058500,49.994000,-118.199997,-0.472551,0.881303,0.000000,-0.881303,-0.472551,0.000000,0.000000,0.000000,1.000000,0
54,89.990200,1140.039000,49.994000,-121.600006,-0.523986,0.851727,0.000000,-0.851727,-0.523986,0.000000,0.000000,0.000000,1.000000,0
55,89.990200,1140.039000,49.994000,-121.600006,-0.523986,0.851727,0.000000,-0.851727,-0.523986,0.000000,0.000000,0.000000,1.000000,0
56,89.990200,1140.039000,49.994000,-121.600006,-0.523986,0.851727,0.000000,-0.851727,-0.523986,0.000000,0.000000,0.000000,1.000000,0
57,89.990200,1140.039000,49.994000,-121.600006,-0.523986,0.851727,0.000000,-0.851727,-0.523986,0.000000,0.000000,0.000000,1.000000,0
58,60.009800,1110.058500,49.994000,-124.500000,-0.566406,0.824126,0.000000,-0.824126,-0.566406,0.000000,0.000000,0.000000,1.000000,0
59,60.009800,1110.058500,49.994000,-124.500000,-0.566406,0.824126,0.000000,-0.824126,-0.566406,0.000000,0.000000,0.000000,1.000000,0
60,60.009800,1110.058500,49.994000,-124.500000,-0.566406,0.824126,0.000000,-0.824126,-0.566406,0.000000,0.000000,0.000000,1.000000,0
61,29.980500,1070.019500,59.991600,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
62,29.980500,1070.019500,59.991600,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
63,29.980500,1070.019500,59.991600,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
64,29.980500,1070.019500,59.991600,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
65,0.000000,1029.980400,59.991600,-128.800003,-0.626604,0.779338,0.000000,-0.779338,-0.626604,0.000000,0.000000,0.000000,1.000000,0
66,0.000000,1029.980400,59.991600,-128.800003,-0.626604,0.779338,0.000000,-0.779338,-0.626604,0.000000,0.000000,0.000000,1.000000,0
67,0.000000,1029.980400,59.991600,-128.800003,-0.626604,0.779338,0.000000,-0.779338,-0.626604,0.000000,0.000000,0.000000,1.000000,0
68,0.000000,1029.980400,59.991600,-128.800003,-0.626604,0.779338,0.000000,-0.779338,-0.626604,0.000000,0.000000,0.000000,1.000000,0
69,-39.990200,999.999900,59.991600,-130.500000,-0.649448,0.760406,0.000000,-0.760406,-0.649448,0.000000,0.000000,0.000000,1.000000,0
70,-39.990200,999.999900,59.991600,-130.500000,-0.649448,0.760406,0.000000,-0.760406,-0.649448,0.000000,0.000000,0.000000,1.000000,0
71,-70.019500,960.058500,70.001300,-131.900009,-0.667833,0.744311,0.000000,-0.744311,-0.667833,0.000000,0.000000,0.000000,1.000000,0
72,-70.019500,960.058500,70.001300,-131.900009,-0.667833,0.744311,0.000000,-0.744311,-0.667833,0.000000,0.000000,0.000000,1.000000,0
73,-70.019500,960.058500,70.001300,-131.900009,-0.667833,0.744311,0.000000,-0.744311,-0.667833,0.000000,0.000000,0.000000,1.000000,0
74,-70.019500,960.058500,70.001300,-131.900009,-0.667833,0.744311,0.000000,-0.744311,-0.667833,0.000000,0.000000,0.000000,1.000000,0
75,-100.000000,929.980400,70.001300,-132.900009,-0.680721,0.732543,0.000000,-0.732543,-0.680721,0.000000,0.000000,0.000000,1.000000,0
76,-100.000000,929.980400,70.001300,-132.900009,-0.680721,0.732543,0.000000,-0.732543,-0.680721,0.000000,0.000000,0.000000,1.000000,0
77,-100.000000,929.980400,70.001300,-132.900009,-0.680721,0.732543,0.000000,-0.732543,-0.680721,0.000000,0.000000,0.000000,1.000000,0
78,-150.000000,890.039000,70.001300,-134.100006,-0.695913,0.718126,0.000000,-0.718126,-0.695913,0.000000,0.000000,0.000000,1.000000,0
79,-150.000000,890.039000,70.001300,-134.100006,-0.695913,0.718126,0.000000,-0.718126,-0.695913,0.000000,0.000000,0.000000,1.000000,0
80,-150.000000,890.039000,70.001300,-134.100006,-0.695913,0.718126,0.000000,-0.718126,-0.695913,0.000000,0.000000,0.000000,1.000000,0
81,-180.029300,860.058500,79.998900,-132.699997,-0.678160,0.734915,0.000000,-0.734915,-0.678160,0.000000,0.000000,0.000000,1.000000,0
82,-180.029300,860.058500,79.998900,-132.699997,-0.678160,0.734915,0.000000,-0.734915,-0.678160,0.000000,0.000000,0.000000,1.000000,0
83,-180.029300,860.058500,79.998900,-132.699997,-0.678160,0.734915,0.000000,-0.734915,-0.678160,0.000000,0.000000,0.000000,1.000000,0
84,-200.000000,849.999900,79.998900,-123.100006,-0.546102,0.837719,0.000000,-0.837719,-0.546102,0.000000,0.000000,0.000000,1.000000,0
85,-200.000000,849.999900,79.998900,-123.100006,-0.546102,0.837719,0.000000,-0.837719,-0.546102,0.000000,0.000000,0.000000,1.000000,0
86,-200.000000,849.999900,79.998900,-123.100006,-0.546102,0.837719,0.000000,-0.837719,-0.546102,0.000000,0.000000,0.000000,1.000000,0
87,-210.009800,849.999900,79.998900,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
88,-210.009800,849.999900,79.998900,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
89,-210.009800,849.999900,79.998900,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
90,-210.009800,849.999900,79.998900,-122.100006,-0.531399,0.847122,0.000000,-0.847122,-0.531399,0.000000,0.000000,0.000000,1.000000,0
91,-210.009800,849.999900,79.998900,-122.100006,-0.531399,0.847122,0.000000,-0.847122,-0.531399,0.000000,0.000000,0.000000,1.000000,0
92,-210.009800,849.999900,79.998900,-122.100006,-0.531399,0.847122,0.000000,-0.847122,-0.531399,0.000000,0.000000,0.000000,1.000000,0
93,-210.009800,860.058500,79.998900,-122.900009,-0.543175,0.839620,0.000000,-0.839620,-0.543175,0.000000,0.000000,0.000000,1.000000,0
94,-210.009800,860.058500,79.998900,-122.900009,-0.543175,0.839620,0.000000,-0.839620,-0.543175,0.000000,0.000000,0.000000,1.000000,0
95,-210.009800,860.058500,79.998900,-122.900009,-0.543175,0.839620,0.000000,-0.839620,-0.543175,0.000000,0.000000,0.000000,1.000000,0
96,-210.009800,870.019500,79.998900,-124.100006,-0.560639,0.828060,0.000000,-0.828060,-0.560639,0.000000,0.000000,0.000000,1.000000,0
97,-210.009800,870.019500,79.998900,-124.100006,-0.560639,0.828060,0.000000,-0.828060,-0.560639,0.000000,0.000000,0.000000,1.000000,0
98,-210.009800,879.980400,79.998900,-125.400009,-0.579281,0.815128,0.000000,-0.815128,-0.579281,0.000000,0.000000,0.000000,1.000000,0
99,-210.009800,879.980400,79.998900,-125.400009,-0.579281,0.815128,0.000000,-0.815128,-0.579281,0.000000,0.000000,0.000000,1.000000,0
100,-210.009800,879.980400,79.998900,-125.400009,-0.579281,0.815128,0.000000,-0.815128,-0.579281,0.000000,0.000000,0.000000,1.000000,0
101,-200.000000,890.039000,79.998900,-127.199997,-0.604599,0.796530,0.000000,-0.796530,-0.604599,0.000000,0.000000,0.000000,1.000000,0
102,-200.000000,890.039000,79.998900,-127.199997,-0.604599,0.796530,0.000000,-0.796530,-0.604599,0.000000,0.000000,0.000000,1.000000,0
103,-200.000000,890.039000,79.998900,-127.199997,-0.604599,0.796530,0.000000,-0.796530,-0.604599,0.000000,0.000000,0.000000,1.000000,0
104,-200.000000,910.058500,70.001300,-129.199997,-0.632029,0.774945,0.000000,-0.774945,-0.632029,0.000000,0.000000,0.000000,1.000000,0
105,-200.000000,910.058500,70.001300,-129.199997,-0.632029,0.774945,0.000000,-0.774945,-0.632029,0.000000,0.000000,0.000000,1.000000,0
106,-200.000000,910.058500,70.001300,-129.199997,-0.632029,0.774945,0.000000,-0.774945,-0.632029,0.000000,0.000000,0.000000,1.000000,0
107,-200.000000,910.058500,70.001300,-129.199997,-0.632029,0.774945,0.000000,-0.774945,-0.632029,0.000000,0.000000,0.000000,1.000000,0
108,-189.990200,929.980400,70.001300,-131.800003,-0.666533,0.745476,0.000000,-0.745476,-0.666533,0.000000,0.000000,0.000000,1.000000,0
109,-189.990200,929.980400,70.001300,-131.800003,-0.666533,0.745476,0.000000,-0.745476,-0.666533,0.000000,0.000000,0.000000,1.000000,0
110,-189.990200,929.980400,70.001300,-131.800003,-0.666533,0.745476,0.000000,-0.745476,-0.666533,0.000000,0.000000,0.000000,1.000000,0
111,-180.029300,949.999900,70.001300,-134.500000,-0.700909,0.713250,0.000000,-0.713250,-0.700909,0.000000,0.000000,0.000000,1.000000,0
112,-180.029300,949.999900,70.001300,-134.500000,-0.700909,0.713250,0.000000,-0.713250,-0.700909,0.000000,0.000000,0.000000,1.000000,0
113,-180.029300,949.999900,70.001300,-134.500000,-0.700909,0.713250,0.000000,-0.713250,-0.700909,0.000000,0.000000,0.000000,1.000000,0
114,-170.019500,960.058500,70.001300,-136.900009,-0.730162,0.683274,0.000000,-0.683274,-0.730162,0.000000,0.000000,0.000000,1.000000,0
115,-170.019500,960.058500,70.001300,-136.900009,-0.730162,0.683274,0.000000,-0.683274,-0.730162,0.000000,0.000000,0.000000,1.000000,0
116,-170.019500,960.058500,70.001300,-136.900009,-0.730162,0.683274,0.000000,-0.683274,-0.730162,0.000000,0.000000,0.000000,1.000000,0
117,-160.009800,990.039000,70.001300,-140.000000,-0.766044,0.642788,0.000000,-0.642788,-0.766044,0.000000,0.000000,0.000000,1.000000,0
118,-160.009800,990.039000,70.001300,-140.000000,-0.766044,0.642788,0.000000,-0.642788,-0.766044,0.000000,0.000000,0.000000,1.000000,0
119,-160.009800,990.039000,70.001300,-140.000000,-0.766044,0.642788,0.000000,-0.642788,-0.766044,0.000000,0.000000,0.000000,1.000000,0
120,-139.990200,1010.058500,70.001300,-143.500000,-0.803857,0.594823,0.000000,-0.594823,-0.803857,0.000000,0.000000,0.000000,1.000000,0
121,-139.990200,1010.058500,70.001300,-143.500000,-0.803857,0.594823,0.000000,-0.594823,-0.803857,0.000000,0.000000,0.000000,1.000000,0
122,-139.990200,1010.058500,70.001300,-143.500000,-0.803857,0.594823,0.000000,-0.594823,-0.803857,0.000000,0.000000,0.000000,1.000000,0
123,-139.990200,1010.058500,70.001300,-143.500000,-0.803857,0.594823,0.000000,-0.594823,-0.803857,0.000000,0.000000,0.000000,1.000000,0
124,-120.019500,1029.980400,70.001300,-147.199997,-0.840567,0.541708,0.000000,-0.541708,-0.840567,0.000000,0.000000,0.000000,1.000000,0
125,-120.019500,1029.980400,70.001300,-147.199997,-0.840567,0.541708,0.000000,-0.541708,-0.840567,0.000000,0.000000,0.000000,1.000000,0
126,-120.019500,1029.980400,70.001300,-147.199997,-0.840567,0.541708,0.000000,-0.541708,-0.840567,0.000000,0.000000,0.000000,1.000000,0
127,-100.000000,1060.058500,59.991600,-151.800003,-0.881303,0.472551,0.000000,-0.472551,-0.881303,0.000000,0.000000,0.000000,1.000000,0
128,-100.000000,1060.058500,59.991600,-151.800003,-0.881303,0.472551,0.000000,-0.472551,-0.881303,0.000000,0.000000,0.000000,1.000000,0
129,-100.000000,1060.058500,59.991600,-151.800003,-0.881303,0.472551,0.000000,-0.472551,-0.881303,0.000000,0.000000,0.000000,1.000000,0
130,-100.000000,1060.058500,59.991600,-151.800003,-0.881303,0.472551,0.000000,-0.472551,-0.881303,0.000000,0.000000,0.000000,1.000000,0
131,-70.019500,1090.039000,59.991600,-156.400009,-0.916363,0.400349,0.000000,-0.400349,-0.916363,0.000000,0.000000,0.000000,1.000000,0
132,-70.019500,1090.039000,59.991600,-156.400009,-0.916363,0.400349,0.000000,-0.400349,-0.916363,0.000000,0.000000,0.000000,1.000000,0
133,-70.019500,1090.039000,59.991600,-156.400009,-0.916363,0.400349,0.000000,-0.400349,-0.916363,0.000000,0.000000,0.000000,1.000000,0
134,-39.990200,1099.999900,59.991600,-157.199997,-0.921863,0.387516,0.000000,-0.387516,-0.921863,0.000000,0.000000,0.000000,1.000000,0
135,-39.990200,1099.999900,59.991600,-157.199997,-0.921863,0.387516,0.000000,-0.387516,-0.921863,0.000000,0.000000,0.000000,1.000000,0
136,-39.990200,1099.999900,59.991600,-157.199997,-0.921863,0.387516,0.000000,-0.387516,-0.921863,0.000000,0.000000,0.000000,1.000000,0
137,-39.990200,1099.999900,59.991600,-157.199997,-0.921863,0.387516,0.000000,-0.387516,-0.921863,0.000000,0.000000,0.000000,1.000000,0
138,-10.009800,1110.058500,59.991600,-154.500000,-0.902585,0.430511,0.000000,-0.430511,-0.902585,0.000000,0.000000,0.000000,1.000000,0
139,-10.009800,1110.058500,59.991600,-154.500000,-0.902585,0.430511,0.000000,-0.430511,-0.902585,0.000000,0.000000,0.000000,1.000000,0
140,-10.009800,1110.058500,59.991600,-154.500000,-0.902585,0.430511,0.000000,-0.430511,-0.902585,0.000000,0.000000,0.000000,1.000000,0
141,10.009800,1110.058500,59.991600,-152.000000,-0.882948,0.469472,0.000000,-0.469472,-0.882948,0.000000,0.000000,0.000000,1.000000,0
142,10.009800,1110.058500,59.991600,-152.000000,-0.882948,0.469472,0.000000,-0.469472,-0.882948,0.000000,0.000000,0.000000,1.000000,0
143,10.009800,1110.058500,59.991600,-152.000000,-0.882948,0.469472,0.000000,-0.469472,-0.882948,0.000000,0.000000,0.000000,1.000000,0
144,29.980500,1120.019500,49.994000,-150.000000,-0.866025,0.500000,0.000000,-0.500000,-0.866025,0.000000,0.000000,0.000000,1.000000,0
145,29.980500,1120.019500,49.994000,-150.000000,-0.866025,0.500000,0.000000,-0.500000,-0.866025,0.000000,0.000000,0.000000,1.000000,0
146,29.980500,1120.019500,49.994000,-150.000000,-0.866025,0.500000,0.000000,-0.500000,-0.866025,0.000000,0.000000,0.000000,1.000000,0
147,29.980500,1120.019500,49.994000,-150.000000,-0.866025,0.500000,0.000000,-0.500000,-0.866025,0.000000,0.000000,0.000000,1.000000,0
148,29.980500,1120.019500,49.994000,-150.000000,-0.866025,0.500000,0.000000,-0.500000,-0.866025,0.000000,0.000000,0.000000,1.000000,0
149,39.990200,1120.019500,49.994000,-147.800003,-0.846193,0.532876,0.000000,-0.532876,-0.846193,0.000000,0.000000,0.000000,1.000000,0
150,39.990200,1120.019500,49.994000,-147.800003,-0.846193,0.532876,0.000000,-0.532876,-0.846193,0.000000,0.000000,0.000000,1.000000,0
151,60.009800,1129.980400,49.994000,-146.100006,-0.830012,0.557745,0.000000,-0.557745,-0.830012,0.000000,0.000000,0.000000,1.000000,0
152,60.009800,1129.980400,49.994000,-146.100006,-0.830012,0.557745,0.000000,-0.557745,-0.830012,0.000000,0.000000,0.000000,1.000000,0
153,60.009800,1129.980400,49.994000,-146.100006,-0.830012,0.557745,0.000000,-0.557745,-0.830012,0.000000,0.000000,0.000000,1.000000,0
154,69.970700,1129.980400,49.994000,-144.500000,-0.814116,0.580703,0.000000,-0.580703,-0.814116,0.000000,0.000000,0.000000,1.000000,0
155,69.970700,1129.980400,49.994000,-144.500000,-0.814116,0.580703,0.000000,-0.580703,-0.814116,0.000000,0.000000,0.000000,1.000000,0
156,69.970700,1129.980400,49.994000,-144.500000,-0.814116,0.580703,0.000000,-0.580703,-0.814116,0.000000,0.000000,0.000000,1.000000,0
157,79.980500,1129.980400,49.994000,-143.300003,-0.801776,0.597625,0.000000,-0.597625,-0.801776,0.000000,0.000000,0.000000,1.000000,0
158,79.980500,1129.980400,49.994000,-143.300003,-0.801776,0.597625,0.000000,-0.597625,-0.801776,0.000000,0.000000,0.000000,1.000000,0
159,79.980500,1129.980400,49.994000,-143.300003,-0.801776,0.597625,0.000000,-0.597625,-0.801776,0.000000,0.000000,0.000000,1.000000,0
160,79.980500,1129.980400,49.994000,-143.300003,-0.801776,0.597625,0.000000,-0.597625,-0.801776,0.000000,0.000000,0.000000,1.000000,0
161,89.990200,1140.039000,49.994000,-142.100006,-0.789084,0.614285,0.000000,-0.614285,-0.789084,0.000000,0.000000,0.000000,1.000000,0
162,89.990200,1140.039000,49.994000,-142.100006,-0.789084,0.614285,0.000000,-0.614285,-0.789084,0.000000,0.000000,0.000000,1.000000,0
163,89.990200,1140.039000,49.994000,-142.100006,-0.789084,0.614285,0.000000,-0.614285,-0.789084,0.000000,0.000000,0.000000,1.000000,0
164,100.000000,1140.039000,49.994000,-141.500000,-0.782608,0.622515,0.000000,-0.622515,-0.782608,0.000000,0.000000,0.000000,1.000000,0
165,100.000000,1140.039000,49.994000,-141.500000,-0.782608,0.622515,0.000000,-0.622515,-0.782608,0.000000,0.000000,0.000000,1.000000,0
166,100.000000,1140.039000,49.994000,-141.500000,-0.782608,0.622515,0.000000,-0.622515,-0.782608,0.000000,0.000000,0.000000,1.000000,0
167,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
168,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
169,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
170,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
171,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
172,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
173,100.000000,1140.039000,49.994000,-141.100006,-0.778243,0.627963,0.000000,-0.627963,-0.778243,0.000000,0.000000,0.000000,1.000000,0
174,100.000000,1140.039000,49.994000,-141.500000,-0.782608,0.622515,0.000000,-0.622515,-0.782608,0.000000,0.000000,0.000000,1.000000,0
175,100.000000,1140.039000,49.994000,-141.500000,-0.782608,0.622515,0.000000,-0.622515,-0.782608,0.000000,0.000000,0.000000,1.000000,0
176,100.000000,1140.039000,49.994000,-141.500000,-0.782608,0.622515,0.000000,-0.622515,-0.782608,0.000000,0.000000,0.000000,1.000000,0
177,89.990200,1140.039000,49.994000,-142.100006,-0.789084,0.614285,0.000000,-0.614285,-0.789084,0.000000,0.000000,0.000000,1.000000,0
178,89.990200,1140.039000,49.994000,-142.100006,-0.789084,0.614285,0.000000,-0.614285,-0.789084,0.000000,0.000000,0.000000,1.000000,0
179,89.990200,1140.039000,49.994000,-142.100006,-0.789084,0.614285,0.000000,-0.614285,-0.789084,0.000000,0.000000,0.000000,1.000000,0
180,79.980500,1129.980400,49.994000,-143.100006,-0.799685,0.600420,0.000000,-0.600420,-0.799685,0.000000,0.000000,0.000000,1.000000,0
181,79.980500,1129.980400,49.994000,-143.100006,-0.799685,0.600420,0.000000,-0.600420,-0.799685,0.000000,0.000000,0.000000,1.000000,0
182,79.980500,1129.980400,49.994000,-143.100006,-0.799685,0.600420,0.000000,-0.600420,-0.799685,0.000000,0.000000,0.000000,1.000000,0
183,79.980500,1129.980400,49.994000,-143.100006,-0.799685,0.600420,0.000000,-0.600420,-0.799685,0.000000,0.000000,0.000000,1.000000,0
184,69.970700,1129.980400,49.994000,-144.800003,-0.817145,0.576432,0.000000,-0.576432,-0.817145,0.000000,0.000000,0.000000,1.000000,0
185,69.970700,1129.980400,49.994000,-144.800003,-0.817145,0.576432,0.000000,-0.576432,-0.817145,0.000000,0.000000,0.000000,1.000000,0
186,69.970700,1129.980400,49.994000,-144.800003,-0.817145,0.576432,0.000000,-0.576432,-0.817145,0.000000,0.000000,0.000000,1.000000,0
