step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
216	66.603	0	none	0	683	0	683	not_attempted
217	66.891	0	none	0	683	0	683	not_attempted
218	67.211	0	none	0	683	0	683	not_attempted
219	67.510	0	none	0	683	0	683	not_attempted
220	67.797	0	none	0	683	0	683	not_attempted
221	68.084	0	none	0	683	0	683	not_attempted
222	68.396	0	none	0	683	0	683	not_attempted
223	68.731	0	none	0	683	0	683	not_attempted
224	69.056	0	none	0	683	0	683	not_attempted
225	69.377	1	stuck	0	683	102	709	replanned
226	69.754	0	none	0	709	0	709	not_attempted
227	70.089	0	none	0	709	0	709	not_attempted
228	70.414	0	none	0	709	0	709	not_attempted
229	70.709	0	none	0	709	0	709	not_attempted
230	71.012	0	none	0	709	0	709	not_attempted
231	71.369	0	none	0	709	0	709	not_attempted
232	71.671	0	none	0	709	0	709	not_attempted
233	71.958	0	none	0	709	0	709	not_attempted
234	72.253	0	none	0	709	0	709	not_attempted
235	72.567	0	none	0	709	0	709	not_attempted
236	72.881	0	none	0	709	0	709	not_attempted
237	73.159	0	none	0	709	0	709	not_attempted
238	73.474	0	none	0	709	0	709	not_attempted
239	73.780	0	none	0	709	0	709	not_attempted
240	74.064	0	none	0	709	0	709	not_attempted
241	74.360	0	none	0	709	0	709	not_attempted
242	74.717	0	none	0	709	0	709	not_attempted
243	75.028	0	none	0	709	0	709	not_attempted
244	75.317	0	none	0	709	0	709	not_attempted
245	75.600	0	none	0	709	0	709	not_attempted
246	75.889	0	none	0	709	0	709	not_attempted
247	76.186	0	none	0	709	0	709	not_attempted
248	76.470	0	none	0	709	0	709	not_attempted
249	76.753	0	none	0	709	0	709	not_attempted
250	77.034	0	none	0	709	0	709	not_attempted
251	77.316	0	none	0	709	0	709	not_attempted
252	77.602	0	none	0	709	0	709	not_attempted
253	82.941	0	none	0	709	0	709	not_attempted
254	83.271	0	none	0	709	0	709	not_attempted
255	83.554	0	none	0	709	0	709	not_attempted
256	83.835	0	none	0	709	0	709	not_attempted
257	84.182	0	none	0	709	0	709	not_attempted
258	84.483	0	none	0	709	0	709	not_attempted
259	84.765	0	none	0	709	0	709	not_attempted
260	85.047	0	none	0	709	0	709	not_attempted
261	85.361	0	none	0	709	0	709	not_attempted
262	85.648	0	none	0	709	0	709	not_attempted
263	85.964	0	none	0	709	0	709	not_attempted
264	86.293	0	none	0	709	0	709	not_attempted
265	86.622	0	none	0	709	0	709	not_attempted
266	86.953	0	none	0	709	0	709	not_attempted
267	87.247	0	none	0	709	0	709	not_attempted
268	87.564	0	none	0	709	0	709	not_attempted
269	87.879	0	none	0	709	0	709	not_attempted
270	88.208	0	none	0	709	0	709	not_attempted
271	88.524	0	none	0	709	0	709	not_attempted
272	88.821	0	none	0	709	0	709	not_attempted
273	89.114	0	none	0	709	0	709	not_attempted
274	89.396	0	none	0	709	0	709	not_attempted
275	89.680	0	none	0	709	0	709	not_attempted
276	89.959	0	none	0	709	0	709	not_attempted
277	90.250	0	none	0	709	0	709	not_attempted
278	90.558	0	none	0	709	0	709	not_attempted
279	90.860	0	none	0	709	0	709	not_attempted
280	91.179	0	none	0	709	0	709	not_attempted
281	91.462	0	none	0	709	0	709	not_attempted
282	91.752	0	none	0	709	0	709	not_attempted
283	92.036	0	none	0	709	0	709	not_attempted
284	92.318	0	none	0	709	0	709	not_attempted
285	92.618	0	none	0	709	0	709	not_attempted
286	92.907	0	none	0	709	0	709	not_attempted
287	93.197	0	none	0	709	0	709	not_attempted
288	93.510	0	none	0	709	0	709	not_attempted
289	93.792	0	none	0	709	0	709	not_attempted
290	94.080	0	none	0	709	0	709	not_attempted
291	94.436	0	none	0	709	0	709	not_attempted
292	94.722	0	none	0	709	0	709	not_attempted
293	95.080	0	none	0	709	0	709	not_attempted
294	95.392	0	none	0	709	0	709	not_attempted
295	95.683	0	none	0	709	0	709	not_attempted
296	95.968	0	none	0	709	0	709	not_attempted
297	96.256	0	none	0	709	0	709	not_attempted
298	96.538	0	none	0	709	0	709	not_attempted
299	96.818	0	none	0	709	0	709	not_attempted
300	97.095	0	none	0	709	0	709	not_attempted
301	97.384	0	none	0	709	0	709	not_attempted
302	97.692	0	none	0	709	0	709	not_attempted
303	97.977	0	none	0	709	0	709	not_attempted
304	98.289	0	none	0	709	0	709	not_attempted
305	98.594	0	none	0	709	0	709	not_attempted
306	98.911	0	none	0	709	0	709	not_attempted
307	99.239	0	none	0	709	0	709	not_attempted
308	99.545	0	none	0	709	0	709	not_attempted
309	99.848	0	none	0	709	0	709	not_attempted
310	100.129	0	none	0	709	0	709	not_attempted
311	100.443	0	none	0	709	0	709	not_attempted
312	100.728	0	none	0	709	0	709	not_attempted
313	101.068	0	none	0	709	0	709	not_attempted
314	101.360	0	none	0	709	0	709	not_attempted
315	101.645	0	none	0	709	0	709	not_attempted
316	101.928	0	none	0	709	0	709	not_attempted
317	102.213	0	none	0	709	0	709	not_attempted
318	102.495	0	none	0	709	0	709	not_attempted
319	102.822	0	none	0	709	0	709	not_attempted
320	103.102	0	none	0	709	0	709	not_attempted
321	103.385	0	none	0	709	0	709	not_attempted
322	103.675	0	none	0	709	0	709	not_attempted
323	103.952	0	none	0	709	0	709	not_attempted
324	104.232	0	none	0	709	0	709	not_attempted
325	104.527	0	none	0	709	0	709	not_attempted
326	104.810	0	none	0	709	0	709	not_attempted
327	105.106	1	lidar	0	709	124	766	replanned
328	105.582	0	lidar	0	766	0	766	not_attempted
329	105.881	0	none	0	766	0	766	not_attempted
330	106.205	0	none	0	766	0	766	not_attempted
331	106.527	0	none	0	766	0	766	not_attempted
332	106.808	0	none	0	766	0	766	not_attempted
333	107.105	0	none	0	766	0	766	not_attempted
334	107.441	0	none	0	766	0	766	not_attempted
335	107.732	0	none	0	766	0	766	not_attempted
336	108.016	1	lidar	0	766	128	792	replanned
337	108.385	0	none	0	792	0	792	not_attempted
338	108.709	0	none	0	792	0	792	not_attempted
339	108.986	0	none	0	792	0	792	not_attempted
340	109.279	0	none	0	792	0	792	not_attempted
341	109.599	0	none	0	792	0	792	not_attempted
342	109.897	0	none	0	792	0	792	not_attempted
343	110.194	0	none	0	792	0	792	not_attempted
344	110.496	0	none	0	792	0	792	not_attempted
345	110.791	0	none	0	792	0	792	not_attempted
346	111.094	1	lidar	0	792	128	803	replanned
347	111.448	0	none	0	803	0	803	not_attempted
348	111.777	0	none	0	803	0	803	not_attempted
349	112.093	0	none	0	803	0	803	not_attempted
350	112.413	0	none	0	803	0	803	not_attempted
351	112.732	0	none	0	803	0	803	not_attempted
352	113.087	0	none	0	803	0	803	not_attempted
353	113.395	0	none	0	803	0	803	not_attempted
354	113.718	0	none	0	803	0	803	not_attempted
355	114.008	0	none	0	803	0	803	not_attempted
356	114.294	0	none	0	803	0	803	not_attempted
357	114.591	0	none	0	803	0	803	not_attempted
358	114.884	0	none	0	803	0	803	not_attempted
359	115.179	0	none	0	803	0	803	not_attempted
360	115.493	0	none	0	803	0	803	not_attempted
361	115.807	0	none	0	803	0	803	not_attempted
362	116.099	0	none	0	803	0	803	not_attempted
363	116.417	0	none	0	803	0	803	not_attempted
364	116.735	0	none	0	803	0	803	not_attempted
365	117.090	0	none	0	803	0	803	not_attempted
366	117.381	0	none	0	803	0	803	not_attempted
367	117.672	0	none	0	803	0	803	not_attempted
368	117.954	0	none	0	803	0	803	not_attempted
369	118.237	0	none	0	803	0	803	not_attempted
370	118.520	0	none	0	803	0	803	not_attempted
371	118.845	0	none	0	803	0	803	not_attempted
372	119.136	0	none	0	803	0	803	not_attempted
373	119.428	0	none	0	803	0	803	not_attempted
374	119.731	0	none	0	803	0	803	not_attempted
375	120.074	0	none	0	803	0	803	not_attempted
376	120.365	0	none	0	803	0	803	not_attempted
377	120.690	0	none	0	803	0	803	not_attempted
378	120.987	0	none	0	803	0	803	not_attempted
379	121.287	0	none	0	803	0	803	not_attempted
380	121.571	0	none	0	803	0	803	not_attempted
381	121.904	0	none	0	803	0	803	not_attempted
382	122.222	0	none	0	803	0	803	not_attempted
383	122.511	0	none	0	803	0	803	not_attempted
384	122.829	0	none	0	803	0	803	not_attempted
385	123.167	1	lidar	0	803	128	802	replanned
386	123.525	0	none	0	802	0	802	not_attempted
387	123.843	0	none	0	802	0	802	not_attempted
388	124.145	0	none	0	802	0	802	not_attempted
389	124.445	0	none	0	802	0	802	not_attempted
390	124.726	0	none	0	802	0	802	not_attempted
391	125.054	0	none	0	802	0	802	not_attempted
392	125.370	0	none	0	802	0	802	not_attempted
393	125.663	0	none	0	802	0	802	not_attempted
394	125.947	0	none	0	802	0	802	not_attempted
395	126.233	0	none	0	802	0	802	not_attempted
396	126.519	0	none	0	802	0	802	not_attempted
397	126.819	0	none	0	802	0	802	not_attempted
398	127.137	0	none	0	802	0	802	not_attempted
399	127.425	0	none	0	802	0	802	not_attempted
400	127.707	0	none	0	802	0	802	not_attempted
401	128.015	0	none	0	802	0	802	not_attempted
402	128.343	0	none	0	802	0	802	not_attempted
403	128.637	0	none	0	802	0	802	not_attempted
404	128.966	0	none	0	802	0	802	not_attempted
405	129.288	0	none	0	802	0	802	not_attempted
406	129.611	0	none	0	802	0	802	not_attempted
407	129.897	0	none	0	802	0	802	not_attempted
408	130.178	0	none	0	802	0	802	not_attempted
409	130.459	0	none	0	802	0	802	not_attempted
410	130.752	0	none	0	802	0	802	not_attempted
411	131.090	0	none	0	802	0	802	not_attempted
