step_idx	elapsed_s	stuck_x_cm	stuck_y_cm	stuck_z_cm	hist_x_cm	hist_y_cm	hist_z_cm	hist_heading_deg	dist_from_stuck_cm	contact_side	contact_min_lidar_cm	bumper_sample_idx	bumper_lateral_offset_cm	obstacle_x_cm	obstacle_y_cm	obstacle_cell_x	obstacle_cell_y	placed
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	2	-53.333	84.052	318.479	99	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	3	0.000	136.728	310.136	100	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	4	53.333	189.405	301.793	101	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	5	106.667	242.082	293.449	102	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	6	160.000	294.759	285.106	103	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	0	-160.000	-21.302	335.165	97	87	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	1	-106.667	31.375	326.822	98	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	2	-53.333	84.052	318.479	99	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	3	0.000	136.728	310.136	100	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	4	53.333	189.405	301.793	101	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	5	106.667	242.082	293.449	102	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	6	160.000	294.759	285.106	103	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	0	-160.000	-21.302	335.165	97	87	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	1	-106.667	31.375	326.822	98	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	2	-53.333	84.052	318.479	99	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	3	0.000	136.728	310.136	100	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	4	53.333	189.405	301.793	101	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	5	106.667	242.082	293.449	102	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	6	160.000	294.759	285.106	103	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	0	-160.000	-21.302	335.165	97	87	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	1	-106.667	31.375	326.822	98	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	2	-53.333	84.052	318.479	99	86	0
225	69.377	179.980	510.058	79.999	169.971	520.020	70.001	-99.000	17.302	front	0.000	3	0.000	136.728	310.136	100	86	0
