step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	250.000	245.000	30.000	0.000	546.739	931.697	108	99	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.600
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	520.000	0	1	1	0	0.940	488.640	-137.854	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	20.000	-20.000	377.267	855.512	105	97	nan	nan	547.593	397.518	-1	-1	470.326	721.987	107	94	300.000	1179.980	-89.600
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	325.000	0.000	0.000	0.000	302.269	854.988	104	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.600
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	569.650	0	1	1	0	0.940	535.296	-154.835	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	-20.000	-20.000	227.271	854.465	102	97	nan	nan	47.705	350.185	-1	-1	120.434	675.701	100	93	300.000	1179.980	-89.600
0	0.000	4	front_right_wheel_hub_yaw_n30	1	892.930	0	1	1	0	1.000	892.930	39.996	0	front	0	0	nan	0	0	0	masked_hit	sensor	250.000	-245.000	-30.000	0.000	56.751	928.276	99	98	nan	nan	-384.304	151.878	-1	-1	-141.056	403.582	95	88	300.000	1179.980	-89.600
0	0.000	5	front_left_frame_pitch_n25	0	431.480	0	1	1	0	0.906	391.054	-142.355	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	0.000	-25.000	377.267	855.512	105	97	nan	nan	379.997	464.468	-1	-1	302.730	788.936	104	96	300.000	1179.980	-89.600
0	0.000	6	front_right_frame_pitch_n25	0	442.740	0	1	1	0	0.906	401.259	-147.114	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	0.000	-25.000	227.271	854.465	102	97	nan	nan	230.072	453.216	-1	-1	302.801	778.731	104	95	300.000	1179.980	-89.600
0	0.000	7	left_mid_frame_left_pitch_n20	0	406.720	0	1	1	0	0.940	382.192	-99.110	1	left	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	235.000	90.000	-20.000	535.274	1141.622	108	103	nan	nan	917.456	1144.290	-1	-1	682.182	1182.649	111	104	300.000	1179.980	-89.600
0	0.000	8	right_mid_frame_right_pitch_n20	0	406.460	0	1	1	0	0.940	381.947	-99.021	1	right	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	-235.000	-90.000	-20.000	65.285	1138.341	99	103	nan	nan	-316.653	1135.674	-1	-1	-81.938	1177.314	96	103	300.000	1179.980	-89.600
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	644.130	0	1	1	0	1.000	644.130	39.996	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-215.000	270.000	140.000	0.000	568.492	1396.860	109	108	nan	nan	979.076	1893.171	-1	-1	710.584	1676.291	112	113	300.000	1179.980	-89.600
