step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
13	5.481	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
14	5.775	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
25	9.043	0	front_left_wheel_hub_yaw_p30	0.000	0	464.294	808.858	107	96	269.971	1100.000	-100.700
26	9.331	0	front_left_wheel_hub_yaw_p30	0.000	0	464.294	808.858	107	96	269.971	1100.000	-100.700
27	9.650	0	front_left_wheel_hub_yaw_p30	0.000	0	464.294	808.858	107	96	269.971	1100.000	-100.700
28	9.946	0	front_left_wheel_hub_yaw_p30	0.000	0	439.879	779.694	106	95	260.010	1079.980	-103.500
29	10.235	0	front_left_wheel_hub_yaw_p30	0.000	0	439.879	779.694	106	95	260.010	1079.980	-103.500
30	10.541	0	front_left_wheel_hub_yaw_p30	0.000	0	439.879	779.694	106	95	260.010	1079.980	-103.500
31	10.865	0	front_left_wheel_hub_yaw_p30	0.000	0	439.879	779.694	106	95	260.010	1079.980	-103.500
35	12.037	0	front_left_wheel_hub_yaw_p30	0.000	0	360.786	709.518	105	94	219.971	1029.980	-110.700
36	12.331	0	front_left_wheel_hub_yaw_p30	0.000	0	360.786	709.518	105	94	219.971	1029.980	-110.700
37	12.615	0	front_left_wheel_hub_yaw_p30	0.000	0	360.786	709.518	105	94	219.971	1029.980	-110.700
38	12.930	0	front_left_wheel_hub_yaw_p30	0.000	0	360.786	709.518	105	94	219.971	1029.980	-110.700
39	13.223	0	front_left_wheel_hub_yaw_p30	0.000	0	319.267	670.910	104	93	200.000	1000.000	-114.500
40	13.547	0	front_left_wheel_hub_yaw_p30	0.000	0	319.267	670.910	104	93	200.000	1000.000	-114.500
41	13.884	0	front_left_wheel_hub_yaw_p30	0.000	0	319.267	670.910	104	93	200.000	1000.000	-114.500
42	14.190	0	front_left_wheel_hub_yaw_p30	0.000	0	281.276	644.922	103	93	179.980	979.980	-117.600
43	14.506	0	front_left_wheel_hub_yaw_p30	0.000	0	281.276	644.922	103	93	179.980	979.980	-117.600
44	14.813	0	front_left_wheel_hub_yaw_p30	0.000	0	281.276	644.922	103	93	179.980	979.980	-117.600
51	16.993	0	front_left_wheel_hub_yaw_p30	0.000	0	155.489	534.371	101	91	100.000	879.980	-125.300
52	17.308	0	front_left_wheel_hub_yaw_p30	0.000	0	155.489	534.371	101	91	100.000	879.980	-125.300
53	17.626	0	front_left_wheel_hub_yaw_p30	0.000	0	155.489	534.371	101	91	100.000	879.980	-125.300
58	19.193	0	front_left_wheel_hub_yaw_p30	0.000	0	47.564	441.093	98	89	19.971	790.039	-129.900
59	19.508	0	front_left_wheel_hub_yaw_p30	0.000	0	47.564	441.093	98	89	19.971	790.039	-129.900
64	21.089	0	front_left_wheel_hub_yaw_p30	0.000	0	-57.201	370.058	96	87	-50.000	720.020	-135.600
65	21.454	0	front_left_wheel_hub_yaw_p30	0.000	0	-57.201	370.058	96	87	-50.000	720.020	-135.600
66	21.783	0	front_left_wheel_hub_yaw_p30	0.000	0	-57.201	370.058	96	87	-50.000	720.020	-135.600
67	22.064	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.528	370.285	96	87	-50.000	720.020	-136.800
68	22.441	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.528	370.285	96	87	-50.000	720.020	-136.800
69	22.729	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.528	370.285	96	87	-50.000	720.020	-136.800
73	23.986	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.525	402.200	96	88	-30.029	750.000	-140.900
74	24.359	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.525	402.200	96	88	-30.029	750.000	-140.900
75	24.677	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.525	402.200	96	88	-30.029	750.000	-140.900
76	24.953	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.816	423.544	96	88	-20.020	770.020	-142.600
77	25.242	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.816	423.544	96	88	-20.020	770.020	-142.600
78	25.571	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.816	423.544	96	88	-20.020	770.020	-142.600
79	25.864	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.710	432.320	97	89	0.000	779.980	-141.100
80	26.187	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.710	432.320	97	89	0.000	779.980	-141.100
81	26.502	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.710	432.320	97	89	0.000	779.980	-141.100
82	26.808	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.710	432.320	97	89	0.000	779.980	-141.100
90	29.115	0	front_left_wheel_hub_yaw_p30	0.000	0	90.860	460.647	99	89	69.971	810.058	-131.000
91	29.431	0	front_left_wheel_hub_yaw_p30	0.000	0	90.860	460.647	99	89	69.971	810.058	-131.000
92	29.711	0	front_left_wheel_hub_yaw_p30	0.000	0	90.860	460.647	99	89	69.971	810.058	-131.000
100	32.001	0	front_left_wheel_hub_yaw_p30	0.000	0	257.791	543.880	103	91	160.010	879.980	-118.200
101	32.286	0	front_left_wheel_hub_yaw_p30	0.000	0	257.791	543.880	103	91	160.010	879.980	-118.200
102	32.572	0	front_left_wheel_hub_yaw_p30	0.000	0	257.791	543.880	103	91	160.010	879.980	-118.200
110	34.896	0	front_left_wheel_hub_yaw_p30	0.000	0	246.686	614.645	102	92	189.990	960.058	-125.100
111	35.192	0	front_left_wheel_hub_yaw_p30	0.000	0	246.686	614.645	102	92	189.990	960.058	-125.100
112	35.472	0	front_left_wheel_hub_yaw_p30	0.000	0	246.686	614.645	102	92	189.990	960.058	-125.100
113	35.758	0	front_left_wheel_hub_yaw_p30	0.000	0	246.686	614.645	102	92	189.990	960.058	-125.100
124	39.037	0	front_left_wheel_hub_yaw_p30	0.000	0	223.937	650.784	102	93	200.000	1000.000	-130.500
125	39.321	0	front_left_wheel_hub_yaw_p30	0.000	0	223.937	650.784	102	93	200.000	1000.000	-130.500
126	39.638	0	front_left_wheel_hub_yaw_p30	0.000	0	223.937	650.784	102	93	200.000	1000.000	-130.500
127	39.921	0	front_left_wheel_hub_yaw_p30	0.000	0	223.937	650.784	102	93	200.000	1000.000	-130.500
134	42.027	0	front_left_wheel_hub_yaw_p30	0.000	0	232.462	641.512	102	93	200.000	990.039	-129.100
135	42.315	0	front_left_wheel_hub_yaw_p30	0.000	0	232.462	641.512	102	93	200.000	990.039	-129.100
136	42.604	0	front_left_wheel_hub_yaw_p30	0.000	0	232.462	641.512	102	93	200.000	990.039	-129.100
140	43.864	0	front_left_wheel_hub_yaw_p30	0.000	0	241.253	623.758	102	92	189.990	970.020	-126.000
141	44.154	0	front_left_wheel_hub_yaw_p30	0.000	0	241.253	623.758	102	92	189.990	970.020	-126.000
142	44.477	0	front_left_wheel_hub_yaw_p30	0.000	0	241.253	623.758	102	92	189.990	970.020	-126.000
143	44.799	0	front_left_wheel_hub_yaw_p30	0.000	0	241.253	623.758	102	92	189.990	970.020	-126.000
144	45.090	0	front_left_wheel_hub_yaw_p30	0.000	0	245.098	606.074	102	92	179.980	950.000	-123.700
145	45.371	0	front_left_wheel_hub_yaw_p30	0.000	0	245.098	606.074	102	92	179.980	950.000	-123.700
146	45.652	0	front_left_wheel_hub_yaw_p30	0.000	0	245.098	606.074	102	92	179.980	950.000	-123.700
147	45.936	0	front_left_wheel_hub_yaw_p30	0.000	0	245.098	606.074	102	92	179.980	950.000	-123.700
154	47.992	0	front_left_wheel_hub_yaw_p30	0.000	0	289.238	550.890	103	91	169.971	879.980	-114.500
155	48.304	0	front_left_wheel_hub_yaw_p30	0.000	0	289.238	550.890	103	91	169.971	879.980	-114.500
156	48.616	0	front_left_wheel_hub_yaw_p30	0.000	0	289.238	550.890	103	91	169.971	879.980	-114.500
171	53.078	0	front_left_wheel_hub_yaw_p30	0.000	0	352.875	384.771	105	88	150.000	670.020	-99.000
172	53.377	0	front_left_wheel_hub_yaw_p30	0.000	0	352.875	384.771	105	88	150.000	670.020	-99.000
173	53.657	0	front_left_wheel_hub_yaw_p30	0.000	0	352.875	384.771	105	88	150.000	670.020	-99.000
174	53.944	0	front_left_wheel_hub_yaw_p30	0.000	0	353.181	332.436	105	87	139.990	610.058	-96.900
