step_idx	elapsed_s	status	reverse_active	path_reverse_active	stuck_detection_armed	planner_rebuilt	replan_attempted	raw_path_points	follow_path_points	active_path_points	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_throttle	telemetry_steering	telemetry_speed	telemetry_brakes	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_x_cm	goal_y_cm	goal_dist_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	waypoint_idx	waypoint_distance_cm	waypoint_distance_avg_cm	path_heading_error_deg	throttle_cmd	steering_cmd	new_lidar_obstacles	stuck_obstacles_added	obstacle_total
32	11.173	Running	0	0	1	0	0	0	649	628	-5664.600	-10081.300	1440.500	196.800	239.990	1060.058	49.994	-106.800	0.282	28.243	18.000	1.000	2.200	0	38.300	0.200	28.243	0.000	-3700.000	-2820.020	5529.786	-113.563	766.417	102	101	95	95	54	459.592	458.576	-56.820	18.000	-0.957	0	0	0
33	11.454	Running	0	0	1	0	0	0	649	628	-5664.600	-10081.300	1440.500	196.800	239.990	1060.058	49.994	-106.800	0.000	0.000	18.000	0.957	2.200	0	38.300	0.000	0.000	0.000	-3700.000	-2820.020	5529.786	-113.563	766.417	102	101	95	95	54	459.592	458.606	-56.820	18.000	-0.957	0	0	0
34	11.743	Running	0	0	1	0	0	0	649	628	-5664.600	-10081.300	1440.500	196.800	239.990	1060.058	49.994	-106.800	0.000	0.000	18.000	0.957	2.200	0	38.300	0.000	0.000	0.000	-3700.000	-2820.020	5529.786	-113.563	766.417	102	101	95	95	54	459.592	458.634	-56.820	18.000	-0.957	0	0	0
35	12.037	Running	0	0	1	0	0	0	649	624	-5664.800	-10081.601	1440.500	200.700	219.971	1029.980	49.994	-110.700	0.361	36.131	18.000	0.957	2.400	0	38.700	0.400	36.131	0.000	-3700.000	-2820.020	5494.422	-133.583	746.398	102	101	95	95	53	453.232	458.484	-59.352	19.491	-0.873	0	0	0
36	12.331	Running	0	0	1	0	0	0	649	624	-5664.800	-10081.601	1440.500	200.700	219.971	1029.980	49.994	-110.700	0.000	0.000	19.491	0.873	2.400	0	38.700	0.000	0.000	0.000	-3700.000	-2820.020	5494.422	-133.583	746.398	102	101	95	95	53	453.232	458.342	-59.352	19.491	-0.873	0	0	0
37	12.615	Running	0	0	1	0	0	0	649	624	-5664.800	-10081.601	1440.500	200.700	219.971	1029.980	49.994	-110.700	0.000	0.000	19.491	0.873	2.400	0	38.700	0.000	0.000	0.000	-3700.000	-2820.020	5494.422	-133.583	746.398	102	101	95	95	53	453.232	458.208	-59.352	19.491	-0.873	0	0	0
38	12.930	Running	0	0	1	0	0	0	649	624	-5664.800	-10081.601	1440.500	200.700	219.971	1029.980	49.994	-110.700	0.000	0.000	19.491	0.873	2.400	0	38.700	0.000	0.000	0.000	-3700.000	-2820.020	5494.422	-133.583	746.398	102	101	95	95	53	453.232	458.080	-59.352	19.491	-0.873	0	0	0
39	13.223	Running	0	0	1	0	0	0	649	620	-5665.000	-10081.900	1440.500	204.500	200.000	1000.000	49.994	-114.500	0.360	36.023	19.491	0.873	2.700	0	39.000	0.300	36.023	0.000	-3700.000	-2820.020	5459.171	-153.553	726.427	102	100	94	94	52	447.037	457.804	-62.214	20.000	-0.793	0	0	0
40	13.547	Running	0	0	1	0	0	0	649	620	-5665.000	-10081.900	1440.500	204.500	200.000	1000.000	49.994	-114.500	0.000	0.000	20.000	0.793	2.700	0	39.000	0.000	0.000	0.000	-3700.000	-2820.020	5459.171	-153.553	726.427	102	100	94	94	52	447.037	457.541	-62.214	20.000	-0.793	0	0	0
41	13.884	Running	0	0	1	0	0	0	649	620	-5665.000	-10081.900	1440.500	204.500	200.000	1000.000	49.994	-114.500	0.000	0.000	20.000	0.793	2.700	0	39.000	0.000	0.000	0.000	-3700.000	-2820.020	5459.171	-153.553	726.427	102	100	94	94	52	447.037	457.291	-62.214	20.000	-0.793	0	0	0
42	14.190	Running	0	0	1	0	0	0	649	617	-5665.200	-10082.101	1440.600	207.600	179.980	979.980	59.992	-117.600	0.300	30.025	20.000	0.793	3.000	0	39.400	0.400	28.312	0.000	-3700.000	-2820.020	5430.861	-173.573	706.408	101	100	94	94	52	447.037	457.053	-59.114	20.000	-0.705	0	0	0
43	14.506	Running	0	0	1	0	0	0	649	617	-5665.200	-10082.101	1440.600	207.600	179.980	979.980	59.992	-117.600	0.000	0.000	20.000	0.705	3.000	0	39.400	0.000	0.000	0.000	-3700.000	-2820.020	5430.861	-173.573	706.408	101	100	94	94	52	447.037	456.825	-59.114	20.000	-0.705	0	0	0
44	14.813	Running	0	0	1	0	0	0	649	617	-5665.200	-10082.101	1440.600	207.600	179.980	979.980	59.992	-117.600	0.000	0.000	20.000	0.705	3.000	0	39.400	0.000	0.000	0.000	-3700.000	-2820.020	5430.861	-173.573	706.408	101	100	94	94	52	447.037	456.608	-59.114	20.000	-0.705	0	0	0
45	15.104	Running	0	0	1	0	0	0	649	613	-5665.400	-10082.400	1440.600	210.300	160.010	950.000	59.992	-120.300	0.360	36.023	20.000	0.705	3.300	0	39.700	0.300	36.023	0.000	-3700.000	-2820.020	5395.621	-193.544	686.437	101	99	94	94	51	440.982	456.268	-63.165	20.000	-0.657	0	0	0
46	15.400	Running	0	0	1	0	0	0	649	613	-5665.400	-10082.400	1440.600	210.300	160.010	950.000	59.992	-120.300	0.000	0.000	20.000	0.657	3.300	0	39.700	0.000	0.000	0.000	-3700.000	-2820.020	5395.621	-193.544	686.437	101	99	94	94	51	440.982	455.943	-63.165	20.000	-0.657	0	0	0
47	15.717	Running	0	0	1	0	0	0	649	613	-5665.400	-10082.400	1440.600	210.300	160.010	950.000	59.992	-120.300	0.000	0.000	20.000	0.657	3.300	0	39.700	0.000	0.000	0.000	-3700.000	-2820.020	5395.621	-193.544	686.437	101	99	94	94	51	440.982	455.631	-63.165	20.000	-0.657	0	0	0
48	16.034	Running	0	0	1	0	0	0	649	607	-5665.700	-10082.800	1440.600	212.900	129.980	910.058	59.992	-122.900	0.500	49.971	20.000	0.657	3.800	0	40.200	0.500	49.971	0.000	-3700.000	-2820.020	5346.235	-223.573	656.408	100	98	93	93	50	435.131	455.213	-67.157	20.000	-0.613	0	0	0
49	16.334	Running	0	0	1	0	0	0	649	607	-5665.700	-10082.800	1440.600	212.900	129.980	910.058	59.992	-122.900	0.000	0.000	20.000	0.613	3.800	0	40.200	0.000	0.000	0.000	-3700.000	-2820.020	5346.235	-223.573	656.408	100	98	93	93	50	435.131	454.811	-67.157	20.000	-0.613	0	0	0
50	16.680	Running	0	0	1	0	0	0	649	607	-5665.700	-10082.800	1440.600	212.900	129.980	910.058	59.992	-122.900	0.000	0.000	20.000	0.613	3.800	0	40.200	0.000	0.000	0.000	-3700.000	-2820.020	5346.235	-223.573	656.408	100	98	93	93	50	435.131	454.425	-67.157	20.000	-0.613	0	0	0
51	16.993	Running	0	0	1	0	0	0	649	602	-5666.000	-10083.101	1440.600	215.300	100.000	879.980	59.992	-125.300	0.425	42.468	20.000	0.613	4.200	0	40.700	0.500	42.468	0.000	-3700.000	-2820.020	5303.772	-253.553	626.427	100	98	92	92	50	435.074	454.053	-64.821	20.000	-0.544	0	0	0
52	17.308	Running	0	0	1	0	0	0	649	602	-5666.000	-10083.101	1440.600	215.300	100.000	879.980	59.992	-125.300	0.000	0.000	20.000	0.544	4.200	0	40.700	0.000	0.000	0.000	-3700.000	-2820.020	5303.772	-253.553	626.427	100	98	92	92	50	435.074	453.695	-64.821	20.000	-0.544	0	0	0
53	17.626	Running	0	0	1	0	0	0	649	602	-5666.000	-10083.101	1440.600	215.300	100.000	879.980	59.992	-125.300	0.000	0.000	20.000	0.544	4.200	0	40.700	0.000	0.000	0.000	-3700.000	-2820.020	5303.772	-253.553	626.427	100	98	92	92	50	435.074	453.350	-64.821	20.000	-0.544	0	0	0
54	17.947	Running	0	0	1	0	0	0	649	596	-5666.400	-10083.500	1440.700	217.600	60.010	840.039	70.001	-127.600	0.574	57.400	20.000	0.544	4.700	0	41.200	0.500	56.520	0.000	-3700.000	-2820.020	5247.257	-293.544	586.437	99	97	92	92	50	435.102	453.018	-62.489	20.000	-0.479	0	0	0
55	18.260	Running	0	0	1	0	0	0	649	596	-5666.400	-10083.500	1440.700	217.600	60.010	840.039	70.001	-127.600	0.000	0.000	20.000	0.479	4.700	0	41.200	0.000	0.000	0.000	-3700.000	-2820.020	5247.257	-293.544	586.437	99	97	92	92	50	435.102	452.698	-62.489	20.000	-0.479	0	0	0
56	18.567	Running	0	0	1	0	0	0	649	596	-5666.400	-10083.500	1440.700	217.600	60.010	840.039	70.001	-127.600	0.000	0.000	20.000	0.479	4.700	0	41.200	0.000	0.000	0.000	-3700.000	-2820.020	5247.257	-293.544	586.437	99	97	92	92	50	435.102	452.390	-62.489	20.000	-0.479	0	0	0
57	18.883	Running	0	0	1	0	0	0	649	596	-5666.400	-10083.500	1440.700	217.600	60.010	840.039	70.001	-127.600	0.000	0.000	20.000	0.479	4.700	0	41.200	0.000	0.000	0.000	-3700.000	-2820.020	5247.257	-293.544	586.437	99	97	92	92	50	435.102	452.092	-62.489	20.000	-0.479	0	0	0
58	19.193	Running	0	0	1	0	0	0	649	589	-5666.800	-10084.000	1440.700	219.900	19.971	790.039	70.001	-129.900	0.641	64.056	20.000	0.479	5.200	0	41.800	0.600	64.056	0.000	-3700.000	-2820.020	5183.696	-333.583	546.398	98	96	91	91	50	429.373	451.707	-66.553	20.000	-0.444	0	0	0
59	19.508	Obstacle hits: +1	0	0	1	0	1	91	627	627	-5666.800	-10084.000	1440.700	219.900	19.971	790.039	70.001	-129.900	0.000	0.000	20.000	0.444	5.200	0	41.800	0.000	0.000	0.000	-3700.000	-2820.020	5183.696	-446.008	854.980	98	96	89	97	51	470.482	452.020	-87.164	18.000	-1.000	1	0	1
60	19.867	Obstacle hits: +3	0	1	1	0	0	0	627	628	-5667.300	-10084.400	1440.800	221.600	-30.029	750.000	79.999	-131.600	0.648	64.831	18.000	1.000	5.700	0	42.400	0.600	64.056	0.000	-3700.000	-2820.020	5119.934	-381.952	854.980	97	95	90	97	45	367.247	450.630	-150.313	-18.000	1.000	3	0	4
61	20.154	Running: path-reverse	0	1	1	0	0	0	627	628	-5667.300	-10084.400	1440.800	221.600	-30.029	750.000	79.999	-131.600	0.000	0.000	-18.000	-1.000	5.700	0	42.400	0.000	0.000	0.000	-3700.000	-2820.020	5119.934	-381.952	854.980	97	95	90	97	45	367.247	449.285	-150.313	-18.000	1.000	0	0	4
62	20.451	Running: path-reverse	0	1	1	0	0	0	627	628	-5667.300	-10084.400	1440.800	221.600	-30.029	750.000	79.999	-131.600	0.000	0.000	-18.000	-1.000	5.700	0	42.400	0.000	0.000	0.000	-3700.000	-2820.020	5119.934	-381.952	854.980	97	95	90	97	45	367.247	447.983	-150.313	-18.000	1.000	0	0	4
63	20.788	Running: path-reverse	0	1	1	0	0	0	627	628	-5667.300	-10084.400	1440.800	221.600	-30.029	750.000	79.999	-131.600	0.000	0.000	-18.000	-1.000	5.700	0	42.400	0.000	0.000	0.000	-3700.000	-2820.020	5119.934	-381.952	854.980	97	95	90	97	45	367.247	446.721	-150.313	-18.000	1.000	0	0	4
64	21.089	Obstacle hits: +3	0	1	1	0	1	100	687	687	-5667.500	-10084.700	1440.800	225.600	-50.000	720.020	79.999	-135.600	0.360	36.023	-18.000	-1.000	-0.600	0	42.900	0.500	36.023	0.000	-3700.000	-2820.020	5084.720	-62.582	1004.980	97	94	96	100	53	285.239	444.237	173.240	-18.000	1.000	3	0	7
65	21.454	Running: path-reverse	0	1	1	0	0	0	687	687	-5667.500	-10084.700	1440.800	225.600	-50.000	720.020	79.999	-135.600	0.000	0.000	-18.000	-1.000	-0.600	0	42.900	0.000	0.000	0.000	-3700.000	-2820.020	5084.720	-62.582	1004.980	97	94	96	100	53	285.239	441.828	173.240	-18.000	1.000	0	0	7
66	21.783	Running: path-reverse	0	1	1	0	0	0	687	687	-5667.500	-10084.700	1440.800	225.600	-50.000	720.020	79.999	-135.600	0.000	0.000	-18.000	-1.000	-0.600	0	42.900	0.000	0.000	0.000	-3700.000	-2820.020	5084.720	-62.582	1004.980	97	94	96	100	53	285.239	439.491	173.240	-18.000	1.000	0	0	7
67	22.064	Obstacle hits: +1	0	1	1	0	1	100	687	687	-5667.500	-10084.700	1440.800	226.800	-50.000	720.020	79.999	-136.800	0.000	0.000	-18.000	-1.000	-0.900	0	43.000	0.100	0.000	0.000	-3700.000	-2820.020	5084.720	-62.582	1004.980	97	94	96	100	53	285.239	437.222	174.440	-18.000	1.000	1	0	8
68	22.441	Running: path-reverse	0	1	1	0	0	0	687	687	-5667.500	-10084.700	1440.800	226.800	-50.000	720.020	79.999	-136.800	0.000	0.000	-18.000	-1.000	-0.900	0	43.000	0.000	0.000	0.000	-3700.000	-2820.020	5084.720	-62.582	1004.980	97	94	96	100	53	285.239	435.020	174.440	-18.000	1.000	0	0	8
69	22.729	Running: path-reverse	0	1	1	0	0	0	687	687	-5667.500	-10084.700	1440.800	226.800	-50.000	720.020	79.999	-136.800	0.000	0.000	-18.000	-1.000	-0.900	0	43.000	0.000	0.000	0.000	-3700.000	-2820.020	5084.720	-62.582	1004.980	97	94	96	100	53	285.239	432.880	174.440	-18.000	1.000	0	0	8
70	23.009	Obstacle hits: +3	0	1	1	0	1	101	687	687	-5667.400	-10084.500	1440.800	228.600	-39.990	740.039	79.999	-138.600	0.224	22.383	-18.000	-1.000	-1.100	0	43.200	0.200	22.383	0.000	-3700.000	-2820.020	5105.849	-82.498	1004.980	97	95	96	100	53	268.330	430.562	173.463	-18.000	1.000	3	0	11
71	23.386	Running: path-reverse	0	1	1	0	0	0	687	687	-5667.400	-10084.500	1440.800	228.600	-39.990	740.039	79.999	-138.600	0.000	0.000	-18.000	-1.000	-1.100	0	43.200	0.000	0.000	0.000	-3700.000	-2820.020	5105.849	-82.498	1004.980	97	95	96	100	53	268.330	428.309	173.463	-18.000	1.000	0	0	11
72	23.704	Running: path-reverse	0	1	1	0	0	0	687	687	-5667.400	-10084.500	1440.800	228.600	-39.990	740.039	79.999	-138.600	0.000	0.000	-18.000	-1.000	-1.100	0	43.200	0.000	0.000	0.000	-3700.000	-2820.020	5105.849	-82.498	1004.980	97	95	96	100	53	268.330	426.118	173.463	-18.000	1.000	0	0	11
73	23.986	Obstacle hits: +2	0	1	1	0	1	103	683	683	-5667.300	-10084.400	1440.700	230.900	-30.029	750.000	70.001	-140.900	0.173	17.274	-18.000	-1.000	-1.300	0	43.300	0.100	14.087	0.000	-3700.000	-2820.020	5119.934	225.000	583.632	97	95	102	92	53	304.497	424.474	175.005	-18.000	-1.000	2	0	13
74	24.359	Running: path-reverse	0	1	1	0	0	0	683	683	-5667.300	-10084.400	1440.700	230.900	-30.029	750.000	70.001	-140.900	0.000	0.000	-18.000	1.000	-1.300	0	43.300	0.000	0.000	0.000	-3700.000	-2820.020	5119.934	225.000	583.632	97	95	102	92	53	304.497	422.874	175.005	-18.000	-1.000	0	0	13
75	24.677	Running: path-reverse	0	1	1	0	0	0	683	683	-5667.300	-10084.400	1440.700	230.900	-30.029	750.000	70.001	-140.900	0.000	0.000	-18.000	1.000	-1.300	0	43.300	0.000	0.000	0.000	-3700.000	-2820.020	5119.934	225.000	583.632	97	95	102	92	53	304.497	421.317	175.005	-18.000	-1.000	0	0	13
76	24.953	Running: path-reverse	0	1	1	0	0	0	683	683	-5667.200	-10084.200	1440.800	232.600	-20.020	770.020	79.999	-142.600	0.245	24.514	-18.000	1.000	-1.700	0	43.500	0.200	22.383	0.000	-3700.000	-2820.020	5141.074	225.000	575.082	97	95	102	91	53	313.106	419.911	170.962	-18.000	-1.000	0	0	13
77	25.242	Running: path-reverse	0	1	1	0	0	0	683	683	-5667.200	-10084.200	1440.800	232.600	-20.020	770.020	79.999	-142.600	0.000	0.000	-18.000	1.000	-1.700	0	43.500	0.000	0.000	0.000	-3700.000	-2820.020	5141.074	225.000	575.082	97	95	102	91	53	313.106	418.542	170.962	-18.000	-1.000	0	0	13
