step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	1	lidar	0	649	80	639	replanned
1	0.403	0	none	0	639	0	639	not_attempted
2	0.724	0	none	0	639	0	639	not_attempted
3	1.069	0	none	0	639	0	639	not_attempted
4	1.419	0	none	0	639	0	639	not_attempted
5	1.766	0	none	0	639	0	639	not_attempted
6	2.099	0	none	0	639	0	639	not_attempted
7	2.373	1	lidar	0	639	80	640	replanned
8	2.657	0	none	0	640	0	640	not_attempted
9	2.932	0	none	0	640	0	640	not_attempted
10	3.238	0	none	0	640	0	640	not_attempted
11	3.536	0	none	0	640	0	640	not_attempted
12	3.815	0	none	0	640	0	640	not_attempted
13	4.092	0	none	0	640	0	640	not_attempted
14	4.383	0	none	0	640	0	640	not_attempted
15	4.664	0	none	0	640	0	640	not_attempted
16	4.938	0	none	0	640	0	640	not_attempted
17	5.207	0	none	0	640	0	640	not_attempted
18	5.480	0	none	0	640	0	640	not_attempted
19	5.751	0	none	0	640	0	640	not_attempted
20	6.028	0	none	0	640	0	640	not_attempted
21	6.329	0	none	0	640	0	640	not_attempted
22	6.606	1	lidar	0	640	80	642	replanned
23	6.882	0	none	0	642	0	642	not_attempted
24	7.149	0	none	0	642	0	642	not_attempted
25	7.419	0	none	0	642	0	642	not_attempted
26	7.698	0	none	0	642	0	642	not_attempted
27	7.969	0	none	0	642	0	642	not_attempted
28	8.239	0	none	0	642	0	642	not_attempted
29	8.511	0	none	0	642	0	642	not_attempted
30	8.783	0	none	0	642	0	642	not_attempted
31	9.072	0	none	0	642	0	642	not_attempted
32	9.361	0	none	0	642	0	642	not_attempted
33	9.653	0	none	0	642	0	642	not_attempted
34	9.925	1	lidar	0	642	81	642	replanned
35	10.206	0	none	0	642	0	642	not_attempted
36	10.478	0	none	0	642	0	642	not_attempted
37	10.749	0	none	0	642	0	642	not_attempted
38	11.019	0	none	0	642	0	642	not_attempted
39	11.289	0	none	0	642	0	642	not_attempted
40	11.563	1	lidar	0	642	80	638	replanned
41	11.857	0	none	0	638	0	638	not_attempted
42	12.128	0	none	0	638	0	638	not_attempted
43	12.403	0	none	0	638	0	638	not_attempted
44	12.673	0	none	0	638	0	638	not_attempted
45	12.946	0	none	0	638	0	638	not_attempted
46	13.222	0	none	0	638	0	638	not_attempted
47	13.490	0	none	0	638	0	638	not_attempted
48	13.762	0	none	0	638	0	638	not_attempted
49	14.035	0	none	0	638	0	638	not_attempted
50	14.307	1	lidar	0	638	79	631	replanned
51	14.667	0	none	0	631	0	631	not_attempted
52	14.942	0	none	0	631	0	631	not_attempted
53	15.215	0	none	0	631	0	631	not_attempted
54	15.490	0	none	0	631	0	631	not_attempted
55	15.757	0	none	0	631	0	631	not_attempted
56	16.094	0	none	0	631	0	631	not_attempted
57	16.400	0	none	0	631	0	631	not_attempted
58	16.673	0	none	0	631	0	631	not_attempted
59	16.963	0	none	0	631	0	631	not_attempted
60	17.235	0	none	0	631	0	631	not_attempted
61	17.534	1	lidar	0	631	79	628	replanned
62	17.864	0	none	0	628	0	628	not_attempted
63	18.136	0	none	0	628	0	628	not_attempted
64	18.407	0	none	0	628	0	628	not_attempted
65	18.683	0	none	0	628	0	628	not_attempted
66	18.954	0	none	0	628	0	628	not_attempted
67	19.284	0	none	0	628	0	628	not_attempted
