step_idx	elapsed_s	status	reverse_active	path_reverse_active	stuck_detection_armed	planner_rebuilt	replan_attempted	raw_path_points	follow_path_points	active_path_points	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_throttle	telemetry_steering	telemetry_speed	telemetry_brakes	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_x_cm	goal_y_cm	goal_dist_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	waypoint_idx	waypoint_distance_cm	waypoint_distance_avg_cm	path_heading_error_deg	throttle_cmd	steering_cmd	new_lidar_obstacles	stuck_obstacles_added	obstacle_total
10	3.238	Running	0	0	1	0	0	0	640	640	-5678.800	-10072.000	1440.400	77.900	-1180.029	1990.039	39.996	12.100	0.000	0.000	18.000	1.000	0.400	0	254.200	0.000	0.000	0.000	-5189.990	-2009.961	5663.902	-1538.468	1641.561	104	104	97	97	55	499.915	499.969	-149.294	18.000	-1.000	0	0	2
11	3.536	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.700	-10072.000	1440.400	79.000	-1170.020	1990.039	39.996	11.000	0.100	10.010	18.000	1.000	0.700	0	254.300	0.100	10.010	0.000	-5189.990	-2009.961	5670.993	-1531.390	1648.639	104	104	97	97	55	497.134	499.733	-151.512	-18.000	1.000	0	0	2
12	3.815	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.700	-10072.000	1440.400	79.000	-1170.020	1990.039	39.996	11.000	0.000	0.000	-18.000	-1.000	0.700	0	254.300	0.000	0.000	0.000	-5189.990	-2009.961	5670.993	-1531.390	1648.639	104	104	97	97	55	497.134	499.533	-151.512	-18.000	1.000	0	0	2
13	4.092	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.700	-10072.000	1440.400	79.000	-1170.020	1990.039	39.996	11.000	0.000	0.000	-18.000	-1.000	0.700	0	254.300	0.000	0.000	0.000	-5189.990	-2009.961	5670.993	-1531.390	1648.639	104	104	97	97	55	497.134	499.361	-151.512	-18.000	1.000	0	0	2
14	4.383	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.600	-10072.000	1440.400	80.100	-1160.010	1990.039	39.996	9.900	0.100	10.010	-18.000	-1.000	0.900	0	254.400	0.100	10.010	0.000	-5189.990	-2009.961	5678.093	-1524.312	1655.717	104	104	97	97	54	494.456	499.034	-153.860	-18.000	1.000	0	0	2
15	4.664	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.600	-10072.000	1440.400	80.100	-1160.010	1990.039	39.996	9.900	0.000	0.000	-18.000	-1.000	0.900	0	254.400	0.000	0.000	0.000	-5189.990	-2009.961	5678.093	-1524.312	1655.717	104	104	97	97	54	494.456	498.748	-153.860	-18.000	1.000	0	0	2
16	4.938	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.600	-10072.000	1440.400	80.100	-1160.010	1990.039	39.996	9.900	0.000	0.000	-18.000	-1.000	0.900	0	254.400	0.000	0.000	0.000	-5189.990	-2009.961	5678.093	-1524.312	1655.717	104	104	97	97	54	494.456	498.496	-153.860	-18.000	1.000	0	0	2
17	5.207	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.600	-10072.000	1440.400	80.100	-1160.010	1990.039	39.996	9.900	0.000	0.000	-18.000	-1.000	0.900	0	254.400	0.000	0.000	0.000	-5189.990	-2009.961	5678.093	-1524.312	1655.717	104	104	97	97	54	494.456	498.271	-153.860	-18.000	1.000	0	0	2
18	5.480	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.500	-10072.000	1440.400	79.800	-1150.000	1990.039	39.996	10.200	0.100	10.010	-18.000	-1.000	0.500	0	254.500	0.100	10.010	0.000	-5189.990	-2009.961	5685.202	-1517.234	1662.795	104	104	97	97	53	491.883	497.935	-157.720	-18.000	1.000	0	0	2
19	5.751	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.500	-10072.000	1440.400	79.800	-1150.000	1990.039	39.996	10.200	0.000	0.000	-18.000	-1.000	0.500	0	254.500	0.000	0.000	0.000	-5189.990	-2009.961	5685.202	-1517.234	1662.795	104	104	97	97	53	491.883	497.633	-157.720	-18.000	1.000	0	0	2
20	6.028	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.500	-10072.000	1440.400	79.800	-1150.000	1990.039	39.996	10.200	0.000	0.000	-18.000	-1.000	0.500	0	254.500	0.000	0.000	0.000	-5189.990	-2009.961	5685.202	-1517.234	1662.795	104	104	97	97	53	491.883	497.359	-157.720	-18.000	1.000	0	0	2
21	6.329	Running: path-reverse	0	1	1	0	0	0	640	641	-5678.500	-10072.000	1440.400	79.300	-1150.000	1990.039	39.996	10.700	0.000	0.000	-18.000	-1.000	0.100	0	254.600	0.100	0.000	0.300	-5189.990	-2009.961	5685.202	-1517.234	1662.795	104	104	97	97	53	491.883	497.110	-158.220	-18.000	1.000	0	0	2
22	6.606	Obstacle hits: +1	0	1	1	0	1	80	642	642	-5678.500	-10072.000	1440.400	79.300	-1150.000	1990.039	39.996	10.700	0.000	0.000	-18.000	-1.000	0.100	0	254.600	0.000	0.000	0.578	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.186	-153.552	-18.000	1.000	1	0	3
23	6.882	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.500	-10072.000	1440.400	79.300	-1150.000	1990.039	39.996	10.700	0.000	0.000	-18.000	-1.000	0.100	0	254.600	0.000	0.000	0.854	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.256	-153.552	-18.000	1.000	0	0	3
24	7.149	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.500	-10072.000	1440.400	79.300	-1150.000	1990.039	39.996	10.700	0.000	0.000	-18.000	-1.000	0.100	0	254.600	0.000	0.000	1.121	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.320	-153.552	-18.000	1.000	0	0	3
25	7.419	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.500	-10072.000	1440.400	79.500	-1150.000	1990.039	39.996	10.500	0.000	0.000	-18.000	-1.000	-0.200	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.379	-153.352	-18.000	1.000	0	0	3
26	7.698	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.500	-10072.000	1440.400	79.500	-1150.000	1990.039	39.996	10.500	0.000	0.000	-18.000	-1.000	-0.200	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.434	-153.352	-18.000	1.000	0	0	3
27	7.969	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.500	-10072.000	1440.400	79.500	-1150.000	1990.039	39.996	10.500	0.000	0.000	-18.000	-1.000	-0.200	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.485	-153.352	-18.000	1.000	0	0	3
28	8.239	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.500	-10072.000	1440.400	79.500	-1150.000	1990.039	39.996	10.500	0.000	0.000	-18.000	-1.000	-0.200	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5685.202	-1522.176	1657.853	104	104	97	97	55	498.862	497.533	-153.352	-18.000	1.000	0	0	3
29	8.511	Running: path-reverse	0	1	1	0	0	0	642	643	-5678.600	-10072.000	1440.400	80.300	-1160.010	1990.039	39.996	9.700	0.100	10.010	-18.000	-1.000	-0.500	0	254.600	0.000	10.010	0.000	-5189.990	-2009.961	5678.093	-1523.544	1656.485	104	104	97	97	56	493.371	497.394	-149.515	-18.000	1.000	0	0	3
30	8.783	Running: path-reverse	0	1	1	0	0	0	642	643	-5678.600	-10072.000	1440.400	80.300	-1160.010	1990.039	39.996	9.700	0.000	0.000	-18.000	-1.000	-0.500	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5678.093	-1523.544	1656.485	104	104	97	97	56	493.371	497.264	-149.515	-18.000	1.000	0	0	3
31	9.072	Running: path-reverse	0	1	1	0	0	0	642	643	-5678.600	-10072.000	1440.400	80.300	-1160.010	1990.039	39.996	9.700	0.000	0.000	-18.000	-1.000	-0.500	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5678.093	-1523.544	1656.485	104	104	97	97	56	493.371	497.143	-149.515	-18.000	1.000	0	0	3
32	9.361	Running: path-reverse	0	1	1	0	0	0	642	643	-5678.600	-10072.000	1440.400	80.300	-1160.010	1990.039	39.996	9.700	0.000	0.000	-18.000	-1.000	-0.500	0	254.600	0.000	0.000	0.000	-5189.990	-2009.961	5678.093	-1523.544	1656.485	104	104	97	97	56	493.371	497.028	-149.515	-18.000	1.000	0	0	3
33	9.653	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.600	-10072.101	1440.400	81.600	-1160.010	1979.980	39.996	8.400	0.101	10.059	-18.000	-1.000	-0.800	0	254.700	0.100	10.059	0.000	-5189.990	-2009.961	5671.012	-1530.718	1649.311	104	103	97	97	56	496.756	497.020	-152.209	-18.000	1.000	0	0	3
34	9.925	Obstacle hits: +1	0	1	1	0	1	81	642	642	-5678.600	-10072.101	1440.400	81.600	-1160.010	1979.980	39.996	8.400	0.000	0.000	-18.000	-1.000	-0.800	0	254.700	0.000	0.000	0.000	-5189.990	-2009.961	5671.012	-1508.470	1621.559	104	103	97	96	55	499.890	497.102	-140.807	-18.000	1.000	1	0	4
35	10.206	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.600	-10072.101	1440.400	81.600	-1160.010	1979.980	39.996	8.400	0.000	0.000	-18.000	-1.000	-0.800	0	254.700	0.000	0.000	0.000	-5189.990	-2009.961	5671.012	-1508.470	1621.559	104	103	97	96	55	499.890	497.180	-140.807	-18.000	1.000	0	0	4
36	10.478	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.800	-10072.101	1440.400	83.400	-1180.029	1979.980	39.996	6.600	0.200	20.020	-18.000	-1.000	-1.100	0	254.900	0.200	20.020	0.000	-5189.990	-2009.961	5656.803	-1507.564	1622.465	104	103	97	96	55	484.867	496.847	-131.010	-18.000	1.000	0	0	4
37	10.749	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.800	-10072.101	1440.400	83.400	-1180.029	1979.980	39.996	6.600	0.000	0.000	-18.000	-1.000	-1.100	0	254.900	0.000	0.000	0.000	-5189.990	-2009.961	5656.803	-1507.564	1622.465	104	103	97	96	55	484.867	496.532	-131.010	-18.000	1.000	0	0	4
38	11.019	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.800	-10072.101	1440.400	83.400	-1180.029	1979.980	39.996	6.600	0.000	0.000	-18.000	-1.000	-1.100	0	254.900	0.000	0.000	0.000	-5189.990	-2009.961	5656.803	-1507.564	1622.465	104	103	97	96	55	484.867	496.233	-131.010	-18.000	1.000	0	0	4
39	11.289	Running: path-reverse	0	1	1	0	0	0	642	642	-5678.800	-10072.101	1440.400	83.400	-1180.029	1979.980	39.996	6.600	0.000	0.000	-18.000	-1.000	-1.100	0	254.900	0.000	0.000	0.000	-5189.990	-2009.961	5656.803	-1507.564	1622.465	104	103	97	96	55	484.867	495.948	-131.010	-18.000	1.000	0	0	4
40	11.563	Obstacle hits: +1	0	1	1	0	1	80	638	638	-5678.900	-10072.200	1440.500	85.700	-1189.990	1970.020	49.994	4.300	0.173	17.274	-18.000	-1.000	-1.300	0	255.100	0.200	14.087	0.000	-5189.990	-2009.961	5642.716	-1527.753	1602.276	104	103	97	96	55	499.318	496.031	-133.188	-18.000	1.000	1	0	5
41	11.857	Running: path-reverse	0	1	1	0	0	0	638	638	-5678.900	-10072.200	1440.500	85.700	-1189.990	1970.020	49.994	4.300	0.000	0.000	-18.000	-1.000	-1.300	0	255.100	0.000	0.000	0.000	-5189.990	-2009.961	5642.716	-1527.753	1602.276	104	103	97	96	55	499.318	496.109	-133.188	-18.000	1.000	0	0	5
42	12.128	Running: path-reverse	0	1	1	0	0	0	638	638	-5678.900	-10072.200	1440.500	85.700	-1189.990	1970.020	49.994	4.300	0.000	0.000	-18.000	-1.000	-1.300	0	255.100	0.000	0.000	0.000	-5189.990	-2009.961	5642.716	-1527.753	1602.276	104	103	97	96	55	499.318	496.184	-133.188	-18.000	1.000	0	0	5
43	12.403	Running: path-reverse	0	1	1	0	0	0	638	637	-5679.100	-10072.300	1440.500	88.300	-1210.010	1960.058	49.994	1.700	0.224	22.361	-18.000	-1.000	-1.500	0	255.300	0.200	22.361	0.000	-5189.990	-2009.961	5621.503	-1535.526	1594.503	103	103	97	96	55	489.481	496.031	-125.770	-18.000	1.000	0	0	5
44	12.673	Running: path-reverse	0	1	1	0	0	0	638	637	-5679.100	-10072.300	1440.500	88.300	-1210.010	1960.058	49.994	1.700	0.000	0.000	-18.000	-1.000	-1.500	0	255.300	0.000	0.000	0.000	-5189.990	-2009.961	5621.503	-1535.526	1594.503	103	103	97	96	55	489.481	495.886	-125.770	-18.000	1.000	0	0	5
45	12.946	Running: path-reverse	0	1	1	0	0	0	638	637	-5679.100	-10072.300	1440.500	88.300	-1210.010	1960.058	49.994	1.700	0.000	0.000	-18.000	-1.000	-1.500	0	255.300	0.000	0.000	0.000	-5189.990	-2009.961	5621.503	-1535.526	1594.503	103	103	97	96	55	489.481	495.746	-125.770	-18.000	1.000	0	0	5
46	13.222	Running: path-reverse	0	1	1	0	0	0	638	637	-5679.100	-10072.300	1440.500	88.300	-1210.010	1960.058	49.994	1.700	0.000	0.000	-18.000	-1.000	-1.500	0	255.300	0.000	0.000	0.000	-5189.990	-2009.961	5621.503	-1535.526	1594.503	103	103	97	96	55	489.481	495.613	-125.770	-18.000	1.000	0	0	5
47	13.490	Running	0	0	1	0	0	0	638	636	-5679.400	-10072.300	1440.500	91.500	-1239.990	1960.058	49.994	-1.500	0.300	29.980	-18.000	-1.000	-1.800	0	255.500	0.200	29.980	0.000	-5189.990	-2009.961	5600.317	-1532.334	1597.695	103	103	97	96	53	465.588	494.988	-106.881	18.000	-1.000	0	0	5
48	13.762	Running	0	0	1	0	0	0	638	636	-5679.400	-10072.300	1440.500	91.500	-1239.990	1960.058	49.994	-1.500	0.000	0.000	18.000	1.000	-1.800	0	255.500	0.000	0.000	0.000	-5189.990	-2009.961	5600.317	-1532.334	1597.695	103	103	97	96	53	465.588	494.388	-106.881	18.000	-1.000	0	0	5
49	14.035	Running	0	0	1	0	0	0	638	636	-5679.400	-10072.300	1440.500	91.500	-1239.990	1960.058	49.994	-1.500	0.000	0.000	18.000	1.000	-1.800	0	255.500	0.000	0.000	0.000	-5189.990	-2009.961	5600.317	-1532.334	1597.695	103	103	97	96	53	465.588	493.812	-106.881	18.000	-1.000	0	0	5
50	14.307	Obstacle hits: +1	0	0	1	0	1	79	631	631	-5679.600	-10072.400	1440.500	94.600	-1260.010	1950.000	49.994	-4.600	0.224	22.404	18.000	1.000	-2.000	0	255.800	0.300	22.404	0.000	-5189.990	-2009.961	5579.071	-1623.228	1606.801	102	103	95	96	55	499.712	493.927	-134.350	18.000	-1.000	1	0	6
51	14.667	Running	0	0	1	0	0	0	631	631	-5679.600	-10072.400	1440.500	94.600	-1260.010	1950.000	49.994	-4.600	0.000	0.000	18.000	1.000	-2.000	0	255.800	0.000	0.000	0.000	-5189.990	-2009.961	5579.071	-1623.228	1606.801	102	103	95	96	55	499.712	494.039	-134.350	18.000	-1.000	0	0	6
52	14.942	Running	0	0	1	0	0	0	631	631	-5679.600	-10072.400	1440.500	94.600	-1260.010	1950.000	49.994	-4.600	0.000	0.000	18.000	1.000	-2.000	0	255.800	0.000	0.000	0.000	-5189.990	-2009.961	5579.071	-1623.228	1606.801	102	103	95	96	55	499.712	494.146	-134.350	18.000	-1.000	0	0	6
53	15.215	Running	0	0	1	0	0	0	631	631	-5679.600	-10072.400	1440.500	94.600	-1260.010	1950.000	49.994	-4.600	0.000	0.000	18.000	1.000	-2.000	0	255.800	0.000	0.000	0.000	-5189.990	-2009.961	5579.071	-1623.228	1606.801	102	103	95	96	55	499.712	494.249	-134.350	18.000	-1.000	0	0	6
54	15.490	Running	0	0	1	0	0	0	631	630	-5679.900	-10072.400	1440.500	94.800	-1289.990	1950.000	49.994	-4.800	0.300	29.980	18.000	1.000	-1.800	0	256.000	0.200	29.980	0.000	-5189.990	-2009.961	5557.993	-1625.293	1604.736	102	103	95	96	54	481.285	494.013	-123.045	18.000	-1.000	0	0	6
55	15.757	Running	0	0	1	0	0	0	631	630	-5679.900	-10072.400	1440.500	94.800	-1289.990	1950.000	49.994	-4.800	0.000	0.000	18.000	1.000	-1.800	0	256.000	0.000	0.000	0.000	-5189.990	-2009.961	5557.993	-1625.293	1604.736	102	103	95	96	54	481.285	493.786	-123.045	18.000	-1.000	0	0	6
56	16.094	Running	0	0	1	0	0	0	631	630	-5679.900	-10072.400	1440.500	94.800	-1289.990	1950.000	49.994	-4.800	0.000	0.000	18.000	1.000	-1.800	0	256.000	0.000	0.000	0.000	-5189.990	-2009.961	5557.993	-1625.293	1604.736	102	103	95	96	54	481.285	493.566	-123.045	18.000	-1.000	0	0	6
57	16.400	Running	0	0	1	0	0	0	631	629	-5680.000	-10072.400	1440.500	93.000	-1300.000	1950.000	49.994	-3.000	0.100	10.010	18.000	1.000	-1.300	0	256.200	0.200	10.010	0.000	-5189.990	-2009.961	5550.974	-1625.982	1604.047	101	103	95	96	53	475.340	493.252	-120.299	18.000	-1.000	0	0	6
58	16.673	Running	0	0	1	0	0	0	631	629	-5680.000	-10072.400	1440.500	93.000	-1300.000	1950.000	49.994	-3.000	0.000	0.000	18.000	1.000	-1.300	0	256.200	0.000	0.000	0.000	-5189.990	-2009.961	5550.974	-1625.982	1604.047	101	103	95	96	53	475.340	492.949	-120.299	18.000	-1.000	0	0	6
59	16.963	Running	0	0	1	0	0	0	631	629	-5680.000	-10072.400	1440.500	93.000	-1300.000	1950.000	49.994	-3.000	0.000	0.000	18.000	1.000	-1.300	0	256.200	0.000	0.000	0.000	-5189.990	-2009.961	5550.974	-1625.982	1604.047	101	103	95	96	53	475.340	492.655	-120.299	18.000	-1.000	0	0	6
60	17.235	Running	0	0	1	0	0	0	631	629	-5680.000	-10072.400	1440.500	93.000	-1300.000	1950.000	49.994	-3.000	0.000	0.000	18.000	1.000	-1.300	0	256.200	0.000	0.000	0.000	-5189.990	-2009.961	5550.974	-1625.982	1604.047	101	103	95	96	53	475.340	492.371	-120.299	18.000	-1.000	0	0	6
61	17.534	Obstacle hits: +1	0	0	1	0	1	79	628	628	-5680.200	-10072.300	1440.500	91.100	-1320.020	1960.058	49.994	-1.100	0.224	22.404	18.000	1.000	-1.000	0	256.300	0.100	22.404	0.000	-5189.990	-2009.961	5544.162	-1673.548	1606.481	101	103	94	96	55	500.000	492.494	-133.890	18.000	-1.000	1	0	7
62	17.864	Running	0	0	1	0	0	0	628	628	-5680.200	-10072.300	1440.500	91.100	-1320.020	1960.058	49.994	-1.100	0.000	0.000	18.000	1.000	-1.000	0	256.300	0.000	0.000	0.000	-5189.990	-2009.961	5544.162	-1673.548	1606.481	101	103	94	96	55	500.000	492.613	-133.890	18.000	-1.000	0	0	7
63	18.136	Running	0	0	1	0	0	0	628	628	-5680.200	-10072.300	1440.500	91.100	-1320.020	1960.058	49.994	-1.100	0.000	0.000	18.000	1.000	-1.000	0	256.300	0.000	0.000	0.000	-5189.990	-2009.961	5544.162	-1673.548	1606.481	101	103	94	96	55	500.000	492.729	-133.890	18.000	-1.000	0	0	7
64	18.407	Running	0	0	1	0	0	0	628	628	-5680.200	-10072.300	1440.500	91.100	-1320.020	1960.058	49.994	-1.100	0.000	0.000	18.000	1.000	-1.000	0	256.300	0.000	0.000	0.000	-5189.990	-2009.961	5544.162	-1673.548	1606.481	101	103	94	96	55	500.000	492.841	-133.890	18.000	-1.000	0	0	7
65	18.683	Running	0	0	1	0	0	0	628	629	-5680.300	-10072.300	1440.500	89.800	-1330.029	1960.058	49.994	0.200	0.100	10.010	18.000	1.000	-0.600	0	256.500	0.200	10.010	0.000	-5189.990	-2009.961	5537.179	-1673.547	1606.482	101	103	94	96	56	492.971	492.843	-131.603	18.000	-1.000	0	0	7
66	18.954	Running	0	0	1	0	0	0	628	629	-5680.300	-10072.300	1440.500	89.800	-1330.029	1960.058	49.994	0.200	0.000	0.000	18.000	1.000	-0.600	0	256.500	0.000	0.000	0.000	-5189.990	-2009.961	5537.179	-1673.547	1606.482	101	103	94	96	56	492.971	492.845	-131.603	18.000	-1.000	0	0	7
67	19.284	Running	0	0	1	0	0	0	628	629	-5680.300	-10072.300	1440.500	89.800	-1330.029	1960.058	49.994	0.200	0.000	0.000	18.000	1.000	-0.600	0	256.500	0.000	0.000	0.000	-5189.990	-2009.961	5537.179	-1673.547	1606.482	101	103	94	96	56	492.971	492.846	-131.603	18.000	-1.000	0	0	7
68	19.559	Running	0	0	1	0	0	0	628	629	-5680.300	-10072.200	1440.500	89.000	-1330.029	1970.020	49.994	1.000	0.100	9.961	18.000	1.000	-0.300	0	256.500	0.000	9.961	0.000	-5189.990	-2009.961	5544.325	-1663.586	1616.443	101	103	94	96	54	486.082	492.748	-128.393	18.000	-1.000	0	0	7
69	19.832	Running	0	0	1	0	0	0	628	629	-5680.300	-10072.200	1440.500	89.000	-1330.029	1970.020	49.994	1.000	0.000	0.000	18.000	1.000	-0.300	0	256.500	0.000	0.000	0.000	-5189.990	-2009.961	5544.325	-1663.586	1616.443	101	103	94	96	54	486.082	492.653	-128.393	18.000	-1.000	0	0	7
70	20.107	Running	0	0	1	0	0	0	628	629	-5680.300	-10072.200	1440.500	89.000	-1330.029	1970.020	49.994	1.000	0.000	0.000	18.000	1.000	-0.300	0	256.500	0.000	0.000	0.000	-5189.990	-2009.961	5544.325	-1663.586	1616.443	101	103	94	96	54	486.082	492.561	-128.393	18.000	-1.000	0	0	7
71	20.382	Obstacle hits: +1	0	0	1	0	1	79	627	627	-5680.400	-10072.200	1440.500	88.800	-1339.990	1970.020	49.994	1.200	0.100	9.961	18.000	1.000	0.000	0	256.600	0.100	9.961	0.275	-5189.990	-2009.961	5537.395	-1677.753	1602.276	101	103	94	96	55	499.318	492.654	-130.088	18.000	-1.000	1	0	8
72	20.694	Running	0	0	1	0	0	0	627	627	-5680.400	-10072.200	1440.500	88.800	-1339.990	1970.020	49.994	1.200	0.000	0.000	18.000	1.000	0.000	0	256.600	0.000	9.961	0.587	-5189.990	-2009.961	5537.395	-1677.753	1602.276	101	103	94	96	55	499.318	492.746	-130.088	18.000	-1.000	0	0	8
73	20.976	Running	0	0	1	0	0	0	627	627	-5680.400	-10072.200	1440.500	88.800	-1339.990	1970.020	49.994	1.200	0.000	0.000	18.000	1.000	0.000	0	256.600	0.000	9.961	0.869	-5189.990	-2009.961	5537.395	-1677.753	1602.276	101	103	94	96	55	499.318	492.835	-130.088	18.000	-1.000	0	0	8
74	21.268	Running	0	0	1	0	0	0	627	627	-5680.400	-10072.200	1440.500	88.800	-1339.990	1970.020	49.994	1.200	0.000	0.000	18.000	1.000	0.000	0	256.600	0.000	9.961	1.162	-5189.990	-2009.961	5537.395	-1677.753	1602.276	101	103	94	96	55	499.318	492.921	-130.088	18.000	-1.000	0	0	8
