step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	39.996	0	front	1	1	350.036	1	1	1	placed_new	sensor	250.000	245.000	30.000	0.000	-999.456	2283.674	107	109	-999.456	2283.674	-999.456	2283.674	107	109	-1189.990	1990.039	104	104	-1189.990	1990.039	12.600
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	514.470	0	1	1	0	0.940	483.444	-135.963	1	front	1	1	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	20.000	-20.000	-889.178	2134.129	110	106	nan	nan	-481.900	2394.595	-1	-1	-782.712	2250.504	112	109	-1189.990	1990.039	12.600
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	sensor	325.000	0.000	0.000	0.000	-872.817	2060.936	110	105	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	-1189.990	1990.039	12.600
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	503.440	0	1	1	0	0.940	473.079	-132.190	1	front	1	1	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	-20.000	-20.000	-856.457	1987.742	110	103	nan	nan	-387.318	1926.811	-1	-1	-720.852	1929.109	113	102	-1189.990	1990.039	12.600
0	0.000	4	front_right_wheel_hub_yaw_n30	1	663.080	0	1	1	0	1.000	663.080	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	sensor	250.000	-245.000	-30.000	0.000	-892.566	1805.475	109	100	nan	nan	-259.828	1607.187	-1	-1	-557.253	1791.751	116	100	-1189.990	1990.039	12.600
0	0.000	5	front_left_frame_pitch_n25	0	408.740	0	1	1	0	0.906	370.444	-132.745	1	front	1	1	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	0.000	-25.000	-889.178	2134.129	110	106	nan	nan	-527.655	2214.939	-1	-1	-828.467	2070.849	111	105	-1189.990	1990.039	12.600
0	0.000	6	front_right_frame_pitch_n25	0	406.320	0	1	1	0	0.906	368.251	-131.722	1	front	1	1	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	0.000	-25.000	-856.457	1987.742	110	103	nan	nan	-497.074	2068.073	-1	-1	-830.608	2070.370	111	105	-1189.990	1990.039	12.600
0	0.000	7	left_mid_frame_left_pitch_n20	0	446.190	0	1	1	0	0.940	419.281	-112.610	1	left	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	235.000	90.000	-20.000	-1202.217	2228.105	103	108	nan	nan	-1293.681	2637.289	-1	-1	-1281.454	2399.223	102	112	-1189.990	1990.039	12.600
0	0.000	8	right_mid_frame_right_pitch_n20	0	424.050	0	1	1	0	0.940	398.477	-105.037	1	right	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	-235.000	-90.000	-20.000	-1099.690	1769.424	105	99	nan	nan	-1012.765	1380.544	-1	-1	-1103.065	1601.159	105	96	-1189.990	1990.039	12.600
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	763.980	0	1	1	0	1.000	763.980	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	sensor	-215.000	270.000	140.000	0.000	-1458.711	2206.636	98	108	nan	nan	-2136.984	2558.219	-1	-1	-1868.263	2341.622	90	111	-1189.990	1990.039	12.600
