step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
1	0.403	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
2	0.724	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
3	1.069	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
4	1.419	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
5	1.766	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
6	2.099	0	front_left_wheel_hub_yaw_p30	0.000	0	-999.456	2283.674	107	109	-1189.990	1990.039	12.600
7	2.373	0	front_left_wheel_hub_yaw_p30	0.000	0	-986.940	2282.001	108	109	-1180.029	1990.039	12.100
8	2.657	0	front_left_wheel_hub_yaw_p30	0.000	0	-986.940	2282.001	108	109	-1180.029	1990.039	12.100
9	2.932	0	front_left_wheel_hub_yaw_p30	0.000	0	-986.940	2282.001	108	109	-1180.029	1990.039	12.100
10	3.238	0	front_left_wheel_hub_yaw_p30	0.000	0	-986.940	2282.001	108	109	-1180.029	1990.039	12.100
11	3.536	0	front_left_wheel_hub_yaw_p30	0.000	0	-971.361	2278.240	108	109	-1170.020	1990.039	11.000
12	3.815	0	front_left_wheel_hub_yaw_p30	0.000	0	-971.361	2278.240	108	109	-1170.020	1990.039	11.000
13	4.092	0	front_left_wheel_hub_yaw_p30	0.000	0	-971.361	2278.240	108	109	-1170.020	1990.039	11.000
14	4.383	0	front_left_wheel_hub_yaw_p30	0.000	0	-955.855	2274.373	108	109	-1160.010	1990.039	9.900
15	4.664	0	front_left_wheel_hub_yaw_p30	0.000	0	-955.855	2274.373	108	109	-1160.010	1990.039	9.900
