step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.475	0	none	0	649	0	649	not_attempted
2	0.760	0	none	0	649	0	649	not_attempted
3	1.032	0	none	0	649	0	649	not_attempted
4	1.309	0	none	0	649	0	649	not_attempted
5	1.582	0	none	0	649	0	649	not_attempted
6	1.853	0	none	0	649	0	649	not_attempted
7	2.123	0	none	0	649	0	649	not_attempted
8	2.400	0	none	0	649	0	649	not_attempted
9	2.682	0	none	0	649	0	649	not_attempted
10	2.971	0	none	0	649	0	649	not_attempted
11	3.261	0	none	0	649	0	649	not_attempted
12	3.548	0	none	0	649	0	649	not_attempted
13	3.822	0	none	0	649	0	649	not_attempted
14	4.102	0	none	0	649	0	649	not_attempted
15	4.370	0	none	0	649	0	649	not_attempted
16	4.639	0	none	0	649	0	649	not_attempted
17	4.912	0	none	0	649	0	649	not_attempted
18	5.181	0	none	0	649	0	649	not_attempted
19	5.449	0	none	0	649	0	649	not_attempted
20	5.720	0	none	0	649	0	649	not_attempted
21	6.000	0	none	0	649	0	649	not_attempted
22	6.276	0	none	0	649	0	649	not_attempted
23	6.548	0	none	0	649	0	649	not_attempted
24	6.817	0	none	0	649	0	649	not_attempted
25	7.089	0	none	0	649	0	649	not_attempted
26	7.361	0	none	0	649	0	649	not_attempted
27	7.630	0	none	0	649	0	649	not_attempted
28	7.902	0	none	0	649	0	649	not_attempted
29	8.168	0	none	0	649	0	649	not_attempted
30	8.442	0	none	0	649	0	649	not_attempted
31	8.717	0	none	0	649	0	649	not_attempted
32	8.989	0	none	0	649	0	649	not_attempted
33	9.267	0	none	0	649	0	649	not_attempted
34	9.540	0	none	0	649	0	649	not_attempted
35	9.810	0	none	0	649	0	649	not_attempted
36	10.081	0	none	0	649	0	649	not_attempted
37	10.353	0	none	0	649	0	649	not_attempted
38	10.625	0	none	0	649	0	649	not_attempted
39	10.912	0	none	0	649	0	649	not_attempted
40	11.180	0	none	0	649	0	649	not_attempted
41	11.450	0	none	0	649	0	649	not_attempted
42	11.721	0	none	0	649	0	649	not_attempted
43	11.988	0	none	0	649	0	649	not_attempted
44	12.265	0	none	0	649	0	649	not_attempted
45	12.535	0	none	0	649	0	649	not_attempted
46	12.806	0	none	0	649	0	649	not_attempted
47	13.079	0	none	0	649	0	649	not_attempted
48	13.357	0	none	0	649	0	649	not_attempted
