step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
1	0.475	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
2	0.760	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
3	1.032	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
14	4.102	0	front_left_wheel_hub_yaw_p30	0.000	0	540.155	915.362	108	98	300.000	1170.020	-91.100
15	4.370	0	front_left_wheel_hub_yaw_p30	0.000	0	540.155	915.362	108	98	300.000	1170.020	-91.100
16	4.639	0	front_left_wheel_hub_yaw_p30	0.000	0	540.155	915.362	108	98	300.000	1170.020	-91.100
17	4.912	0	front_left_wheel_hub_yaw_p30	0.000	0	540.155	915.362	108	98	300.000	1170.020	-91.100
25	7.089	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
26	7.361	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
27	7.630	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
28	7.902	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
37	10.353	0	front_left_wheel_hub_yaw_p30	0.000	0	440.926	780.323	106	96	260.010	1079.980	-103.300
38	10.625	0	front_left_wheel_hub_yaw_p30	0.000	0	440.926	780.323	106	96	260.010	1079.980	-103.300
39	10.912	0	front_left_wheel_hub_yaw_p30	0.000	0	440.926	780.323	106	96	260.010	1079.980	-103.300
40	11.180	0	front_left_wheel_hub_yaw_p30	0.000	0	414.986	751.344	106	95	250.000	1060.058	-106.300
41	11.450	0	front_left_wheel_hub_yaw_p30	0.000	0	414.986	751.344	106	95	250.000	1060.058	-106.300
42	11.721	0	front_left_wheel_hub_yaw_p30	0.000	0	414.986	751.344	106	95	250.000	1060.058	-106.300
43	11.988	0	front_left_wheel_hub_yaw_p30	0.000	0	414.986	751.344	106	95	250.000	1060.058	-106.300
59	16.398	0	front_left_wheel_hub_yaw_p30	0.000	0	214.088	587.877	102	92	139.990	929.980	-122.200
60	16.700	0	front_left_wheel_hub_yaw_p30	0.000	0	214.088	587.877	102	92	139.990	929.980	-122.200
61	16.980	0	front_left_wheel_hub_yaw_p30	0.000	0	214.088	587.877	102	92	139.990	929.980	-122.200
62	17.254	0	front_left_wheel_hub_yaw_p30	0.000	0	170.921	555.305	101	91	110.010	900.000	-124.400
63	17.539	0	front_left_wheel_hub_yaw_p30	0.000	0	170.921	555.305	101	91	110.010	900.000	-124.400
64	17.815	0	front_left_wheel_hub_yaw_p30	0.000	0	170.921	555.305	101	91	110.010	900.000	-124.400
65	18.086	0	front_left_wheel_hub_yaw_p30	0.000	0	170.921	555.305	101	91	110.010	900.000	-124.400
69	19.183	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	481.876	99	90	50.000	829.980	-128.400
70	19.449	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	481.876	99	90	50.000	829.980	-128.400
71	19.753	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	481.876	99	90	50.000	829.980	-128.400
72	20.121	0	front_left_wheel_hub_yaw_p30	0.000	0	36.385	430.940	98	89	10.010	779.980	-130.100
73	20.407	0	front_left_wheel_hub_yaw_p30	0.000	0	36.385	430.940	98	89	10.010	779.980	-130.100
74	20.710	0	front_left_wheel_hub_yaw_p30	0.000	0	36.385	430.940	98	89	10.010	779.980	-130.100
75	20.982	0	front_left_wheel_hub_yaw_p30	0.000	0	36.385	430.940	98	89	10.010	779.980	-130.100
76	21.252	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.580	390.490	97	88	-30.029	740.039	-131.400
77	21.596	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.580	390.490	97	88	-30.029	740.039	-131.400
78	21.951	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.580	390.490	97	88	-30.029	740.039	-131.400
82	23.181	0	front_left_wheel_hub_yaw_p30	0.000	0	-58.422	380.046	96	88	-50.000	729.980	-135.800
83	23.525	0	front_left_wheel_hub_yaw_p30	0.000	0	-58.422	380.046	96	88	-50.000	729.980	-135.800
84	23.885	0	front_left_wheel_hub_yaw_p30	0.000	0	-58.422	380.046	96	88	-50.000	729.980	-135.800
95	27.335	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.530	442.597	97	89	0.000	790.039	-141.400
96	27.693	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.530	442.597	97	89	0.000	790.039	-141.400
97	28.001	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.530	442.597	97	89	0.000	790.039	-141.400
101	29.331	0	front_left_wheel_hub_yaw_p30	0.000	0	35.472	470.285	98	89	50.000	820.020	-136.800
102	29.601	0	front_left_wheel_hub_yaw_p30	0.000	0	35.472	470.285	98	89	50.000	820.020	-136.800
103	29.876	0	front_left_wheel_hub_yaw_p30	0.000	0	35.472	470.285	98	89	50.000	820.020	-136.800
104	30.148	0	front_left_wheel_hub_yaw_p30	0.000	0	76.820	480.012	99	90	69.971	829.980	-133.300
105	30.416	0	front_left_wheel_hub_yaw_p30	0.000	0	76.820	480.012	99	90	69.971	829.980	-133.300
106	30.707	0	front_left_wheel_hub_yaw_p30	0.000	0	76.820	480.012	99	90	69.971	829.980	-133.300
107	30.982	0	front_left_wheel_hub_yaw_p30	0.000	0	76.820	480.012	99	90	69.971	829.980	-133.300
111	32.249	0	front_left_wheel_hub_yaw_p30	0.000	0	189.086	525.010	101	90	129.980	870.020	-124.700
112	32.538	0	front_left_wheel_hub_yaw_p30	0.000	0	189.086	525.010	101	90	129.980	870.020	-124.700
113	32.812	0	front_left_wheel_hub_yaw_p30	0.000	0	189.086	525.010	101	90	129.980	870.020	-124.700
114	33.100	0	front_left_wheel_hub_yaw_p30	0.000	0	242.444	549.849	102	91	160.010	890.039	-120.800
115	33.372	0	front_left_wheel_hub_yaw_p30	0.000	0	242.444	549.849	102	91	160.010	890.039	-120.800
116	33.650	0	front_left_wheel_hub_yaw_p30	0.000	0	242.444	549.849	102	91	160.010	890.039	-120.800
117	33.928	0	front_left_wheel_hub_yaw_p30	0.000	0	242.444	549.849	102	91	160.010	890.039	-120.800
118	34.215	0	front_left_wheel_hub_yaw_p30	0.000	0	264.788	570.452	103	91	179.980	910.058	-120.400
119	34.486	0	front_left_wheel_hub_yaw_p30	0.000	0	264.788	570.452	103	91	179.980	910.058	-120.400
120	34.772	0	front_left_wheel_hub_yaw_p30	0.000	0	264.788	570.452	103	91	179.980	910.058	-120.400
121	35.096	0	front_left_wheel_hub_yaw_p30	0.000	0	255.708	596.228	103	92	189.990	940.039	-123.600
122	35.375	0	front_left_wheel_hub_yaw_p30	0.000	0	255.708	596.228	103	92	189.990	940.039	-123.600
123	35.651	0	front_left_wheel_hub_yaw_p30	0.000	0	255.708	596.228	103	92	189.990	940.039	-123.600
124	35.932	0	front_left_wheel_hub_yaw_p30	0.000	0	255.708	596.228	103	92	189.990	940.039	-123.600
125	36.206	0	front_left_wheel_hub_yaw_p30	0.000	0	237.019	623.157	102	92	189.990	970.020	-126.700
126	36.490	0	front_left_wheel_hub_yaw_p30	0.000	0	237.019	623.157	102	92	189.990	970.020	-126.700
127	36.766	0	front_left_wheel_hub_yaw_p30	0.000	0	237.019	623.157	102	92	189.990	970.020	-126.700
128	37.050	0	front_left_wheel_hub_yaw_p30	0.000	0	233.071	641.569	102	93	200.000	990.039	-129.000
129	37.340	0	front_left_wheel_hub_yaw_p30	0.000	0	233.071	641.569	102	93	200.000	990.039	-129.000
130	37.613	0	front_left_wheel_hub_yaw_p30	0.000	0	233.071	641.569	102	93	200.000	990.039	-129.000
