sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm,pose_x_cm,pose_y_cm,pose_z_cm,heading_deg
2,3,586.640015,72.037300,178.394806,-150.648697,339.990204,1020.019470,49.993999,-90.300003
2,5,436.690002,411.215179,298.861115,-134.559174,339.990204,1020.019470,49.993999,-90.300003
2,6,446.920013,261.168701,290.375122,-138.882553,339.990204,1020.019470,49.993999,-90.300003
2,7,393.109985,944.175049,976.855408,-84.457535,339.990204,1020.019470,49.993999,-90.300003
2,8,417.750000,-287.767242,983.305969,-92.884918,339.990204,1020.019470,49.993999,-90.300003
2,9,616.890015,1010.110413,1704.085327,49.993999,339.990204,1020.019470,49.993999,-90.300003
2,10,302.239990,423.247162,1641.832031,49.993999,339.990204,1020.019470,49.993999,-90.300003
2,11,294.309998,293.207428,1634.582886,49.993999,339.990204,1020.019470,49.993999,-90.300003
2,12,665.809998,-299.179077,1748.416260,49.993999,339.990204,1020.019470,49.993999,-90.300003
2,13,503.640015,580.482849,227.672592,-37.462170,339.990204,1020.019470,49.993999,-90.300003
2,15,877.369995,806.317383,-79.911613,49.993999,339.990204,1020.019470,49.993999,-90.300003
3,1,523.229980,579.028870,231.733383,-128.961197,339.990204,1020.019470,49.993999,-90.300003
3,3,586.640015,72.037300,178.394806,-150.648697,339.990204,1020.019470,49.993999,-90.300003
3,5,436.690002,411.215179,298.861115,-134.559174,339.990204,1020.019470,49.993999,-90.300003
3,6,446.920013,261.168701,290.375122,-138.882553,339.990204,1020.019470,49.993999,-90.300003
3,7,393.109985,944.175049,976.855408,-84.457535,339.990204,1020.019470,49.993999,-90.300003
3,8,417.750000,-287.767242,983.305969,-92.884918,339.990204,1020.019470,49.993999,-90.300003
3,9,616.890015,1010.110413,1704.085327,49.993999,339.990204,1020.019470,49.993999,-90.300003
3,10,302.239990,423.247162,1641.832031,49.993999,339.990204,1020.019470,49.993999,-90.300003
3,11,294.309998,293.207428,1634.582886,49.993999,339.990204,1020.019470,49.993999,-90.300003
3,12,665.809998,-299.179077,1748.416260,49.993999,339.990204,1020.019470,49.993999,-90.300003
3,13,503.640015,580.482849,227.672592,-37.462170,339.990204,1020.019470,49.993999,-90.300003
3,15,877.369995,806.317383,-79.911613,49.993999,339.990204,1020.019470,49.993999,-90.300003
4,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
4,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
4,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
4,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
4,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
4,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
4,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
5,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
5,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
5,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
5,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
5,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
5,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
5,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
6,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
6,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
6,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
6,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
6,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
6,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
6,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
7,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
7,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
7,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
7,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
7,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
7,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
7,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
8,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
8,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
8,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
8,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
8,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
8,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
8,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
9,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
9,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
9,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
9,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
9,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
9,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
9,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
10,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
10,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
10,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
10,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
10,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
10,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
10,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
11,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
11,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
11,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
11,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
11,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
11,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
11,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
12,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
12,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
12,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
12,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
12,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
12,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
12,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
13,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
13,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
13,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
13,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
13,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
13,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
13,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
14,1,612.520020,705.056519,134.811996,-169.497787,350.000000,970.019470,39.996399,-84.400009
14,7,343.640015,909.156616,984.653381,-77.535408,350.000000,970.019470,39.996399,-84.400009
14,8,418.660004,-271.509247,868.888245,-103.193756,350.000000,970.019470,39.996399,-84.400009
14,9,590.809998,931.519348,1697.825928,39.996399,350.000000,970.019470,39.996399,-84.400009
14,10,59.540001,392.581635,1355.554688,39.996399,350.000000,970.019470,39.996399,-84.400009
14,11,66.660004,262.507294,1349.954956,39.996399,350.000000,970.019470,39.996399,-84.400009
14,12,470.190002,-220.892044,1491.987915,39.996399,350.000000,970.019470,39.996399,-84.400009
15,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
15,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
15,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
15,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
15,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
15,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
15,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
15,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
15,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
16,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
16,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
16,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
16,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
16,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
16,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
16,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
16,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
16,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
17,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
17,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
17,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
17,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
17,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
17,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
17,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
17,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
17,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
18,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
18,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
18,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
18,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
18,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
18,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
18,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
18,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
18,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
19,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
19,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
19,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
19,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
19,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
19,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
19,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
19,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
19,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
20,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
20,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
20,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
20,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
20,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
20,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
20,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
20,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
20,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
21,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
21,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
21,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
21,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
21,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
21,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
21,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
21,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
21,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
22,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
22,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
22,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
22,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
22,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
22,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
22,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
22,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
22,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
23,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
23,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
23,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
23,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
23,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
23,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
23,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
23,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
23,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
24,5,494.600006,621.855530,171.781967,-159.032990,379.980499,910.058472,49.993999,-77.400009
24,6,502.329987,476.996277,132.223480,-162.299820,379.980499,910.058472,49.993999,-77.400009
24,7,381.709991,968.098328,1000.531189,-80.558502,379.980499,910.058472,49.993999,-77.400009
24,8,394.410004,-202.332581,738.909119,-84.902168,379.980499,910.058472,49.993999,-77.400009
24,9,633.049988,887.906799,1740.810669,49.993999,379.980499,910.058472,49.993999,-77.400009
24,10,185.250000,347.837036,1420.591919,49.993999,379.980499,910.058472,49.993999,-77.400009
24,11,187.119995,220.559937,1394.058228,49.993999,379.980499,910.058472,49.993999,-77.400009
24,12,559.190002,-320.971039,1412.618408,49.993999,379.980499,910.058472,49.993999,-77.400009
24,15,543.229980,925.292114,238.111969,49.993999,379.980499,910.058472,49.993999,-77.400009
25,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
25,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
25,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
25,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
25,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
25,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
25,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
25,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
25,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
25,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
26,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
26,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
26,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
26,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
26,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
26,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
26,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
26,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
26,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
26,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
27,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
27,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
27,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
27,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
27,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
27,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
27,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
27,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
27,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
27,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
28,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
28,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
28,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
28,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
28,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
28,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
28,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
28,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
28,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
28,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
29,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
29,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
29,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
29,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
29,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
29,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
29,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
29,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
29,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
29,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
30,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
30,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
30,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
30,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
30,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
30,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
30,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
30,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
30,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
30,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
31,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
31,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
31,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
31,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
31,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
31,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
31,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
31,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
31,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
31,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
32,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
32,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
32,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
32,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
32,7,407.200012,999.506348,993.905334,-79.279007,400.000000,840.039001,59.991600,-71.900009
32,8,409.040009,-176.295685,609.594238,-79.908325,400.000000,840.039001,59.991600,-71.900009
32,9,603.020020,814.763062,1687.786255,59.991600,400.000000,840.039001,59.991600,-71.900009
32,10,583.669983,195.292435,1723.845703,59.991600,400.000000,840.039001,59.991600,-71.900009
32,11,579.780029,72.933899,1679.760254,59.991600,400.000000,840.039001,59.991600,-71.900009
32,12,867.739990,-607.842896,1436.151733,59.991600,400.000000,840.039001,59.991600,-71.900009
33,3,495.100006,414.255859,42.834614,-109.342575,400.000000,840.039001,59.991600,-71.900009
33,4,624.780029,115.960350,-85.058487,59.991600,400.000000,840.039001,59.991600,-71.900009
33,5,393.070007,682.934570,215.808060,-106.126961,400.000000,840.039001,59.991600,-71.900009
33,6,396.839996,541.418701,165.958923,-107.720230,400.000000,840.039001,59.991600,-71.900009
