step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
12	3.544	0	front_left_wheel_hub_yaw_p30	0.000	0	542.369	927.428	108	98	300.000	1179.980	-90.600
13	3.841	0	front_left_wheel_hub_yaw_p30	0.000	0	542.369	927.428	108	98	300.000	1179.980	-90.600
14	4.117	0	front_left_wheel_hub_yaw_p30	0.000	0	542.369	927.428	108	98	300.000	1179.980	-90.600
15	4.412	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
16	4.704	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
17	5.032	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
18	5.326	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
19	5.593	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
20	5.869	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
21	6.157	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
26	7.523	0	front_left_wheel_hub_yaw_p30	0.000	0	508.472	866.560	108	97	289.990	1140.039	-95.800
27	7.799	0	front_left_wheel_hub_yaw_p30	0.000	0	508.472	866.560	108	97	289.990	1140.039	-95.800
28	8.069	0	front_left_wheel_hub_yaw_p30	0.000	0	508.472	866.560	108	97	289.990	1140.039	-95.800
29	8.355	0	front_left_wheel_hub_yaw_p30	0.000	0	508.472	866.560	108	97	289.990	1140.039	-95.800
33	9.447	0	front_left_wheel_hub_yaw_p30	0.000	0	466.322	820.281	107	96	269.971	1110.058	-100.300
34	9.719	0	front_left_wheel_hub_yaw_p30	0.000	0	466.322	820.281	107	96	269.971	1110.058	-100.300
35	9.991	0	front_left_wheel_hub_yaw_p30	0.000	0	466.322	820.281	107	96	269.971	1110.058	-100.300
36	10.270	0	front_left_wheel_hub_yaw_p30	0.000	0	466.322	820.281	107	96	269.971	1110.058	-100.300
37	10.553	0	front_left_wheel_hub_yaw_p30	0.000	0	441.971	791.015	106	96	260.010	1090.039	-103.100
38	10.843	0	front_left_wheel_hub_yaw_p30	0.000	0	441.971	791.015	106	96	260.010	1090.039	-103.100
39	11.114	0	front_left_wheel_hub_yaw_p30	0.000	0	441.971	791.015	106	96	260.010	1090.039	-103.100
44	12.559	0	front_left_wheel_hub_yaw_p30	0.000	0	376.367	722.083	105	94	229.980	1040.039	-109.700
45	12.825	0	front_left_wheel_hub_yaw_p30	0.000	0	376.367	722.083	105	94	229.980	1040.039	-109.700
46	13.112	0	front_left_wheel_hub_yaw_p30	0.000	0	376.367	722.083	105	94	229.980	1040.039	-109.700
51	14.475	0	front_left_wheel_hub_yaw_p30	0.000	0	298.281	657.175	103	93	189.990	990.039	-116.400
52	14.749	0	front_left_wheel_hub_yaw_p30	0.000	0	298.281	657.175	103	93	189.990	990.039	-116.400
53	15.020	0	front_left_wheel_hub_yaw_p30	0.000	0	298.281	657.175	103	93	189.990	990.039	-116.400
54	15.298	0	front_left_wheel_hub_yaw_p30	0.000	0	298.281	657.175	103	93	189.990	990.039	-116.400
62	17.650	0	front_left_wheel_hub_yaw_p30	0.000	0	172.124	545.558	101	91	110.010	890.039	-124.200
63	17.928	0	front_left_wheel_hub_yaw_p30	0.000	0	172.124	545.558	101	91	110.010	890.039	-124.200
64	18.209	0	front_left_wheel_hub_yaw_p30	0.000	0	172.124	545.558	101	91	110.010	890.039	-124.200
65	18.497	0	front_left_wheel_hub_yaw_p30	0.000	0	128.220	513.363	100	90	79.980	860.058	-126.500
66	18.783	0	front_left_wheel_hub_yaw_p30	0.000	0	128.220	513.363	100	90	79.980	860.058	-126.500
67	19.062	0	front_left_wheel_hub_yaw_p30	0.000	0	128.220	513.363	100	90	79.980	860.058	-126.500
68	19.333	0	front_left_wheel_hub_yaw_p30	0.000	0	128.220	513.363	100	90	79.980	860.058	-126.500
69	19.610	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	471.915	99	89	50.000	820.020	-128.400
70	19.879	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	471.915	99	89	50.000	820.020	-128.400
71	20.154	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	471.915	99	89	50.000	820.020	-128.400
72	20.446	0	front_left_wheel_hub_yaw_p30	0.000	0	86.718	471.915	99	89	50.000	820.020	-128.400
79	22.524	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.426	369.993	97	87	-50.000	720.020	-134.000
80	22.857	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.426	369.993	97	87	-50.000	720.020	-134.000
81	23.157	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.426	369.993	97	87	-50.000	720.020	-134.000
89	25.428	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.539	380.024	97	88	-50.000	729.980	-133.200
90	25.705	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.539	380.024	97	88	-50.000	729.980	-133.200
91	26.041	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.539	380.024	97	88	-50.000	729.980	-133.200
92	26.319	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.539	380.024	97	88	-50.000	729.980	-133.200
96	27.515	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.097	380.085	97	88	-50.000	729.980	-132.800
97	27.813	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.097	380.085	97	88	-50.000	729.980	-132.800
98	28.122	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.097	380.085	97	88	-50.000	729.980	-132.800
99	28.406	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.097	380.085	97	88	-50.000	729.980	-132.800
100	28.702	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.707	370.107	97	87	-50.000	720.020	-132.900
101	28.977	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.707	370.107	97	87	-50.000	720.020	-132.900
102	29.289	0	front_left_wheel_hub_yaw_p30	0.000	0	-40.707	370.107	97	87	-50.000	720.020	-132.900
103	29.578	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
104	29.883	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
105	30.159	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
106	30.443	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
107	30.725	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
108	31.006	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
109	31.281	0	front_left_wheel_hub_yaw_p30	0.000	0	-41.318	370.091	97	87	-50.000	720.020	-133.000
117	33.804	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.539	370.063	97	87	-50.000	720.020	-133.200
118	34.115	0	front_left_wheel_hub_yaw_p30	0.000	0	-42.539	370.063	97	87	-50.000	720.020	-133.200
119	34.415	0	front_left_wheel_hub_yaw_p30	0.000	0	-43.150	370.051	97	87	-50.000	720.020	-133.300
120	34.700	0	front_left_wheel_hub_yaw_p30	0.000	0	-43.150	370.051	97	87	-50.000	720.020	-133.300
121	35.014	0	front_left_wheel_hub_yaw_p30	0.000	0	-43.150	370.051	97	87	-50.000	720.020	-133.300
122	35.293	0	front_left_wheel_hub_yaw_p30	0.000	0	-43.150	370.051	97	87	-50.000	720.020	-133.300
127	36.699	0	front_left_wheel_hub_yaw_p30	0.000	0	1.115	410.200	98	88	-10.010	760.058	-132.600
128	37.079	0	front_left_wheel_hub_yaw_p30	0.000	0	1.115	410.200	98	88	-10.010	760.058	-132.600
129	37.382	0	front_left_wheel_hub_yaw_p30	0.000	0	1.115	410.200	98	88	-10.010	760.058	-132.600
130	37.671	0	front_left_wheel_hub_yaw_p30	0.000	1	35.369	450.303	98	89	19.971	800.000	-131.900
131	38.121	0	front_left_wheel_hub_yaw_p30	0.000	1	35.369	450.303	98	89	19.971	800.000	-131.900
136	39.639	0	front_left_wheel_hub_yaw_p30	0.000	1	148.782	551.152	100	91	119.971	900.000	-129.700
137	40.020	0	front_left_wheel_hub_yaw_p30	0.000	1	148.782	551.152	100	91	119.971	900.000	-129.700
