step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.365	0	none	0	649	0	649	not_attempted
2	0.675	0	none	0	649	0	649	not_attempted
3	0.954	0	none	0	649	0	649	not_attempted
4	1.251	0	none	0	649	0	649	not_attempted
5	1.533	0	none	0	649	0	649	not_attempted
6	1.813	0	none	0	649	0	649	not_attempted
7	2.116	0	none	0	649	0	649	not_attempted
8	2.407	0	none	0	649	0	649	not_attempted
9	2.708	0	none	0	649	0	649	not_attempted
10	2.996	0	none	0	649	0	649	not_attempted
11	3.271	0	none	0	649	0	649	not_attempted
12	3.544	0	none	0	649	0	649	not_attempted
13	3.841	0	none	0	649	0	649	not_attempted
14	4.117	0	none	0	649	0	649	not_attempted
15	4.412	0	none	0	649	0	649	not_attempted
16	4.704	0	none	0	649	0	649	not_attempted
17	5.032	0	none	0	649	0	649	not_attempted
18	5.326	0	none	0	649	0	649	not_attempted
19	5.593	0	none	0	649	0	649	not_attempted
20	5.869	0	none	0	649	0	649	not_attempted
21	6.157	0	none	0	649	0	649	not_attempted
22	6.435	0	none	0	649	0	649	not_attempted
23	6.705	0	none	0	649	0	649	not_attempted
24	6.982	0	none	0	649	0	649	not_attempted
25	7.252	0	none	0	649	0	649	not_attempted
26	7.523	0	none	0	649	0	649	not_attempted
27	7.799	0	none	0	649	0	649	not_attempted
28	8.069	0	none	0	649	0	649	not_attempted
29	8.355	0	none	0	649	0	649	not_attempted
30	8.625	0	none	0	649	0	649	not_attempted
31	8.896	0	none	0	649	0	649	not_attempted
32	9.171	0	none	0	649	0	649	not_attempted
33	9.447	0	none	0	649	0	649	not_attempted
34	9.719	0	none	0	649	0	649	not_attempted
35	9.991	0	none	0	649	0	649	not_attempted
36	10.270	0	none	0	649	0	649	not_attempted
37	10.553	0	none	0	649	0	649	not_attempted
38	10.843	0	none	0	649	0	649	not_attempted
39	11.114	0	none	0	649	0	649	not_attempted
40	11.432	0	none	0	649	0	649	not_attempted
41	11.715	0	none	0	649	0	649	not_attempted
42	11.989	0	none	0	649	0	649	not_attempted
43	12.264	0	none	0	649	0	649	not_attempted
44	12.559	0	none	0	649	0	649	not_attempted
45	12.825	0	none	0	649	0	649	not_attempted
46	13.112	0	none	0	649	0	649	not_attempted
47	13.383	0	none	0	649	0	649	not_attempted
48	13.657	0	none	0	649	0	649	not_attempted
49	13.936	0	none	0	649	0	649	not_attempted
50	14.204	0	none	0	649	0	649	not_attempted
51	14.475	0	none	0	649	0	649	not_attempted
52	14.749	0	none	0	649	0	649	not_attempted
53	15.020	0	none	0	649	0	649	not_attempted
54	15.298	0	none	0	649	0	649	not_attempted
55	15.590	0	none	0	649	0	649	not_attempted
56	15.859	0	none	0	649	0	649	not_attempted
57	16.131	0	none	0	649	0	649	not_attempted
58	16.442	0	none	0	649	0	649	not_attempted
59	16.772	0	none	0	649	0	649	not_attempted
60	17.052	0	none	0	649	0	649	not_attempted
61	17.373	0	none	0	649	0	649	not_attempted
62	17.650	0	none	0	649	0	649	not_attempted
63	17.928	0	none	0	649	0	649	not_attempted
64	18.209	0	none	0	649	0	649	not_attempted
65	18.497	0	none	0	649	0	649	not_attempted
66	18.783	0	none	0	649	0	649	not_attempted
67	19.062	0	none	0	649	0	649	not_attempted
68	19.333	0	none	0	649	0	649	not_attempted
69	19.610	0	none	0	649	0	649	not_attempted
70	19.879	0	none	0	649	0	649	not_attempted
71	20.154	0	none	0	649	0	649	not_attempted
72	20.446	0	none	0	649	0	649	not_attempted
73	20.723	0	none	0	649	0	649	not_attempted
74	20.996	1	lidar	0	649	89	619	replanned
75	21.325	0	none	0	619	0	619	not_attempted
76	21.600	1	lidar	0	619	92	629	replanned
77	21.936	0	none	0	629	0	629	not_attempted
78	22.246	0	none	0	629	0	629	not_attempted
79	22.524	1	lidar	0	629	95	640	replanned
80	22.857	0	none	0	640	0	640	not_attempted
81	23.157	0	none	0	640	0	640	not_attempted
82	23.429	0	none	0	640	0	640	not_attempted
83	23.707	0	none	0	640	0	640	not_attempted
84	23.995	0	none	0	640	0	640	not_attempted
85	24.270	0	none	0	640	0	640	not_attempted
86	24.544	0	none	0	640	0	640	not_attempted
87	24.816	1	lidar	0	640	97	647	replanned
88	25.149	0	none	0	647	0	647	not_attempted
89	25.428	0	none	0	647	0	647	not_attempted
90	25.705	1	lidar	0	647	97	647	replanned
91	26.041	0	none	0	647	0	647	not_attempted
92	26.319	0	none	0	647	0	647	not_attempted
93	26.608	1	lidar	0	647	97	647	replanned
94	26.953	0	none	0	647	0	647	not_attempted
95	27.228	0	none	0	647	0	647	not_attempted
96	27.515	0	none	0	647	0	647	not_attempted
97	27.813	0	none	0	647	0	647	not_attempted
98	28.122	0	none	0	647	0	647	not_attempted
99	28.406	0	none	0	647	0	647	not_attempted
100	28.702	0	none	0	647	0	647	not_attempted
101	28.977	0	none	0	647	0	647	not_attempted
102	29.289	0	none	0	647	0	647	not_attempted
103	29.578	0	none	0	647	0	647	not_attempted
104	29.883	0	none	0	647	0	647	not_attempted
105	30.159	0	none	0	647	0	647	not_attempted
106	30.443	0	none	0	647	0	647	not_attempted
107	30.725	0	none	0	647	0	647	not_attempted
108	31.006	0	none	0	647	0	647	not_attempted
109	31.281	0	none	0	647	0	647	not_attempted
110	31.556	0	none	0	647	0	647	not_attempted
111	31.832	0	none	0	647	0	647	not_attempted
112	32.122	0	none	0	647	0	647	not_attempted
