step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
1	0.372	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
5	1.469	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
6	1.745	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
7	2.016	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
8	2.289	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
9	2.569	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
10	2.843	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
11	3.140	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
12	3.409	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
19	5.374	0	front_left_wheel_hub_yaw_p30	0.000	0	519.732	895.968	108	98	289.990	1160.058	-93.400
20	5.689	0	front_left_wheel_hub_yaw_p30	0.000	0	519.732	895.968	108	98	289.990	1160.058	-93.400
21	5.976	0	front_left_wheel_hub_yaw_p30	0.000	0	519.732	895.968	108	98	289.990	1160.058	-93.400
22	6.278	0	front_left_wheel_hub_yaw_p30	0.000	0	519.732	895.968	108	98	289.990	1160.058	-93.400
23	6.593	0	front_left_wheel_hub_yaw_p30	0.000	0	512.269	869.637	108	97	289.990	1140.039	-95.000
24	6.866	0	front_left_wheel_hub_yaw_p30	0.000	0	512.269	869.637	108	97	289.990	1140.039	-95.000
25	7.143	0	front_left_wheel_hub_yaw_p30	0.000	0	512.269	869.637	108	97	289.990	1140.039	-95.000
37	10.532	0	front_left_wheel_hub_yaw_p30	0.000	0	424.071	776.296	106	95	250.000	1079.980	-104.600
38	10.809	0	front_left_wheel_hub_yaw_p30	0.000	0	424.071	776.296	106	95	250.000	1079.980	-104.600
39	11.075	0	front_left_wheel_hub_yaw_p30	0.000	0	424.071	776.296	106	95	250.000	1079.980	-104.600
40	11.343	0	front_left_wheel_hub_yaw_p30	0.000	0	424.071	776.296	106	95	250.000	1079.980	-104.600
41	11.629	0	front_left_wheel_hub_yaw_p30	0.000	0	396.292	736.799	105	95	239.990	1050.000	-107.900
42	11.903	0	front_left_wheel_hub_yaw_p30	0.000	0	396.292	736.799	105	95	239.990	1050.000	-107.900
43	12.174	0	front_left_wheel_hub_yaw_p30	0.000	0	396.292	736.799	105	95	239.990	1050.000	-107.900
59	16.633	0	front_left_wheel_hub_yaw_p30	0.000	0	197.498	576.557	101	91	129.980	920.020	-123.300
60	16.904	0	front_left_wheel_hub_yaw_p30	0.000	0	197.498	576.557	101	91	129.980	920.020	-123.300
61	17.184	0	front_left_wheel_hub_yaw_p30	0.000	0	197.498	576.557	101	91	129.980	920.020	-123.300
62	17.453	0	front_left_wheel_hub_yaw_p30	0.000	0	154.283	534.179	101	91	100.000	879.980	-125.500
63	17.722	0	front_left_wheel_hub_yaw_p30	0.000	0	154.283	534.179	101	91	100.000	879.980	-125.500
64	17.990	0	front_left_wheel_hub_yaw_p30	0.000	0	154.283	534.179	101	91	100.000	879.980	-125.500
65	18.261	0	front_left_wheel_hub_yaw_p30	0.000	0	154.283	534.179	101	91	100.000	879.980	-125.500
73	20.457	0	front_left_wheel_hub_yaw_p30	0.000	0	3.308	400.742	98	88	-20.020	750.000	-130.600
74	20.766	0	front_left_wheel_hub_yaw_p30	0.000	0	3.308	400.742	98	88	-20.020	750.000	-130.600
75	21.079	0	front_left_wheel_hub_yaw_p30	0.000	0	3.308	400.742	98	88	-20.020	750.000	-130.600
76	21.350	0	front_left_wheel_hub_yaw_p30	0.000	0	3.308	400.742	98	88	-20.020	750.000	-130.600
83	23.437	0	front_left_wheel_hub_yaw_p30	0.000	0	-38.638	379.947	97	87	-39.990	729.980	-134.200
84	23.777	0	front_left_wheel_hub_yaw_p30	0.000	0	-38.638	379.947	97	87	-39.990	729.980	-134.200
85	24.046	0	front_left_wheel_hub_yaw_p30	0.000	0	-38.638	379.947	97	87	-39.990	729.980	-134.200
86	24.322	0	front_left_wheel_hub_yaw_p30	0.000	0	-38.638	379.947	97	87	-39.990	729.980	-134.200
87	24.592	0	front_left_wheel_hub_yaw_p30	0.000	0	-23.180	390.070	97	88	-30.029	740.039	-133.300
88	24.861	0	front_left_wheel_hub_yaw_p30	0.000	0	-23.180	390.070	97	88	-30.029	740.039	-133.300
89	25.133	0	front_left_wheel_hub_yaw_p30	0.000	0	-23.180	390.070	97	88	-30.029	740.039	-133.300
90	25.409	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.960	400.483	97	88	-20.020	750.000	-131.300
91	25.688	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.960	400.483	97	88	-20.020	750.000	-131.300
92	26.009	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.960	400.483	97	88	-20.020	750.000	-131.300
93	26.289	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.960	400.483	97	88	-20.020	750.000	-131.300
94	26.558	0	front_left_wheel_hub_yaw_p30	0.000	0	34.895	411.766	98	88	0.000	760.058	-128.700
95	26.898	0	front_left_wheel_hub_yaw_p30	0.000	0	34.895	411.766	98	88	0.000	760.058	-128.700
96	27.226	0	front_left_wheel_hub_yaw_p30	0.000	0	34.895	411.766	98	88	0.000	760.058	-128.700
97	27.500	0	front_left_wheel_hub_yaw_p30	0.000	0	71.234	433.719	99	89	19.971	779.980	-126.000
98	27.828	0	front_left_wheel_hub_yaw_p30	0.000	0	71.234	433.719	99	89	19.971	779.980	-126.000
99	28.097	0	front_left_wheel_hub_yaw_p30	0.000	0	71.234	433.719	99	89	19.971	779.980	-126.000
111	31.404	0	front_left_wheel_hub_yaw_p30	0.000	0	48.731	530.590	98	91	69.971	879.980	-137.900
112	31.683	0	front_left_wheel_hub_yaw_p30	0.000	0	48.731	530.590	98	91	69.971	879.980	-137.900
113	31.960	0	front_left_wheel_hub_yaw_p30	0.000	0	48.731	530.590	98	91	69.971	879.980	-137.900
114	32.234	0	front_left_wheel_hub_yaw_p30	0.000	0	48.731	530.590	98	91	69.971	879.980	-137.900
115	32.546	0	front_left_wheel_hub_yaw_p30	0.000	0	41.403	563.411	98	91	89.990	910.058	-142.400
116	32.856	0	front_left_wheel_hub_yaw_p30	0.000	0	41.403	563.411	98	91	89.990	910.058	-142.400
117	33.130	0	front_left_wheel_hub_yaw_p30	0.000	0	41.403	563.411	98	91	89.990	910.058	-142.400
118	33.403	0	front_left_wheel_hub_yaw_p30	0.000	0	41.403	563.411	98	91	89.990	910.058	-142.400
119	33.696	0	front_left_wheel_hub_yaw_p30	0.000	0	36.166	597.881	98	92	110.010	940.039	-146.600
