step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.372	0	none	0	649	0	649	not_attempted
2	0.656	0	none	0	649	0	649	not_attempted
3	0.928	0	none	0	649	0	649	not_attempted
4	1.198	0	none	0	649	0	649	not_attempted
5	1.469	0	none	0	649	0	649	not_attempted
6	1.745	0	none	0	649	0	649	not_attempted
7	2.016	0	none	0	649	0	649	not_attempted
8	2.289	0	none	0	649	0	649	not_attempted
9	2.569	0	none	0	649	0	649	not_attempted
10	2.843	0	none	0	649	0	649	not_attempted
11	3.140	0	none	0	649	0	649	not_attempted
12	3.409	0	none	0	649	0	649	not_attempted
13	3.682	0	none	0	649	0	649	not_attempted
14	3.956	0	none	0	649	0	649	not_attempted
15	4.232	0	none	0	649	0	649	not_attempted
16	4.505	0	none	0	649	0	649	not_attempted
17	4.788	0	none	0	649	0	649	not_attempted
18	5.067	0	none	0	649	0	649	not_attempted
19	5.374	0	none	0	649	0	649	not_attempted
20	5.689	0	none	0	649	0	649	not_attempted
21	5.976	0	none	0	649	0	649	not_attempted
22	6.278	0	none	0	649	0	649	not_attempted
23	6.593	0	none	0	649	0	649	not_attempted
24	6.866	0	none	0	649	0	649	not_attempted
25	7.143	0	none	0	649	0	649	not_attempted
26	7.431	0	none	0	649	0	649	not_attempted
27	7.706	0	none	0	649	0	649	not_attempted
28	7.979	0	none	0	649	0	649	not_attempted
29	8.256	0	none	0	649	0	649	not_attempted
30	8.578	0	none	0	649	0	649	not_attempted
31	8.856	0	none	0	649	0	649	not_attempted
32	9.139	0	none	0	649	0	649	not_attempted
33	9.411	0	none	0	649	0	649	not_attempted
34	9.699	0	none	0	649	0	649	not_attempted
35	9.981	0	none	0	649	0	649	not_attempted
36	10.260	0	none	0	649	0	649	not_attempted
37	10.532	0	none	0	649	0	649	not_attempted
38	10.809	0	none	0	649	0	649	not_attempted
39	11.075	0	none	0	649	0	649	not_attempted
40	11.343	0	none	0	649	0	649	not_attempted
41	11.629	0	none	0	649	0	649	not_attempted
42	11.903	0	none	0	649	0	649	not_attempted
43	12.174	0	none	0	649	0	649	not_attempted
44	12.448	0	none	0	649	0	649	not_attempted
45	12.718	0	none	0	649	0	649	not_attempted
46	12.989	0	none	0	649	0	649	not_attempted
47	13.273	0	none	0	649	0	649	not_attempted
48	13.547	0	none	0	649	0	649	not_attempted
49	13.815	0	none	0	649	0	649	not_attempted
50	14.088	0	none	0	649	0	649	not_attempted
51	14.363	0	none	0	649	0	649	not_attempted
52	14.644	0	none	0	649	0	649	not_attempted
53	14.930	0	none	0	649	0	649	not_attempted
54	15.199	0	none	0	649	0	649	not_attempted
55	15.472	0	none	0	649	0	649	not_attempted
56	15.752	0	none	0	649	0	649	not_attempted
57	16.077	0	none	0	649	0	649	not_attempted
58	16.359	0	none	0	649	0	649	not_attempted
59	16.633	0	none	0	649	0	649	not_attempted
60	16.904	0	none	0	649	0	649	not_attempted
61	17.184	0	none	0	649	0	649	not_attempted
62	17.453	0	none	0	649	0	649	not_attempted
63	17.722	0	none	0	649	0	649	not_attempted
64	17.990	0	none	0	649	0	649	not_attempted
65	18.261	0	none	0	649	0	649	not_attempted
66	18.531	0	none	0	649	0	649	not_attempted
67	18.809	0	none	0	649	0	649	not_attempted
68	19.083	0	none	0	649	0	649	not_attempted
69	19.354	0	none	0	649	0	649	not_attempted
70	19.638	0	none	0	649	0	649	not_attempted
71	19.913	0	none	0	649	0	649	not_attempted
72	20.186	0	none	0	649	0	649	not_attempted
73	20.457	1	lidar	0	649	90	626	replanned
74	20.766	0	lidar	0	626	0	626	not_attempted
75	21.079	0	none	0	626	0	626	not_attempted
76	21.350	0	none	0	626	0	626	not_attempted
77	21.622	1	lidar	0	626	100	681	replanned
78	21.963	0	none	0	681	0	681	not_attempted
79	22.239	0	none	0	681	0	681	not_attempted
80	22.512	1	lidar	0	681	102	674	replanned
81	22.853	0	none	0	674	0	674	not_attempted
82	23.157	0	none	0	674	0	674	not_attempted
83	23.437	0	none	0	674	0	674	not_attempted
84	23.777	0	none	0	674	0	674	not_attempted
85	24.046	0	none	0	674	0	674	not_attempted
86	24.322	0	none	0	674	0	674	not_attempted
87	24.592	0	none	0	674	0	674	not_attempted
88	24.861	0	none	0	674	0	674	not_attempted
89	25.133	0	none	0	674	0	674	not_attempted
90	25.409	0	none	0	674	0	674	not_attempted
91	25.688	0	none	0	674	0	674	not_attempted
92	26.009	0	none	0	674	0	674	not_attempted
93	26.289	0	none	0	674	0	674	not_attempted
94	26.558	1	lidar	0	674	100	674	replanned
95	26.898	0	none	0	674	0	674	not_attempted
96	27.226	0	none	0	674	0	674	not_attempted
97	27.500	1	lidar	0	674	100	671	replanned
98	27.828	0	none	0	671	0	671	not_attempted
99	28.097	0	none	0	671	0	671	not_attempted
100	28.370	0	none	0	671	0	671	not_attempted
101	28.661	0	none	0	671	0	671	not_attempted
102	28.933	0	none	0	671	0	671	not_attempted
103	29.205	0	none	0	671	0	671	not_attempted
104	29.484	0	none	0	671	0	671	not_attempted
105	29.761	0	none	0	671	0	671	not_attempted
106	30.034	0	none	0	671	0	671	not_attempted
107	30.309	0	none	0	671	0	671	not_attempted
108	30.585	0	none	0	671	0	671	not_attempted
109	30.856	0	none	0	671	0	671	not_attempted
110	31.129	0	none	0	671	0	671	not_attempted
111	31.404	0	none	0	671	0	671	not_attempted
112	31.683	0	none	0	671	0	671	not_attempted
113	31.960	0	none	0	671	0	671	not_attempted
114	32.234	0	none	0	671	0	671	not_attempted
115	32.546	0	none	0	671	0	671	not_attempted
116	32.856	0	none	0	671	0	671	not_attempted
117	33.130	0	none	0	671	0	671	not_attempted
