step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	179.999	0	front	0	0	nan	0	0	0	nonpositive_range	sensor	250.000	245.000	30.000	0.000	-1246.129	-1056.655	98	100	nan	nan	-1246.129	-1056.655	-1	-1	-950.000	-870.020	104	104	-950.000	-870.020	167.800
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	497.840	0	1	1	0	0.940	467.817	9.728	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	20.000	-20.000	-1283.510	-874.645	97	103	nan	nan	-1746.998	-938.135	-1	-1	-1413.488	-933.509	94	102	-950.000	-870.020	167.800
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	325.000	0.000	0.000	0.000	-1267.660	-801.339	97	105	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	-950.000	-870.020	167.800
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	192.060	0	1	1	0	0.940	180.477	114.311	0	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	-20.000	-20.000	-1251.811	-728.033	97	106	nan	nan	-1404.529	-631.861	-1	-1	-1102.719	-773.847	100	105	-950.000	-870.020	167.800
0	0.000	4	front_right_wheel_hub_yaw_n30	1	171.750	0	1	1	0	1.000	171.750	179.999	0	front	0	0	nan	0	0	0	masked_hit	sensor	250.000	-245.000	-30.000	0.000	-1142.579	-577.721	100	109	nan	nan	-1269.813	-462.353	-1	-1	-1077.233	-754.652	101	106	-950.000	-870.020	167.800
0	0.000	5	front_left_frame_pitch_n25	0	397.720	0	1	1	0	0.906	360.457	11.915	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	0.000	-25.000	-1283.510	-874.645	97	103	nan	nan	-1635.826	-798.472	-1	-1	-1302.316	-793.846	96	105	-950.000	-870.020	167.800
0	0.000	6	front_right_frame_pitch_n25	0	393.770	0	1	1	0	0.906	356.877	13.585	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	0.000	-25.000	-1251.811	-728.033	97	106	nan	nan	-1600.628	-652.616	-1	-1	-1298.817	-794.603	97	105	-950.000	-870.020	167.800
0	0.000	7	left_mid_frame_left_pitch_n20	0	453.280	0	1	1	0	0.940	425.944	24.968	1	left	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	235.000	90.000	-20.000	-1038.758	-1091.259	102	99	nan	nan	-1128.771	-1507.584	-1	-1	-1040.013	-1286.344	102	95	-950.000	-870.020	167.800
0	0.000	8	right_mid_frame_right_pitch_n20	0	423.720	0	1	1	0	0.940	398.167	35.078	1	right	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	-235.000	-90.000	-20.000	-939.435	-631.874	104	108	nan	nan	-855.293	-242.700	-1	-1	-865.857	-480.845	105	111	-950.000	-870.020	167.800
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	803.370	0	1	1	0	1.000	803.370	179.999	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-215.000	270.000	140.000	0.000	-796.913	-1179.357	107	97	nan	nan	-304.522	-1814.144	-1	-1	-457.609	-1504.807	113	91	-950.000	-870.020	167.800
