step_idx	elapsed_s	status	reverse_active	path_reverse_active	stuck_detection_armed	planner_rebuilt	replan_attempted	raw_path_points	follow_path_points	active_path_points	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_throttle	telemetry_steering	telemetry_speed	telemetry_brakes	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_x_cm	goal_y_cm	goal_dist_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	waypoint_idx	waypoint_distance_cm	waypoint_distance_avg_cm	path_heading_error_deg	throttle_cmd	steering_cmd	new_lidar_obstacles	stuck_obstacles_added	obstacle_total
10	2.914	Running	0	0	1	0	0	0	649	642	-5676.600	-10100.601	1441.800	282.000	-960.010	-870.020	179.999	168.000	0.000	0.000	18.000	-1.000	0.200	0	750.400	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-1303.553	-1223.573	103	104	96	96	58	492.973	446.658	60.587	18.000	1.000	0	0	0
11	3.184	Running	0	0	1	0	0	0	649	642	-5676.600	-10100.601	1441.800	281.400	-960.010	-870.020	179.999	168.600	0.000	0.000	18.000	-1.000	0.500	0	750.400	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-1303.553	-1223.573	103	104	96	96	58	492.973	450.517	59.987	18.000	1.000	0	0	0
12	3.454	Running	0	0	1	0	0	0	649	642	-5676.600	-10100.601	1441.800	281.400	-960.010	-870.020	179.999	168.600	0.000	0.000	18.000	-1.000	0.500	0	750.400	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-1303.553	-1223.573	103	104	96	96	58	492.973	453.783	59.987	18.000	1.000	0	0	0
13	3.738	Running	0	0	1	0	0	0	649	642	-5676.600	-10100.601	1441.800	281.400	-960.010	-870.020	179.999	168.600	0.000	0.000	18.000	-1.000	0.500	0	750.400	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-1303.553	-1223.573	103	104	96	96	58	492.973	456.582	59.987	18.000	1.000	0	0	0
14	4.022	Running	0	0	1	0	0	0	649	642	-5676.600	-10100.601	1441.800	281.400	-960.010	-870.020	179.999	168.600	0.000	0.000	18.000	-1.000	0.500	0	750.400	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-1303.553	-1223.573	103	104	96	96	58	492.973	459.008	59.987	18.000	1.000	0	0	0
15	4.298	Running	0	0	1	0	0	0	649	641	-5676.700	-10100.601	1441.800	280.500	-970.020	-870.020	179.999	169.500	0.100	10.010	18.000	-1.000	0.700	0	750.500	0.100	10.010	0.000	-4950.000	-4870.020	5642.716	-1303.553	-1223.573	103	104	96	96	57	486.050	460.698	63.118	18.000	1.000	0	0	0
16	4.567	Running	0	0	1	0	0	0	649	641	-5676.700	-10100.601	1441.800	280.500	-970.020	-870.020	179.999	169.500	0.000	0.000	18.000	-1.000	0.700	0	750.500	0.000	0.000	0.000	-4950.000	-4870.020	5642.716	-1303.553	-1223.573	103	104	96	96	57	486.050	462.190	63.118	18.000	1.000	0	0	0
17	4.887	Running	0	0	1	0	0	0	649	641	-5676.700	-10100.601	1441.800	280.500	-970.020	-870.020	179.999	169.500	0.000	0.000	18.000	-1.000	0.700	0	750.500	0.000	0.000	0.000	-4950.000	-4870.020	5642.716	-1303.553	-1223.573	103	104	96	96	57	486.050	463.515	63.118	18.000	1.000	0	0	0
18	5.158	Running	0	0	1	0	0	0	649	640	-5676.800	-10100.601	1441.800	279.200	-980.029	-870.020	179.999	170.800	0.100	10.010	18.000	-1.000	0.900	0	750.600	0.100	10.010	0.000	-4950.000	-4870.020	5635.660	-1303.553	-1223.573	103	104	96	96	56	479.237	464.343	66.333	18.000	1.000	0	0	0
19	5.438	Running	0	0	1	0	0	0	649	640	-5676.800	-10100.601	1441.800	279.200	-980.029	-870.020	179.999	170.800	0.000	0.000	18.000	-1.000	0.900	0	750.600	0.000	0.000	0.000	-4950.000	-4870.020	5635.660	-1303.553	-1223.573	103	104	96	96	56	479.237	465.087	66.333	18.000	1.000	0	0	0
20	5.711	Running	0	0	1	0	0	0	649	640	-5676.800	-10100.601	1441.800	279.200	-980.029	-870.020	179.999	170.800	0.000	0.000	18.000	-1.000	0.900	0	750.600	0.000	0.000	0.000	-4950.000	-4870.020	5635.660	-1303.553	-1223.573	103	104	96	96	56	479.237	465.761	66.333	18.000	1.000	0	0	0
21	5.983	Running	0	0	1	0	0	0	649	640	-5676.800	-10100.601	1441.800	279.200	-980.029	-870.020	179.999	170.800	0.000	0.000	18.000	-1.000	0.900	0	750.600	0.000	0.000	0.000	-4950.000	-4870.020	5635.660	-1303.553	-1223.573	103	104	96	96	56	479.237	466.374	66.333	18.000	1.000	0	0	0
22	6.251	Obstacle hits: +3	0	1	1	0	1	86	669	669	-5676.900	-10100.601	1441.800	277.700	-989.990	-870.020	179.999	172.300	0.100	9.961	18.000	-1.000	1.100	0	750.700	0.100	9.961	0.000	-4950.000	-4870.020	5628.648	-996.831	-1216.850	103	104	103	97	54	346.898	461.179	150.552	-18.000	-1.000	3	0	3
23	6.563	Running: path-reverse	0	1	1	0	0	0	669	669	-5676.900	-10100.601	1441.800	277.700	-989.990	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	1.100	0	750.700	0.000	0.000	0.000	-4950.000	-4870.020	5628.648	-996.831	-1216.850	103	104	103	97	54	346.898	456.417	150.552	-18.000	-1.000	0	0	3
24	6.841	Running: path-reverse	0	1	1	0	0	0	669	669	-5676.900	-10100.601	1441.800	277.700	-989.990	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	1.100	0	750.700	0.000	0.000	0.000	-4950.000	-4870.020	5628.648	-996.831	-1216.850	103	104	103	97	54	346.898	452.037	150.552	-18.000	-1.000	0	0	3
25	7.112	Running: path-reverse	0	1	1	0	0	0	669	669	-5676.900	-10100.601	1441.800	277.700	-989.990	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	1.100	0	750.700	0.000	0.000	0.000	-4950.000	-4870.020	5628.648	-996.831	-1216.850	103	104	103	97	54	346.898	447.993	150.552	-18.000	-1.000	0	0	3
26	7.399	Running: path-reverse	0	1	1	0	0	0	669	670	-5677.000	-10100.601	1441.800	275.900	-1000.000	-870.020	179.999	174.100	0.100	10.010	-18.000	1.000	1.400	0	750.900	0.200	10.010	0.000	-4950.000	-4870.020	5621.610	-989.753	-1209.772	103	104	103	97	54	339.907	443.990	151.685	-18.000	-1.000	0	0	3
27	7.676	Running: path-reverse	0	1	1	0	0	0	669	670	-5677.000	-10100.601	1441.800	275.900	-1000.000	-870.020	179.999	174.100	0.000	0.000	-18.000	1.000	1.400	0	750.900	0.000	0.000	0.000	-4950.000	-4870.020	5621.610	-989.753	-1209.772	103	104	103	97	54	339.907	440.272	151.685	-18.000	-1.000	0	0	3
28	7.962	Running: path-reverse	0	1	1	0	0	0	669	670	-5677.000	-10100.601	1441.800	275.900	-1000.000	-870.020	179.999	174.100	0.000	0.000	-18.000	1.000	1.400	0	750.900	0.000	0.000	0.000	-4950.000	-4870.020	5621.610	-989.753	-1209.772	103	104	103	97	54	339.907	436.812	151.685	-18.000	-1.000	0	0	3
29	8.234	Running: path-reverse	0	1	1	0	0	0	669	670	-5677.200	-10100.601	1441.800	275.800	-1020.020	-870.020	179.999	174.200	0.200	20.020	-18.000	1.000	1.200	0	751.000	0.100	20.020	0.000	-4950.000	-4870.020	5607.562	-975.597	-1195.616	102	104	103	97	52	328.613	433.205	157.697	-18.000	-1.000	0	0	3
30	8.520	Running: path-reverse	0	1	1	0	0	0	669	670	-5677.200	-10100.601	1441.800	275.800	-1020.020	-870.020	179.999	174.200	0.000	0.000	-18.000	1.000	1.200	0	751.000	0.000	0.000	0.000	-4950.000	-4870.020	5607.562	-975.597	-1195.616	102	104	103	97	52	328.613	429.831	157.697	-18.000	-1.000	0	0	3
31	8.837	Running: path-reverse	0	1	1	0	0	0	669	670	-5677.200	-10100.601	1441.800	275.800	-1020.020	-870.020	179.999	174.200	0.000	0.000	-18.000	1.000	1.200	0	751.000	0.000	0.000	0.000	-4950.000	-4870.020	5607.562	-975.597	-1195.616	102	104	103	97	52	328.613	426.668	157.697	-18.000	-1.000	0	0	3
32	9.126	Obstacle hits: +1	0	1	1	0	1	85	658	658	-5677.300	-10100.601	1441.800	276.800	-1030.029	-870.020	179.999	173.200	0.100	10.010	-18.000	1.000	0.800	0	751.100	0.100	10.010	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	426.311	127.771	-18.000	-1.000	1	0	4
33	9.443	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	276.800	-1030.029	-870.020	179.999	173.200	0.000	0.000	-18.000	1.000	0.800	0	751.100	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	425.974	127.771	-18.000	-1.000	0	0	4
34	9.715	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	276.800	-1030.029	-870.020	179.999	173.200	0.000	0.000	-18.000	1.000	0.800	0	751.100	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	425.657	127.771	-18.000	-1.000	0	0	4
35	9.989	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	276.800	-1030.029	-870.020	179.999	173.200	0.000	0.000	-18.000	1.000	0.800	0	751.100	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	425.358	127.771	-18.000	-1.000	0	0	4
36	10.257	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.700	-1030.029	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	0.500	0	751.200	0.100	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	425.075	128.671	-18.000	-1.000	0	0	4
37	10.534	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.700	-1030.029	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	0.500	0	751.200	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	424.806	128.671	-18.000	-1.000	0	0	4
38	10.801	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.700	-1030.029	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	0.500	0	751.200	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	424.552	128.671	-18.000	-1.000	0	0	4
39	11.074	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.700	-1030.029	-870.020	179.999	172.300	0.000	0.000	-18.000	1.000	0.500	0	751.200	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	424.310	128.671	-18.000	-1.000	0	0	4
40	11.356	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.200	-1039.990	-870.020	179.999	171.800	0.100	9.961	-18.000	1.000	0.300	0	751.200	0.000	9.961	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	423.883	133.412	-18.000	-1.000	0	0	4
41	11.635	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.200	-1039.990	-870.020	179.999	171.800	0.000	0.000	-18.000	1.000	0.300	0	751.200	0.000	0.000	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	423.477	133.412	-18.000	-1.000	0	0	4
42	11.908	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.200	-1039.990	-870.020	179.999	171.800	0.000	0.000	-18.000	1.000	0.300	0	751.200	0.000	0.000	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	423.089	133.412	-18.000	-1.000	0	0	4
43	12.267	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.500	1441.800	278.400	-1039.990	-859.961	179.999	171.600	0.101	10.059	-18.000	1.000	0.000	0	751.200	0.000	10.059	0.000	-4950.000	-4870.020	5600.781	-1053.513	-1273.533	102	104	101	95	53	413.793	422.878	130.982	-18.000	-1.000	0	0	4
44	12.538	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.500	1441.800	278.400	-1039.990	-859.961	179.999	171.600	0.000	0.000	-18.000	1.000	0.000	0	751.200	0.000	0.000	0.271	-4950.000	-4870.020	5600.781	-1053.513	-1273.533	102	104	101	95	53	413.793	422.676	130.982	-18.000	-1.000	0	0	4
45	12.810	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.500	1441.800	278.400	-1039.990	-859.961	179.999	171.600	0.000	0.000	-18.000	1.000	0.000	0	751.200	0.000	0.000	0.543	-4950.000	-4870.020	5600.781	-1053.513	-1273.533	102	104	101	95	53	413.793	422.483	130.982	-18.000	-1.000	0	0	4
46	13.077	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.500	1441.800	278.400	-1039.990	-859.961	179.999	171.600	0.000	0.000	-18.000	1.000	0.000	0	751.200	0.000	0.000	0.809	-4950.000	-4870.020	5600.781	-1053.513	-1273.533	102	104	101	95	53	413.793	422.298	130.982	-18.000	-1.000	0	0	4
47	13.350	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.100	-1039.990	-870.020	179.999	171.900	0.101	10.059	-18.000	1.000	-0.200	0	751.300	0.100	10.059	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	421.976	133.312	-18.000	-1.000	0	0	4
48	13.624	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.100	-1039.990	-870.020	179.999	171.900	0.000	0.000	-18.000	1.000	-0.200	0	751.300	0.000	0.000	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	421.666	133.312	-18.000	-1.000	0	0	4
49	13.897	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.100	-1039.990	-870.020	179.999	171.900	0.000	0.000	-18.000	1.000	-0.200	0	751.300	0.000	0.000	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	421.369	133.312	-18.000	-1.000	0	0	4
50	14.168	Running: path-reverse	0	1	1	0	0	0	658	659	-5677.400	-10100.601	1441.800	278.100	-1039.990	-870.020	179.999	171.900	0.000	0.000	-18.000	1.000	-0.200	0	751.300	0.000	0.000	0.000	-4950.000	-4870.020	5593.584	-1056.480	-1276.500	102	104	101	95	54	406.814	421.084	133.312	-18.000	-1.000	0	0	4
51	14.445	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.600	-1030.029	-870.020	179.999	172.400	0.100	9.961	-18.000	1.000	-0.400	0	751.300	0.000	9.961	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	420.964	128.571	-18.000	-1.000	0	0	4
52	14.719	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.600	-1030.029	-870.020	179.999	172.400	0.000	0.000	-18.000	1.000	-0.400	0	751.300	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	420.850	128.571	-18.000	-1.000	0	0	4
53	14.995	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	277.600	-1030.029	-870.020	179.999	172.400	0.000	0.000	-18.000	1.000	-0.400	0	751.300	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	420.739	128.571	-18.000	-1.000	0	0	4
54	15.271	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	276.700	-1030.029	-870.020	179.999	173.300	0.000	0.000	-18.000	1.000	-0.600	0	751.400	0.100	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	420.632	127.671	-18.000	-1.000	0	0	4
55	15.544	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	276.700	-1030.029	-870.020	179.999	173.300	0.000	0.000	-18.000	1.000	-0.600	0	751.400	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	420.530	127.671	-18.000	-1.000	0	0	4
56	15.829	Running: path-reverse	0	1	1	0	0	0	658	658	-5677.300	-10100.601	1441.800	276.700	-1030.029	-870.020	179.999	173.300	0.000	0.000	-18.000	1.000	-0.600	0	751.400	0.000	0.000	0.000	-4950.000	-4870.020	5600.551	-1063.523	-1283.543	102	104	101	95	54	414.878	420.430	127.671	-18.000	-1.000	0	0	4
57	16.162	Obstacle hits: +1	0	1	1	0	1	125	831	831	-5677.200	-10100.601	1441.800	275.800	-1020.020	-870.020	179.999	174.200	0.100	10.010	-18.000	1.000	-0.800	0	751.400	0.000	10.010	0.000	-4950.000	-4870.020	5607.562	-556.641	-745.020	102	104	111	106	51	479.942	421.457	-141.542	-18.000	1.000	1	0	5
58	16.527	Running: path-reverse	0	1	1	0	0	0	831	831	-5677.200	-10100.601	1441.800	275.800	-1020.020	-870.020	179.999	174.200	0.000	0.000	-18.000	-1.000	-0.800	0	751.400	0.000	0.000	0.000	-4950.000	-4870.020	5607.562	-556.641	-745.020	102	104	111	106	51	479.942	422.448	-141.542	-18.000	1.000	0	0	5
59	16.834	Running: path-reverse	0	1	1	0	0	0	831	831	-5677.200	-10100.601	1441.800	275.800	-1020.020	-870.020	179.999	174.200	0.000	0.000	-18.000	-1.000	-0.800	0	751.400	0.000	0.000	0.000	-4950.000	-4870.020	5607.562	-556.641	-745.020	102	104	111	106	51	479.942	423.406	-141.542	-18.000	1.000	0	0	5
60	17.117	Obstacle hits: +2	0	1	1	0	1	125	830	830	-5677.100	-10100.700	1441.700	274.900	-1010.010	-879.980	170.001	175.100	0.173	17.302	-18.000	-1.000	-1.100	0	751.600	0.200	14.121	0.000	-4950.000	-4870.020	5607.489	-554.005	-745.020	102	103	111	106	51	475.558	424.261	-138.990	-18.000	1.000	2	0	7
61	17.537	Running: path-reverse	0	1	1	0	0	0	830	830	-5677.100	-10100.700	1441.700	274.900	-1010.010	-879.980	170.001	175.100	0.000	0.000	-18.000	-1.000	-1.100	0	751.600	0.000	0.000	0.000	-4950.000	-4870.020	5607.489	-554.005	-745.020	102	103	111	106	51	475.558	425.088	-138.990	-18.000	1.000	0	0	7
62	17.822	Running: path-reverse	0	1	1	0	0	0	830	830	-5677.100	-10100.700	1441.700	274.900	-1010.010	-879.980	170.001	175.100	0.000	0.000	-18.000	-1.000	-1.100	0	751.600	0.000	0.000	0.000	-4950.000	-4870.020	5607.489	-554.005	-745.020	102	103	111	106	51	475.558	425.889	-138.990	-18.000	1.000	0	0	7
63	18.094	Running: path-reverse	0	1	1	0	0	0	830	830	-5677.100	-10100.700	1441.700	274.900	-1010.010	-879.980	170.001	175.100	0.000	0.000	-18.000	-1.000	-1.100	0	751.600	0.000	0.000	0.000	-4950.000	-4870.020	5607.489	-554.005	-745.020	102	103	111	106	51	475.558	426.666	-138.990	-18.000	1.000	0	0	7
64	18.370	Obstacle hits: +1	0	1	1	0	1	127	839	839	-5676.900	-10100.700	1441.700	275.500	-989.990	-879.980	170.001	174.500	0.200	20.020	-18.000	-1.000	-1.200	0	751.700	0.100	20.020	0.000	-4950.000	-4870.020	5621.574	-538.158	-745.020	103	103	112	106	51	471.558	427.356	-135.217	-18.000	1.000	1	0	8
65	18.722	Running: path-reverse	0	1	1	0	0	0	839	839	-5676.900	-10100.700	1441.700	275.500	-989.990	-879.980	170.001	174.500	0.000	0.000	-18.000	-1.000	-1.200	0	751.700	0.000	0.000	0.000	-4950.000	-4870.020	5621.574	-538.158	-745.020	103	103	112	106	51	471.558	428.026	-135.217	-18.000	1.000	0	0	8
66	19.063	Running: path-reverse	0	1	1	0	0	0	839	839	-5676.900	-10100.700	1441.700	275.500	-989.990	-879.980	170.001	174.500	0.000	0.000	-18.000	-1.000	-1.200	0	751.700	0.000	0.000	0.000	-4950.000	-4870.020	5621.574	-538.158	-745.020	103	103	112	106	51	471.558	428.676	-135.217	-18.000	1.000	0	0	8
67	19.341	Running: path-reverse	0	1	1	0	0	0	839	839	-5676.800	-10100.601	1441.700	277.300	-980.029	-870.020	170.001	172.700	0.141	14.087	-18.000	-1.000	-1.400	0	751.800	0.100	14.087	0.000	-4950.000	-4870.020	5635.660	-525.544	-745.020	103	104	112	106	52	471.362	429.303	-134.095	-18.000	1.000	0	0	8
68	19.611	Running: path-reverse	0	1	1	0	0	0	839	839	-5676.800	-10100.601	1441.700	277.300	-980.029	-870.020	170.001	172.700	0.000	0.000	-18.000	-1.000	-1.400	0	751.800	0.000	0.000	0.000	-4950.000	-4870.020	5635.660	-525.544	-745.020	103	104	112	106	52	471.362	429.913	-134.095	-18.000	1.000	0	0	8
69	19.881	Running: path-reverse	0	1	1	0	0	0	839	839	-5676.800	-10100.601	1441.700	277.300	-980.029	-870.020	170.001	172.700	0.000	0.000	-18.000	-1.000	-1.400	0	751.800	0.000	0.000	0.000	-4950.000	-4870.020	5635.660	-525.544	-745.020	103	104	112	106	52	471.362	430.505	-134.095	-18.000	1.000	0	0	8
70	20.152	Obstacle hits: +1	0	1	1	0	1	127	836	836	-5676.600	-10100.601	1441.800	279.500	-960.010	-870.020	179.999	170.500	0.224	22.377	-18.000	-1.000	-1.600	0	752.000	0.200	20.020	0.000	-4950.000	-4870.020	5649.781	-508.991	-745.020	103	104	112	106	51	468.020	431.033	-127.705	-18.000	1.000	1	0	9
71	20.527	Obstacle hits: +1	0	1	1	0	0	0	836	836	-5676.600	-10100.601	1441.800	279.500	-960.010	-870.020	179.999	170.500	0.000	0.000	-18.000	-1.000	-1.600	0	752.000	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-508.991	-745.020	103	104	112	106	51	468.020	431.547	-127.705	-18.000	1.000	1	0	10
72	20.857	Running: path-reverse	0	1	1	0	0	0	836	836	-5676.600	-10100.601	1441.800	279.500	-960.010	-870.020	179.999	170.500	0.000	0.000	-18.000	-1.000	-1.600	0	752.000	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-508.991	-745.020	103	104	112	106	51	468.020	432.047	-127.705	-18.000	1.000	0	0	10
73	21.135	Running: path-reverse	0	1	1	0	0	0	836	836	-5676.600	-10100.601	1441.800	279.500	-960.010	-870.020	179.999	170.500	0.000	0.000	-18.000	-1.000	-1.600	0	752.000	0.000	0.000	0.000	-4950.000	-4870.020	5649.781	-508.991	-745.020	103	104	112	106	51	468.020	432.533	-127.705	-18.000	1.000	0	0	10
74	21.411	Obstacle hits: +3	0	1	1	0	1	126	834	834	-5676.500	-10100.601	1441.800	281.900	-950.000	-870.020	179.999	168.100	0.100	10.010	-18.000	-1.000	-1.800	0	752.200	0.200	10.010	0.000	-4950.000	-4870.020	5656.854	-490.058	-745.020	104	104	113	106	51	476.625	433.121	-132.562	-18.000	1.000	3	0	13
