step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
1	0.352	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
2	0.633	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
3	0.913	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
4	1.200	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
5	1.480	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
6	1.788	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
7	2.065	0	front_left_wheel_hub_yaw_p30	0.000	0	-1246.129	-1056.655	98	100	-950.000	-870.020	167.800
8	2.358	0	front_left_wheel_hub_yaw_p30	0.000	0	-1255.485	-1057.688	97	100	-960.010	-870.020	168.000
9	2.632	0	front_left_wheel_hub_yaw_p30	0.000	0	-1255.485	-1057.688	97	100	-960.010	-870.020	168.000
10	2.914	0	front_left_wheel_hub_yaw_p30	0.000	0	-1255.485	-1057.688	97	100	-960.010	-870.020	168.000
11	3.184	0	front_left_wheel_hub_yaw_p30	0.000	0	-1253.504	-1060.772	97	100	-960.010	-870.020	168.600
12	3.454	0	front_left_wheel_hub_yaw_p30	0.000	0	-1253.504	-1060.772	97	100	-960.010	-870.020	168.600
13	3.738	0	front_left_wheel_hub_yaw_p30	0.000	0	-1253.504	-1060.772	97	100	-960.010	-870.020	168.600
14	4.022	0	front_left_wheel_hub_yaw_p30	0.000	0	-1253.504	-1060.772	97	100	-960.010	-870.020	168.600
15	4.298	0	front_left_wheel_hub_yaw_p30	0.000	0	-1260.481	-1065.358	97	100	-970.020	-870.020	169.500
16	4.567	0	front_left_wheel_hub_yaw_p30	0.000	0	-1260.481	-1065.358	97	100	-970.020	-870.020	169.500
17	4.887	0	front_left_wheel_hub_yaw_p30	0.000	0	-1260.481	-1065.358	97	100	-970.020	-870.020	169.500
18	5.158	0	front_left_wheel_hub_yaw_p30	0.000	0	-1265.984	-1071.898	97	99	-980.029	-870.020	170.800
19	5.438	0	front_left_wheel_hub_yaw_p30	0.000	0	-1265.984	-1071.898	97	99	-980.029	-870.020	170.800
20	5.711	0	front_left_wheel_hub_yaw_p30	0.000	0	-1265.984	-1071.898	97	99	-980.029	-870.020	170.800
21	5.983	0	front_left_wheel_hub_yaw_p30	0.000	0	-1265.984	-1071.898	97	99	-980.029	-870.020	170.800
22	6.251	0	front_left_wheel_hub_yaw_p30	0.000	1	-1270.563	-1079.314	97	99	-989.990	-870.020	172.300
23	6.563	0	front_left_wheel_hub_yaw_p30	0.000	1	-1270.563	-1079.314	97	99	-989.990	-870.020	172.300
24	6.841	0	front_left_wheel_hub_yaw_p30	0.000	1	-1270.563	-1079.314	97	99	-989.990	-870.020	172.300
25	7.112	0	front_left_wheel_hub_yaw_p30	0.000	1	-1270.563	-1079.314	97	99	-989.990	-870.020	172.300
26	7.399	0	front_left_wheel_hub_yaw_p30	0.000	1	-1273.860	-1088.024	97	99	-1000.000	-870.020	174.100
27	7.676	0	front_left_wheel_hub_yaw_p30	0.000	1	-1273.860	-1088.024	97	99	-1000.000	-870.020	174.100
28	7.962	0	front_left_wheel_hub_yaw_p30	0.000	1	-1273.860	-1088.024	97	99	-1000.000	-870.020	174.100
29	8.234	0	front_left_wheel_hub_yaw_p30	0.000	1	-1293.499	-1088.501	97	99	-1020.020	-870.020	174.200
30	8.520	0	front_left_wheel_hub_yaw_p30	0.000	1	-1293.499	-1088.501	97	99	-1020.020	-870.020	174.200
31	8.837	0	front_left_wheel_hub_yaw_p30	0.000	1	-1293.499	-1088.501	97	99	-1020.020	-870.020	174.200
32	9.126	0	front_left_wheel_hub_yaw_p30	0.000	1	-1307.280	-1083.695	96	99	-1030.029	-870.020	173.200
33	9.443	0	front_left_wheel_hub_yaw_p30	0.000	1	-1307.280	-1083.695	96	99	-1030.029	-870.020	173.200
34	9.715	0	front_left_wheel_hub_yaw_p30	0.000	1	-1307.280	-1083.695	96	99	-1030.029	-870.020	173.200
35	9.989	0	front_left_wheel_hub_yaw_p30	0.000	1	-1307.280	-1083.695	96	99	-1030.029	-870.020	173.200
36	10.257	0	front_left_wheel_hub_yaw_p30	0.000	1	-1310.602	-1079.314	96	99	-1030.029	-870.020	172.300
