step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	1	1.000	0.000	39.996	0	front	2	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	545.436	930.408	108	99	300.000	1179.980	545.436	930.408	104	104	300.000	1179.980	104	104	300.000	1179.980	-89.900
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	519.600	0	1	1	0	0.940	488.264	-137.717	1	front	2	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	375.567	855.112	105	97	nan	nan	543.364	396.586	-1	-1	467.797	721.454	107	94	300.000	1179.980	-89.900
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	2	1	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	300.567	854.981	104	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.900
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	569.630	0	1	1	0	0.940	535.277	-154.829	1	front	2	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	225.567	854.850	102	97	nan	nan	43.370	351.535	-1	-1	117.803	676.666	100	93	300.000	1179.980	-89.900
0	0.000	4	front_right_wheel_hub_yaw_n30	1	895.920	0	1	1	0	1.000	895.920	39.996	0	front	2	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	55.437	929.553	99	98	nan	nan	-391.169	152.883	-1	-1	-146.605	403.310	95	88	300.000	1179.980	-89.900
0	0.000	5	front_left_frame_pitch_n25	0	430.870	0	1	1	0	0.906	390.501	-142.097	1	front	2	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	375.567	855.112	105	97	nan	nan	376.249	464.612	-1	-1	300.681	789.480	104	96	300.000	1179.980	-89.900
0	0.000	6	front_right_frame_pitch_n25	0	442.530	0	1	1	0	0.906	401.068	-147.025	1	front	2	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	225.567	854.850	102	97	nan	nan	226.267	453.782	-1	-1	300.700	778.913	104	95	300.000	1179.980	-89.900
0	0.000	7	left_mid_frame_left_pitch_n20	0	405.440	0	1	1	0	0.940	380.989	-98.672	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	535.069	1140.391	108	103	nan	nan	916.058	1141.055	-1	-1	680.988	1180.645	111	104	300.000	1179.980	-89.900
0	0.000	8	right_mid_frame_right_pitch_n20	0	405.760	0	1	1	0	0.940	381.290	-98.782	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	65.070	1139.570	99	103	nan	nan	-316.219	1138.905	-1	-1	-81.289	1179.315	96	103	300.000	1179.980	-89.900
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	641.950	0	1	1	0	1.000	641.950	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	569.624	1395.451	109	108	nan	nan	981.403	1887.933	-1	-1	711.779	1672.462	112	113	300.000	1179.980	-89.900
