timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag
24,289.990200,1149.999900,39.996400,-94.500000,-0.078459,0.996917,0.000000,-0.996917,-0.078459,0.000000,0.000000,0.000000,1.000000,0
25,289.990200,1149.999900,39.996400,-94.500000,-0.078459,0.996917,0.000000,-0.996917,-0.078459,0.000000,0.000000,0.000000,1.000000,0
26,289.990200,1129.980400,49.994000,-96.400009,-0.111469,0.993768,0.000000,-0.993768,-0.111469,0.000000,0.000000,0.000000,1.000000,0
27,289.990200,1129.980400,49.994000,-96.400009,-0.111469,0.993768,0.000000,-0.993768,-0.111469,0.000000,0.000000,0.000000,1.000000,0
28,289.990200,1129.980400,49.994000,-96.400009,-0.111469,0.993768,0.000000,-0.993768,-0.111469,0.000000,0.000000,0.000000,1.000000,0
29,279.980500,1120.019500,49.994000,-98.600006,-0.149535,0.988756,0.000000,-0.988756,-0.149535,0.000000,0.000000,0.000000,1.000000,0
30,279.980500,1120.019500,49.994000,-98.600006,-0.149535,0.988756,0.000000,-0.988756,-0.149535,0.000000,0.000000,0.000000,1.000000,0
31,279.980500,1120.019500,49.994000,-98.600006,-0.149535,0.988756,0.000000,-0.988756,-0.149535,0.000000,0.000000,0.000000,1.000000,0
32,279.980500,1120.019500,49.994000,-98.600006,-0.149535,0.988756,0.000000,-0.988756,-0.149535,0.000000,0.000000,0.000000,1.000000,0
33,269.970700,1099.999900,49.994000,-101.400009,-0.197657,0.980271,0.000000,-0.980271,-0.197657,0.000000,0.000000,0.000000,1.000000,0
34,269.970700,1099.999900,49.994000,-101.400009,-0.197657,0.980271,0.000000,-0.980271,-0.197657,0.000000,0.000000,0.000000,1.000000,0
35,269.970700,1099.999900,49.994000,-101.400009,-0.197657,0.980271,0.000000,-0.980271,-0.197657,0.000000,0.000000,0.000000,1.000000,0
36,250.000000,1079.980400,49.994000,-104.500000,-0.250380,0.968148,0.000000,-0.968148,-0.250380,0.000000,0.000000,0.000000,1.000000,0
37,250.000000,1079.980400,49.994000,-104.500000,-0.250380,0.968148,0.000000,-0.968148,-0.250380,0.000000,0.000000,0.000000,1.000000,0
38,250.000000,1079.980400,49.994000,-104.500000,-0.250380,0.968148,0.000000,-0.968148,-0.250380,0.000000,0.000000,0.000000,1.000000,0
39,250.000000,1079.980400,49.994000,-104.500000,-0.250380,0.968148,0.000000,-0.968148,-0.250380,0.000000,0.000000,0.000000,1.000000,0
40,239.990200,1049.999900,49.994000,-108.300003,-0.313993,0.949425,0.000000,-0.949425,-0.313993,0.000000,0.000000,0.000000,1.000000,0
41,239.990200,1049.999900,49.994000,-108.300003,-0.313993,0.949425,0.000000,-0.949425,-0.313993,0.000000,0.000000,0.000000,1.000000,0
42,239.990200,1049.999900,49.994000,-108.300003,-0.313993,0.949425,0.000000,-0.949425,-0.313993,0.000000,0.000000,0.000000,1.000000,0
43,219.970700,1029.980400,49.994000,-112.100006,-0.376224,0.926529,0.000000,-0.926529,-0.376224,0.000000,0.000000,0.000000,1.000000,0
44,219.970700,1029.980400,49.994000,-112.100006,-0.376224,0.926529,0.000000,-0.926529,-0.376224,0.000000,0.000000,0.000000,1.000000,0
45,219.970700,1029.980400,49.994000,-112.100006,-0.376224,0.926529,0.000000,-0.926529,-0.376224,0.000000,0.000000,0.000000,1.000000,0
46,219.970700,1029.980400,49.994000,-112.100006,-0.376224,0.926529,0.000000,-0.926529,-0.376224,0.000000,0.000000,0.000000,1.000000,0
47,200.000000,999.999900,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
48,200.000000,999.999900,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
49,200.000000,999.999900,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
50,200.000000,999.999900,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
51,169.970700,970.019500,59.991600,-118.300003,-0.474088,0.880477,0.000000,-0.880477,-0.474088,0.000000,0.000000,0.000000,1.000000,0
52,169.970700,970.019500,59.991600,-118.300003,-0.474088,0.880477,0.000000,-0.880477,-0.474088,0.000000,0.000000,0.000000,1.000000,0
53,169.970700,970.019500,59.991600,-118.300003,-0.474088,0.880477,0.000000,-0.880477,-0.474088,0.000000,0.000000,0.000000,1.000000,0
54,150.000000,929.980400,59.991600,-120.800003,-0.512043,0.858960,0.000000,-0.858960,-0.512043,0.000000,0.000000,0.000000,1.000000,0
55,150.000000,929.980400,59.991600,-120.800003,-0.512043,0.858960,0.000000,-0.858960,-0.512043,0.000000,0.000000,0.000000,1.000000,0
56,150.000000,929.980400,59.991600,-120.800003,-0.512043,0.858960,0.000000,-0.858960,-0.512043,0.000000,0.000000,0.000000,1.000000,0
57,150.000000,929.980400,59.991600,-120.800003,-0.512043,0.858960,0.000000,-0.858960,-0.512043,0.000000,0.000000,0.000000,1.000000,0
58,119.970700,899.999900,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
59,119.970700,899.999900,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
60,119.970700,899.999900,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
61,119.970700,899.999900,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
62,79.980500,860.058500,70.001300,-126.199997,-0.590606,0.806960,0.000000,-0.806960,-0.590606,0.000000,0.000000,0.000000,1.000000,0
63,79.980500,860.058500,70.001300,-126.199997,-0.590606,0.806960,0.000000,-0.806960,-0.590606,0.000000,0.000000,0.000000,1.000000,0
64,79.980500,860.058500,70.001300,-126.199997,-0.590606,0.806960,0.000000,-0.806960,-0.590606,0.000000,0.000000,0.000000,1.000000,0
65,79.980500,860.058500,70.001300,-126.199997,-0.590606,0.806960,0.000000,-0.806960,-0.590606,0.000000,0.000000,0.000000,1.000000,0
66,50.000000,820.019500,70.001300,-128.400009,-0.621148,0.783693,0.000000,-0.783693,-0.621148,0.000000,0.000000,0.000000,1.000000,0
67,50.000000,820.019500,70.001300,-128.400009,-0.621148,0.783693,0.000000,-0.783693,-0.621148,0.000000,0.000000,0.000000,1.000000,0
68,50.000000,820.019500,70.001300,-128.400009,-0.621148,0.783693,0.000000,-0.783693,-0.621148,0.000000,0.000000,0.000000,1.000000,0
69,0.000000,770.019500,70.001300,-130.400009,-0.648120,0.761538,0.000000,-0.761538,-0.648120,0.000000,0.000000,0.000000,1.000000,0
70,0.000000,770.019500,70.001300,-130.400009,-0.648120,0.761538,0.000000,-0.761538,-0.648120,0.000000,0.000000,0.000000,1.000000,0
71,0.000000,770.019500,70.001300,-130.400009,-0.648120,0.761538,0.000000,-0.761538,-0.648120,0.000000,0.000000,0.000000,1.000000,0
72,0.000000,770.019500,70.001300,-130.400009,-0.648120,0.761538,0.000000,-0.761538,-0.648120,0.000000,0.000000,0.000000,1.000000,0
73,-39.990200,729.980400,79.998900,-132.100006,-0.670427,0.741976,0.000000,-0.741976,-0.670427,0.000000,0.000000,0.000000,1.000000,0
74,-39.990200,729.980400,79.998900,-132.100006,-0.670427,0.741976,0.000000,-0.741976,-0.670427,0.000000,0.000000,0.000000,1.000000,0
75,-39.990200,729.980400,79.998900,-132.100006,-0.670427,0.741976,0.000000,-0.741976,-0.670427,0.000000,0.000000,0.000000,1.000000,0
76,-50.000000,729.980400,79.998900,-134.300003,-0.698415,0.715693,0.000000,-0.715693,-0.698415,0.000000,0.000000,0.000000,1.000000,0
77,-50.000000,729.980400,79.998900,-134.300003,-0.698415,0.715693,0.000000,-0.715693,-0.698415,0.000000,0.000000,0.000000,1.000000,0
78,-50.000000,729.980400,79.998900,-134.300003,-0.698415,0.715693,0.000000,-0.715693,-0.698415,0.000000,0.000000,0.000000,1.000000,0
79,-50.000000,729.980400,79.998900,-134.800003,-0.704634,0.709571,0.000000,-0.709571,-0.704634,0.000000,0.000000,0.000000,1.000000,0
80,-50.000000,729.980400,79.998900,-134.800003,-0.704634,0.709571,0.000000,-0.709571,-0.704634,0.000000,0.000000,0.000000,1.000000,0
81,-50.000000,729.980400,79.998900,-134.800003,-0.704634,0.709571,0.000000,-0.709571,-0.704634,0.000000,0.000000,0.000000,1.000000,0
82,-39.990200,740.039000,70.001300,-133.699997,-0.690882,0.722967,0.000000,-0.722967,-0.690882,0.000000,0.000000,0.000000,1.000000,0
83,-39.990200,740.039000,70.001300,-133.699997,-0.690882,0.722967,0.000000,-0.722967,-0.690882,0.000000,0.000000,0.000000,1.000000,0
84,-39.990200,740.039000,70.001300,-133.699997,-0.690882,0.722967,0.000000,-0.722967,-0.690882,0.000000,0.000000,0.000000,1.000000,0
85,-39.990200,740.039000,70.001300,-133.699997,-0.690882,0.722967,0.000000,-0.722967,-0.690882,0.000000,0.000000,0.000000,1.000000,0
86,-30.029300,749.999900,79.998900,-131.800003,-0.666533,0.745476,0.000000,-0.745476,-0.666533,0.000000,0.000000,0.000000,1.000000,0
87,-30.029300,749.999900,79.998900,-131.800003,-0.666533,0.745476,0.000000,-0.745476,-0.666533,0.000000,0.000000,0.000000,1.000000,0
88,-30.029300,749.999900,79.998900,-131.800003,-0.666533,0.745476,0.000000,-0.745476,-0.666533,0.000000,0.000000,0.000000,1.000000,0
89,-10.009800,760.058500,79.998900,-129.400009,-0.634731,0.772733,0.000000,-0.772733,-0.634731,0.000000,0.000000,0.000000,1.000000,0
90,-10.009800,760.058500,79.998900,-129.400009,-0.634731,0.772733,0.000000,-0.772733,-0.634731,0.000000,0.000000,0.000000,1.000000,0
91,-10.009800,760.058500,79.998900,-129.400009,-0.634731,0.772733,0.000000,-0.772733,-0.634731,0.000000,0.000000,0.000000,1.000000,0
92,10.009800,770.019500,70.001300,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
93,10.009800,770.019500,70.001300,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
94,10.009800,770.019500,70.001300,-126.800003,-0.599024,0.800731,0.000000,-0.800731,-0.599024,0.000000,0.000000,0.000000,1.000000,0
95,19.970700,790.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
96,19.970700,790.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
97,19.970700,790.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
98,29.980500,810.058500,70.001300,-130.000000,-0.642788,0.766044,0.000000,-0.766044,-0.642788,0.000000,0.000000,0.000000,1.000000,0
99,29.980500,810.058500,70.001300,-130.000000,-0.642788,0.766044,0.000000,-0.766044,-0.642788,0.000000,0.000000,0.000000,1.000000,0
100,29.980500,810.058500,70.001300,-130.000000,-0.642788,0.766044,0.000000,-0.766044,-0.642788,0.000000,0.000000,0.000000,1.000000,0
101,50.000000,840.039000,70.001300,-133.600006,-0.689620,0.724172,0.000000,-0.724172,-0.689620,0.000000,0.000000,0.000000,1.000000,0
102,50.000000,840.039000,70.001300,-133.600006,-0.689620,0.724172,0.000000,-0.724172,-0.689620,0.000000,0.000000,0.000000,1.000000,0
103,50.000000,840.039000,70.001300,-133.600006,-0.689620,0.724172,0.000000,-0.724172,-0.689620,0.000000,0.000000,0.000000,1.000000,0
104,50.000000,840.039000,70.001300,-133.600006,-0.689620,0.724172,0.000000,-0.724172,-0.689620,0.000000,0.000000,0.000000,1.000000,0
105,60.009800,870.019500,70.001300,-137.699997,-0.739631,0.673013,0.000000,-0.673013,-0.739631,0.000000,0.000000,0.000000,1.000000,0
106,60.009800,870.019500,70.001300,-137.699997,-0.739631,0.673013,0.000000,-0.673013,-0.739631,0.000000,0.000000,0.000000,1.000000,0
107,60.009800,870.019500,70.001300,-137.699997,-0.739631,0.673013,0.000000,-0.673013,-0.739631,0.000000,0.000000,0.000000,1.000000,0
108,79.980500,899.999900,59.991600,-141.800003,-0.785857,0.618408,0.000000,-0.618408,-0.785857,0.000000,0.000000,0.000000,1.000000,0
109,79.980500,899.999900,59.991600,-141.800003,-0.785857,0.618408,0.000000,-0.618408,-0.785857,0.000000,0.000000,0.000000,1.000000,0
110,79.980500,899.999900,59.991600,-141.800003,-0.785857,0.618408,0.000000,-0.618408,-0.785857,0.000000,0.000000,0.000000,1.000000,0
111,79.980500,899.999900,59.991600,-141.800003,-0.785857,0.618408,0.000000,-0.618408,-0.785857,0.000000,0.000000,0.000000,1.000000,0
112,100.000000,929.980400,59.991600,-146.400009,-0.832921,0.553391,0.000000,-0.553391,-0.832921,0.000000,0.000000,0.000000,1.000000,0
113,100.000000,929.980400,59.991600,-146.400009,-0.832921,0.553391,0.000000,-0.553391,-0.832921,0.000000,0.000000,0.000000,1.000000,0
114,100.000000,929.980400,59.991600,-146.400009,-0.832921,0.553391,0.000000,-0.553391,-0.832921,0.000000,0.000000,0.000000,1.000000,0
115,100.000000,929.980400,59.991600,-146.400009,-0.832921,0.553391,0.000000,-0.553391,-0.832921,0.000000,0.000000,0.000000,1.000000,0
116,119.970700,960.058500,59.991600,-151.500000,-0.878817,0.477159,0.000000,-0.477159,-0.878817,0.000000,0.000000,0.000000,1.000000,0
117,119.970700,960.058500,59.991600,-151.500000,-0.878817,0.477159,0.000000,-0.477159,-0.878817,0.000000,0.000000,0.000000,1.000000,0
118,119.970700,960.058500,59.991600,-151.500000,-0.878817,0.477159,0.000000,-0.477159,-0.878817,0.000000,0.000000,0.000000,1.000000,0
119,150.000000,990.039000,59.991600,-156.100006,-0.914254,0.405142,0.000000,-0.405142,-0.914254,0.000000,0.000000,0.000000,1.000000,0
120,150.000000,990.039000,59.991600,-156.100006,-0.914254,0.405142,0.000000,-0.405142,-0.914254,0.000000,0.000000,0.000000,1.000000,0
121,150.000000,990.039000,59.991600,-156.100006,-0.914254,0.405142,0.000000,-0.405142,-0.914254,0.000000,0.000000,0.000000,1.000000,0
122,150.000000,990.039000,59.991600,-156.100006,-0.914254,0.405142,0.000000,-0.405142,-0.914254,0.000000,0.000000,0.000000,1.000000,0
123,179.980500,999.999900,59.991600,-157.699997,-0.925210,0.379456,0.000000,-0.379456,-0.925210,0.000000,0.000000,0.000000,1.000000,0
124,179.980500,999.999900,59.991600,-157.699997,-0.925210,0.379456,0.000000,-0.379456,-0.925210,0.000000,0.000000,0.000000,1.000000,0
125,179.980500,999.999900,59.991600,-157.699997,-0.925210,0.379456,0.000000,-0.379456,-0.925210,0.000000,0.000000,0.000000,1.000000,0
126,210.009800,1010.058500,49.994000,-155.900009,-0.912834,0.408330,0.000000,-0.408330,-0.912834,0.000000,0.000000,0.000000,1.000000,0
127,210.009800,1010.058500,49.994000,-155.900009,-0.912834,0.408330,0.000000,-0.408330,-0.912834,0.000000,0.000000,0.000000,1.000000,0
128,210.009800,1010.058500,49.994000,-155.900009,-0.912834,0.408330,0.000000,-0.408330,-0.912834,0.000000,0.000000,0.000000,1.000000,0
129,210.009800,1010.058500,49.994000,-155.900009,-0.912834,0.408330,0.000000,-0.408330,-0.912834,0.000000,0.000000,0.000000,1.000000,0
130,239.990200,1020.019500,49.994000,-154.100006,-0.899558,0.436802,0.000000,-0.436802,-0.899558,0.000000,0.000000,0.000000,1.000000,0
131,239.990200,1020.019500,49.994000,-154.100006,-0.899558,0.436802,0.000000,-0.436802,-0.899558,0.000000,0.000000,0.000000,1.000000,0
132,239.990200,1020.019500,49.994000,-154.100006,-0.899558,0.436802,0.000000,-0.436802,-0.899558,0.000000,0.000000,0.000000,1.000000,0
133,239.990200,1020.019500,49.994000,-154.100006,-0.899558,0.436802,0.000000,-0.436802,-0.899558,0.000000,0.000000,0.000000,1.000000,0
134,269.970700,1029.980400,49.994000,-152.600006,-0.887815,0.460200,0.000000,-0.460200,-0.887815,0.000000,0.000000,0.000000,1.000000,0
135,269.970700,1029.980400,49.994000,-152.600006,-0.887815,0.460200,0.000000,-0.460200,-0.887815,0.000000,0.000000,0.000000,1.000000,0
136,269.970700,1029.980400,49.994000,-152.600006,-0.887815,0.460200,0.000000,-0.460200,-0.887815,0.000000,0.000000,0.000000,1.000000,0
137,289.990200,1040.039000,49.994000,-151.400009,-0.877983,0.478692,0.000000,-0.478692,-0.877983,0.000000,0.000000,0.000000,1.000000,0
138,289.990200,1040.039000,49.994000,-151.400009,-0.877983,0.478692,0.000000,-0.478692,-0.877983,0.000000,0.000000,0.000000,1.000000,0
139,289.990200,1040.039000,49.994000,-151.400009,-0.877983,0.478692,0.000000,-0.478692,-0.877983,0.000000,0.000000,0.000000,1.000000,0
140,289.990200,1040.039000,49.994000,-151.400009,-0.877983,0.478692,0.000000,-0.478692,-0.877983,0.000000,0.000000,0.000000,1.000000,0
141,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
142,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
143,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
144,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
145,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
146,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
147,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
148,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
149,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
150,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
151,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
152,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
153,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
154,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
155,339.990200,1060.058500,49.994000,-148.199997,-0.849893,0.526956,0.000000,-0.526956,-0.849893,0.000000,0.000000,0.000000,1.000000,0
156,339.990200,1060.058500,49.994000,-148.199997,-0.849893,0.526956,0.000000,-0.526956,-0.849893,0.000000,0.000000,0.000000,1.000000,0
157,339.990200,1060.058500,49.994000,-148.199997,-0.849893,0.526956,0.000000,-0.526956,-0.849893,0.000000,0.000000,0.000000,1.000000,0
158,339.990200,1060.058500,49.994000,-148.199997,-0.849893,0.526956,0.000000,-0.526956,-0.849893,0.000000,0.000000,0.000000,1.000000,0
159,350.000000,1060.058500,49.994000,-148.100006,-0.848972,0.528438,0.000000,-0.528438,-0.848972,0.000000,0.000000,0.000000,1.000000,0
160,350.000000,1060.058500,49.994000,-148.100006,-0.848972,0.528438,0.000000,-0.528438,-0.848972,0.000000,0.000000,0.000000,1.000000,0
161,350.000000,1060.058500,49.994000,-148.100006,-0.848972,0.528438,0.000000,-0.528438,-0.848972,0.000000,0.000000,0.000000,1.000000,0
162,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
163,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
164,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
165,339.990200,1060.058500,49.994000,-148.400009,-0.851727,0.523986,0.000000,-0.523986,-0.851727,0.000000,0.000000,0.000000,1.000000,0
166,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
167,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
168,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
169,329.980500,1060.058500,49.994000,-148.900009,-0.856267,0.516533,0.000000,-0.516533,-0.856267,0.000000,0.000000,0.000000,1.000000,0
170,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
171,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
172,319.970700,1049.999900,49.994000,-149.500000,-0.861629,0.507538,0.000000,-0.507538,-0.861629,0.000000,0.000000,0.000000,1.000000,0
173,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
174,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
175,310.009800,1049.999900,49.994000,-150.300003,-0.868632,0.495459,0.000000,-0.495459,-0.868632,0.000000,0.000000,0.000000,1.000000,0
176,300.000000,1040.039000,49.994000,-151.199997,-0.876307,0.481754,0.000000,-0.481754,-0.876307,0.000000,0.000000,0.000000,1.000000,0
177,300.000000,1040.039000,49.994000,-151.199997,-0.876307,0.481754,0.000000,-0.481754,-0.876307,0.000000,0.000000,0.000000,1.000000,0
178,300.000000,1040.039000,49.994000,-151.199997,-0.876307,0.481754,0.000000,-0.481754,-0.876307,0.000000,0.000000,0.000000,1.000000,0
179,300.000000,1040.039000,49.994000,-151.199997,-0.876307,0.481754,0.000000,-0.481754,-0.876307,0.000000,0.000000,0.000000,1.000000,0
180,279.980500,1029.980400,49.994000,-152.500000,-0.887011,0.461749,0.000000,-0.461749,-0.887011,0.000000,0.000000,0.000000,1.000000,0
181,279.980500,1029.980400,49.994000,-152.500000,-0.887011,0.461749,0.000000,-0.461749,-0.887011,0.000000,0.000000,0.000000,1.000000,0
182,279.980500,1029.980400,49.994000,-152.500000,-0.887011,0.461749,0.000000,-0.461749,-0.887011,0.000000,0.000000,0.000000,1.000000,0
183,279.980500,1029.980400,49.994000,-152.500000,-0.887011,0.461749,0.000000,-0.461749,-0.887011,0.000000,0.000000,0.000000,1.000000,0
184,250.000000,1029.980400,49.994000,-153.900009,-0.898028,0.439939,0.000000,-0.439939,-0.898028,0.000000,0.000000,0.000000,1.000000,0
185,250.000000,1029.980400,49.994000,-153.900009,-0.898028,0.439939,0.000000,-0.439939,-0.898028,0.000000,0.000000,0.000000,1.000000,0
186,250.000000,1029.980400,49.994000,-153.900009,-0.898028,0.439939,0.000000,-0.439939,-0.898028,0.000000,0.000000,0.000000,1.000000,0
