step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.376	0	none	0	649	0	649	not_attempted
2	0.661	0	none	0	649	0	649	not_attempted
3	0.937	0	none	0	649	0	649	not_attempted
4	1.209	0	none	0	649	0	649	not_attempted
5	1.480	0	none	0	649	0	649	not_attempted
6	1.803	0	none	0	649	0	649	not_attempted
7	2.081	0	none	0	649	0	649	not_attempted
8	2.403	0	none	0	649	0	649	not_attempted
9	2.679	0	none	0	649	0	649	not_attempted
10	2.949	0	none	0	649	0	649	not_attempted
11	3.240	0	none	0	649	0	649	not_attempted
12	3.528	0	none	0	649	0	649	not_attempted
13	3.805	0	none	0	649	0	649	not_attempted
14	4.079	0	none	0	649	0	649	not_attempted
15	4.351	0	none	0	649	0	649	not_attempted
16	4.621	0	none	0	649	0	649	not_attempted
17	4.887	0	none	0	649	0	649	not_attempted
18	5.174	0	none	0	649	0	649	not_attempted
19	5.448	0	none	0	649	0	649	not_attempted
20	5.724	0	none	0	649	0	649	not_attempted
21	5.991	0	none	0	649	0	649	not_attempted
22	6.258	0	none	0	649	0	649	not_attempted
23	6.525	0	none	0	649	0	649	not_attempted
24	6.792	0	none	0	649	0	649	not_attempted
25	7.069	0	none	0	649	0	649	not_attempted
26	7.355	0	none	0	649	0	649	not_attempted
27	7.623	0	none	0	649	0	649	not_attempted
28	7.895	0	none	0	649	0	649	not_attempted
29	8.168	0	none	0	649	0	649	not_attempted
30	8.436	0	none	0	649	0	649	not_attempted
31	8.708	0	none	0	649	0	649	not_attempted
32	8.978	0	none	0	649	0	649	not_attempted
33	9.262	0	none	0	649	0	649	not_attempted
34	9.528	0	none	0	649	0	649	not_attempted
35	9.796	0	none	0	649	0	649	not_attempted
36	10.071	0	none	0	649	0	649	not_attempted
37	10.348	0	none	0	649	0	649	not_attempted
38	10.620	0	none	0	649	0	649	not_attempted
39	10.912	0	none	0	649	0	649	not_attempted
40	11.273	0	none	0	649	0	649	not_attempted
41	11.550	0	none	0	649	0	649	not_attempted
42	11.819	0	none	0	649	0	649	not_attempted
43	12.091	0	none	0	649	0	649	not_attempted
44	12.363	0	none	0	649	0	649	not_attempted
45	12.638	0	none	0	649	0	649	not_attempted
46	12.907	0	none	0	649	0	649	not_attempted
47	13.177	0	none	0	649	0	649	not_attempted
48	13.448	0	none	0	649	0	649	not_attempted
49	13.721	0	none	0	649	0	649	not_attempted
50	13.989	0	none	0	649	0	649	not_attempted
51	14.256	0	none	0	649	0	649	not_attempted
52	14.528	0	none	0	649	0	649	not_attempted
53	14.799	0	none	0	649	0	649	not_attempted
54	15.067	0	none	0	649	0	649	not_attempted
55	15.339	0	none	0	649	0	649	not_attempted
56	15.608	0	none	0	649	0	649	not_attempted
57	15.885	0	none	0	649	0	649	not_attempted
58	16.166	0	none	0	649	0	649	not_attempted
59	16.438	0	none	0	649	0	649	not_attempted
60	16.711	0	none	0	649	0	649	not_attempted
61	16.983	0	none	0	649	0	649	not_attempted
62	17.258	0	none	0	649	0	649	not_attempted
63	17.526	0	none	0	649	0	649	not_attempted
64	17.797	0	none	0	649	0	649	not_attempted
65	18.068	0	none	0	649	0	649	not_attempted
66	18.341	0	none	0	649	0	649	not_attempted
67	18.666	0	none	0	649	0	649	not_attempted
68	18.940	1	lidar	0	649	94	639	replanned
69	19.250	0	lidar	0	639	0	639	not_attempted
70	19.525	0	none	0	639	0	639	not_attempted
71	19.792	0	none	0	639	0	639	not_attempted
72	20.066	1	lidar	0	639	98	668	replanned
73	20.408	0	none	0	668	0	668	not_attempted
74	20.700	0	none	0	668	0	668	not_attempted
75	20.972	1	lidar	0	668	101	669	replanned
76	21.338	0	none	0	669	0	669	not_attempted
77	21.668	0	none	0	669	0	669	not_attempted
78	21.962	1	lidar	0	669	102	674	replanned
79	22.331	0	none	0	674	0	674	not_attempted
80	22.657	0	none	0	674	0	674	not_attempted
81	22.928	0	none	0	674	0	674	not_attempted
82	23.198	0	none	0	674	0	674	not_attempted
83	23.473	0	none	0	674	0	674	not_attempted
84	23.749	0	none	0	674	0	674	not_attempted
85	24.020	1	lidar	0	674	102	672	replanned
86	24.385	0	none	0	672	0	672	not_attempted
87	24.704	0	none	0	672	0	672	not_attempted
88	24.984	1	lidar	0	672	101	683	replanned
89	25.370	0	none	0	683	0	683	not_attempted
90	25.654	0	none	0	683	0	683	not_attempted
91	25.925	1	lidar	0	683	101	681	replanned
92	26.279	0	none	0	681	0	681	not_attempted
93	26.601	0	none	0	681	0	681	not_attempted
94	26.929	1	lidar	0	681	101	679	replanned
95	27.299	0	none	0	679	0	679	not_attempted
96	27.661	0	none	0	679	0	679	not_attempted
97	27.933	1	lidar	0	679	101	677	replanned
98	28.341	0	none	0	677	0	677	not_attempted
99	28.671	0	none	0	677	0	677	not_attempted
100	28.949	0	none	0	677	0	677	not_attempted
101	29.226	0	none	0	677	0	677	not_attempted
102	29.495	0	none	0	677	0	677	not_attempted
103	29.764	0	none	0	677	0	677	not_attempted
104	30.037	0	none	0	677	0	677	not_attempted
105	30.312	0	none	0	677	0	677	not_attempted
106	30.583	0	none	0	677	0	677	not_attempted
107	30.856	0	none	0	677	0	677	not_attempted
108	31.137	0	none	0	677	0	677	not_attempted
109	31.405	0	none	0	677	0	677	not_attempted
110	31.679	0	none	0	677	0	677	not_attempted
111	31.951	0	none	0	677	0	677	not_attempted
112	32.227	0	none	0	677	0	677	not_attempted
113	32.498	0	none	0	677	0	677	not_attempted
114	32.779	0	none	0	677	0	677	not_attempted
115	33.049	0	none	0	677	0	677	not_attempted
116	33.313	0	none	0	677	0	677	not_attempted
117	33.583	0	none	0	677	0	677	not_attempted
118	33.857	0	none	0	677	0	677	not_attempted
119	34.132	0	none	0	677	0	677	not_attempted
120	34.402	0	none	0	677	0	677	not_attempted
121	34.672	0	none	0	677	0	677	not_attempted
122	34.944	0	none	0	677	0	677	not_attempted
123	35.214	0	none	0	677	0	677	not_attempted
124	35.487	0	none	0	677	0	677	not_attempted
125	35.758	0	none	0	677	0	677	not_attempted
126	36.027	0	none	0	677	0	677	not_attempted
127	36.300	0	none	0	677	0	677	not_attempted
128	36.573	0	none	0	677	0	677	not_attempted
129	36.842	0	none	0	677	0	677	not_attempted
130	37.112	0	none	0	677	0	677	not_attempted
131	37.379	0	none	0	677	0	677	not_attempted
132	37.657	0	none	0	677	0	677	not_attempted
133	37.933	0	none	0	677	0	677	not_attempted
134	38.209	0	none	0	677	0	677	not_attempted
135	38.483	0	none	0	677	0	677	not_attempted
136	38.755	0	none	0	677	0	677	not_attempted
137	39.026	0	none	0	677	0	677	not_attempted
138	39.303	0	none	0	677	0	677	not_attempted
139	39.574	0	none	0	677	0	677	not_attempted
140	39.863	0	none	0	677	0	677	not_attempted
141	40.137	0	none	0	677	0	677	not_attempted
142	40.414	0	none	0	677	0	677	not_attempted
143	40.687	0	none	0	677	0	677	not_attempted
144	40.958	0	none	0	677	0	677	not_attempted
145	41.232	0	none	0	677	0	677	not_attempted
146	41.501	0	none	0	677	0	677	not_attempted
147	41.787	0	none	0	677	0	677	not_attempted
148	42.061	0	none	0	677	0	677	not_attempted
149	42.335	0	none	0	677	0	677	not_attempted
150	42.607	0	none	0	677	0	677	not_attempted
151	42.956	0	none	0	677	0	677	not_attempted
152	43.246	0	none	0	677	0	677	not_attempted
153	43.521	0	none	0	677	0	677	not_attempted
154	43.804	0	none	0	677	0	677	not_attempted
155	44.073	0	none	0	677	0	677	not_attempted
156	44.349	0	none	0	677	0	677	not_attempted
157	44.620	0	none	0	677	0	677	not_attempted
158	44.891	0	none	0	677	0	677	not_attempted
159	45.201	0	none	0	677	0	677	not_attempted
160	45.476	0	none	0	677	0	677	not_attempted
161	45.755	0	none	0	677	0	677	not_attempted
162	46.026	0	none	0	677	0	677	not_attempted
163	46.316	0	none	0	677	0	677	not_attempted
164	46.608	0	none	0	677	0	677	not_attempted
165	46.880	0	none	0	677	0	677	not_attempted
166	47.163	0	none	0	677	0	677	not_attempted
167	47.445	0	none	0	677	0	677	not_attempted
168	47.725	0	none	0	677	0	677	not_attempted
