step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
17	4.887	0	front_left_wheel_hub_yaw_p30	0.000	0	532.495	898.389	108	98	300.000	1160.058	-92.800
18	5.174	0	front_left_wheel_hub_yaw_p30	0.000	0	532.495	898.389	108	98	300.000	1160.058	-92.800
19	5.448	0	front_left_wheel_hub_yaw_p30	0.000	0	532.495	898.389	108	98	300.000	1160.058	-92.800
20	5.724	0	front_left_wheel_hub_yaw_p30	0.000	0	532.495	898.389	108	98	300.000	1160.058	-92.800
25	7.069	0	front_left_wheel_hub_yaw_p30	0.000	0	505.596	854.228	108	97	289.990	1129.980	-96.400
26	7.355	0	front_left_wheel_hub_yaw_p30	0.000	0	505.596	854.228	108	97	289.990	1129.980	-96.400
27	7.623	0	front_left_wheel_hub_yaw_p30	0.000	0	505.596	854.228	108	97	289.990	1129.980	-96.400
28	7.895	0	front_left_wheel_hub_yaw_p30	0.000	0	484.842	836.194	107	97	279.980	1120.020	-98.600
29	8.168	0	front_left_wheel_hub_yaw_p30	0.000	0	484.842	836.194	107	97	279.980	1120.020	-98.600
30	8.436	0	front_left_wheel_hub_yaw_p30	0.000	0	484.842	836.194	107	97	279.980	1120.020	-98.600
31	8.708	0	front_left_wheel_hub_yaw_p30	0.000	0	484.842	836.194	107	97	279.980	1120.020	-98.600
39	10.912	0	front_left_wheel_hub_yaw_p30	0.000	0	394.101	735.715	105	95	239.990	1050.000	-108.300
40	11.273	0	front_left_wheel_hub_yaw_p30	0.000	0	394.101	735.715	105	95	239.990	1050.000	-108.300
41	11.550	0	front_left_wheel_hub_yaw_p30	0.000	0	394.101	735.715	105	95	239.990	1050.000	-108.300
42	11.819	0	front_left_wheel_hub_yaw_p30	0.000	0	352.914	706.173	105	94	219.971	1029.980	-112.100
43	12.091	0	front_left_wheel_hub_yaw_p30	0.000	0	352.914	706.173	105	94	219.971	1029.980	-112.100
44	12.363	0	front_left_wheel_hub_yaw_p30	0.000	0	352.914	706.173	105	94	219.971	1029.980	-112.100
45	12.638	0	front_left_wheel_hub_yaw_p30	0.000	0	352.914	706.173	105	94	219.971	1029.980	-112.100
46	12.907	0	front_left_wheel_hub_yaw_p30	0.000	0	316.391	669.881	104	93	200.000	1000.000	-115.000
47	13.177	0	front_left_wheel_hub_yaw_p30	0.000	0	316.391	669.881	104	93	200.000	1000.000	-115.000
48	13.448	0	front_left_wheel_hub_yaw_p30	0.000	0	316.391	669.881	104	93	200.000	1000.000	-115.000
49	13.721	0	front_left_wheel_hub_yaw_p30	0.000	0	316.391	669.881	104	93	200.000	1000.000	-115.000
50	13.989	0	front_left_wheel_hub_yaw_p30	0.000	0	267.166	633.749	103	93	169.971	970.020	-118.300
51	14.256	0	front_left_wheel_hub_yaw_p30	0.000	0	267.166	633.749	103	93	169.971	970.020	-118.300
52	14.528	0	front_left_wheel_hub_yaw_p30	0.000	0	267.166	633.749	103	93	169.971	970.020	-118.300
53	14.799	0	front_left_wheel_hub_yaw_p30	0.000	0	232.434	589.790	102	92	150.000	929.980	-120.800
54	15.067	0	front_left_wheel_hub_yaw_p30	0.000	0	232.434	589.790	102	92	150.000	929.980	-120.800
55	15.339	0	front_left_wheel_hub_yaw_p30	0.000	0	232.434	589.790	102	92	150.000	929.980	-120.800
56	15.608	0	front_left_wheel_hub_yaw_p30	0.000	0	232.434	589.790	102	92	150.000	929.980	-120.800
68	18.940	0	front_left_wheel_hub_yaw_p30	0.000	0	24.547	420.846	98	88	0.000	770.020	-130.400
69	19.250	0	front_left_wheel_hub_yaw_p30	0.000	0	24.547	420.846	98	88	0.000	770.020	-130.400
70	19.525	0	front_left_wheel_hub_yaw_p30	0.000	0	24.547	420.846	98	88	0.000	770.020	-130.400
71	19.792	0	front_left_wheel_hub_yaw_p30	0.000	0	24.547	420.846	98	88	0.000	770.020	-130.400
72	20.066	0	front_left_wheel_hub_yaw_p30	0.000	0	-25.813	380.232	97	88	-39.990	729.980	-132.100
73	20.408	0	front_left_wheel_hub_yaw_p30	0.000	0	-25.813	380.232	97	88	-39.990	729.980	-132.100
74	20.700	0	front_left_wheel_hub_yaw_p30	0.000	0	-25.813	380.232	97	88	-39.990	729.980	-132.100
94	26.929	0	front_left_wheel_hub_yaw_p30	0.000	0	66.999	443.177	99	89	19.971	790.039	-126.700
95	27.299	0	front_left_wheel_hub_yaw_p30	0.000	0	66.999	443.177	99	89	19.971	790.039	-126.700
96	27.661	0	front_left_wheel_hub_yaw_p30	0.000	0	66.999	443.177	99	89	19.971	790.039	-126.700
100	28.949	0	front_left_wheel_hub_yaw_p30	0.000	0	55.017	490.039	99	90	50.000	840.039	-133.600
101	29.226	0	front_left_wheel_hub_yaw_p30	0.000	0	55.017	490.039	99	90	50.000	840.039	-133.600
102	29.495	0	front_left_wheel_hub_yaw_p30	0.000	0	55.017	490.039	99	90	50.000	840.039	-133.600
103	29.764	0	front_left_wheel_hub_yaw_p30	0.000	0	55.017	490.039	99	90	50.000	840.039	-133.600
104	30.037	0	front_left_wheel_hub_yaw_p30	0.000	0	39.990	520.557	98	90	60.010	870.020	-137.700
105	30.312	0	front_left_wheel_hub_yaw_p30	0.000	0	39.990	520.557	98	90	60.010	870.020	-137.700
106	30.583	0	front_left_wheel_hub_yaw_p30	0.000	0	39.990	520.557	98	90	60.010	870.020	-137.700
107	30.856	0	front_left_wheel_hub_yaw_p30	0.000	0	35.026	552.863	98	91	79.980	900.000	-141.800
108	31.137	0	front_left_wheel_hub_yaw_p30	0.000	0	35.026	552.863	98	91	79.980	900.000	-141.800
109	31.405	0	front_left_wheel_hub_yaw_p30	0.000	0	35.026	552.863	98	91	79.980	900.000	-141.800
110	31.679	0	front_left_wheel_hub_yaw_p30	0.000	0	35.026	552.863	98	91	79.980	900.000	-141.800
111	31.951	0	front_left_wheel_hub_yaw_p30	0.000	0	27.351	587.567	98	92	100.000	929.980	-146.400
112	32.227	0	front_left_wheel_hub_yaw_p30	0.000	0	27.351	587.567	98	92	100.000	929.980	-146.400
113	32.498	0	front_left_wheel_hub_yaw_p30	0.000	0	27.351	587.567	98	92	100.000	929.980	-146.400
114	32.779	0	front_left_wheel_hub_yaw_p30	0.000	0	27.351	587.567	98	92	100.000	929.980	-146.400
115	33.049	0	front_left_wheel_hub_yaw_p30	0.000	0	17.170	625.459	98	92	119.971	960.058	-151.500
116	33.313	0	front_left_wheel_hub_yaw_p30	0.000	0	17.170	625.459	98	92	119.971	960.058	-151.500
117	33.583	0	front_left_wheel_hub_yaw_p30	0.000	0	17.170	625.459	98	92	119.971	960.058	-151.500
118	33.857	0	front_left_wheel_hub_yaw_p30	0.000	0	20.696	664.761	98	93	150.000	990.039	-156.100
119	34.132	0	front_left_wheel_hub_yaw_p30	0.000	0	20.696	664.761	98	93	150.000	990.039	-156.100
120	34.402	0	front_left_wheel_hub_yaw_p30	0.000	0	20.696	664.761	98	93	150.000	990.039	-156.100
121	34.672	0	front_left_wheel_hub_yaw_p30	0.000	0	20.696	664.761	98	93	150.000	990.039	-156.100
122	34.944	0	front_left_wheel_hub_yaw_p30	0.000	0	41.645	678.459	98	93	179.980	1000.000	-157.700
123	35.214	0	front_left_wheel_hub_yaw_p30	0.000	0	41.645	678.459	98	93	179.980	1000.000	-157.700
124	35.487	0	front_left_wheel_hub_yaw_p30	0.000	0	41.645	678.459	98	93	179.980	1000.000	-157.700
125	35.758	0	front_left_wheel_hub_yaw_p30	0.000	0	81.842	684.332	99	94	210.010	1010.058	-155.900
126	36.027	0	front_left_wheel_hub_yaw_p30	0.000	0	81.842	684.332	99	94	210.010	1010.058	-155.900
127	36.300	0	front_left_wheel_hub_yaw_p30	0.000	0	81.842	684.332	99	94	210.010	1010.058	-155.900
128	36.573	0	front_left_wheel_hub_yaw_p30	0.000	0	81.842	684.332	99	94	210.010	1010.058	-155.900
129	36.842	0	front_left_wheel_hub_yaw_p30	0.000	0	122.117	690.427	100	94	239.990	1020.020	-154.100
130	37.112	0	front_left_wheel_hub_yaw_p30	0.000	0	122.117	690.427	100	94	239.990	1020.020	-154.100
131	37.379	0	front_left_wheel_hub_yaw_p30	0.000	0	122.117	690.427	100	94	239.990	1020.020	-154.100
132	37.657	0	front_left_wheel_hub_yaw_p30	0.000	0	122.117	690.427	100	94	239.990	1020.020	-154.100
133	37.933	0	front_left_wheel_hub_yaw_p30	0.000	0	160.766	697.416	101	94	269.971	1029.980	-152.600
134	38.209	0	front_left_wheel_hub_yaw_p30	0.000	0	160.766	697.416	101	94	269.971	1029.980	-152.600
135	38.483	0	front_left_wheel_hub_yaw_p30	0.000	0	160.766	697.416	101	94	269.971	1029.980	-152.600
136	38.755	0	front_left_wheel_hub_yaw_p30	0.000	0	187.774	705.260	101	94	289.990	1040.039	-151.400
137	39.026	0	front_left_wheel_hub_yaw_p30	0.000	0	187.774	705.260	101	94	289.990	1040.039	-151.400
138	39.303	0	front_left_wheel_hub_yaw_p30	0.000	0	187.774	705.260	101	94	289.990	1040.039	-151.400
139	39.574	0	front_left_wheel_hub_yaw_p30	0.000	0	187.774	705.260	101	94	289.990	1040.039	-151.400
140	39.863	0	front_left_wheel_hub_yaw_p30	0.000	0	214.239	713.321	102	94	310.010	1050.000	-150.300
141	40.137	0	front_left_wheel_hub_yaw_p30	0.000	0	214.239	713.321	102	94	310.010	1050.000	-150.300
142	40.414	0	front_left_wheel_hub_yaw_p30	0.000	0	214.239	713.321	102	94	310.010	1050.000	-150.300
143	40.687	0	front_left_wheel_hub_yaw_p30	0.000	0	214.239	713.321	102	94	310.010	1050.000	-150.300
144	40.958	0	front_left_wheel_hub_yaw_p30	0.000	0	228.910	712.016	102	94	319.971	1050.000	-149.500
145	41.232	0	front_left_wheel_hub_yaw_p30	0.000	0	228.910	712.016	102	94	319.971	1050.000	-149.500
146	41.501	0	front_left_wheel_hub_yaw_p30	0.000	0	228.910	712.016	102	94	319.971	1050.000	-149.500
147	41.787	0	front_left_wheel_hub_yaw_p30	0.000	0	228.910	712.016	102	94	319.971	1050.000	-149.500
148	42.061	0	front_left_wheel_hub_yaw_p30	0.000	0	242.464	721.140	102	94	329.980	1060.058	-148.900
149	42.335	0	front_left_wheel_hub_yaw_p30	0.000	0	242.464	721.140	102	94	329.980	1060.058	-148.900
150	42.607	0	front_left_wheel_hub_yaw_p30	0.000	0	242.464	721.140	102	94	329.980	1060.058	-148.900
151	42.956	0	front_left_wheel_hub_yaw_p30	0.000	0	255.435	720.389	103	94	339.990	1060.058	-148.400
152	43.246	0	front_left_wheel_hub_yaw_p30	0.000	0	255.435	720.389	103	94	339.990	1060.058	-148.400
