step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	0.000	1	545.436	930.408	108	99	300.000	1179.980	-89.900
1	0.386	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
2	0.676	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
3	0.946	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
4	1.283	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
8	2.474	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
9	2.785	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
10	3.065	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
11	3.335	0	front_left_wheel_hub_yaw_p30	0.000	0	544.126	929.127	108	98	300.000	1179.980	-90.200
12	3.608	0	front_left_wheel_hub_yaw_p30	0.000	0	541.486	926.584	108	98	300.000	1179.980	-90.800
13	3.886	0	front_left_wheel_hub_yaw_p30	0.000	0	541.486	926.584	108	98	300.000	1179.980	-90.800
14	4.157	0	front_left_wheel_hub_yaw_p30	0.000	0	541.486	926.584	108	98	300.000	1179.980	-90.800
15	4.427	0	front_left_wheel_hub_yaw_p30	0.000	0	541.486	926.584	108	98	300.000	1179.980	-90.800
16	4.701	0	front_left_wheel_hub_yaw_p30	0.000	1	536.126	911.621	108	98	300.000	1170.020	-92.000
17	4.970	0	front_left_wheel_hub_yaw_p30	0.000	1	536.126	911.621	108	98	300.000	1170.020	-92.000
18	5.240	0	front_left_wheel_hub_yaw_p30	0.000	1	536.126	911.621	108	98	300.000	1170.020	-92.000
26	7.514	0	front_left_wheel_hub_yaw_p30	0.000	0	491.228	850.876	107	97	279.980	1129.980	-97.300
27	7.787	0	front_left_wheel_hub_yaw_p30	0.000	0	491.228	850.876	107	97	279.980	1129.980	-97.300
28	8.068	0	front_left_wheel_hub_yaw_p30	0.000	0	491.228	850.876	107	97	279.980	1129.980	-97.300
29	8.344	0	front_left_wheel_hub_yaw_p30	0.000	0	491.228	850.876	107	97	279.980	1129.980	-97.300
68	19.722	0	front_left_wheel_hub_yaw_p30	0.000	0	-49.496	380.103	97	88	-60.010	729.980	-132.700
69	20.062	0	front_left_wheel_hub_yaw_p30	0.000	0	-49.496	380.103	97	88	-60.010	729.980	-132.700
70	20.345	0	front_left_wheel_hub_yaw_p30	0.000	0	-49.496	380.103	97	88	-60.010	729.980	-132.700
71	20.655	0	front_left_wheel_hub_yaw_p30	0.000	0	-14.497	401.769	97	88	-50.000	750.000	-128.600
72	20.931	0	front_left_wheel_hub_yaw_p30	0.000	0	-14.497	401.769	97	88	-50.000	750.000	-128.600
73	21.205	0	front_left_wheel_hub_yaw_p30	0.000	0	-14.497	401.769	97	88	-50.000	750.000	-128.600
81	23.707	0	front_left_wheel_hub_yaw_p30	0.000	0	18.815	423.408	98	88	-30.029	770.020	-126.400
82	24.018	0	front_left_wheel_hub_yaw_p30	0.000	0	18.815	423.408	98	88	-30.029	770.020	-126.400
83	24.313	0	front_left_wheel_hub_yaw_p30	0.000	0	18.815	423.408	98	88	-30.029	770.020	-126.400
91	26.680	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.350	460.576	97	89	-20.020	810.058	-131.200
92	27.014	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.350	460.576	97	89	-20.020	810.058	-131.200
93	27.397	0	front_left_wheel_hub_yaw_p30	0.000	0	-0.350	460.576	97	89	-20.020	810.058	-131.200
94	27.709	0	front_left_wheel_hub_yaw_p30	0.000	0	-6.214	479.965	97	89	-10.010	829.980	-133.800
95	28.035	0	front_left_wheel_hub_yaw_p30	0.000	0	-6.214	479.965	97	89	-10.010	829.980	-133.800
96	28.407	0	front_left_wheel_hub_yaw_p30	0.000	0	-6.214	479.965	97	89	-10.010	829.980	-133.800
97	28.691	0	front_left_wheel_hub_yaw_p30	0.000	0	-13.307	500.217	97	90	0.000	850.000	-136.600
98	28.972	0	front_left_wheel_hub_yaw_p30	0.000	0	-13.307	500.217	97	90	0.000	850.000	-136.600
99	29.254	0	front_left_wheel_hub_yaw_p30	0.000	0	-13.307	500.217	97	90	0.000	850.000	-136.600
100	29.531	0	front_left_wheel_hub_yaw_p30	0.000	0	-13.449	521.583	97	90	19.971	870.020	-139.900
101	29.805	0	front_left_wheel_hub_yaw_p30	0.000	0	-13.449	521.583	97	90	19.971	870.020	-139.900
102	30.082	0	front_left_wheel_hub_yaw_p30	0.000	0	-13.449	521.583	97	90	19.971	870.020	-139.900
