step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y
18	6.278	9	rear_left_wheel_hub_back_yaw_p40	1	672.770	0	1	1	0	1.000	672.770	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	-1.947	1880.186	109	106	nan	nan	-1	-1	186.560	2164.928	113	112
18	6.278	10	rear_left_frame_backward	1	316.460	0	1	1	0	1.000	316.460	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	-181.861	2001.661	105	109	nan	nan	-1	-1	-261.859	2005.246	104	109
18	6.278	11	rear_right_frame_backward	1	305.480	0	1	1	0	1.000	305.480	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	-311.346	2013.217	103	109	nan	nan	-1	-1	-262.835	1994.310	104	109
18	6.278	12	rear_right_wheel_hub_back_yaw_n40	1	605.960	0	1	1	0	1.000	605.960	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	-485.027	1923.300	99	107	nan	nan	-1	-1	-636.688	2187.018	96	112
18	6.278	13	front_left_frame_yaw_p20_pitch_n10	1	861.690	0	1	1	0	0.985	848.599	-119.632	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	-244.178	1359.659	104	96	nan	nan	-1	-1	-71.788	869.973	107	86
18	6.278	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	-393.584	1372.993	101	96	nan	nan	-1	-1	nan	nan	-1	-1
18	6.278	15	front_left_wheel_hub_yaw_p15	1	760.490	0	1	1	0	1.000	760.490	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	-68.184	1419.250	108	97	nan	nan	-1	-1	-159.240	940.873	106	88
18	6.278	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	-556.244	1462.808	98	98	nan	nan	-1	-1	nan	nan	-1	-1
19	6.567	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	29.999	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	-68.184	1419.250	108	97	-289.990	1690.039	103	103	-289.990	1690.039	103	103
19	6.567	1	front_left_frame_yaw_p20_pitch_n20	0	529.650	0	1	1	0	0.940	497.708	-151.152	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	-244.178	1359.659	104	96	nan	nan	-1	-1	-162.013	1209.066	106	93
19	6.567	2	front_center_frame_forward	1	997.890	0	1	1	0	1.000	997.890	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	0.000	0.000	0.000	-318.881	1366.326	103	96	nan	nan	-1	-1	-378.697	696.100	101	83
19	6.567	3	front_right_frame_yaw_n20_pitch_n20	0	532.980	0	1	1	0	0.940	500.837	-152.291	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	-393.584	1372.993	101	96	nan	nan	-1	-1	-502.445	1236.496	99	93
19	6.567	4	front_right_wheel_hub_yaw_n30	1	742.850	0	1	1	0	1.000	742.850	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	-556.244	1462.808	98	98	nan	nan	-1	-1	-717.133	1082.277	95	90
19	6.567	5	front_left_frame_pitch_n25	0	423.930	0	1	1	0	0.906	384.211	-149.162	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	-244.178	1359.659	104	96	nan	nan	-1	-1	-324.144	1307.349	102	95
19	6.567	6	front_right_frame_pitch_n25	0	425.610	0	1	1	0	0.906	385.734	-149.872	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	-393.584	1372.993	101	96	nan	nan	-1	-1	-324.280	1305.832	102	95
19	6.567	7	left_mid_frame_left_pitch_n20	0	414.740	0	1	1	0	0.940	389.728	-111.851	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	-59.476	1629.307	108	101	nan	nan	-1	-1	98.195	1655.394	111	102
19	6.567	8	right_mid_frame_right_pitch_n20	0	388.350	0	1	1	0	0.940	364.930	-102.825	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	-527.616	1671.088	98	102	nan	nan	-1	-1	-653.475	1722.479	96	103
19	6.567	9	rear_left_wheel_hub_back_yaw_p40	1	672.770	0	1	1	0	1.000	672.770	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	-1.947	1880.186	109	106	nan	nan	-1	-1	186.560	2164.928	113	112
19	6.567	10	rear_left_frame_backward	1	316.460	0	1	1	0	1.000	316.460	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	-181.861	2001.661	105	109	nan	nan	-1	-1	-261.859	2005.246	104	109
19	6.567	11	rear_right_frame_backward	1	305.480	0	1	1	0	1.000	305.480	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	-311.346	2013.217	103	109	nan	nan	-1	-1	-262.835	1994.310	104	109
19	6.567	12	rear_right_wheel_hub_back_yaw_n40	1	605.960	0	1	1	0	1.000	605.960	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	-485.027	1923.300	99	107	nan	nan	-1	-1	-636.688	2187.018	96	112
19	6.567	13	front_left_frame_yaw_p20_pitch_n10	1	861.690	0	1	1	0	0.985	848.599	-119.632	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	-244.178	1359.659	104	96	nan	nan	-1	-1	-71.788	869.973	107	86
19	6.567	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	-393.584	1372.993	101	96	nan	nan	-1	-1	nan	nan	-1	-1
19	6.567	15	front_left_wheel_hub_yaw_p15	1	760.490	0	1	1	0	1.000	760.490	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	-68.184	1419.250	108	97	nan	nan	-1	-1	-159.240	940.873	106	88
19	6.567	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	-556.244	1462.808	98	98	nan	nan	-1	-1	nan	nan	-1	-1
20	6.866	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	29.999	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	-87.294	1392.025	107	97	-300.000	1670.020	103	102	-300.000	1670.020	103	102
20	6.866	1	front_left_frame_yaw_p20_pitch_n20	0	614.650	0	1	1	0	0.940	577.582	-180.224	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-170.072	1107.241	105	91
20	6.866	2	front_center_frame_forward	1	985.100	0	1	1	0	1.000	985.100	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	0.000	0.000	0.000	-339.608	1347.442	102	96	nan	nan	-1	-1	-420.053	692.262	100	83
20	6.866	3	front_right_frame_yaw_n20_pitch_n20	0	618.960	0	1	1	0	0.940	581.632	-181.698	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	-414.048	1356.582	101	96	nan	nan	-1	-1	-564.055	1151.781	98	92
20	6.866	4	front_right_wheel_hub_yaw_n30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-30.000	0.000	-573.641	1451.741	97	98	nan	nan	-1	-1	nan	nan	-1	-1
20	6.866	5	front_left_frame_pitch_n25	0	483.840	0	1	1	0	0.906	438.508	-174.481	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-353.441	1234.780	102	93
20	6.866	6	front_right_frame_pitch_n25	0	485.540	0	1	1	0	0.906	440.049	-175.199	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	-414.048	1356.582	101	96	nan	nan	-1	-1	-353.628	1233.251	102	93
20	6.866	7	left_mid_frame_left_pitch_n20	0	419.060	0	1	1	0	0.940	393.788	-113.328	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	-71.626	1601.678	107	101	nan	nan	-1	-1	90.852	1622.029	111	101
20	6.866	8	right_mid_frame_right_pitch_n20	0	390.280	0	1	1	0	0.940	366.743	-103.485	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	-538.123	1658.957	98	102	nan	nan	-1	-1	-664.010	1714.714	96	103
20	6.866	9	rear_left_wheel_hub_back_yaw_p40	1	740.310	0	1	1	0	1.000	740.310	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	-5.811	1850.512	109	106	nan	nan	-1	-1	241.428	2174.910	114	112
20	6.866	10	rear_left_frame_backward	1	205.870	0	1	1	0	1.000	205.870	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	-181.598	1977.885	105	108	nan	nan	-1	-1	-274.911	1874.355	103	106
20	6.866	11	rear_right_frame_backward	1	195.140	0	1	1	0	1.000	195.140	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	-310.629	1993.728	103	109	nan	nan	-1	-1	-276.218	1863.705	103	106
20	6.866	12	rear_right_wheel_hub_back_yaw_n40	1	517.270	0	1	1	0	1.000	517.270	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	-487.196	1909.619	99	107	nan	nan	-1	-1	-581.725	2103.839	97	111
20	6.866	13	front_left_frame_yaw_p20_pitch_n10	1	795.060	0	1	1	0	0.985	782.981	-108.062	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-123.868	907.106	106	87
20	6.866	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	-414.048	1356.582	101	96	nan	nan	-1	-1	nan	nan	-1	-1
20	6.866	15	front_left_wheel_hub_yaw_p15	1	741.870	0	1	1	0	1.000	741.870	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	-87.294	1392.025	107	97	nan	nan	-1	-1	-196.752	935.369	105	87
20	6.866	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	-573.641	1451.741	97	98	nan	nan	-1	-1	nan	nan	-1	-1
21	7.151	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	29.999	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	-87.294	1392.025	107	97	-300.000	1670.020	103	102	-300.000	1670.020	103	102
21	7.151	1	front_left_frame_yaw_p20_pitch_n20	0	614.650	0	1	1	0	0.940	577.582	-180.224	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-170.072	1107.241	105	91
21	7.151	2	front_center_frame_forward	1	985.100	0	1	1	0	1.000	985.100	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	0.000	0.000	0.000	-339.608	1347.442	102	96	nan	nan	-1	-1	-420.053	692.262	100	83
21	7.151	3	front_right_frame_yaw_n20_pitch_n20	0	618.960	0	1	1	0	0.940	581.632	-181.698	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	-414.048	1356.582	101	96	nan	nan	-1	-1	-564.055	1151.781	98	92
21	7.151	4	front_right_wheel_hub_yaw_n30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-30.000	0.000	-573.641	1451.741	97	98	nan	nan	-1	-1	nan	nan	-1	-1
21	7.151	5	front_left_frame_pitch_n25	0	483.840	0	1	1	0	0.906	438.508	-174.481	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-353.441	1234.780	102	93
21	7.151	6	front_right_frame_pitch_n25	0	485.540	0	1	1	0	0.906	440.049	-175.199	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	-414.048	1356.582	101	96	nan	nan	-1	-1	-353.628	1233.251	102	93
21	7.151	7	left_mid_frame_left_pitch_n20	0	419.060	0	1	1	0	0.940	393.788	-113.328	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	-71.626	1601.678	107	101	nan	nan	-1	-1	90.852	1622.029	111	101
21	7.151	8	right_mid_frame_right_pitch_n20	0	390.280	0	1	1	0	0.940	366.743	-103.485	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	-538.123	1658.957	98	102	nan	nan	-1	-1	-664.010	1714.714	96	103
21	7.151	9	rear_left_wheel_hub_back_yaw_p40	1	740.310	0	1	1	0	1.000	740.310	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	-5.811	1850.512	109	106	nan	nan	-1	-1	241.428	2174.910	114	112
21	7.151	10	rear_left_frame_backward	1	205.870	0	1	1	0	1.000	205.870	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	-181.598	1977.885	105	108	nan	nan	-1	-1	-274.911	1874.355	103	106
21	7.151	11	rear_right_frame_backward	1	195.140	0	1	1	0	1.000	195.140	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	-310.629	1993.728	103	109	nan	nan	-1	-1	-276.218	1863.705	103	106
21	7.151	12	rear_right_wheel_hub_back_yaw_n40	1	517.270	0	1	1	0	1.000	517.270	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	-487.196	1909.619	99	107	nan	nan	-1	-1	-581.725	2103.839	97	111
21	7.151	13	front_left_frame_yaw_p20_pitch_n10	1	795.060	0	1	1	0	0.985	782.981	-108.062	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-123.868	907.106	106	87
21	7.151	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	-414.048	1356.582	101	96	nan	nan	-1	-1	nan	nan	-1	-1
21	7.151	15	front_left_wheel_hub_yaw_p15	1	741.870	0	1	1	0	1.000	741.870	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	-87.294	1392.025	107	97	nan	nan	-1	-1	-196.752	935.369	105	87
21	7.151	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	-573.641	1451.741	97	98	nan	nan	-1	-1	nan	nan	-1	-1
22	7.437	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	29.999	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	-87.294	1392.025	107	97	-300.000	1670.020	103	102	-300.000	1670.020	103	102
22	7.437	1	front_left_frame_yaw_p20_pitch_n20	0	614.650	0	1	1	0	0.940	577.582	-180.224	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-170.072	1107.241	105	91
22	7.437	2	front_center_frame_forward	1	985.100	0	1	1	0	1.000	985.100	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	0.000	0.000	0.000	-339.608	1347.442	102	96	nan	nan	-1	-1	-420.053	692.262	100	83
22	7.437	3	front_right_frame_yaw_n20_pitch_n20	0	618.960	0	1	1	0	0.940	581.632	-181.698	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	-414.048	1356.582	101	96	nan	nan	-1	-1	-564.055	1151.781	98	92
22	7.437	4	front_right_wheel_hub_yaw_n30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-30.000	0.000	-573.641	1451.741	97	98	nan	nan	-1	-1	nan	nan	-1	-1
22	7.437	5	front_left_frame_pitch_n25	0	483.840	0	1	1	0	0.906	438.508	-174.481	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-353.441	1234.780	102	93
22	7.437	6	front_right_frame_pitch_n25	0	485.540	0	1	1	0	0.906	440.049	-175.199	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	-414.048	1356.582	101	96	nan	nan	-1	-1	-353.628	1233.251	102	93
22	7.437	7	left_mid_frame_left_pitch_n20	0	419.060	0	1	1	0	0.940	393.788	-113.328	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	-71.626	1601.678	107	101	nan	nan	-1	-1	90.852	1622.029	111	101
22	7.437	8	right_mid_frame_right_pitch_n20	0	390.280	0	1	1	0	0.940	366.743	-103.485	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	-538.123	1658.957	98	102	nan	nan	-1	-1	-664.010	1714.714	96	103
22	7.437	9	rear_left_wheel_hub_back_yaw_p40	1	740.310	0	1	1	0	1.000	740.310	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	-5.811	1850.512	109	106	nan	nan	-1	-1	241.428	2174.910	114	112
22	7.437	10	rear_left_frame_backward	1	205.870	0	1	1	0	1.000	205.870	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	-181.598	1977.885	105	108	nan	nan	-1	-1	-274.911	1874.355	103	106
22	7.437	11	rear_right_frame_backward	1	195.140	0	1	1	0	1.000	195.140	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	-310.629	1993.728	103	109	nan	nan	-1	-1	-276.218	1863.705	103	106
22	7.437	12	rear_right_wheel_hub_back_yaw_n40	1	517.270	0	1	1	0	1.000	517.270	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	-487.196	1909.619	99	107	nan	nan	-1	-1	-581.725	2103.839	97	111
22	7.437	13	front_left_frame_yaw_p20_pitch_n10	1	795.060	0	1	1	0	0.985	782.981	-108.062	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	-265.167	1338.302	104	95	nan	nan	-1	-1	-123.868	907.106	106	87
22	7.437	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	-414.048	1356.582	101	96	nan	nan	-1	-1	nan	nan	-1	-1
22	7.437	15	front_left_wheel_hub_yaw_p15	1	741.870	0	1	1	0	1.000	741.870	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	-87.294	1392.025	107	97	nan	nan	-1	-1	-196.752	935.369	105	87
22	7.437	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	-573.641	1451.741	97	98	nan	nan	-1	-1	nan	nan	-1	-1
23	7.719	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	29.999	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	-91.686	1378.757	107	96	-300.000	1660.058	103	102	-300.000	1660.058	103	102
23	7.719	1	front_left_frame_yaw_p20_pitch_n20	0	430.520	0	1	1	0	0.940	404.556	-117.248	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	-270.381	1327.835	103	95	nan	nan	-1	-1	-215.198	1264.490	105	94
23	7.719	2	front_center_frame_forward	1	964.150	0	1	1	0	1.000	964.150	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	0.000	0.000	0.000	-344.670	1338.143	102	95	nan	nan	-1	-1	-432.517	705.059	100	83
23	7.719	3	front_right_frame_yaw_n20_pitch_n20	0	446.710	0	1	1	0	0.940	419.770	-122.785	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	-418.958	1348.451	101	96	nan	nan	-1	-1	-496.423	1289.080	99	94
23	7.719	4	front_right_wheel_hub_yaw_n30	1	550.030	0	1	1	0	1.000	550.030	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	-577.036	1446.105	97	98	nan	nan	-1	-1	-637.875	1226.039	96	93
23	7.719	5	front_left_frame_pitch_n25	0	353.310	0	1	1	0	0.906	320.208	-119.316	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	-270.381	1327.835	103	95	nan	nan	-1	-1	-344.011	1342.890	102	96
23	7.719	6	front_right_frame_pitch_n25	0	357.530	0	1	1	0	0.906	324.032	-121.100	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	-418.958	1348.451	101	96	nan	nan	-1	-1	-344.537	1339.102	102	95
23	7.719	7	left_mid_frame_left_pitch_n20	0	389.760	0	1	1	0	0.940	366.255	-103.307	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	-72.728	1588.139	107	100	nan	nan	-1	-1	62.779	1609.719	110	101
23	7.719	8	right_mid_frame_right_pitch_n20	0	398.470	0	1	1	0	0.940	374.439	-106.286	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	-538.268	1652.738	98	102	nan	nan	-1	-1	-670.886	1711.523	95	103
23	7.719	9	rear_left_wheel_hub_back_yaw_p40	1	574.700	0	1	1	0	1.000	574.700	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	-3.012	1835.908	109	105	nan	nan	-1	-1	126.414	2045.353	111	110
23	7.719	10	rear_left_frame_backward	1	423.530	0	1	1	0	1.000	423.530	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	-176.777	1966.026	105	108	nan	nan	-1	-1	-241.788	2079.569	104	110
23	7.719	11	rear_right_frame_backward	1	489.800	0	1	1	0	1.000	489.800	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	-305.543	1983.894	103	108	nan	nan	-1	-1	-232.680	2145.210	104	112
23	7.719	12	rear_right_wheel_hub_back_yaw_n40	1	771.000	0	1	1	0	1.000	771.000	29.999	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	-483.409	1902.569	99	107	nan	nan	-1	-1	-709.708	2313.190	95	115
23	7.719	13	front_left_frame_yaw_p20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	75.000	20.000	-10.000	-270.381	1327.835	103	95	nan	nan	-1	-1	nan	nan	-1	-1
23	7.719	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	-418.958	1348.451	101	96	nan	nan	-1	-1	nan	nan	-1	-1
23	7.719	15	front_left_wheel_hub_yaw_p15	1	781.920	0	1	1	0	1.000	781.920	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	-91.686	1378.757	107	96	nan	nan	-1	-1	-203.354	884.134	105	86
23	7.719	16	front_right_wheel_hub_yaw_n15	1	539.490	0	1	1	0	1.000	539.490	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-15.000	0.000	-577.036	1446.105	97	98	nan	nan	-1	-1	-509.929	1163.088	99	92
24	8.003	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	29.999	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	-91.686	1378.757	107	96	-300.000	1660.058	103	102	-300.000	1660.058	103	102
24	8.003	1	front_left_frame_yaw_p20_pitch_n20	0	430.520	0	1	1	0	0.940	404.556	-117.248	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	-270.381	1327.835	103	95	nan	nan	-1	-1	-215.198	1264.490	105	94
24	8.003	2	front_center_frame_forward	1	964.150	0	1	1	0	1.000	964.150	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	0.000	0.000	0.000	-344.670	1338.143	102	95	nan	nan	-1	-1	-432.517	705.059	100	83
24	8.003	3	front_right_frame_yaw_n20_pitch_n20	0	446.710	0	1	1	0	0.940	419.770	-122.785	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	-418.958	1348.451	101	96	nan	nan	-1	-1	-496.423	1289.080	99	94
24	8.003	4	front_right_wheel_hub_yaw_n30	1	550.030	0	1	1	0	1.000	550.030	29.999	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	-577.036	1446.105	97	98	nan	nan	-1	-1	-637.875	1226.039	96	93
24	8.003	5	front_left_frame_pitch_n25	0	353.310	0	1	1	0	0.906	320.208	-119.316	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	-270.381	1327.835	103	95	nan	nan	-1	-1	-344.011	1342.890	102	96
24	8.003	6	front_right_frame_pitch_n25	0	357.530	0	1	1	0	0.906	324.032	-121.100	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	-418.958	1348.451	101	96	nan	nan	-1	-1	-344.537	1339.102	102	95
