step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
7	2.028	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
8	2.299	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
9	2.570	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
10	2.895	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
11	3.247	0	front_left_wheel_hub_yaw_p30	0.000	0	543.249	928.276	108	98	300.000	1179.980	-90.400
12	3.565	0	front_left_wheel_hub_yaw_p30	0.000	0	543.249	928.276	108	98	300.000	1179.980	-90.400
13	3.842	0	front_left_wheel_hub_yaw_p30	0.000	0	543.249	928.276	108	98	300.000	1179.980	-90.400
14	4.119	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
15	4.394	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
16	4.681	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
17	4.965	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
18	5.243	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
19	5.529	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
20	5.813	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
24	7.024	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
25	7.319	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
26	7.591	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
27	7.880	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
53	15.328	0	front_left_wheel_hub_yaw_p30	0.000	0	274.770	616.021	103	92	169.971	950.000	-117.000
54	15.608	0	front_left_wheel_hub_yaw_p30	0.000	0	274.770	616.021	103	92	169.971	950.000	-117.000
55	15.881	0	front_left_wheel_hub_yaw_p30	0.000	0	274.770	616.021	103	92	169.971	950.000	-117.000
63	18.177	0	front_left_wheel_hub_yaw_p30	0.000	0	114.896	454.294	100	89	60.010	800.000	-125.400
64	18.450	0	front_left_wheel_hub_yaw_p30	0.000	0	114.896	454.294	100	89	60.010	800.000	-125.400
65	18.745	0	front_left_wheel_hub_yaw_p30	0.000	0	114.896	454.294	100	89	60.010	800.000	-125.400
70	20.154	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.273	351.743	96	87	-30.029	700.000	-140.200
71	20.427	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.273	351.743	96	87	-30.029	700.000	-140.200
72	20.701	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.273	351.743	96	87	-30.029	700.000	-140.200
77	22.154	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
78	22.426	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
79	22.699	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
80	22.969	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
81	23.318	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
82	23.622	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
83	23.895	0	front_left_wheel_hub_yaw_p30	0.000	0	-56.479	351.868	96	87	-20.020	700.000	-140.400
87	25.159	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.516	352.200	96	87	-20.020	700.000	-140.900
88	25.430	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.516	352.200	96	87	-20.020	700.000	-140.900
89	25.700	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.516	352.200	96	87	-20.020	700.000	-140.900
94	27.100	0	front_left_wheel_hub_yaw_p30	0.000	0	-62.828	373.992	96	87	-10.010	720.020	-143.100
95	27.422	0	front_left_wheel_hub_yaw_p30	0.000	0	-62.828	373.992	96	87	-10.010	720.020	-143.100
96	27.784	0	front_left_wheel_hub_yaw_p30	0.000	0	-62.828	373.992	96	87	-10.010	720.020	-143.100
101	29.315	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.431	398.010	96	88	10.010	740.039	-146.700
102	29.656	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.431	398.010	96	88	10.010	740.039	-146.700
103	29.937	0	front_left_wheel_hub_yaw_p30	0.000	0	-64.431	398.010	96	88	10.010	740.039	-146.700
104	30.220	0	front_left_wheel_hub_yaw_p30	0.000	0	-66.954	410.929	96	88	19.971	750.000	-148.800
105	30.535	0	front_left_wheel_hub_yaw_p30	0.000	0	-66.954	410.929	96	88	19.971	750.000	-148.800
106	30.806	0	front_left_wheel_hub_yaw_p30	0.000	0	-66.954	410.929	96	88	19.971	750.000	-148.800
107	31.096	0	front_left_wheel_hub_yaw_p30	0.000	0	-71.067	434.886	96	89	29.980	770.020	-151.200
108	31.424	0	front_left_wheel_hub_yaw_p30	0.000	0	-71.067	434.886	96	89	29.980	770.020	-151.200
109	31.776	0	front_left_wheel_hub_yaw_p30	0.000	0	-71.067	434.886	96	89	29.980	770.020	-151.200
110	32.148	0	front_left_wheel_hub_yaw_p30	0.000	0	-75.579	449.573	96	89	39.990	779.980	-153.700
111	32.496	0	front_left_wheel_hub_yaw_p30	0.000	0	-75.579	449.573	96	89	39.990	779.980	-153.700
112	32.845	0	front_left_wheel_hub_yaw_p30	0.000	0	-75.579	449.573	96	89	39.990	779.980	-153.700
113	33.129	0	front_left_wheel_hub_yaw_p30	0.000	0	-73.258	476.326	96	89	60.010	800.000	-156.800
114	33.463	0	front_left_wheel_hub_yaw_p30	0.000	0	-73.258	476.326	96	89	60.010	800.000	-156.800
115	33.749	0	front_left_wheel_hub_yaw_p30	0.000	0	-73.258	476.326	96	89	60.010	800.000	-156.800
116	34.020	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.045	493.803	96	90	79.980	810.058	-159.800
117	34.297	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.045	493.803	96	90	79.980	810.058	-159.800
118	34.574	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.045	493.803	96	90	79.980	810.058	-159.800
119	34.850	0	front_left_wheel_hub_yaw_p30	0.000	0	-70.045	493.803	96	90	79.980	810.058	-159.800
120	35.143	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.587	523.769	96	90	100.000	829.980	-163.400
121	35.415	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.587	523.769	96	90	100.000	829.980	-163.400
122	35.695	0	front_left_wheel_hub_yaw_p30	0.000	0	-69.587	523.769	96	90	100.000	829.980	-163.400
123	35.981	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.528	555.701	96	91	129.980	850.000	-167.200
124	36.253	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.528	555.701	96	91	129.980	850.000	-167.200
125	36.526	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.528	555.701	96	91	129.980	850.000	-167.200
126	36.796	0	front_left_wheel_hub_yaw_p30	0.000	0	-59.528	555.701	96	91	129.980	850.000	-167.200
127	37.066	0	front_left_wheel_hub_yaw_p30	0.000	0	-48.586	578.966	97	91	160.010	860.058	-171.000
128	37.340	0	front_left_wheel_hub_yaw_p30	0.000	0	-48.586	578.966	97	91	160.010	860.058	-171.000
129	37.621	0	front_left_wheel_hub_yaw_p30	0.000	0	-48.586	578.966	97	91	160.010	860.058	-171.000
130	37.909	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.715	614.124	97	92	179.980	879.980	-175.000
131	38.215	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.715	614.124	97	92	179.980	879.980	-175.000
132	38.491	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.715	614.124	97	92	179.980	879.980	-175.000
133	38.782	0	front_left_wheel_hub_yaw_p30	0.000	0	-47.715	614.124	97	92	179.980	879.980	-175.000
134	39.052	0	front_left_wheel_hub_yaw_p30	0.000	0	-28.743	643.733	97	93	219.971	890.039	-179.700
135	39.370	0	front_left_wheel_hub_yaw_p30	0.000	0	-28.743	643.733	97	93	219.971	890.039	-179.700
136	39.648	0	front_left_wheel_hub_yaw_p30	0.000	0	-28.743	643.733	97	93	219.971	890.039	-179.700
137	39.931	0	front_left_wheel_hub_yaw_p30	0.000	0	-5.280	671.644	97	93	260.010	900.000	176.300
138	40.211	0	front_left_wheel_hub_yaw_p30	0.000	0	-5.280	671.644	97	93	260.010	900.000	176.300
139	40.485	0	front_left_wheel_hub_yaw_p30	0.000	0	-5.280	671.644	97	93	260.010	900.000	176.300
140	40.759	0	front_left_wheel_hub_yaw_p30	0.000	0	-5.280	671.644	97	93	260.010	900.000	176.300
141	41.041	0	front_left_wheel_hub_yaw_p30	0.000	0	28.727	667.049	98	93	289.990	900.000	177.300
142	41.326	0	front_left_wheel_hub_yaw_p30	0.000	0	28.727	667.049	98	93	289.990	900.000	177.300
143	41.603	0	front_left_wheel_hub_yaw_p30	0.000	0	28.727	667.049	98	93	289.990	900.000	177.300
144	41.880	0	front_left_wheel_hub_yaw_p30	0.000	0	28.727	667.049	98	93	289.990	900.000	177.300
145	42.153	0	front_left_wheel_hub_yaw_p30	0.000	0	71.687	643.300	99	93	319.971	890.039	-179.600
146	42.420	0	front_left_wheel_hub_yaw_p30	0.000	0	71.687	643.300	99	93	319.971	890.039	-179.600
147	42.698	0	front_left_wheel_hub_yaw_p30	0.000	0	71.687	643.300	99	93	319.971	890.039	-179.600
148	42.972	0	front_left_wheel_hub_yaw_p30	0.000	0	71.687	643.300	99	93	319.971	890.039	-179.600
149	43.248	0	front_left_wheel_hub_yaw_p30	0.000	0	118.615	617.329	100	92	350.000	879.980	-175.800
150	43.522	0	front_left_wheel_hub_yaw_p30	0.000	0	118.615	617.329	100	92	350.000	879.980	-175.800
151	43.810	0	front_left_wheel_hub_yaw_p30	0.000	0	118.615	617.329	100	92	350.000	879.980	-175.800
152	44.104	0	front_left_wheel_hub_yaw_p30	0.000	0	151.692	606.339	101	92	369.971	879.980	-173.000
153	44.392	0	front_left_wheel_hub_yaw_p30	0.000	0	151.692	606.339	101	92	369.971	879.980	-173.000
154	44.690	0	front_left_wheel_hub_yaw_p30	0.000	0	151.692	606.339	101	92	369.971	879.980	-173.000
155	44.974	0	front_left_wheel_hub_yaw_p30	0.000	0	151.692	606.339	101	92	369.971	879.980	-173.000
156	45.274	0	front_left_wheel_hub_yaw_p30	0.000	0	183.362	587.478	101	92	389.990	870.020	-170.600
157	45.550	0	front_left_wheel_hub_yaw_p30	0.000	0	183.362	587.478	101	92	389.990	870.020	-170.600
158	45.826	0	front_left_wheel_hub_yaw_p30	0.000	0	183.362	587.478	101	92	389.990	870.020	-170.600
159	46.100	0	front_left_wheel_hub_yaw_p30	0.000	0	214.380	579.754	102	91	410.010	870.020	-168.400
160	46.391	0	front_left_wheel_hub_yaw_p30	0.000	0	214.380	579.754	102	91	410.010	870.020	-168.400
