step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	245.000	30.000	0.000	545.871	930.837	108	99	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	511.280	0	1	1	0	0.940	480.446	-124.874	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	376.134	855.244	105	97	nan	nan	542.031	404.349	-1	-1	465.897	729.085	107	94	300.000	1179.980	-89.800
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	301.134	854.982	104	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	557.190	0	1	1	0	0.940	523.587	-140.576	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	226.135	854.721	102	97	nan	nan	48.776	362.087	-1	-1	122.641	687.347	100	94	300.000	1179.980	-89.800
0	0.000	4	front_right_wheel_hub_yaw_n30	1	851.230	0	1	1	0	1.000	851.230	49.994	0	front	0	0	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	55.874	929.127	99	98	nan	nan	-367.165	190.459	-1	-1	-123.039	441.312	95	89	300.000	1179.980	-89.800
0	0.000	5	front_left_frame_pitch_n25	0	424.790	0	1	1	0	0.906	384.990	-129.530	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	376.134	855.244	105	97	nan	nan	377.478	470.256	-1	-1	301.344	794.992	104	96	300.000	1179.980	-89.800
0	0.000	6	front_right_frame_pitch_n25	0	435.940	0	1	1	0	0.906	395.096	-134.242	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	226.135	854.721	102	97	nan	nan	227.514	459.627	-1	-1	301.379	784.887	104	96	300.000	1179.980	-89.800
0	0.000	7	left_mid_frame_left_pitch_n20	0	416.890	0	1	1	0	0.940	391.748	-92.591	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	535.138	1140.801	108	103	nan	nan	926.884	1142.168	-1	-1	691.746	1181.348	111	104	300.000	1179.980	-89.800
0	0.000	8	right_mid_frame_right_pitch_n20	0	415.160	0	1	1	0	0.940	390.123	-91.999	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	65.141	1139.160	99	103	nan	nan	-324.979	1137.799	-1	-1	-90.120	1178.619	96	103	300.000	1179.980	-89.800
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	652.560	0	1	1	0	1.000	652.560	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	569.248	1395.922	109	108	nan	nan	986.958	1897.273	-1	-1	717.710	1681.331	112	114	300.000	1179.980	-89.800
0	0.000	10	rear_left_frame_backward	1	377.140	0	1	1	0	1.000	377.140	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	378.883	1500.258	105	110	nan	nan	377.566	1877.395	-1	-1	298.684	1557.118	103	111	300.000	1179.980	-89.800
0	0.000	11	rear_right_frame_backward	1	367.610	0	1	1	0	1.000	367.610	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	248.883	1499.804	102	110	nan	nan	247.600	1867.412	-1	-1	298.717	1547.588	103	111	300.000	1179.980	-89.800
0	0.000	12	rear_right_wheel_hub_back_yaw_n40	1	704.690	0	1	1	0	1.000	704.690	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	84.251	1394.229	99	108	nan	nan	-370.597	1932.468	-1	-1	-154.848	1718.220	94	114	300.000	1179.980	-89.800
0	0.000	13	front_left_frame_yaw_p20_pitch_n10	1	856.160	0	1	1	0	0.985	843.153	-98.677	1	front	0	0	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	376.134	855.244	105	97	nan	nan	667.273	63.951	-1	-1	591.139	388.687	109	88	300.000	1179.980	-89.800
0	0.000	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	226.135	854.721	102	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
0	0.000	15	front_left_wheel_hub_yaw_p15	1	962.670	0	1	1	0	1.000	962.670	49.994	0	front	0	0	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	545.871	930.837	108	99	nan	nan	798.273	1.845	-1	-1	552.402	250.988	109	85	300.000	1179.980	-89.800
0	0.000	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	55.874	929.127	99	98	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
1	0.375	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	245.000	30.000	0.000	545.871	930.837	108	99	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	300.000	1179.980	-89.800
1	0.375	1	front_left_frame_yaw_p20_pitch_n20	0	511.280	0	1	1	0	0.940	480.446	-124.874	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	376.134	855.244	105	97	nan	nan	542.031	404.349	-1	-1	465.897	729.085	107	94	300.000	1179.980	-89.800
