step_idx	elapsed_s	stuck_x_cm	stuck_y_cm	stuck_z_cm	hist_x_cm	hist_y_cm	hist_z_cm	hist_heading_deg	dist_from_stuck_cm	contact_side	contact_min_lidar_cm	bumper_sample_idx	bumper_lateral_offset_cm	obstacle_x_cm	obstacle_y_cm	obstacle_cell_x	obstacle_cell_y	placed
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	0	-130.000	-134.018	689.032	95	94	1
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	1	-86.667	-98.009	664.926	96	93	1
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	2	-43.333	-62.000	640.820	96	93	0
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	3	0.000	-25.990	616.714	97	92	1
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	4	43.333	10.019	592.608	98	92	1
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	5	86.667	46.028	568.501	98	91	1
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	6	130.000	82.038	544.395	99	91	1
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	0	-130.000	-134.018	689.032	95	94	0
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	1	-86.667	-98.009	664.926	96	93	0
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	2	-43.333	-62.000	640.820	96	93	0
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	3	0.000	-25.990	616.714	97	92	0
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	4	43.333	10.019	592.608	98	92	0
160	45.010	39.990	670.020	79.999	69.971	760.058	70.001	-123.800	95.424	front	150.280	5	86.667	46.028	568.501	98	91	0
