step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
2	0.684	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
3	1.001	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
4	1.357	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
11	3.421	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
12	3.725	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
13	4.016	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
14	4.291	0	front_left_wheel_hub_yaw_p30	0.000	0	539.711	914.943	108	98	300.000	1170.020	-91.200
15	4.565	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
16	4.843	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
17	5.116	0	front_left_wheel_hub_yaw_p30	0.000	0	534.316	900.018	108	98	300.000	1160.058	-92.400
18	5.389	0	front_left_wheel_hub_yaw_p30	0.000	0	518.346	884.711	108	98	289.990	1150.000	-93.700
19	5.681	0	front_left_wheel_hub_yaw_p30	0.000	0	518.346	884.711	108	98	289.990	1150.000	-93.700
20	5.951	0	front_left_wheel_hub_yaw_p30	0.000	0	518.346	884.711	108	98	289.990	1150.000	-93.700
21	6.228	0	front_left_wheel_hub_yaw_p30	0.000	0	518.346	884.711	108	98	289.990	1150.000	-93.700
22	6.514	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
23	6.792	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
24	7.064	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
25	7.332	0	front_left_wheel_hub_yaw_p30	0.000	0	509.901	867.708	108	97	289.990	1140.039	-95.500
29	8.427	0	front_left_wheel_hub_yaw_p30	0.000	0	467.837	821.313	107	96	269.971	1110.058	-100.000
30	8.744	0	front_left_wheel_hub_yaw_p30	0.000	0	467.837	821.313	107	96	269.971	1110.058	-100.000
31	9.066	0	front_left_wheel_hub_yaw_p30	0.000	0	467.837	821.313	107	96	269.971	1110.058	-100.000
32	9.340	0	front_left_wheel_hub_yaw_p30	0.000	0	467.837	821.313	107	96	269.971	1110.058	-100.000
33	9.611	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
34	9.906	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
35	10.187	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
36	10.476	0	front_left_wheel_hub_yaw_p30	0.000	0	443.014	791.652	106	96	260.010	1090.039	-102.900
40	11.584	0	front_left_wheel_hub_yaw_p30	0.000	0	379.688	733.594	105	95	229.980	1050.000	-109.100
41	11.895	0	front_left_wheel_hub_yaw_p30	0.000	0	379.688	733.594	105	95	229.980	1050.000	-109.100
42	12.176	0	front_left_wheel_hub_yaw_p30	0.000	0	379.688	733.594	105	95	229.980	1050.000	-109.100
47	13.550	0	front_left_wheel_hub_yaw_p30	0.000	0	291.286	654.981	103	93	189.990	990.039	-117.600
48	13.836	0	front_left_wheel_hub_yaw_p30	0.000	0	291.286	654.981	103	93	189.990	990.039	-117.600
49	14.108	0	front_left_wheel_hub_yaw_p30	0.000	0	291.286	654.981	103	93	189.990	990.039	-117.600
50	14.381	0	front_left_wheel_hub_yaw_p30	0.000	0	291.286	654.981	103	93	189.990	990.039	-117.600
51	14.684	0	front_left_wheel_hub_yaw_p30	0.000	0	238.282	628.847	102	92	160.010	970.020	-121.500
52	14.997	0	front_left_wheel_hub_yaw_p30	0.000	0	238.282	628.847	102	92	160.010	970.020	-121.500
53	15.275	0	front_left_wheel_hub_yaw_p30	0.000	0	238.282	628.847	102	92	160.010	970.020	-121.500
61	17.517	0	front_left_wheel_hub_yaw_p30	0.000	0	63.992	560.074	99	91	69.971	910.058	-135.400
62	17.837	0	front_left_wheel_hub_yaw_p30	0.000	0	63.992	560.074	99	91	69.971	910.058	-135.400
63	18.111	0	front_left_wheel_hub_yaw_p30	0.000	0	63.992	560.074	99	91	69.971	910.058	-135.400
64	18.380	0	front_left_wheel_hub_yaw_p30	0.000	0	7.178	541.545	98	91	39.990	890.039	-139.800
65	18.695	0	front_left_wheel_hub_yaw_p30	0.000	0	7.178	541.545	98	91	39.990	890.039	-139.800
