snapshot_idx	step_idx	elapsed_s	label	point_idx	x_cm	y_cm
0	-1	0.000	initial_follow_path	0	-3920.020	-2900.000
0	-1	0.000	initial_follow_path	1	-3913.770	-2893.750
0	-1	0.000	initial_follow_path	2	-3907.520	-2887.500
0	-1	0.000	initial_follow_path	3	-3901.270	-2881.250
0	-1	0.000	initial_follow_path	4	-3895.020	-2875.000
0	-1	0.000	initial_follow_path	5	-3901.270	-2881.250
0	-1	0.000	initial_follow_path	6	-3907.520	-2887.500
0	-1	0.000	initial_follow_path	7	-3913.770	-2893.750
0	-1	0.000	initial_follow_path	8	-3920.020	-2900.000
0	-1	0.000	initial_follow_path	9	-3926.270	-2906.250
0	-1	0.000	initial_follow_path	10	-3932.520	-2912.500
0	-1	0.000	initial_follow_path	11	-3938.770	-2918.750
0	-1	0.000	initial_follow_path	12	-3945.020	-2925.000
0	-1	0.000	initial_follow_path	13	-3951.270	-2931.250
0	-1	0.000	initial_follow_path	14	-3957.520	-2937.500
0	-1	0.000	initial_follow_path	15	-3963.770	-2943.750
0	-1	0.000	initial_follow_path	16	-3970.020	-2950.000
0	-1	0.000	initial_follow_path	17	-3976.270	-2956.250
0	-1	0.000	initial_follow_path	18	-3982.520	-2962.500
0	-1	0.000	initial_follow_path	19	-3988.770	-2968.750
0	-1	0.000	initial_follow_path	20	-3995.020	-2975.000
0	-1	0.000	initial_follow_path	21	-4001.270	-2981.250
0	-1	0.000	initial_follow_path	22	-4007.520	-2987.500
0	-1	0.000	initial_follow_path	23	-4013.770	-2993.750
0	-1	0.000	initial_follow_path	24	-4020.020	-3000.000
0	-1	0.000	initial_follow_path	25	-4026.270	-3006.250
0	-1	0.000	initial_follow_path	26	-4032.520	-3012.500
0	-1	0.000	initial_follow_path	27	-4038.770	-3018.750
0	-1	0.000	initial_follow_path	28	-4045.020	-3025.000
0	-1	0.000	initial_follow_path	29	-4051.270	-3031.250
0	-1	0.000	initial_follow_path	30	-4057.520	-3037.500
