step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.412	0	none	0	649	0	649	not_attempted
2	0.742	0	none	0	649	0	649	not_attempted
3	1.034	0	none	0	649	0	649	not_attempted
4	1.323	0	none	0	649	0	649	not_attempted
5	1.604	0	none	0	649	0	649	not_attempted
6	1.876	0	none	0	649	0	649	not_attempted
7	2.170	0	none	0	649	0	649	not_attempted
8	2.476	0	none	0	649	0	649	not_attempted
9	2.760	0	none	0	649	0	649	not_attempted
10	3.065	0	none	0	649	0	649	not_attempted
11	3.343	0	none	0	649	0	649	not_attempted
12	3.636	0	none	0	649	0	649	not_attempted
13	3.918	0	none	0	649	0	649	not_attempted
14	4.206	0	none	0	649	0	649	not_attempted
15	4.527	0	none	0	649	0	649	not_attempted
16	4.884	0	none	0	649	0	649	not_attempted
17	5.155	0	none	0	649	0	649	not_attempted
18	5.431	0	none	0	649	0	649	not_attempted
19	5.771	0	none	0	649	0	649	not_attempted
20	6.106	0	none	0	649	0	649	not_attempted
21	6.404	0	none	0	649	0	649	not_attempted
22	6.687	0	none	0	649	0	649	not_attempted
23	6.969	0	none	0	649	0	649	not_attempted
24	7.254	0	none	0	649	0	649	not_attempted
25	7.531	0	none	0	649	0	649	not_attempted
26	7.806	0	none	0	649	0	649	not_attempted
27	8.085	0	none	0	649	0	649	not_attempted
28	8.371	0	none	0	649	0	649	not_attempted
29	8.645	0	none	0	649	0	649	not_attempted
30	8.923	0	none	0	649	0	649	not_attempted
31	9.213	0	none	0	649	0	649	not_attempted
32	9.485	0	none	0	649	0	649	not_attempted
33	9.760	0	none	0	649	0	649	not_attempted
34	10.039	0	none	0	649	0	649	not_attempted
35	10.315	0	none	0	649	0	649	not_attempted
36	10.599	0	none	0	649	0	649	not_attempted
37	10.907	0	none	0	649	0	649	not_attempted
38	11.234	0	none	0	649	0	649	not_attempted
39	11.545	0	none	0	649	0	649	not_attempted
40	11.951	0	none	0	649	0	649	not_attempted
41	12.252	0	none	0	649	0	649	not_attempted
42	12.545	0	none	0	649	0	649	not_attempted
43	12.830	0	none	0	649	0	649	not_attempted
44	13.172	0	none	0	649	0	649	not_attempted
45	13.526	0	none	0	649	0	649	not_attempted
46	13.832	0	none	0	649	0	649	not_attempted
47	14.119	0	none	0	649	0	649	not_attempted
48	14.406	0	none	0	649	0	649	not_attempted
49	14.695	0	none	0	649	0	649	not_attempted
50	14.986	0	none	0	649	0	649	not_attempted
51	15.272	0	none	0	649	0	649	not_attempted
52	15.556	0	none	0	649	0	649	not_attempted
53	15.852	0	none	0	649	0	649	not_attempted
54	16.134	0	none	0	649	0	649	not_attempted
55	16.413	0	none	0	649	0	649	not_attempted
56	16.692	0	none	0	649	0	649	not_attempted
57	16.983	0	none	0	649	0	649	not_attempted
58	17.273	0	none	0	649	0	649	not_attempted
59	17.561	0	none	0	649	0	649	not_attempted
60	17.842	0	none	0	649	0	649	not_attempted
61	18.150	0	none	0	649	0	649	not_attempted
62	18.480	0	none	0	649	0	649	not_attempted
63	18.779	0	none	0	649	0	649	not_attempted
64	19.105	0	none	0	649	0	649	not_attempted
65	19.380	0	none	0	649	0	649	not_attempted
66	19.669	0	none	0	649	0	649	not_attempted
67	19.948	0	none	0	649	0	649	not_attempted
68	20.233	0	none	0	649	0	649	not_attempted
69	20.525	0	none	0	649	0	649	not_attempted
70	20.826	0	none	0	649	0	649	not_attempted
71	21.161	0	none	0	649	0	649	not_attempted
72	21.520	0	none	0	649	0	649	not_attempted
73	21.859	0	none	0	649	0	649	not_attempted
74	22.183	0	none	0	649	0	649	not_attempted
75	22.487	0	none	0	649	0	649	not_attempted
76	22.835	0	none	0	649	0	649	not_attempted
77	23.164	0	none	0	649	0	649	not_attempted
78	23.451	0	none	0	649	0	649	not_attempted
79	23.726	0	none	0	649	0	649	not_attempted
80	24.003	0	none	0	649	0	649	not_attempted
81	24.280	0	none	0	649	0	649	not_attempted
82	24.589	0	none	0	649	0	649	not_attempted
83	24.925	0	none	0	649	0	649	not_attempted
84	25.224	0	none	0	649	0	649	not_attempted
85	25.533	0	none	0	649	0	649	not_attempted
86	25.815	0	none	0	649	0	649	not_attempted
87	26.100	0	none	0	649	0	649	not_attempted
88	26.372	0	none	0	649	0	649	not_attempted
89	26.654	0	none	0	649	0	649	not_attempted
90	26.931	0	none	0	649	0	649	not_attempted
91	27.269	1	lidar	0	649	82	619	replanned
92	27.601	0	none	0	619	0	619	not_attempted
93	27.895	0	none	0	619	0	619	not_attempted
94	28.187	0	none	0	619	0	619	not_attempted
95	28.469	0	none	0	619	0	619	not_attempted
96	28.752	0	none	0	619	0	619	not_attempted
97	29.097	0	none	0	619	0	619	not_attempted
98	29.409	0	none	0	619	0	619	not_attempted
99	29.690	0	none	0	619	0	619	not_attempted
100	29.970	0	none	0	619	0	619	not_attempted
101	30.251	1	lidar	0	619	95	688	replanned
102	30.608	0	none	0	688	0	688	not_attempted
103	30.898	0	none	0	688	0	688	not_attempted
104	31.193	1	lidar	0	688	97	685	replanned
105	31.558	0	none	0	685	0	685	not_attempted
106	31.887	1	lidar	0	685	95	693	replanned
107	32.270	0	none	0	693	0	693	not_attempted
108	32.599	0	none	0	693	0	693	not_attempted
109	32.949	0	none	0	693	0	693	not_attempted
110	33.239	1	lidar	0	693	95	693	replanned
111	33.589	0	none	0	693	0	693	not_attempted
112	33.923	0	none	0	693	0	693	not_attempted
113	34.215	0	none	0	693	0	693	not_attempted
114	34.506	0	none	0	693	0	693	not_attempted
115	34.799	0	none	0	693	0	693	not_attempted
116	35.091	1	lidar	0	693	95	695	replanned
117	35.424	0	none	0	695	0	695	not_attempted
118	35.753	0	none	0	695	0	695	not_attempted
119	36.062	0	none	0	695	0	695	not_attempted
120	36.331	0	none	0	695	0	695	not_attempted
121	36.612	0	none	0	695	0	695	not_attempted
122	36.886	0	none	0	695	0	695	not_attempted
123	37.233	0	none	0	695	0	695	not_attempted
124	37.551	0	none	0	695	0	695	not_attempted
125	37.837	0	none	0	695	0	695	not_attempted
126	38.128	1	lidar	0	695	95	695	replanned
127	38.477	0	none	0	695	0	695	not_attempted
128	38.802	0	none	0	695	0	695	not_attempted
129	39.124	0	none	0	695	0	695	not_attempted
130	39.507	0	none	0	695	0	695	not_attempted
131	39.829	0	none	0	695	0	695	not_attempted
132	40.184	0	none	0	695	0	695	not_attempted
133	40.515	0	none	0	695	0	695	not_attempted
134	40.827	0	none	0	695	0	695	not_attempted
135	41.165	0	none	0	695	0	695	not_attempted
136	41.453	0	none	0	695	0	695	not_attempted
137	41.730	0	none	0	695	0	695	not_attempted
138	42.011	0	none	0	695	0	695	not_attempted
139	42.290	0	none	0	695	0	695	not_attempted
140	42.565	0	none	0	695	0	695	not_attempted
141	42.907	1	lidar	0	695	100	706	replanned
142	43.345	0	none	0	706	0	706	not_attempted
143	43.672	0	none	0	706	0	706	not_attempted
144	44.014	0	none	0	706	0	706	not_attempted
145	44.332	0	none	0	706	0	706	not_attempted
146	44.613	0	none	0	706	0	706	not_attempted
147	44.897	0	none	0	706	0	706	not_attempted
148	45.181	0	none	0	706	0	706	not_attempted
149	45.491	0	none	0	706	0	706	not_attempted
150	45.810	0	none	0	706	0	706	not_attempted
151	46.123	0	none	0	706	0	706	not_attempted
152	46.428	0	none	0	706	0	706	not_attempted
153	46.725	0	none	0	706	0	706	not_attempted
154	47.009	0	none	0	706	0	706	not_attempted
155	47.281	0	none	0	706	0	706	not_attempted
156	47.611	0	none	0	706	0	706	not_attempted
157	47.943	0	none	0	706	0	706	not_attempted
158	48.289	0	none	0	706	0	706	not_attempted
159	48.574	0	none	0	706	0	706	not_attempted
160	48.852	0	none	0	706	0	706	not_attempted
161	49.147	0	none	0	706	0	706	not_attempted
162	49.443	1	stuck	0	706	102	722	replanned
163	49.915	0	none	0	722	0	722	not_attempted
164	50.260	0	none	0	722	0	722	not_attempted
165	50.575	0	none	0	722	0	722	not_attempted
166	50.912	0	none	0	722	0	722	not_attempted
167	51.197	0	none	0	722	0	722	not_attempted
168	51.486	0	none	0	722	0	722	not_attempted
169	51.763	0	none	0	722	0	722	not_attempted
170	52.056	0	none	0	722	0	722	not_attempted
171	52.424	0	none	0	722	0	722	not_attempted
172	52.753	0	none	0	722	0	722	not_attempted
173	53.083	0	none	0	722	0	722	not_attempted
174	53.388	0	none	0	722	0	722	not_attempted
175	53.727	0	none	0	722	0	722	not_attempted
176	54.012	0	none	0	722	0	722	not_attempted
177	54.293	0	none	0	722	0	722	not_attempted
178	54.564	0	none	0	722	0	722	not_attempted
179	54.853	0	none	0	722	0	722	not_attempted
180	55.146	1	lidar	0	722	102	707	replanned
181	55.524	0	none	0	707	0	707	not_attempted
182	55.876	0	none	0	707	0	707	not_attempted
183	56.220	0	none	0	707	0	707	not_attempted
184	56.510	0	none	0	707	0	707	not_attempted
185	56.813	0	none	0	707	0	707	not_attempted
186	57.159	1	lidar	0	707	100	691	replanned
187	57.518	0	none	0	691	0	691	not_attempted
188	62.865	0	none	0	691	0	691	not_attempted
189	63.205	0	none	0	691	0	691	not_attempted
190	63.523	0	none	0	691	0	691	not_attempted
191	63.839	0	none	0	691	0	691	not_attempted
192	64.129	0	none	0	691	0	691	not_attempted
193	64.416	0	none	0	691	0	691	not_attempted
194	64.703	0	none	0	691	0	691	not_attempted
195	64.983	0	none	0	691	0	691	not_attempted
196	65.326	0	none	0	691	0	691	not_attempted
197	65.679	0	none	0	691	0	691	not_attempted
198	65.955	0	none	0	691	0	691	not_attempted
199	66.252	0	none	0	691	0	691	not_attempted
200	66.584	0	none	0	691	0	691	not_attempted
201	66.946	0	none	0	691	0	691	not_attempted
202	67.252	0	none	0	691	0	691	not_attempted
203	67.528	0	none	0	691	0	691	not_attempted
204	67.842	0	none	0	691	0	691	not_attempted
205	68.147	0	none	0	691	0	691	not_attempted
206	68.473	0	none	0	691	0	691	not_attempted
207	68.813	0	none	0	691	0	691	not_attempted
208	69.144	0	none	0	691	0	691	not_attempted
209	69.428	0	none	0	691	0	691	not_attempted
210	69.720	0	none	0	691	0	691	not_attempted
211	69.996	1	lidar	0	691	101	677	replanned
212	70.389	0	none	0	677	0	677	not_attempted
213	70.718	0	none	0	677	0	677	not_attempted
214	71.018	0	none	0	677	0	677	not_attempted
215	71.307	0	none	0	677	0	677	not_attempted
216	71.596	0	none	0	677	0	677	not_attempted
217	71.916	0	none	0	677	0	677	not_attempted
218	72.210	0	none	0	677	0	677	not_attempted
219	72.499	0	none	0	677	0	677	not_attempted
220	72.785	0	none	0	677	0	677	not_attempted
221	73.123	0	none	0	677	0	677	not_attempted
222	73.490	0	none	0	677	0	677	not_attempted
223	73.820	0	none	0	677	0	677	not_attempted
224	74.152	0	none	0	677	0	677	not_attempted
225	74.433	0	none	0	677	0	677	not_attempted
226	74.726	0	none	0	677	0	677	not_attempted
227	75.020	0	none	0	677	0	677	not_attempted
