iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm_is_obstacle,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm_is_obstacle,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm_is_obstacle,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm_is_obstacle,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm_is_obstacle,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm_is_obstacle,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm_is_obstacle,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm_is_obstacle,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm_is_obstacle,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm_is_obstacle,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm_is_obstacle,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm_is_obstacle,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm_is_obstacle,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm_is_obstacle,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm_is_obstacle,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm_is_obstacle,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm_is_obstacle
2026-03-22T16:42:04Z,1.326,24,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:04Z,1.379,25,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:04Z,1.432,26,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:04Z,1.486,27,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:04Z,1.539,28,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:04Z,1.592,29,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.645,30,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.698,31,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.750,32,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.803,33,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.856,34,-5663.899902,-10080.200195,1440.5,179.800003,2.7,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.929,35,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,1.981,36,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.064,37,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.117,38,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.170,39,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.223,40,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.276,41,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.329,42,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.382,43,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.435,44,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.489,45,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.542,46,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:05Z,2.595,47,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.648,48,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.700,49,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.753,50,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.807,51,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.859,52,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.913,53,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,2.969,54,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.022,55,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.074,56,-5663.899902,-10080.200195,1440.400024,179.699997,3.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.128,57,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.243,58,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.296,59,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.349,60,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.401,61,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.454,62,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.508,63,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.561,64,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:06Z,3.613,65,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.666,66,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.718,67,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.771,68,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.824,69,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.877,70,-5663.899902,-10080.400391,1440.400024,178,4.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.938,71,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,3.997,72,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.050,73,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.105,74,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.159,75,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.211,76,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.264,77,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.319,78,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.372,79,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.426,80,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.479,81,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.532,82,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:07Z,4.585,83,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.639,84,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.692,85,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.745,86,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.798,87,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.851,88,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.904,89,-5663.800293,-10080.700195,1440.400024,174.400009,4.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,4.958,90,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.015,91,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.069,92,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.122,93,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.174,94,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.228,95,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.280,96,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.333,97,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.387,98,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.440,99,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.493,100,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.546,101,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:08Z,5.598,102,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.652,103,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.704,104,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.757,105,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.809,106,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.864,107,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.919,108,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,5.972,109,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.025,110,-5663.700195,-10081,1440.5,169.800003,2.6,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.087,111,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.142,112,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.195,113,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.247,114,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.300,115,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.352,116,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.405,117,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.458,118,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.511,119,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.565,120,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:09Z,6.617,121,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.671,122,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.724,123,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.778,124,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.831,125,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.884,126,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.937,127,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,6.991,128,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.044,129,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.098,130,-5663.399902,-10081.5,1440.5,163.199997,1.9,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.155,131,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.225,132,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.277,133,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.330,134,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.383,135,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.436,136,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.489,137,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.542,138,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:10Z,7.594,139,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22T16:42:11Z,7.648,140,-5663.200195,-10081.900391,1440.5,158.300003,2.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
