step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.376	0	none	0	649	0	649	not_attempted
2	0.646	0	none	0	649	0	649	not_attempted
3	0.950	0	none	0	649	0	649	not_attempted
4	1.286	0	none	0	649	0	649	not_attempted
5	1.638	0	none	0	649	0	649	not_attempted
6	1.932	0	none	0	649	0	649	not_attempted
7	2.214	0	none	0	649	0	649	not_attempted
8	2.487	0	none	0	649	0	649	not_attempted
9	2.765	0	none	0	649	0	649	not_attempted
10	3.056	0	none	0	649	0	649	not_attempted
11	3.351	0	none	0	649	0	649	not_attempted
12	3.640	0	none	0	649	0	649	not_attempted
13	3.927	0	none	0	649	0	649	not_attempted
14	4.219	0	none	0	649	0	649	not_attempted
15	4.498	0	none	0	649	0	649	not_attempted
16	4.765	0	none	0	649	0	649	not_attempted
17	5.029	0	none	0	649	0	649	not_attempted
18	5.298	0	none	0	649	0	649	not_attempted
19	5.572	0	none	0	649	0	649	not_attempted
20	5.843	0	none	0	649	0	649	not_attempted
21	6.149	0	none	0	649	0	649	not_attempted
22	6.444	0	none	0	649	0	649	not_attempted
23	6.719	0	none	0	649	0	649	not_attempted
24	6.992	0	none	0	649	0	649	not_attempted
25	7.257	0	none	0	649	0	649	not_attempted
26	7.530	0	none	0	649	0	649	not_attempted
27	7.800	0	none	0	649	0	649	not_attempted
28	8.084	0	none	0	649	0	649	not_attempted
29	8.361	0	none	0	649	0	649	not_attempted
30	8.644	0	none	0	649	0	649	not_attempted
31	8.930	0	none	0	649	0	649	not_attempted
32	9.220	0	none	0	649	0	649	not_attempted
33	9.502	0	none	0	649	0	649	not_attempted
34	9.782	0	none	0	649	0	649	not_attempted
35	10.055	0	none	0	649	0	649	not_attempted
36	10.323	0	none	0	649	0	649	not_attempted
37	10.591	0	none	0	649	0	649	not_attempted
38	10.882	0	none	0	649	0	649	not_attempted
39	11.161	0	none	0	649	0	649	not_attempted
40	11.432	0	none	0	649	0	649	not_attempted
41	11.705	0	none	0	649	0	649	not_attempted
42	11.975	0	none	0	649	0	649	not_attempted
43	12.246	0	none	0	649	0	649	not_attempted
44	12.521	0	none	0	649	0	649	not_attempted
45	12.795	0	none	0	649	0	649	not_attempted
46	13.103	0	none	0	649	0	649	not_attempted
47	13.374	0	none	0	649	0	649	not_attempted
48	13.645	0	none	0	649	0	649	not_attempted
49	13.914	0	none	0	649	0	649	not_attempted
50	14.186	0	none	0	649	0	649	not_attempted
51	14.502	0	none	0	649	0	649	not_attempted
52	14.837	0	none	0	649	0	649	not_attempted
53	15.116	0	none	0	649	0	649	not_attempted
54	15.387	0	none	0	649	0	649	not_attempted
55	15.658	0	none	0	649	0	649	not_attempted
56	15.931	0	none	0	649	0	649	not_attempted
57	16.214	0	none	0	649	0	649	not_attempted
58	16.482	0	none	0	649	0	649	not_attempted
59	16.757	0	none	0	649	0	649	not_attempted
60	17.024	0	none	0	649	0	649	not_attempted
61	17.303	0	none	0	649	0	649	not_attempted
62	17.574	0	none	0	649	0	649	not_attempted
63	17.845	0	none	0	649	0	649	not_attempted
64	18.122	0	none	0	649	0	649	not_attempted
65	18.396	0	none	0	649	0	649	not_attempted
66	18.666	0	none	0	649	0	649	not_attempted
67	18.934	0	none	0	649	0	649	not_attempted
68	19.205	0	none	0	649	0	649	not_attempted
69	19.477	0	none	0	649	0	649	not_attempted
70	19.756	0	none	0	649	0	649	not_attempted
71	20.058	0	none	0	649	0	649	not_attempted
72	20.337	0	none	0	649	0	649	not_attempted
73	20.670	0	none	0	649	0	649	not_attempted
74	20.954	1	lidar	0	649	98	668	replanned
75	21.290	0	none	0	668	0	668	not_attempted
76	21.616	0	none	0	668	0	668	not_attempted
77	21.887	1	lidar	0	668	100	680	replanned
78	22.246	0	none	0	680	0	680	not_attempted
79	22.558	0	none	0	680	0	680	not_attempted
80	22.866	0	none	0	680	0	680	not_attempted
81	23.186	0	none	0	680	0	680	not_attempted
82	23.460	0	none	0	680	0	680	not_attempted
83	23.732	0	none	0	680	0	680	not_attempted
84	24.004	1	lidar	0	680	102	676	replanned
85	24.368	0	none	0	676	0	676	not_attempted
86	24.689	0	none	0	676	0	676	not_attempted
87	25.002	1	lidar	0	676	102	674	replanned
88	25.359	0	none	0	674	0	674	not_attempted
89	25.667	0	none	0	674	0	674	not_attempted
90	25.936	1	lidar	0	674	102	672	replanned
91	26.292	0	none	0	672	0	672	not_attempted
92	26.570	0	none	0	672	0	672	not_attempted
93	26.846	0	none	0	672	0	672	not_attempted
94	27.135	0	none	0	672	0	672	not_attempted
95	27.406	0	none	0	672	0	672	not_attempted
96	27.700	0	none	0	672	0	672	not_attempted
97	27.969	1	lidar	0	672	103	675	replanned
98	28.406	0	none	0	675	0	675	not_attempted
99	28.690	0	none	0	675	0	675	not_attempted
100	28.960	1	lidar	0	675	102	676	replanned
101	29.357	0	lidar	0	676	0	676	not_attempted
102	29.652	0	none	0	676	0	676	not_attempted
103	29.924	0	none	0	676	0	676	not_attempted
104	30.215	0	none	0	676	0	676	not_attempted
105	30.486	0	none	0	676	0	676	not_attempted
106	30.758	0	none	0	676	0	676	not_attempted
107	31.046	1	lidar	0	676	102	672	replanned
108	31.435	0	none	0	672	0	672	not_attempted
109	31.743	0	none	0	672	0	672	not_attempted
110	32.017	0	none	0	672	0	672	not_attempted
111	32.290	0	none	0	672	0	672	not_attempted
112	32.572	0	none	0	672	0	672	not_attempted
113	32.846	0	none	0	672	0	672	not_attempted
114	33.128	0	none	0	672	0	672	not_attempted
115	33.406	0	none	0	672	0	672	not_attempted
116	33.696	0	none	0	672	0	672	not_attempted
117	33.968	0	none	0	672	0	672	not_attempted
118	34.255	0	none	0	672	0	672	not_attempted
119	34.529	0	none	0	672	0	672	not_attempted
120	34.802	0	none	0	672	0	672	not_attempted
121	35.098	0	none	0	672	0	672	not_attempted
122	35.370	0	none	0	672	0	672	not_attempted
123	35.640	0	none	0	672	0	672	not_attempted
124	35.912	0	none	0	672	0	672	not_attempted
125	36.180	0	none	0	672	0	672	not_attempted
126	36.454	0	none	0	672	0	672	not_attempted
127	36.725	0	none	0	672	0	672	not_attempted
128	37.000	0	none	0	672	0	672	not_attempted
129	37.273	0	none	0	672	0	672	not_attempted
130	37.543	0	none	0	672	0	672	not_attempted
131	37.851	0	none	0	672	0	672	not_attempted
132	38.146	0	none	0	672	0	672	not_attempted
133	38.421	0	none	0	672	0	672	not_attempted
134	38.691	0	none	0	672	0	672	not_attempted
135	38.962	0	none	0	672	0	672	not_attempted
136	39.238	0	none	0	672	0	672	not_attempted
137	39.507	0	none	0	672	0	672	not_attempted
138	39.788	0	none	0	672	0	672	not_attempted
139	40.075	0	none	0	672	0	672	not_attempted
140	40.349	0	none	0	672	0	672	not_attempted
141	40.657	0	none	0	672	0	672	not_attempted
142	40.945	0	none	0	672	0	672	not_attempted
143	41.221	0	none	0	672	0	672	not_attempted
144	41.496	0	none	0	672	0	672	not_attempted
145	41.766	0	none	0	672	0	672	not_attempted
146	42.036	0	none	0	672	0	672	not_attempted
147	42.327	0	none	0	672	0	672	not_attempted
148	42.613	0	none	0	672	0	672	not_attempted
149	42.891	0	none	0	672	0	672	not_attempted
150	43.162	0	none	0	672	0	672	not_attempted
151	43.484	0	none	0	672	0	672	not_attempted
152	43.766	0	none	0	672	0	672	not_attempted
153	44.074	0	none	0	672	0	672	not_attempted
154	44.366	0	none	0	672	0	672	not_attempted
155	44.642	0	none	0	672	0	672	not_attempted
156	44.915	0	none	0	672	0	672	not_attempted
157	45.200	0	none	0	672	0	672	not_attempted
158	45.481	0	none	0	672	0	672	not_attempted
159	45.758	0	none	0	672	0	672	not_attempted
160	46.034	0	none	0	672	0	672	not_attempted
161	46.379	0	none	0	672	0	672	not_attempted
162	46.712	0	none	0	672	0	672	not_attempted
163	46.990	0	none	0	672	0	672	not_attempted
164	47.273	0	none	0	672	0	672	not_attempted
165	47.565	0	none	0	672	0	672	not_attempted
166	47.840	0	none	0	672	0	672	not_attempted
167	48.114	0	none	0	672	0	672	not_attempted
168	48.402	0	none	0	672	0	672	not_attempted
