step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
6	1.932	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
7	2.214	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
8	2.487	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
9	2.765	0	front_left_wheel_hub_yaw_p30	0.000	0	545.436	930.408	108	99	300.000	1179.980	-89.900
10	3.056	0	front_left_wheel_hub_yaw_p30	0.000	0	543.249	928.276	108	98	300.000	1179.980	-90.400
11	3.351	0	front_left_wheel_hub_yaw_p30	0.000	0	543.249	928.276	108	98	300.000	1179.980	-90.400
12	3.640	0	front_left_wheel_hub_yaw_p30	0.000	0	543.249	928.276	108	98	300.000	1179.980	-90.400
21	6.149	0	front_left_wheel_hub_yaw_p30	0.000	0	516.954	883.519	108	98	289.990	1150.000	-94.000
22	6.444	0	front_left_wheel_hub_yaw_p30	0.000	0	516.954	883.519	108	98	289.990	1150.000	-94.000
23	6.719	0	front_left_wheel_hub_yaw_p30	0.000	0	516.954	883.519	108	98	289.990	1150.000	-94.000
24	6.992	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
25	7.257	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
26	7.530	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
27	7.800	0	front_left_wheel_hub_yaw_p30	0.000	0	508.949	866.942	108	97	289.990	1140.039	-95.700
32	9.220	0	front_left_wheel_hub_yaw_p30	0.000	0	466.827	820.624	107	96	269.971	1110.058	-100.200
33	9.502	0	front_left_wheel_hub_yaw_p30	0.000	0	466.827	820.624	107	96	269.971	1110.058	-100.200
34	9.782	0	front_left_wheel_hub_yaw_p30	0.000	0	466.827	820.624	107	96	269.971	1110.058	-100.200
35	10.055	0	front_left_wheel_hub_yaw_p30	0.000	0	442.493	791.333	106	96	260.010	1090.039	-103.000
36	10.323	0	front_left_wheel_hub_yaw_p30	0.000	0	442.493	791.333	106	96	260.010	1090.039	-103.000
37	10.591	0	front_left_wheel_hub_yaw_p30	0.000	0	442.493	791.333	106	96	260.010	1090.039	-103.000
38	10.882	0	front_left_wheel_hub_yaw_p30	0.000	0	442.493	791.333	106	96	260.010	1090.039	-103.000
46	13.103	0	front_left_wheel_hub_yaw_p30	0.000	0	335.573	683.319	104	94	210.010	1010.058	-113.400
47	13.374	0	front_left_wheel_hub_yaw_p30	0.000	0	335.573	683.319	104	94	210.010	1010.058	-113.400
48	13.645	0	front_left_wheel_hub_yaw_p30	0.000	0	335.573	683.319	104	94	210.010	1010.058	-113.400
49	13.914	0	front_left_wheel_hub_yaw_p30	0.000	0	298.862	657.365	103	93	189.990	990.039	-116.300
50	14.186	0	front_left_wheel_hub_yaw_p30	0.000	0	298.862	657.365	103	93	189.990	990.039	-116.300
51	14.502	0	front_left_wheel_hub_yaw_p30	0.000	0	298.862	657.365	103	93	189.990	990.039	-116.300
52	14.837	0	front_left_wheel_hub_yaw_p30	0.000	0	298.862	657.365	103	93	189.990	990.039	-116.300
60	17.024	0	front_left_wheel_hub_yaw_p30	0.000	0	173.326	545.777	101	91	110.010	890.039	-124.000
61	17.303	0	front_left_wheel_hub_yaw_p30	0.000	0	173.326	545.777	101	91	110.010	890.039	-124.000
62	17.574	0	front_left_wheel_hub_yaw_p30	0.000	0	173.326	545.777	101	91	110.010	890.039	-124.000
63	17.845	0	front_left_wheel_hub_yaw_p30	0.000	0	173.326	545.777	101	91	110.010	890.039	-124.000
67	18.934	0	front_left_wheel_hub_yaw_p30	0.000	0	89.147	472.180	99	89	50.000	820.020	-128.000
68	19.205	0	front_left_wheel_hub_yaw_p30	0.000	0	89.147	472.180	99	89	50.000	820.020	-128.000
69	19.477	0	front_left_wheel_hub_yaw_p30	0.000	0	89.147	472.180	99	89	50.000	820.020	-128.000
70	19.756	0	front_left_wheel_hub_yaw_p30	0.000	0	89.147	472.180	99	89	50.000	820.020	-128.000
71	20.058	0	front_left_wheel_hub_yaw_p30	0.000	0	25.156	420.889	98	88	0.000	770.020	-130.300
72	20.337	0	front_left_wheel_hub_yaw_p30	0.000	0	25.156	420.889	98	88	0.000	770.020	-130.300
73	20.670	0	front_left_wheel_hub_yaw_p30	0.000	0	25.156	420.889	98	88	0.000	770.020	-130.300
77	21.887	0	front_left_wheel_hub_yaw_p30	0.000	0	-48.274	380.141	97	88	-60.010	729.980	-132.500
78	22.246	0	front_left_wheel_hub_yaw_p30	0.000	0	-48.274	380.141	97	88	-60.010	729.980	-132.500
79	22.558	0	front_left_wheel_hub_yaw_p30	0.000	0	-48.274	380.141	97	88	-60.010	729.980	-132.500
80	22.866	0	front_left_wheel_hub_yaw_p30	0.000	0	-35.212	390.316	97	88	-50.000	740.039	-132.000
81	23.186	0	front_left_wheel_hub_yaw_p30	0.000	0	-35.212	390.316	97	88	-50.000	740.039	-132.000
82	23.460	0	front_left_wheel_hub_yaw_p30	0.000	0	-35.212	390.316	97	88	-50.000	740.039	-132.000
83	23.732	0	front_left_wheel_hub_yaw_p30	0.000	0	-35.212	390.316	97	88	-50.000	740.039	-132.000
90	25.936	0	front_left_wheel_hub_yaw_p30	0.000	0	-45.168	430.272	97	89	-30.029	779.980	-136.900
91	26.292	0	front_left_wheel_hub_yaw_p30	0.000	0	-45.168	430.272	97	89	-30.029	779.980	-136.900
92	26.570	0	front_left_wheel_hub_yaw_p30	0.000	0	-45.168	430.272	97	89	-30.029	779.980	-136.900
93	26.846	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.713	440.007	97	89	-10.010	790.039	-134.700
94	27.135	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.713	440.007	97	89	-10.010	790.039	-134.700
95	27.406	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.713	440.007	97	89	-10.010	790.039	-134.700
96	27.700	0	front_left_wheel_hub_yaw_p30	0.000	0	-11.713	440.007	97	89	-10.010	790.039	-134.700
