step_idx	elapsed_s	status	reverse_active	path_reverse_active	stuck_detection_armed	planner_rebuilt	replan_attempted	raw_path_points	follow_path_points	active_path_points	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_throttle	telemetry_steering	telemetry_speed	telemetry_brakes	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_x_cm	goal_y_cm	goal_dist_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	waypoint_idx	waypoint_distance_cm	waypoint_distance_avg_cm	path_heading_error_deg	throttle_cmd	steering_cmd	new_lidar_obstacles	stuck_obstacles_added	obstacle_total
10	3.056	Running	0	0	1	0	0	0	649	649	-5664.000	-10080.101	1440.400	180.400	300.000	1179.980	39.996	-90.400	0.000	0.000	18.000	1.000	0.400	0	504.000	0.000	0.000	0.000	-3700.000	-2820.020	5656.854	-3.553	876.427	104	104	97	97	57	429.289	429.289	-44.600	18.000	-1.000	0	0	0
11	3.351	Running	0	0	1	0	0	0	649	649	-5664.000	-10080.101	1440.400	180.400	300.000	1179.980	39.996	-90.400	0.000	0.000	18.000	1.000	0.400	0	504.000	0.000	0.000	0.000	-3700.000	-2820.020	5656.854	-3.553	876.427	104	104	97	97	57	429.289	429.289	-44.600	18.000	-1.000	0	0	0
12	3.640	Running	0	0	1	0	0	0	649	649	-5664.000	-10080.101	1440.400	180.400	300.000	1179.980	39.996	-90.400	0.000	0.000	18.000	1.000	0.400	0	504.000	0.000	0.000	0.000	-3700.000	-2820.020	5656.854	-3.553	876.427	104	104	97	97	57	429.289	429.289	-44.600	18.000	-1.000	0	0	0
13	3.927	Running	0	0	1	0	0	0	649	642	-5664.000	-10080.200	1440.400	181.200	300.000	1170.020	39.996	-91.200	0.100	9.961	18.000	1.000	0.700	0	504.100	0.100	9.961	0.000	-3700.000	-2820.020	5649.815	-53.553	826.427	104	103	96	96	58	493.007	433.841	-47.368	18.000	-1.000	0	0	0
14	4.219	Running	0	0	1	0	0	0	649	642	-5664.000	-10080.200	1440.400	181.200	300.000	1170.020	39.996	-91.200	0.000	0.000	18.000	1.000	0.700	0	504.100	0.000	0.000	0.000	-3700.000	-2820.020	5649.815	-53.553	826.427	104	103	96	96	58	493.007	437.785	-47.368	18.000	-1.000	0	0	0
15	4.498	Running	0	0	1	0	0	0	649	642	-5664.000	-10080.200	1440.400	181.200	300.000	1170.020	39.996	-91.200	0.000	0.000	18.000	1.000	0.700	0	504.100	0.000	0.000	0.000	-3700.000	-2820.020	5649.815	-53.553	826.427	104	103	96	96	58	493.007	441.236	-47.368	18.000	-1.000	0	0	0
16	4.765	Running	0	0	1	0	0	0	649	642	-5664.000	-10080.200	1440.400	181.200	300.000	1170.020	39.996	-91.200	0.000	0.000	18.000	1.000	0.700	0	504.100	0.000	0.000	0.000	-3700.000	-2820.020	5649.815	-53.553	826.427	104	103	96	96	58	493.007	444.282	-47.368	18.000	-1.000	0	0	0
17	5.029	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.300	1440.500	182.400	300.000	1160.058	49.994	-92.400	0.141	14.113	18.000	1.000	0.900	0	504.200	0.100	9.961	0.000	-3700.000	-2820.020	5642.785	-53.553	826.427	104	103	96	96	57	486.117	446.606	-50.176	18.000	-1.000	0	0	0
18	5.298	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.300	1440.500	182.400	300.000	1160.058	49.994	-92.400	0.000	0.000	18.000	1.000	0.900	0	504.200	0.000	0.000	0.000	-3700.000	-2820.020	5642.785	-53.553	826.427	104	103	96	96	57	486.117	448.685	-50.176	18.000	-1.000	0	0	0
19	5.572	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.300	1440.500	182.400	300.000	1160.058	49.994	-92.400	0.000	0.000	18.000	1.000	0.900	0	504.200	0.000	0.000	0.000	-3700.000	-2820.020	5642.785	-53.553	826.427	104	103	96	96	57	486.117	450.557	-50.176	18.000	-1.000	0	0	0
20	5.843	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.300	1440.500	182.400	300.000	1160.058	49.994	-92.400	0.000	0.000	18.000	1.000	0.900	0	504.200	0.000	0.000	0.000	-3700.000	-2820.020	5642.785	-53.553	826.427	104	103	96	96	57	486.117	452.250	-50.176	18.000	-1.000	0	0	0
21	6.149	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.400	1440.400	184.000	289.990	1150.000	39.996	-94.000	0.174	17.359	18.000	1.000	1.100	0	504.300	0.100	14.191	0.000	-3700.000	-2820.020	5628.595	-63.563	816.417	103	103	96	96	57	486.084	453.788	-48.597	18.000	-1.000	0	0	0
22	6.444	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.400	1440.400	184.000	289.990	1150.000	39.996	-94.000	0.000	0.000	18.000	1.000	1.100	0	504.300	0.000	0.000	0.000	-3700.000	-2820.020	5628.595	-63.563	816.417	103	103	96	96	57	486.084	455.192	-48.597	18.000	-1.000	0	0	0
23	6.719	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.400	1440.400	184.000	289.990	1150.000	39.996	-94.000	0.000	0.000	18.000	1.000	1.100	0	504.300	0.000	0.000	0.000	-3700.000	-2820.020	5628.595	-63.563	816.417	103	103	96	96	57	486.084	456.480	-48.597	18.000	-1.000	0	0	0
24	6.992	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.500	1440.400	185.700	289.990	1140.039	39.996	-95.700	0.100	9.961	18.000	1.000	1.300	0	504.400	0.100	9.961	0.000	-3700.000	-2820.020	5621.573	-63.563	816.417	103	103	96	96	57	479.303	457.392	-51.387	18.000	-1.000	0	0	0
25	7.257	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.500	1440.400	185.700	289.990	1140.039	39.996	-95.700	0.000	0.000	18.000	1.000	1.300	0	504.400	0.000	0.000	0.000	-3700.000	-2820.020	5621.573	-63.563	816.417	103	103	96	96	57	479.303	458.235	-51.387	18.000	-1.000	0	0	0
26	7.530	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.500	1440.400	185.700	289.990	1140.039	39.996	-95.700	0.000	0.000	18.000	1.000	1.300	0	504.400	0.000	0.000	0.000	-3700.000	-2820.020	5621.573	-63.563	816.417	103	103	96	96	57	479.303	459.015	-51.387	18.000	-1.000	0	0	0
27	7.800	Running	0	0	1	0	0	0	649	639	-5664.100	-10080.500	1440.400	185.700	289.990	1140.039	39.996	-95.700	0.000	0.000	18.000	1.000	1.300	0	504.400	0.000	0.000	0.000	-3700.000	-2820.020	5621.573	-63.563	816.417	103	103	96	96	57	479.303	459.740	-51.387	18.000	-1.000	0	0	0
28	8.084	Running	0	0	1	0	0	0	649	636	-5664.200	-10080.700	1440.500	187.800	279.980	1120.020	49.994	-97.800	0.245	24.514	18.000	1.000	1.500	0	504.600	0.200	22.382	0.000	-3700.000	-2820.020	5600.371	-73.573	806.408	103	102	96	96	55	472.602	460.184	-54.308	18.000	-1.000	0	0	0
29	8.361	Running	0	0	1	0	0	0	649	636	-5664.200	-10080.700	1440.500	187.800	279.980	1120.020	49.994	-97.800	0.000	0.000	18.000	1.000	1.500	0	504.600	0.000	0.000	0.000	-3700.000	-2820.020	5600.371	-73.573	806.408	103	102	96	96	55	472.602	460.597	-54.308	18.000	-1.000	0	0	0
30	8.644	Running	0	0	1	0	0	0	649	636	-5664.200	-10080.700	1440.500	187.800	279.980	1120.020	49.994	-97.800	0.000	0.000	18.000	1.000	1.500	0	504.600	0.000	0.000	0.000	-3700.000	-2820.020	5600.371	-73.573	806.408	103	102	96	96	55	472.602	460.985	-54.308	18.000	-1.000	0	0	0
31	8.930	Running	0	0	1	0	0	0	649	636	-5664.200	-10080.700	1440.500	187.800	279.980	1120.020	49.994	-97.800	0.000	0.000	18.000	1.000	1.500	0	504.600	0.000	0.000	0.000	-3700.000	-2820.020	5600.371	-73.573	806.408	103	102	96	96	55	472.602	461.348	-54.308	18.000	-1.000	0	0	0
32	9.220	Running	0	0	1	0	0	0	649	635	-5664.300	-10080.800	1440.500	190.200	269.971	1110.058	49.994	-100.200	0.141	14.122	18.000	1.000	1.700	0	504.800	0.200	14.122	0.000	-3700.000	-2820.020	5586.249	-83.583	796.398	103	102	96	96	56	472.634	461.690	-51.883	18.000	-1.000	0	0	0
33	9.502	Running	0	0	1	0	0	0	649	635	-5664.300	-10080.800	1440.500	190.200	269.971	1110.058	49.994	-100.200	0.000	0.000	18.000	1.000	1.700	0	504.800	0.000	0.000	0.000	-3700.000	-2820.020	5586.249	-83.583	796.398	103	102	96	96	56	472.634	462.012	-51.883	18.000	-1.000	0	0	0
34	9.782	Running	0	0	1	0	0	0	649	635	-5664.300	-10080.800	1440.500	190.200	269.971	1110.058	49.994	-100.200	0.000	0.000	18.000	1.000	1.700	0	504.800	0.000	0.000	0.000	-3700.000	-2820.020	5586.249	-83.583	796.398	103	102	96	96	56	472.634	462.315	-51.883	18.000	-1.000	0	0	0
35	10.055	Running	0	0	1	0	0	0	649	632	-5664.400	-10081.000	1440.500	193.000	260.010	1090.039	49.994	-103.000	0.224	22.361	18.000	1.000	1.900	0	505.000	0.200	22.361	0.000	-3700.000	-2820.020	5565.091	-93.544	786.437	103	102	96	96	54	466.020	462.418	-54.642	18.000	-1.000	0	0	0
36	10.323	Running	0	0	1	0	0	0	649	632	-5664.400	-10081.000	1440.500	193.000	260.010	1090.039	49.994	-103.000	0.000	0.000	18.000	1.000	1.900	0	505.000	0.000	0.000	0.000	-3700.000	-2820.020	5565.091	-93.544	786.437	103	102	96	96	54	466.020	462.515	-54.642	18.000	-1.000	0	0	0
37	10.591	Running	0	0	1	0	0	0	649	632	-5664.400	-10081.000	1440.500	193.000	260.010	1090.039	49.994	-103.000	0.000	0.000	18.000	1.000	1.900	0	505.000	0.000	0.000	0.000	-3700.000	-2820.020	5565.091	-93.544	786.437	103	102	96	96	54	466.020	462.608	-54.642	18.000	-1.000	0	0	0
38	10.882	Running	0	0	1	0	0	0	649	632	-5664.400	-10081.000	1440.500	193.000	260.010	1090.039	49.994	-103.000	0.000	0.000	18.000	1.000	1.900	0	505.000	0.000	0.000	0.000	-3700.000	-2820.020	5565.091	-93.544	786.437	103	102	96	96	54	466.020	462.695	-54.642	18.000	-1.000	0	0	0
39	11.161	Running	0	0	1	0	0	0	649	628	-5664.600	-10081.300	1440.500	196.500	239.990	1060.058	49.994	-106.500	0.361	36.050	18.000	1.000	2.100	0	505.300	0.300	36.050	0.000	-3700.000	-2820.020	5529.786	-113.563	766.417	102	101	95	95	54	459.592	462.618	-57.120	18.000	-0.965	0	0	0
40	11.432	Running	0	0	1	0	0	0	649	628	-5664.600	-10081.300	1440.500	196.500	239.990	1060.058	49.994	-106.500	0.000	0.000	18.000	0.965	2.100	0	505.300	0.000	0.000	0.000	-3700.000	-2820.020	5529.786	-113.563	766.417	102	101	95	95	54	459.592	462.544	-57.120	18.000	-0.965	0	0	0
41	11.705	Running	0	0	1	0	0	0	649	628	-5664.600	-10081.300	1440.500	196.500	239.990	1060.058	49.994	-106.500	0.000	0.000	18.000	0.965	2.100	0	505.300	0.000	0.000	0.000	-3700.000	-2820.020	5529.786	-113.563	766.417	102	101	95	95	54	459.592	462.473	-57.120	18.000	-0.965	0	0	0
42	11.975	Running	0	0	1	0	0	0	649	626	-5664.700	-10081.500	1440.500	199.900	229.980	1040.039	49.994	-109.900	0.224	22.382	18.000	0.965	2.300	0	505.600	0.300	22.382	0.000	-3700.000	-2820.020	5508.611	-123.573	756.408	102	101	95	95	53	453.262	462.259	-60.120	18.000	-0.896	0	0	0
43	12.246	Running	0	0	1	0	0	0	649	626	-5664.700	-10081.500	1440.500	199.900	229.980	1040.039	49.994	-109.900	0.000	0.000	18.000	0.896	2.300	0	505.600	0.000	0.000	0.000	-3700.000	-2820.020	5508.611	-123.573	756.408	102	101	95	95	53	453.262	462.055	-60.120	18.000	-0.896	0	0	0
44	12.521	Running	0	0	1	0	0	0	649	626	-5664.700	-10081.500	1440.500	199.900	229.980	1040.039	49.994	-109.900	0.000	0.000	18.000	0.896	2.300	0	505.600	0.000	0.000	0.000	-3700.000	-2820.020	5508.611	-123.573	756.408	102	101	95	95	53	453.262	461.859	-60.120	18.000	-0.896	0	0	0
45	12.795	Running	0	0	1	0	0	0	649	626	-5664.700	-10081.500	1440.500	199.900	229.980	1040.039	49.994	-109.900	0.000	0.000	18.000	0.896	2.300	0	505.600	0.000	0.000	0.000	-3700.000	-2820.020	5508.611	-123.573	756.408	102	101	95	95	53	453.262	461.673	-60.120	18.000	-0.896	0	0	0
46	13.103	Running	0	0	1	0	0	0	649	622	-5664.900	-10081.800	1440.500	203.400	210.010	1010.058	49.994	-113.400	0.360	36.023	18.000	0.896	2.600	0	505.900	0.300	36.023	0.000	-3700.000	-2820.020	5473.360	-143.544	736.437	102	100	95	95	52	447.067	461.362	-63.281	20.000	-0.825	0	0	0
47	13.374	Running	0	0	1	0	0	0	649	622	-5664.900	-10081.800	1440.500	203.400	210.010	1010.058	49.994	-113.400	0.000	0.000	20.000	0.825	2.600	0	505.900	0.000	0.000	0.000	-3700.000	-2820.020	5473.360	-143.544	736.437	102	100	95	95	52	447.067	461.064	-63.281	20.000	-0.825	0	0	0
48	13.645	Running	0	0	1	0	0	0	649	622	-5664.900	-10081.800	1440.500	203.400	210.010	1010.058	49.994	-113.400	0.000	0.000	20.000	0.825	2.600	0	505.900	0.000	0.000	0.000	-3700.000	-2820.020	5473.360	-143.544	736.437	102	100	95	95	52	447.067	460.778	-63.281	20.000	-0.825	0	0	0
49	13.914	Running	0	0	1	0	0	0	649	619	-5665.100	-10082.000	1440.600	206.300	189.990	990.039	59.992	-116.300	0.300	30.025	20.000	0.825	2.900	0	506.200	0.300	28.312	0.000	-3700.000	-2820.020	5445.050	-163.563	716.417	101	100	94	94	53	447.067	460.504	-60.381	20.000	-0.742	0	0	0
50	14.186	Running	0	0	1	0	0	0	649	619	-5665.100	-10082.000	1440.600	206.300	189.990	990.039	59.992	-116.300	0.000	0.000	20.000	0.742	2.900	0	506.200	0.000	0.000	0.000	-3700.000	-2820.020	5445.050	-163.563	716.417	101	100	94	94	53	447.067	460.241	-60.381	20.000	-0.742	0	0	0
51	14.502	Running	0	0	1	0	0	0	649	619	-5665.100	-10082.000	1440.600	206.300	189.990	990.039	59.992	-116.300	0.000	0.000	20.000	0.742	2.900	0	506.200	0.000	0.000	0.000	-3700.000	-2820.020	5445.050	-163.563	716.417	101	100	94	94	53	447.067	459.987	-60.381	20.000	-0.742	0	0	0
52	14.837	Running	0	0	1	0	0	0	649	619	-5665.100	-10082.000	1440.600	206.300	189.990	990.039	59.992	-116.300	0.000	0.000	20.000	0.742	2.900	0	506.200	0.000	0.000	0.000	-3700.000	-2820.020	5445.050	-163.563	716.417	101	100	94	94	53	447.067	459.743	-60.381	20.000	-0.742	0	0	0
53	15.116	Running	0	0	1	0	0	0	649	614	-5665.400	-10082.300	1440.600	209.400	160.010	960.058	59.992	-119.400	0.424	42.399	20.000	0.742	3.300	0	506.600	0.400	42.399	0.000	-3700.000	-2820.020	5402.654	-193.544	686.437	101	99	94	94	52	447.067	459.509	-57.281	20.000	-0.653	0	0	0
54	15.387	Running	0	0	1	0	0	0	649	614	-5665.400	-10082.300	1440.600	209.400	160.010	960.058	59.992	-119.400	0.000	0.000	20.000	0.653	3.300	0	506.600	0.000	0.000	0.000	-3700.000	-2820.020	5402.654	-193.544	686.437	101	99	94	94	52	447.067	459.283	-57.281	20.000	-0.653	0	0	0
55	15.658	Running	0	0	1	0	0	0	649	614	-5665.400	-10082.300	1440.600	209.400	160.010	960.058	59.992	-119.400	0.000	0.000	20.000	0.653	3.300	0	506.600	0.000	0.000	0.000	-3700.000	-2820.020	5402.654	-193.544	686.437	101	99	94	94	52	447.067	459.064	-57.281	20.000	-0.653	0	0	0
56	15.931	Running	0	0	1	0	0	0	649	614	-5665.400	-10082.300	1440.600	209.400	160.010	960.058	59.992	-119.400	0.000	0.000	20.000	0.653	3.300	0	506.600	0.000	0.000	0.000	-3700.000	-2820.020	5402.654	-193.544	686.437	101	99	94	94	52	447.067	458.854	-57.281	20.000	-0.653	0	0	0
57	16.214	Running	0	0	1	0	0	0	649	610	-5665.600	-10082.601	1440.600	211.700	139.990	929.980	59.992	-121.700	0.361	36.131	20.000	0.653	3.600	0	507.000	0.400	36.131	0.000	-3700.000	-2820.020	5367.311	-213.563	666.417	100	99	93	93	52	440.982	458.546	-61.765	20.000	-0.617	0	0	0
58	16.482	Running	0	0	1	0	0	0	649	610	-5665.600	-10082.601	1440.600	211.700	139.990	929.980	59.992	-121.700	0.000	0.000	20.000	0.617	3.600	0	507.000	0.000	0.000	0.000	-3700.000	-2820.020	5367.311	-213.563	666.417	100	99	93	93	52	440.982	458.248	-61.765	20.000	-0.617	0	0	0
59	16.757	Running	0	0	1	0	0	0	649	610	-5665.600	-10082.601	1440.600	211.700	139.990	929.980	59.992	-121.700	0.000	0.000	20.000	0.617	3.600	0	507.000	0.000	0.000	0.000	-3700.000	-2820.020	5367.311	-213.563	666.417	100	99	93	93	52	440.982	457.960	-61.765	20.000	-0.617	0	0	0
60	17.024	Running	0	0	1	0	0	0	649	604	-5665.900	-10083.000	1440.600	214.000	110.010	890.039	59.992	-124.000	0.499	49.941	20.000	0.617	4.100	0	507.500	0.500	49.941	0.000	-3700.000	-2820.020	5317.961	-243.544	636.437	100	98	93	93	50	435.102	457.586	-66.089	20.000	-0.581	0	0	0
61	17.303	Running	0	0	1	0	0	0	649	604	-5665.900	-10083.000	1440.600	214.000	110.010	890.039	59.992	-124.000	0.000	0.000	20.000	0.581	4.100	0	507.500	0.000	0.000	0.000	-3700.000	-2820.020	5317.961	-243.544	636.437	100	98	93	93	50	435.102	457.223	-66.089	20.000	-0.581	0	0	0
62	17.574	Running	0	0	1	0	0	0	649	604	-5665.900	-10083.000	1440.600	214.000	110.010	890.039	59.992	-124.000	0.000	0.000	20.000	0.581	4.100	0	507.500	0.000	0.000	0.000	-3700.000	-2820.020	5317.961	-243.544	636.437	100	98	93	93	50	435.102	456.872	-66.089	20.000	-0.581	0	0	0
63	17.845	Running	0	0	1	0	0	0	649	604	-5665.900	-10083.000	1440.600	214.000	110.010	890.039	59.992	-124.000	0.000	0.000	20.000	0.581	4.100	0	507.500	0.000	0.000	0.000	-3700.000	-2820.020	5317.961	-243.544	636.437	100	98	93	93	50	435.102	456.532	-66.089	20.000	-0.581	0	0	0
64	18.122	Running	0	0	1	0	0	0	649	598	-5666.200	-10083.400	1440.700	216.100	79.980	850.000	70.001	-126.100	0.510	51.040	20.000	0.581	4.500	0	508.000	0.500	50.049	0.000	-3700.000	-2820.020	5268.519	-273.573	606.408	99	97	92	92	49	429.345	456.113	-70.384	20.000	-0.552	0	0	0
65	18.396	Running	0	0	1	0	0	0	649	598	-5666.200	-10083.400	1440.700	216.100	79.980	850.000	70.001	-126.100	0.000	0.000	20.000	0.552	4.500	0	508.000	0.000	0.000	0.000	-3700.000	-2820.020	5268.519	-273.573	606.408	99	97	92	92	49	429.345	455.708	-70.384	20.000	-0.552	0	0	0
66	18.666	Running	0	0	1	0	0	0	649	598	-5666.200	-10083.400	1440.700	216.100	79.980	850.000	70.001	-126.100	0.000	0.000	20.000	0.552	4.500	0	508.000	0.000	0.000	0.000	-3700.000	-2820.020	5268.519	-273.573	606.408	99	97	92	92	49	429.345	455.314	-70.384	20.000	-0.552	0	0	0
67	18.934	Running	0	0	1	0	0	0	649	594	-5666.500	-10083.700	1440.700	218.000	50.000	820.020	70.001	-128.000	0.424	42.399	20.000	0.552	4.900	0	508.400	0.400	42.399	0.000	-3700.000	-2820.020	5226.125	-303.553	576.427	99	96	91	91	50	429.345	454.932	-68.484	20.000	-0.498	0	0	0
68	19.205	Running	0	0	1	0	0	0	649	594	-5666.500	-10083.700	1440.700	218.000	50.000	820.020	70.001	-128.000	0.000	0.000	20.000	0.498	4.900	0	508.400	0.000	0.000	0.000	-3700.000	-2820.020	5226.125	-303.553	576.427	99	96	91	91	50	429.345	454.562	-68.484	20.000	-0.498	0	0	0
69	19.477	Running	0	0	1	0	0	0	649	594	-5666.500	-10083.700	1440.700	218.000	50.000	820.020	70.001	-128.000	0.000	0.000	20.000	0.498	4.900	0	508.400	0.000	0.000	0.000	-3700.000	-2820.020	5226.125	-303.553	576.427	99	96	91	91	50	429.345	454.201	-68.484	20.000	-0.498	0	0	0
70	19.756	Running	0	0	1	0	0	0	649	594	-5666.500	-10083.700	1440.700	218.000	50.000	820.020	70.001	-128.000	0.000	0.000	20.000	0.498	4.900	0	508.400	0.000	0.000	0.000	-3700.000	-2820.020	5226.125	-303.553	576.427	99	96	91	91	50	429.345	453.851	-68.484	20.000	-0.498	0	0	0
71	20.058	Running	0	0	1	0	0	0	649	586	-5667.000	-10084.200	1440.700	220.300	0.000	770.020	70.001	-130.300	0.707	70.711	20.000	0.498	5.400	0	509.100	0.700	70.711	0.000	-3700.000	-2820.020	5155.422	-353.553	526.427	98	95	90	90	50	429.345	453.511	-66.184	20.000	-0.432	0	0	0
72	20.337	Running	0	0	1	0	0	0	649	586	-5667.000	-10084.200	1440.700	220.300	0.000	770.020	70.001	-130.300	0.000	0.000	20.000	0.432	5.400	0	509.100	0.000	0.000	0.000	-3700.000	-2820.020	5155.422	-353.553	526.427	98	95	90	90	50	429.345	453.180	-66.184	20.000	-0.432	0	0	0
73	20.670	Running	0	0	1	0	0	0	649	586	-5667.000	-10084.200	1440.700	220.300	0.000	770.020	70.001	-130.300	0.000	0.000	20.000	0.432	5.400	0	509.100	0.000	0.000	0.000	-3700.000	-2820.020	5155.422	-353.553	526.427	98	95	90	90	50	429.345	452.858	-66.184	20.000	-0.432	0	0	0
74	20.954	Obstacle hits: +3	0	1	1	0	1	98	668	668	-5667.400	-10084.601	1440.800	222.300	-39.990	729.980	79.999	-132.300	0.575	57.466	20.000	0.432	6.000	0	509.700	0.600	56.589	0.000	-3700.000	-2820.020	5098.840	-184.443	954.980	97	95	94	99	51	267.379	450.385	179.688	-18.000	1.000	3	0	3
75	21.290	Running: path-reverse	0	1	1	0	0	0	668	668	-5667.400	-10084.601	1440.800	222.300	-39.990	729.980	79.999	-132.300	0.000	0.000	-18.000	-1.000	6.000	0	509.700	0.000	0.000	0.000	-3700.000	-2820.020	5098.840	-184.443	954.980	97	95	94	99	51	267.379	447.977	179.688	-18.000	1.000	0	0	3
76	21.616	Running: path-reverse	0	1	1	0	0	0	668	668	-5667.400	-10084.601	1440.800	222.300	-39.990	729.980	79.999	-132.300	0.000	0.000	-18.000	-1.000	6.000	0	509.700	0.000	0.000	0.000	-3700.000	-2820.020	5098.840	-184.443	954.980	97	95	94	99	51	267.379	445.631	179.688	-18.000	1.000	0	0	3
77	21.887	Obstacle hits: +1	0	1	1	0	1	100	680	680	-5667.600	-10084.601	1440.800	222.500	-60.010	729.980	79.999	-132.500	0.200	20.020	-18.000	-1.000	-0.800	0	510.100	0.400	20.020	0.000	-3700.000	-2820.020	5084.489	-120.298	1004.980	96	95	95	100	52	281.531	443.528	175.295	-18.000	1.000	1	0	4
78	22.246	Running: path-reverse	0	1	1	0	0	0	680	680	-5667.600	-10084.601	1440.800	222.500	-60.010	729.980	79.999	-132.500	0.000	0.000	-18.000	-1.000	-0.800	0	510.100	0.000	0.000	0.000	-3700.000	-2820.020	5084.489	-120.298	1004.980	96	95	95	100	52	281.531	441.477	175.295	-18.000	1.000	0	0	4
