sim_time_s,pose_x_cm,pose_y_cm,pose_z_cm,yaw_deg,throttle_cmd,steer_cmd,speed_cm_s,near_rocks,near_bumps,near_craters,rock_attempts,rock_success,bump_attempts,bump_success,crater_attempts,crater_success,placed_rocks,placed_bumps,placed_craters,refresh_count,refresh_skipped_distance_gate,refresh_force,refresh_center_x_cm,refresh_center_y_cm,refresh_yaw_deg,refresh_rocks_near_before,refresh_bumps_near_before,refresh_craters_near_before,refresh_rocks_added,refresh_bumps_added,refresh_craters_added
0.7083330500000015,2017.751708984375,-5114.34912109375,342.8292541503906,67.40000707848206,0.0,0.0,21.237621307373047,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2017.75175641515,-5114.348891064488,67.40000707848206,0,0,0,0,0,0
0.8333330000000019,2018.28564453125,-5111.9833984375,355.43121337890625,67.34059134660151,0.0,0.0,21.75143814086914,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2018.285698463365,-5111.983417979689,67.34059134660151,0,0,0,0,0,0
0.9999996000000024,2019.626708984375,-5109.06103515625,355.6897888183594,67.3205726811544,0.0,0.0,20.34610939025879,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2019.6267348424246,-5109.061031208894,67.3205726811544,0,0,0,0,0,0
1.1666662000000008,2020.9189453125,-5105.49755859375,343.1181335449219,67.2828150787417,0.0,0.0,24.068889617919922,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.9189836318335,-5105.49766253595,67.2828150787417,0,0,0,0,0,0
1.2916661499999995,2022.2257080078125,-5102.11376953125,338.91180419921875,67.26918529670158,0.0,0.0,26.56809425354004,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2022.225761407298,-5102.113775614549,67.26918529670158,0,0,0,0,0,0
1.4583327499999978,2025.0531005859375,-5095.6064453125,343.2348327636719,67.28786721377122,1.0,1.0,72.53112030029297,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2025.0530592631133,-5095.6063435362485,67.28786721377122,0,0,0,0,0,0
1.5833326999999966,2030.7362060546875,-5081.27294921875,347.20855712890625,67.42661383660148,1.0,1.0,146.79055786132812,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2030.7362132246733,-5081.272790483406,67.42661383660148,0,0,0,0,0,0
1.7916659499999945,2045.8267822265625,-5038.2197265625,349.77801513671875,68.33680395288769,1.0,1.0,265.1943664550781,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2045.8267851535452,-5038.21958340621,68.33680395288769,0,0,0,0,0,0
2.083332499999994,2051.349853515625,-4942.79345703125,340.15289306640625,73.61779296443093,1.0,1.0,397.0001220703125,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2051.3498193610194,-4942.793233580462,73.61779296443093,0,0,0,0,0,0
2.3749990499999987,2050.1337890625,-4810.87353515625,316.7840270996094,79.81456791567221,1.0,1.0,527.348388671875,8,2,2,17,9,4,4,5,2,9,2,2,3,1,0,2050.133838915166,-4810.8737765315345,79.81456791567221,0,0,0,0,0,0
2.624998950000003,2051.911865234375,-4666.63671875,298.6472473144531,83.49706233229965,1.0,1.0,641.0663452148438,8,2,2,17,9,5,5,5,2,9,2,2,4,1,0,2051.9118199751356,-4666.636721952531,83.49706233229965,0,0,0,0,0,0
2.9166655000000077,2050.450439453125,-4466.048828125,275.48211669921875,87.58592247362809,1.0,1.0,727.1062622070312,8,2,2,17,9,7,7,5,2,9,2,2,6,1,0,2050.4504923525965,-4466.048992794099,87.58592247362809,0,0,0,0,0,0
3.2083320500000125,1995.42919921875,-4250.9755859375,245.85610961914062,97.99991083002462,1.0,-1.0,753.2791748046875,8,2,2,17,9,11,9,5,2,9,2,2,8,1,0,1995.4291903468375,-4250.97553826832,97.99991083002462,0,0,0,0,0,0
3.4999986000000174,1987.058837890625,-4079.410888671875,242.00611877441406,94.57786760431858,1.0,-1.0,523.6307983398438,8,2,2,19,10,12,9,5,2,10,2,2,9,1,0,1987.058804041409,-4079.410970223349,94.57786760431858,0,0,0,0,0,0
3.7916651500000222,2044.972412109375,-3925.394287109375,234.04702758789062,83.30159188988085,1.0,0.0,601.2115478515625,8,2,2,19,10,14,10,31,3,10,2,3,10,1,0,2044.9723901076607,-3925.3942706094385,83.30159188988085,0,0,0,0,0,0
4.041665050000026,2099.718505859375,-3780.70166015625,212.06410217285156,78.3102773988056,1.0,1.0,658.5588989257812,8,2,2,22,11,18,10,31,3,11,2,3,12,1,0,2099.7184275631807,-3780.7017728769124,78.3102773988056,0,0,0,0,0,0
4.291664950000031,2112.26171875,-3608.93701171875,218.14712524414062,82.24409034366685,0.0,1.0,693.850341796875,8,2,2,22,11,20,10,31,3,11,2,3,13,1,0,2112.2617368231276,-3608.9369169449483,82.24409034366685,0,0,0,0,0,0
4.583331500000035,2097.25830078125,-3547.06640625,227.77749633789062,78.20191282283466,0.0,1.0,55.9801025390625,8,2,2,22,11,22,10,31,3,11,2,3,14,1,0,2097.258321002015,-3547.066328789586,78.20191282283466,0,0,0,0,0,0
4.87499805000004,2091.1142578125,-3547.160400390625,220.95431518554688,78.14196981719977,0.0,1.0,28.387897491455078,8,2,2,22,11,22,10,31,3,11,2,3,14,1,0,2091.1143439182874,-3547.160490004282,78.14196981719977,0,0,0,0,0,0
5.124997950000044,2095.39501953125,-3568.593994140625,208.21969604492188,77.4474120715151,-1.0,-1.0,135.63336181640625,8,2,2,22,11,22,10,31,3,11,2,3,14,1,0,2095.395061976021,-3568.594064235871,77.4474120715151,0,0,0,0,0,0
5.416664500000049,2095.79931640625,-3630.077392578125,221.0019989013672,74.72901311161056,-1.0,-1.0,271.074951171875,8,2,2,22,11,22,10,31,3,11,2,3,14,1,0,2095.7994154743483,-3630.0775088826176,74.72901311161056,0,0,0,0,0,0
5.6666644000000534,2087.9091796875,-3712.072021484375,219.5021209716797,71.91925006428934,-1.0,-1.0,380.03851318359375,8,2,2,22,11,24,10,31,3,11,2,3,15,1,0,2087.9091399926187,-3712.072052472876,71.91925006428934,0,0,0,0,0,0
5.874997650000057,2068.70263671875,-3801.905517578125,215.6552734375,70.55351363703181,-1.0,-1.0,466.55291748046875,8,2,2,22,11,26,10,31,3,11,2,3,16,0,0,2069.7005316043405,-3798.1200662646174,70.6018795900267,8,2,2,0,0,0
6.124997550000061,2031.7906494140625,-3916.37548828125,219.83920288085938,69.53573987002174,0.0,0.0,448.7497253417969,9,2,2,22,11,28,10,31,3,11,2,3,17,0,0,2033.0579189942707,-3912.8332676852274,69.56136868622077,9,2,2,0,0,0
6.416664100000066,1988.5277099609375,-4004.352294921875,225.2520751953125,71.06211676482921,1.0,1.0,225.55712890625,9,2,2,22,11,28,10,31,3,11,2,3,17,1,0,1988.5276820759316,-4004.3523062189784,71.06211676482921,0,0,0,0,0,0
6.624997350000069,1965.268798828125,-4025.646484375,229.01803588867188,73.62223917203637,1.0,1.0,96.76840209960938,9,2,3,22,11,30,10,31,3,11,2,3,18,1,0,1965.268754301902,-4025.64657597517,73.62223917203637,0,0,0,0,0,0
6.916663900000074,1959.5770263671875,-4025.2412109375,229.22015380859375,74.60749871619299,1.0,1.0,64.3779067993164,9,2,3,22,11,30,10,31,3,11,2,3,18,1,0,1959.576985724799,-4025.2412313986056,74.60749871619299,0,0,0,0,0,0
7.208330450000079,1977.000244140625,-3988.56884765625,223.3184356689453,73.29590638946391,1.0,1.0,210.03179931640625,9,2,2,22,11,30,10,31,3,11,2,3,18,1,0,1977.0002707261579,-3988.5689671946375,73.29590638946391,0,0,0,0,0,0
7.416663700000083,1999.4456787109375,-3939.442626953125,219.90672302246094,71.94928872354674,1.0,1.0,305.7041015625,9,2,2,22,11,30,10,31,3,11,2,3,18,1,0,1999.4457287081773,-3939.442579197992,71.94928872354674,0,0,0,0,0,0
7.624996950000086,2015.4659423828125,-3866.448974609375,215.99546813964844,73.72252046538435,1.0,1.0,389.3141174316406,8,2,2,22,11,32,10,31,3,11,2,3,19,1,0,2015.4659012001073,-3866.4490041206386,73.72252046538435,0,0,0,0,0,0
7.87499685000009,2014.4246826171875,-3754.603759765625,213.62362670898438,79.38484622312535,1.0,1.0,487.0789489746094,8,2,2,22,11,34,10,31,3,11,2,3,20,1,0,2014.4246430791704,-3754.603822980356,79.38484622312535,0,0,0,0,0,0
8.124996750000081,2007.9708251953125,-3619.500732421875,211.5047607421875,85.02215165223272,1.0,1.0,581.8467407226562,8,2,2,22,11,36,10,31,3,11,2,3,21,1,0,2007.9708056108927,-3619.5008242398367,85.02215165223272,0,0,0,0,0,0
8.291663350000066,1999.2152099609375,-3517.7197265625,209.86036682128906,88.47578047569984,1.0,1.0,638.7108154296875,8,2,2,22,11,38,10,31,3,11,2,3,22,1,0,1999.2151987171521,-3517.7197819580597,88.47578047569984,0,0,0,0,0,0
8.541663250000044,1978.449951171875,-3408.575439453125,220.9515380859375,88.96644145522977,1.0,1.0,192.81771850585938,8,2,2,22,11,40,10,31,3,11,2,3,23,1,0,1978.4499565956733,-3408.5754245036264,88.96644145522977,0,0,0,0,0,0
8.791663150000021,1948.727294921875,-3377.650146484375,257.2574768066406,91.32860164049563,1.0,1.0,193.14572143554688,7,2,2,22,11,40,10,31,3,11,2,3,23,1,0,1948.7272568091364,-3377.650192529647,91.32860164049563,0,0,0,0,0,0
9.041663049999999,1921.3978271484375,-3330.942138671875,282.1359558105469,94.98178625685753,1.0,1.0,219.65945434570312,7,2,2,22,11,40,10,31,3,11,2,3,23,1,0,1921.3978089924267,-3330.942081155898,94.98178625685753,0,0,0,0,0,0
