sim_time_s,pose_x_cm,pose_y_cm,pose_z_cm,yaw_deg,throttle_cmd,steer_cmd,speed_cm_s,near_rocks,near_bumps,near_craters,rock_attempts,rock_success,bump_attempts,bump_success,crater_attempts,crater_success,placed_rocks,placed_bumps,placed_craters,refresh_count,refresh_skipped_distance_gate,refresh_force,refresh_center_x_cm,refresh_center_y_cm,refresh_yaw_deg,refresh_rocks_near_before,refresh_bumps_near_before,refresh_craters_near_before,refresh_rocks_added,refresh_bumps_added,refresh_craters_added
0.7083330500000015,2017.751708984375,-5114.34912109375,342.8292541503906,67.40000707848206,0.0,0.0,21.237621307373047,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2017.75175641515,-5114.348891064488,67.40000707848206,0,0,0,0,0,0
0.874999650000002,2018.566650390625,-5111.240234375,357.34442138671875,67.33262899961701,0.0,0.0,21.481998443603516,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2018.5667022556966,-5111.240033698513,67.33262899961701,0,0,0,0,0,0
1.041666250000002,2020.038330078125,-5108.2470703125,353.0063781738281,67.3210181898293,0.0,0.0,20.51282501220703,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.0383570287065,-5108.246870572415,67.3210181898293,0,0,0,0,0,0
1.2083328500000003,2021.226806640625,-5104.390625,340.7312927246094,67.2652052177984,0.0,0.0,24.6586971282959,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2021.226810890236,-5104.390794836638,67.2652052177984,0,0,0,0,0,0
1.2916661499999995,2022.2257080078125,-5102.11376953125,338.91180419921875,67.26918529670158,0.0,0.0,26.56809425354004,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2022.225761407298,-5102.113775614549,67.26918529670158,0,0,0,0,0,0
1.4583327499999978,2024.4490966796875,-5097.908203125,343.329345703125,67.27698635812254,0.0,0.0,27.028501510620117,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2024.449047598928,-5097.908313868651,67.27698635812254,0,0,0,0,0,0
1.5833326999999966,2025.853271484375,-5094.6875,347.4876403808594,67.26587878863486,0.0,0.0,27.834287643432617,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2025.8532466651736,-5094.687491512058,67.26587878863486,0,0,0,0,0,0
1.7916659499999945,2027.8280029296875,-5089.22802734375,346.6995849609375,67.24092214014483,0.0,0.0,28.773996353149414,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2027.8280484746067,-5089.228210145578,67.24092214014483,0,0,0,0,0,0
2.083332499999994,2029.787841796875,-5081.7119140625,342.73724365234375,67.06637060493927,0.0,0.0,32.546852111816406,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2029.78783878165,-5081.712063776135,67.06637060493927,0,0,0,0,0,0
2.3749990499999987,2031.88037109375,-5072.60009765625,346.2581787109375,66.9458772648504,0.0,0.0,36.353065490722656,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2031.8803599467421,-5072.600182167734,66.9458772648504,0,0,0,0,0,0
2.624998950000003,2035.096435546875,-5063.4599609375,344.1340026855469,66.99781199017173,0.0,0.0,38.43128967285156,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2035.0963792929995,-5063.4597958132335,66.99781199017173,0,0,0,0,0,0
2.9166655000000077,2040.90478515625,-5048.8359375,342.99853515625,67.17634507541507,1.0,1.0,101.43756866455078,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2040.9048270640824,-5048.8357815939125,67.17634507541507,0,0,0,0,0,0
3.2083320500000125,2059.760009765625,-4995.45556640625,343.50054931640625,68.32806592484147,1.0,1.0,261.45831298828125,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2059.76008750101,-4995.455355706582,68.32806592484147,0,0,0,0,0,0
3.4583319500000167,2072.584228515625,-4915.69140625,340.4496765136719,71.63323388954896,1.0,1.0,379.6065368652344,7,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2072.5841163742625,-4915.691575739894,71.63323388954896,0,0,0,0,0,0
3.7499985000000216,2079.515869140625,-4789.8037109375,317.1649475097656,76.87680890112269,1.0,1.0,509.04144287109375,8,2,2,17,9,4,4,5,2,9,2,2,3,1,0,2079.515751105134,-4789.803471849621,76.87680890112269,0,0,0,0,0,0
4.041665050000026,2093.54931640625,-4625.767578125,296.7835998535156,79.92599729859317,1.0,0.0,641.5546875,8,2,2,17,9,6,6,5,2,9,2,2,5,1,0,2093.5492770901105,-4625.767589019581,79.92599729859317,0,0,0,0,0,0
4.291664950000031,2107.054443359375,-4462.34765625,279.3008117675781,82.61283688748215,0.0,0.0,643.73095703125,8,2,2,17,9,6,6,5,2,9,2,2,6,1,0,2107.0544832856376,-4462.3478959742415,82.61283688748215,0,0,0,0,0,0
4.583331500000035,2101.644775390625,-4289.6953125,260.01336669921875,86.3529452525111,0.0,0.0,575.0175170898438,8,2,2,17,9,8,8,5,2,9,2,2,7,1,0,2101.644796142353,-4289.695313816665,86.3529452525111,0,0,0,0,0,0
4.87499805000004,2143.841064453125,-4153.83544921875,256.54644775390625,81.25843391145557,1.0,1.0,439.8610534667969,8,2,2,17,9,10,8,5,2,9,2,2,9,0,0,2142.261252595012,-4157.396578922637,81.42611735277077,8,2,2,0,0,0
