sim_time_s,pose_x_cm,pose_y_cm,pose_z_cm,yaw_deg,throttle_cmd,steer_cmd,speed_cm_s,near_rocks,near_bumps,near_craters,rock_attempts,rock_success,bump_attempts,bump_success,crater_attempts,crater_success,placed_rocks,placed_bumps,placed_craters,refresh_count,refresh_skipped_distance_gate,refresh_force,refresh_center_x_cm,refresh_center_y_cm,refresh_yaw_deg,refresh_rocks_near_before,refresh_bumps_near_before,refresh_craters_near_before,refresh_rocks_added,refresh_bumps_added,refresh_craters_added
0.7083330500000015,2017.7532958984375,-5114.34619140625,342.830810546875,67.39978997742342,0.0,0.0,21.241499483585358,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2017.7532543389898,-5114.346011490189,67.39978997742342,0,0,0,0,0,0
0.8333330000000019,2018.287353515625,-5111.98095703125,355.4327697753906,67.34022854917302,0.0,0.0,21.75423949956894,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2018.2873190827813,-5111.980804255487,67.34022854917302,0,0,0,0,0,0
0.9583329500000023,2019.2310791015625,-5109.8037109375,357.4004211425781,67.32224469174062,0.0,0.0,20.8239808678627,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2019.231026398294,-5109.803769001093,67.32224469174062,0,0,0,0,0,0
1.0833329000000016,2020.3870849609375,-5107.37255859375,349.74139404296875,67.31493206582124,0.0,0.0,21.573613584041595,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.3871284446802,-5107.372504190055,67.31493206582124,0,0,0,0,0,0
1.2083328500000003,2022.428466796875,-5100.21533203125,340.2386474609375,67.30960209763096,1.0,1.0,84.44496393203735,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2022.4284455486088,-5100.215408554229,67.30960209763096,0,0,0,0,0,0
1.333332799999999,2028.0391845703125,-5085.142578125,337.6947937011719,67.49071416483538,1.0,1.0,151.8696665763855,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2028.0392247764255,-5085.142631287373,67.49071416483538,0,0,0,0,0,0
1.4999993999999974,2039.79052734375,-5051.2744140625,345.54693603515625,68.10684629879705,1.0,1.0,252.8433084487915,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2039.7904965483754,-5051.274176833359,68.10684629879705,0,0,0,0,0,0
1.5833326999999966,2045.9798583984375,-5028.2587890625,348.91802978515625,68.82899131900948,1.0,1.0,293.7114477157593,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2045.9797991319067,-5028.258713885792,68.82899131900948,0,0,0,0,0,0
1.749999299999995,2053.12255859375,-4973.14501953125,348.5552978515625,71.70247823971884,1.0,1.0,359.05604362487793,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2053.122465445039,-4973.144996437943,71.70247823971884,0,0,0,0,0,0
1.9999991999999924,2049.912109375,-4873.7265625,331.1907958984375,77.71244758773615,1.0,1.0,459.47422981262207,8,2,2,17,9,4,4,5,2,9,2,2,3,1,0,2049.9120853872396,-4873.726540990553,77.71244758773615,0,0,0,0,0,0
2.208332449999996,2044.305908203125,-4772.1767578125,309.1525573730469,82.14945097428011,1.0,1.0,551.7017364501953,8,2,2,17,9,4,4,5,2,9,2,2,3,1,0,2044.3059686586316,-4772.176563721413,82.14945097428011,0,0,0,0,0,0
