sim_time_s,pose_x_cm,pose_y_cm,pose_z_cm,yaw_deg,throttle_cmd,steer_cmd,speed_cm_s,near_rocks,near_bumps,near_craters,rock_attempts,rock_success,bump_attempts,bump_success,crater_attempts,crater_success,placed_rocks,placed_bumps,placed_craters,refresh_count,refresh_skipped_distance_gate,refresh_force,refresh_center_x_cm,refresh_center_y_cm,refresh_yaw_deg,refresh_rocks_near_before,refresh_bumps_near_before,refresh_craters_near_before,refresh_rocks_added,refresh_bumps_added,refresh_craters_added
0.7083330500000015,2017.7515869140625,-5114.35009765625,342.82940673828125,67.3998966865608,0.0,0.0,21.236892700195312,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2017.7515699293913,-5114.350111163041,67.3998966865608,0,0,0,0,0,0
0.8333330000000019,2018.2852783203125,-5111.98486328125,355.4320983886719,67.34040654940266,0.0,0.0,21.74665069580078,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2018.2852686945043,-5111.984931072612,67.34040654940266,0,0,0,0,0,0
0.9583329500000023,2019.229736328125,-5109.80908203125,357.4005432128906,67.32214878111019,0.0,0.0,20.816452026367188,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2019.229688584932,-5109.808898167754,67.32214878111019,0,0,0,0,0,0
1.0833329000000016,2020.385986328125,-5107.376953125,349.74212646484375,67.31473076591928,0.0,0.0,21.580196380615234,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.3859633549446,-5107.37708664396,67.31473076591928,0,0,0,0,0,0
1.2083328500000003,2021.2542724609375,-5104.39697265625,340.7323303222656,67.25786626515459,0.0,0.0,24.739099502563477,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2021.2543242166423,-5104.396852164264,67.25786626515459,0,0,0,0,0,0
1.333332799999999,2022.894287109375,-5101.046875,339.31512451171875,67.25722149385633,0.0,0.0,27.0355224609375,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2022.894335516405,-5101.046741110101,67.25722149385633,0,0,0,0,0,0
1.4583327499999978,2024.59716796875,-5097.92431640625,343.35345458984375,67.24978712014483,0.0,0.0,27.358144760131836,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2024.597137163339,-5097.924075483692,67.24978712014483,0,0,0,0,0,0
1.5833326999999966,2026.066162109375,-5094.68408203125,347.4922790527344,67.23184272168233,0.0,0.0,28.10782241821289,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2026.066214504811,-5094.684026570871,67.23184272168233,0,0,0,0,0,0
1.749999299999995,2027.77001953125,-5090.26171875,347.5103454589844,67.20824100940334,0.0,0.0,29.288211822509766,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2027.7700374165502,-5090.261744029097,67.20824100940334,0,0,0,0,0,0
1.9583325499999928,2029.5545654296875,-5084.7529296875,343.1556091308594,67.11134259544524,0.0,0.0,31.266752243041992,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2029.5545113870332,-5084.752751058448,67.11134259544524,0,0,0,0,0,0
2.208332449999996,2031.0477294921875,-5077.77392578125,344.2430114746094,66.91934698069063,0.0,0.0,34.5740966796875,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2031.0476923727674,-5077.773812760745,66.91934698069063,0,0,0,0,0,0
2.4166656999999994,2032.9324951171875,-5070.919921875,346.276123046875,66.84299930875567,0.0,0.0,36.57844161987305,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2032.93255449509,-5070.919868072418,66.84299930875567,0,0,0,0,0,0
2.624998950000003,2035.855224609375,-5063.40478515625,344.2021484375,66.86878302937585,0.0,0.0,37.853599548339844,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2035.855209144383,-5063.404942047851,66.86878302937585,0,0,0,0,0,0
2.8333322000000063,2039.2574462890625,-5056.58642578125,343.05084228515625,66.96438448306097,0.0,0.0,33.023921966552734,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2039.2574449496774,-5056.586655755569,66.96438448306097,0,0,0,0,0,0
3.0416654500000098,2041.821044921875,-5050.40380859375,343.82025146484375,67.03136318788107,0.0,0.0,31.965007781982422,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2041.8210503808052,-5050.403920281116,67.03136318788107,0,0,0,0,0,0
3.2499987000000132,2043.9796142578125,-5043.68359375,343.8009948730469,67.02808822481701,0.0,0.0,38.582496643066406,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2043.9795949141176,-5043.683539901911,67.02808822481701,0,0,0,0,0,0
3.4583319500000167,2046.591552734375,-5035.41650390625,342.8131408691406,66.99697497787113,0.0,0.0,46.89900207519531,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2046.5915613964721,-5035.416366139409,66.99697497787113,0,0,0,0,0,0
3.66666520000002,2050.2353515625,-5025.56787109375,342.255126953125,66.99254657767962,0.0,0.0,52.72962951660156,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2050.2353848048056,-5025.567682444296,66.99254657767962,0,0,0,0,0,0
3.8749984500000236,2054.3876953125,-5014.7724609375,341.03057861328125,66.9911844823237,0.0,0.0,57.823978424072266,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2054.387725247897,-5014.772341801559,66.9911844823237,0,0,0,0,0,0
4.083331700000027,2058.98583984375,-5002.87255859375,339.97039794921875,66.9663344081343,0.0,0.0,64.69661712646484,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2058.9858177065653,-5002.872649297009,66.9663344081343,0,0,0,0,0,0
4.333331600000031,2064.943359375,-4987.12548828125,338.6280212402344,66.96958619252887,0.0,0.0,70.18058013916016,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2064.9434197055457,-4987.12546269171,66.96958619252887,0,0,0,0,0,0
4.541664850000035,2070.40234375,-4973.154296875,337.2041320800781,66.97573806615758,0.0,0.0,73.5094223022461,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2070.4023299803475,-4973.154460525279,66.97573806615758,0,0,0,0,0,0
4.749998100000038,2076.01806640625,-4958.51318359375,335.76470947265625,66.94734659405928,0.0,0.0,76.70166778564453,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2076.0180362102265,-4958.51307430883,66.94734659405928,0,0,0,0,0,0
4.916664700000041,2080.596923828125,-4946.5009765625,334.8119812011719,66.92194083827958,0.0,0.0,76.3636703491211,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2080.5970134321515,-4946.500916852513,66.92194083827958,0,0,0,0,0,0
5.124997950000044,2085.500244140625,-4932.39208984375,334.71014404296875,66.8761252264241,0.0,0.0,71.3445053100586,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2085.5002206536005,-4932.391928648256,66.8761252264241,0,0,0,0,0,0
5.333331200000048,2090.549072265625,-4918.20654296875,334.41070556640625,66.86102110162214,0.0,0.0,76.53617095947266,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2090.549046822573,-4918.206318425013,66.86102110162214,0,0,0,0,0,0
5.541664450000051,2096.570068359375,-4904.11474609375,333.47113037109375,66.98991415930516,0.0,0.0,67.87645721435547,7,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2096.5699902856704,-4904.114561384893,66.98991415930516,0,0,0,0,0,0
5.749997700000055,2103.795654296875,-4891.17626953125,330.65093994140625,67.066990696967,0.0,0.0,65.54623413085938,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.79570381738,-4891.176496989605,67.066990696967,0,0,0,0,0,0
5.958330950000058,2108.43994140625,-4881.40478515625,329.79449462890625,66.82069772400423,0.0,0.0,37.95000457763672,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2108.4399467867206,-4881.404859033857,66.82069772400423,0,0,0,0,0,0
6.166664200000062,2108.4423828125,-4877.630859375,331.31634521484375,66.47732586835394,0.0,0.0,19.273279190063477,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2108.4424942898804,-4877.630739713457,66.47732586835394,0,0,0,0,0,0
6.374997450000065,2106.11083984375,-4878.71630859375,331.7134094238281,66.00848496377728,0.0,0.0,13.688146591186523,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2106.1107180378162,-4878.716150598248,66.00848496377728,0,0,0,0,0,0
6.541664050000068,2105.125244140625,-4880.1279296875,332.8466491699219,65.93021198578606,0.0,0.0,15.69410514831543,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2105.1253651788707,-4880.128101221689,65.93021198578606,0,0,0,0,0,0
6.7499973000000715,2105.0244140625,-4883.31689453125,330.42840576171875,65.8920251523857,0.0,0.0,19.666547775268555,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2105.0244357950437,-4883.317036093196,65.8920251523857,0,0,0,0,0,0
6.958330550000075,2104.562744140625,-4886.1142578125,328.34649658203125,65.86862762651097,0.0,0.0,10.709014892578125,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2104.5627167561097,-4886.114122181225,65.86862762651097,0,0,0,0,0,0
7.166663800000078,2103.910400390625,-4886.68994140625,329.4633483886719,65.87904913784229,0.0,0.0,5.645786762237549,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.910411427058,-4886.69003676179,65.87904913784229,0,0,0,0,0,0
7.374997050000082,2103.57666015625,-4885.08154296875,330.4869079589844,65.85831409238497,0.0,0.0,13.57097053527832,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.5767027830043,-4885.081314993644,65.85831409238497,0,0,0,0,0,0
7.583330300000085,2103.936279296875,-4882.630859375,330.93951416015625,65.83939891073149,0.0,0.0,10.43864631652832,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.93619760673,-4882.6307503104545,65.83939891073149,0,0,0,0,0,0
7.791663550000089,2104.336181640625,-4881.40771484375,330.619384765625,65.79812290569377,0.0,0.0,1.6500191688537598,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2104.336231672806,-4881.407658762552,65.79812290569377,0,0,0,0,0,0
7.999996800000092,2104.1357421875,-4881.8212890625,330.2406921386719,65.73768870968725,0.0,0.0,5.349691390991211,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2104.1357634160204,-4881.821308663495,65.73768870968725,0,0,0,0,0,0
8.24999670000007,2103.47998046875,-4883.1875,330.18701171875,65.68464478001533,0.0,0.0,5.436853408813477,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.480048599398,-4883.187392019117,65.68464478001533,0,0,0,0,0,0
8.499996600000047,2103.080810546875,-4883.7412109375,330.0648498535156,65.67474691116361,0.0,0.0,0.6684941053390503,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.080690652475,-4883.741266411922,65.67474691116361,0,0,0,0,0,0
8.791663150000021,2103.036865234375,-4883.02197265625,330.0898742675781,65.6621039612291,0.0,0.0,4.066484451293945,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2103.0368774730937,-4883.021925907843,65.6621039612291,0,0,0,0,0,0
