sim_time_s,pose_x_cm,pose_y_cm,pose_z_cm,yaw_deg,throttle_cmd,steer_cmd,speed_cm_s,near_rocks,near_bumps,near_craters,rock_attempts,rock_success,bump_attempts,bump_success,crater_attempts,crater_success,placed_rocks,placed_bumps,placed_craters,refresh_count,refresh_skipped_distance_gate,refresh_force,refresh_center_x_cm,refresh_center_y_cm,refresh_yaw_deg,refresh_rocks_near_before,refresh_bumps_near_before,refresh_craters_near_before,refresh_rocks_added,refresh_bumps_added,refresh_craters_added
0.7083330500000015,2017.751708984375,-5114.34912109375,342.8292541503906,67.40000707848206,0.0,0.0,21.23762220144272,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2017.75175641515,-5114.348891064488,67.40000707848206,0,0,0,0,0,0
0.8333330000000019,2018.28564453125,-5111.9833984375,355.43121337890625,67.34059134660151,0.0,0.0,21.751438081264496,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2018.285698463365,-5111.983417979689,67.34059134660151,0,0,0,0,0,0
0.9583329500000023,2019.228515625,-5109.8056640625,357.3991394042969,67.32297568351521,0.0,0.0,20.82083523273468,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2019.2284675164572,-5109.805879584751,67.32297568351521,0,0,0,0,0,0
1.0833329000000016,2020.3837890625,-5107.3759765625,349.7398376464844,67.31590748729316,0.0,0.0,21.553446352481842,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.3838258548803,-5107.376128811288,67.31590748729316,0,0,0,0,0,0
1.2083328500000003,2021.226806640625,-5104.390625,340.7312927246094,67.2652052177984,0.0,0.0,24.658696353435516,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2021.226810890236,-5104.390794836638,67.2652052177984,0,0,0,0,0,0
1.3749994499999987,2023.3829345703125,-5099.98046875,340.2874450683594,67.27927111222733,0.0,0.0,26.68280005455017,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2023.3829689059785,-5099.9806815998045,67.27927111222733,0,0,0,0,0,0
1.541666049999997,2025.40966796875,-5095.7763671875,346.3899841308594,67.2693794944865,0.0,0.0,27.562609314918518,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2025.4096447066497,-5095.776287917131,67.2693794944865,0,0,0,0,0,0
1.7916659499999945,2027.8280029296875,-5089.22802734375,346.6995849609375,67.24092214014483,0.0,0.0,28.773996233940125,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2027.8280484746067,-5089.228210145578,67.24092214014483,0,0,0,0,0,0
1.9999991999999924,2029.3568115234375,-5083.88671875,342.8122253417969,67.12973768433176,0.0,0.0,31.142565608024597,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2029.3568047579888,-5083.88695984316,67.12973768433176,0,0,0,0,0,0
2.2499990999999966,2030.77490234375,-5076.7509765625,345.0440368652344,66.97104424152025,0.0,0.0,34.729206562042236,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2030.7748450797362,-5076.750947167857,66.97104424152025,0,0,0,0,0,0
2.3749990499999987,2031.88037109375,-5072.60009765625,346.2581787109375,66.9458772648504,0.0,0.0,36.35306358337402,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2031.8803599467421,-5072.600182167734,66.9458772648504,0,0,0,0,0,0
2.624998950000003,2035.096435546875,-5063.4599609375,344.1340026855469,66.99781199017173,0.0,0.0,38.43128979206085,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2035.0963792929995,-5063.4597958132335,66.99781199017173,0,0,0,0,0,0
2.874998850000007,2038.888671875,-5055.1923828125,343.1657409667969,67.14699630196475,0.0,0.0,32.673195004463196,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2038.8886699962213,-5055.192348760604,67.14699630196475,0,0,0,0,0,0
3.124998750000011,2041.5511474609375,-5047.59521484375,344.0351867675781,67.24789807428624,0.0,0.0,34.467607736587524,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2041.5511016475862,-5047.59507901432,67.24789807428624,0,0,0,0,0,0
3.2083320500000125,2042.3433837890625,-5044.82080078125,343.935791015625,67.2556516430187,0.0,0.0,37.72815465927124,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2042.3434121650137,-5044.820667223389,67.2556516430187,0,0,0,0,0,0
3.4583319500000167,2045.3172607421875,-5034.7421875,342.9252624511719,67.27010791721072,0.0,0.0,47.587814927101135,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2045.3172773541085,-5034.742398336576,67.27010791721072,0,0,0,0,0,0
3.708331850000021,2049.62060546875,-5022.5458984375,341.7981872558594,67.32791723608393,0.0,0.0,54.43577766418457,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2049.6207154225344,-5022.545748143137,67.32791723608393,0,0,0,0,0,0
3.958331750000025,2054.3505859375,-5008.91259765625,340.45306396484375,67.38297289634723,0.0,0.0,60.76080799102783,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2054.350686199426,-5008.912650495509,67.38297289634723,0,0,0,0,0,0
4.083331700000027,2056.8671875,-5001.56591796875,340.0274658203125,67.40183602426983,0.0,0.0,64.16211128234863,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2056.867100589703,-5001.566124467731,67.40183602426983,0,0,0,0,0,0
4.333331600000031,2062.63916015625,-4985.6826171875,338.5858154296875,67.42364595316448,0.0,0.0,70.69575190544128,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2062.6392513105952,-4985.682590439626,67.42364595316448,0,0,0,0,0,0
4.583331500000035,2068.928955078125,-4968.49365234375,336.61273193359375,67.48559253754917,0.0,0.0,75.09008646011353,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2068.9288909712945,-4968.493745088853,67.48559253754917,0,0,0,0,0,0
4.83333140000004,2081.116455078125,-4933.39794921875,333.6587829589844,67.78093637014688,1.0,1.0,196.78512811660767,8,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2081.116547161606,-4933.398017053933,67.78093637014688,0,0,0,0,0,0
4.958331350000042,2090.996826171875,-4904.92333984375,333.07427978515625,68.3260943713718,1.0,1.0,266.93274974823,7,2,2,14,8,2,2,5,2,8,2,2,2,1,0,2090.9969347905335,-4904.92331468439,68.3260943713718,0,0,0,0,0,0
5.208331250000046,2109.92333984375,-4828.58935546875,336.49755859375,70.16051706133345,1.0,1.0,345.4554319381714,8,2,2,17,9,3,3,5,2,9,2,2,3,1,0,2109.923358412073,-4828.589194842939,70.16051706133345,0,0,0,0,0,0
5.45833115000005,2115.742919921875,-4731.4951171875,323.0205383300781,75.49214826635871,1.0,1.0,440.4308319091797,8,2,2,17,9,5,5,5,2,9,2,2,4,1,0,2115.742812888262,-4731.495347289771,75.49214826635871,0,0,0,0,0,0
5.708331050000054,2106.978515625,-4616.98876953125,294.2802734375,81.68357469396298,1.0,1.0,522.8512763977051,8,2,2,17,9,7,7,5,2,9,2,2,5,1,0,2106.9784608683567,-4616.98892985212,81.68357469396298,0,0,0,0,0,0
5.958330950000058,2085.94189453125,-4473.2998046875,279.4649963378906,88.18763983126813,1.0,1.0,622.9769229888916,8,2,2,17,9,9,9,5,2,9,2,2,6,1,0,2085.9419019526485,-4473.299579617624,88.18763983126813,0,0,0,0,0,0
6.2083308500000625,2044.193359375,-4314.71728515625,253.85256958007812,96.3021127214037,1.0,1.0,668.8819408416748,8,2,2,17,9,11,11,5,2,9,2,2,7,1,0,2044.1933943243587,-4314.717344820025,96.3021127214037,0,0,0,0,0,0
6.458330750000067,1977.496337890625,-4153.384765625,234.232666015625,103.79335323548122,1.0,1.0,636.8716716766357,8,2,2,22,10,15,13,5,2,10,2,2,9,1,0,1977.496356540745,-4153.384804587153,103.79335323548122,0,0,0,0,0,0
6.583330700000069,1973.366455078125,-4080.906494140625,232.8201904296875,101.34994331543335,1.0,0.0,567.3319339752197,8,2,2,22,10,15,13,5,2,10,2,2,9,1,0,1973.3664211154298,-4080.906598221227,101.34994331543335,0,0,0,0,0,0
6.833330600000073,2001.8642578125,-3937.922607421875,229.2426300048828,92.22865487809965,1.0,0.0,606.19797706604,8,2,1,22,10,17,14,5,2,10,2,2,10,1,0,2001.8643041486284,-3937.9227254462103,92.22865487809965,0,0,0,0,0,0
7.041663850000076,2031.5419921875,-3806.00537109375,213.16482543945312,87.16170456531331,1.0,1.0,651.8619060516357,8,2,2,23,11,21,14,8,3,11,2,3,12,0,0,2031.120789192464,-3811.3150012762994,87.14790952647402,7,2,2,1,0,0
7.24999710000008,2021.316650390625,-3680.147705078125,215.80264282226562,90.17200071751373,1.0,1.0,622.1960544586182,8,2,2,23,11,23,14,8,3,11,2,3,13,1,0,2021.3166708068584,-3680.14772799942,90.17200071751373,0,0,0,0,0,0
7.374997050000082,2005.2698974609375,-3602.1552734375,227.58367919921875,92.41653071960098,1.0,1.0,645.8760738372803,8,2,2,23,11,23,14,8,3,11,2,3,13,1,0,2005.2698520739928,-3602.1553120081117,92.41653071960098,0,0,0,0,0,0
7.583330300000085,1981.989013671875,-3462.353759765625,229.08900451660156,95.31909183285038,1.0,1.0,676.546573638916,8,2,2,23,11,25,14,8,3,11,2,3,14,1,0,1981.9889813371092,-3462.3537769037407,95.31909183285038,0,0,0,0,0,0
7.791663550000089,1967.44921875,-3379.175048828125,235.83102416992188,92.12804662077387,1.0,1.0,214.25061225891113,7,2,2,23,11,27,15,8,3,11,2,3,15,1,0,1967.4492451392382,-3379.1749767542406,92.12804662077387,0,0,0,0,0,0
8.041663450000089,1933.7034912109375,-3360.379150390625,278.322265625,93.12996686710304,0.0,0.0,162.3602271080017,7,2,2,23,11,27,15,8,3,11,2,3,15,1,0,1933.7035020325397,-3360.3790970095447,93.12996686710304,0,0,0,0,0,0
8.208330050000074,1916.47802734375,-3347.9609375,292.34686279296875,93.73372950292419,-1.0,0.0,114.56739902496338,7,2,2,23,11,27,15,8,3,11,2,3,15,1,0,1916.4779772980073,-3347.960858284824,93.73372950292419,0,0,0,0,0,0
8.458329950000051,1906.9361572265625,-3352.377197265625,298.4819030761719,93.74830786036834,-1.0,-1.0,82.52405524253845,8,2,2,24,12,28,15,8,3,12,2,3,16,1,0,1906.9362080577357,-3352.377092943192,93.74830786036834,0,0,0,0,0,0
8.708329850000029,1916.26611328125,-3389.3525390625,289.11798095703125,92.70813205278358,-1.0,-1.0,213.17360401153564,8,2,2,24,12,28,15,8,3,12,2,3,16,1,0,1916.2661550895336,-3389.3524703253142,92.70813205278358,0,0,0,0,0,0
8.958329750000006,1939.4542236328125,-3447.006103515625,260.8262023925781,91.88159673603425,-1.0,-1.0,305.45241832733154,9,2,2,24,12,28,15,8,3,12,2,3,16,1,0,1939.4542260966698,-3447.0062205892327,91.88159673603425,0,0,0,0,0,0
9.041663049999999,1949.150146484375,-3470.443359375,245.8673095703125,91.6349445314948,-1.0,-1.0,333.1058740615845,9,2,2,24,12,29,15,8,3,12,2,3,17,1,0,1949.1501983403843,-3470.443443395929,91.6349445314948,0,0,0,0,0,0
9.291662949999976,1981.3193359375,-3552.845703125,195.02459716796875,89.5998022622316,-1.0,-1.0,374.8910188674927,8,2,2,24,12,29,15,8,3,12,2,3,17,1,0,1981.3193525672064,-3552.8457623798636,89.5998022622316,0,0,0,0,0,0
9.499996199999957,1995.836669921875,-3632.311279296875,214.57144165039062,85.92809209853958,-1.0,-1.0,408.800745010376,8,2,2,24,12,31,15,8,3,12,2,3,18,1,0,1995.8367140260052,-3632.31135472155,85.92809209853958,0,0,0,0,0,0
9.708329449999939,2006.35205078125,-3724.154541015625,223.6537628173828,81.72182050455011,-1.0,-1.0,457.93399810791016,8,2,2,24,12,33,15,8,3,12,2,3,19,1,0,2006.3520335760447,-3724.1545343031503,81.72182050455011,0,0,0,0,0,0
9.874996049999924,2013.52587890625,-3803.204833984375,212.4414825439453,78.21945663326915,-1.0,-1.0,482.9279899597168,8,2,2,24,12,33,15,8,3,12,2,3,19,1,0,2013.525837658363,-3803.204948360744,78.21945663326915,0,0,0,0,0,0
10.083329299999905,2017.6793212890625,-3908.253662109375,216.61659240722656,72.54101311862843,-1.0,-1.0,507.61542320251465,8,2,2,24,12,35,15,8,3,12,2,3,20,1,0,2017.6793332801747,-3908.253699554891,72.54101311862843,0,0,0,0,0,0
10.291662549999886,2009.2127685546875,-4020.853759765625,228.27407836914062,66.51944205529526,-1.0,-1.0,538.4246349334717,9,2,2,24,12,37,15,8,3,12,2,3,21,1,0,2009.212745757636,-4020.85376698465,66.51944205529526,0,0,0,0,0,0
10.458329149999871,1993.65625,-4110.25830078125,235.27865600585938,62.330723697369116,-1.0,-1.0,538.7350559234619,9,2,3,24,12,39,15,8,3,12,2,3,22,1,0,1993.6562837029915,-4110.258432128617,62.330723697369116,0,0,0,0,0,0
10.666662399999852,1956.4591064453125,-4221.453125,241.78860473632812,57.85523152753161,-1.0,1.0,555.8940410614014,10,2,3,24,12,41,15,8,3,12,2,3,23,1,0,1956.4591150035646,-4221.453128140977,57.85523152753161,0,0,0,0,0,0
10.791662349999841,1932.5111083984375,-4289.6318359375,248.39511108398438,54.36131924304624,-1.0,1.0,570.9108829498291,10,2,3,24,12,41,15,8,3,12,2,3,23,1,0,1932.5111683168989,-4289.6316689233345,54.36131924304624,0,0,0,0,0,0
10.999995599999822,1887.62109375,-4403.5498046875,257.9793395996094,47.93540042215953,-1.0,1.0,595.1759815216064,10,2,3,24,12,43,16,8,3,12,2,3,24,1,0,1887.621105103512,-4403.549607626303,47.93540042215953,0,0,0,0,0,0
11.208328849999804,1829.6434326171875,-4514.92724609375,260.405517578125,40.53157600107678,-1.0,1.0,607.2467803955078,10,2,3,24,12,45,18,8,3,12,2,3,25,1,0,1829.643492285124,-4514.927301265007,40.53157600107678,0,0,0,0,0,0
11.374995449999789,1772.518310546875,-4599.2373046875,270.275634765625,34.22298137238651,-1.0,1.0,599.854326248169,10,2,3,24,12,47,20,8,3,12,2,3,26,1,0,1772.5182949582202,-4599.23740424662,34.22298137238651,0,0,0,0,0,0
