sim_time_s,pose_x_cm,pose_y_cm,pose_z_cm,yaw_deg,throttle_cmd,steer_cmd,speed_cm_s,near_rocks,near_bumps,near_craters,rock_attempts,rock_success,bump_attempts,bump_success,crater_attempts,crater_success,placed_rocks,placed_bumps,placed_craters,refresh_count,refresh_skipped_distance_gate,refresh_force,refresh_center_x_cm,refresh_center_y_cm,refresh_yaw_deg,refresh_rocks_near_before,refresh_bumps_near_before,refresh_craters_near_before,refresh_rocks_added,refresh_bumps_added,refresh_craters_added
0.7083330500000015,2017.7515869140625,-5114.35009765625,342.82940673828125,67.3998966865608,0.0,0.0,21.23689353466034,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2017.7515699293913,-5114.350111163041,67.3998966865608,0,0,0,0,0,0
0.8333330000000019,2018.2852783203125,-5111.98486328125,355.4320983886719,67.34040654940266,0.0,0.0,21.746650338172913,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2018.2852686945043,-5111.984931072612,67.34040654940266,0,0,0,0,0,0
0.9583329500000023,2019.229736328125,-5109.80908203125,357.4005432128906,67.32214878111019,0.0,0.0,20.81645280122757,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2019.229688584932,-5109.808898167754,67.32214878111019,0,0,0,0,0,0
1.041666250000002,2020.0389404296875,-5108.2490234375,353.0079040527344,67.32026100415821,0.0,0.0,20.530220866203308,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.03889345777,-5108.2489103230555,67.32026100415821,0,0,0,0,0,0
1.1666662000000008,2020.9351806640625,-5105.5,343.1194763183594,67.27836749729511,0.0,0.0,24.127675592899323,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2020.9351515245946,-5105.4998744437335,67.27836749729511,0,0,0,0,0,0
1.2916661499999995,2022.286865234375,-5102.1318359375,338.9238586425781,67.25447137577595,0.0,0.0,26.812651753425598,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2022.2868300586601,-5102.131795544608,67.25447137577595,0,0,0,0,0,0
1.4999993999999974,2025.1119384765625,-5096.86181640625,344.9742126464844,67.24373330886493,0.0,0.0,27.59290635585785,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2025.1119068329212,-5096.861628007857,67.24373330886493,0,0,0,0,0,0
1.7083326499999953,2027.3623046875,-5091.3681640625,348.1135559082031,67.21516354524235,0.0,0.0,28.90568971633911,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2027.3623287008497,-5091.368250122491,67.21516354524235,0,0,0,0,0,0
1.9583325499999928,2029.5545654296875,-5084.7529296875,343.1556091308594,67.11134259544524,0.0,0.0,31.266751885414124,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2029.5545113870332,-5084.752751058448,67.11134259544524,0,0,0,0,0,0
2.208332449999996,2031.0477294921875,-5077.77392578125,344.2430114746094,66.91934698069063,0.0,0.0,34.57409739494324,8,2,2,14,8,2,2,5,2,8,2,2,1,1,0,2031.0476923727674,-5077.773812760745,66.91934698069063,0,0,0,0,0,0
