step_idx	elapsed_s	attempted	trigger	planner_rebuilt	previous_path_points	raw_path_points	follow_path_points	status
0	0.000	0	none	0	649	0	649	not_attempted
1	0.458	0	none	0	649	0	649	not_attempted
2	0.791	0	none	0	649	0	649	not_attempted
3	1.124	0	none	0	649	0	649	not_attempted
4	1.462	0	none	0	649	0	649	not_attempted
5	1.750	0	none	0	649	0	649	not_attempted
6	2.035	0	none	0	649	0	649	not_attempted
7	2.344	0	none	0	649	0	649	not_attempted
8	2.635	0	none	0	649	0	649	not_attempted
9	2.919	0	none	0	649	0	649	not_attempted
10	3.255	0	none	0	649	0	649	not_attempted
11	3.555	0	none	0	649	0	649	not_attempted
12	3.843	0	none	0	649	0	649	not_attempted
13	4.130	0	none	0	649	0	649	not_attempted
14	4.420	0	none	0	649	0	649	not_attempted
15	4.696	0	none	0	649	0	649	not_attempted
16	4.975	0	none	0	649	0	649	not_attempted
17	5.253	0	none	0	649	0	649	not_attempted
18	5.554	0	none	0	649	0	649	not_attempted
19	5.841	0	none	0	649	0	649	not_attempted
20	6.124	0	none	0	649	0	649	not_attempted
21	6.419	0	none	0	649	0	649	not_attempted
22	6.713	0	none	0	649	0	649	not_attempted
23	7.038	0	none	0	649	0	649	not_attempted
24	7.320	0	none	0	649	0	649	not_attempted
25	7.592	0	none	0	649	0	649	not_attempted
26	7.872	0	none	0	649	0	649	not_attempted
27	8.149	1	lidar	0	649	86	648	replanned
28	8.497	0	none	0	648	0	648	not_attempted
29	8.780	0	none	0	648	0	648	not_attempted
30	9.073	0	none	0	648	0	648	not_attempted
31	9.434	0	none	0	648	0	648	not_attempted
32	9.726	0	none	0	648	0	648	not_attempted
33	10.006	0	none	0	648	0	648	not_attempted
34	10.287	0	none	0	648	0	648	not_attempted
35	10.619	0	none	0	648	0	648	not_attempted
36	10.932	0	none	0	648	0	648	not_attempted
37	11.210	0	none	0	648	0	648	not_attempted
38	11.505	0	none	0	648	0	648	not_attempted
39	11.800	0	none	0	648	0	648	not_attempted
40	12.081	0	none	0	648	0	648	not_attempted
41	12.399	0	none	0	648	0	648	not_attempted
42	12.685	0	none	0	648	0	648	not_attempted
43	12.972	0	none	0	648	0	648	not_attempted
44	13.264	0	none	0	648	0	648	not_attempted
45	13.580	0	none	0	648	0	648	not_attempted
46	13.896	0	none	0	648	0	648	not_attempted
47	14.210	0	none	0	648	0	648	not_attempted
48	14.507	0	none	0	648	0	648	not_attempted
49	14.789	0	none	0	648	0	648	not_attempted
50	15.105	0	none	0	648	0	648	not_attempted
51	15.409	0	none	0	648	0	648	not_attempted
52	15.705	0	none	0	648	0	648	not_attempted
53	15.988	0	none	0	648	0	648	not_attempted
54	16.278	0	none	0	648	0	648	not_attempted
55	16.561	1	lidar	0	648	84	653	replanned
56	16.871	0	none	0	653	0	653	not_attempted
57	17.161	0	none	0	653	0	653	not_attempted
58	17.462	0	none	0	653	0	653	not_attempted
59	17.775	0	none	0	653	0	653	not_attempted
60	18.057	0	none	0	653	0	653	not_attempted
61	18.407	0	none	0	653	0	653	not_attempted
62	18.691	0	none	0	653	0	653	not_attempted
63	18.987	0	none	0	653	0	653	not_attempted
64	19.266	0	none	0	653	0	653	not_attempted
65	19.599	0	none	0	653	0	653	not_attempted
66	19.880	0	none	0	653	0	653	not_attempted
67	20.161	0	none	0	653	0	653	not_attempted
68	20.497	0	none	0	653	0	653	not_attempted
69	20.781	0	none	0	653	0	653	not_attempted
70	21.069	0	none	0	653	0	653	not_attempted
71	21.362	0	none	0	653	0	653	not_attempted
72	21.664	0	none	0	653	0	653	not_attempted
73	21.990	0	none	0	653	0	653	not_attempted
74	22.274	0	none	0	653	0	653	not_attempted
75	22.559	0	none	0	653	0	653	not_attempted
76	22.837	0	none	0	653	0	653	not_attempted
77	23.150	0	none	0	653	0	653	not_attempted
78	23.472	0	none	0	653	0	653	not_attempted
79	23.779	0	none	0	653	0	653	not_attempted
80	24.079	0	none	0	653	0	653	not_attempted
81	24.405	1	lidar	0	653	86	653	replanned
82	24.744	0	none	0	653	0	653	not_attempted
83	25.025	0	none	0	653	0	653	not_attempted
84	25.304	0	none	0	653	0	653	not_attempted
85	25.609	0	none	0	653	0	653	not_attempted
86	25.894	0	none	0	653	0	653	not_attempted
87	26.185	0	none	0	653	0	653	not_attempted
88	26.492	0	none	0	653	0	653	not_attempted
89	26.777	0	none	0	653	0	653	not_attempted
90	27.061	0	none	0	653	0	653	not_attempted
91	27.347	1	lidar	0	653	91	658	replanned
92	27.676	0	none	0	658	0	658	not_attempted
93	27.990	0	none	0	658	0	658	not_attempted
94	28.289	0	none	0	658	0	658	not_attempted
95	28.589	1	lidar	0	658	92	659	replanned
96	28.916	0	none	0	659	0	659	not_attempted
97	29.200	1	lidar	0	659	93	665	replanned
98	29.691	0	none	0	665	0	665	not_attempted
99	30.092	0	none	0	665	0	665	not_attempted
100	30.454	0	none	0	665	0	665	not_attempted
101	30.754	0	none	0	665	0	665	not_attempted
102	31.116	0	none	0	665	0	665	not_attempted
103	31.519	1	lidar	0	665	99	687	replanned
104	31.891	0	none	0	687	0	687	not_attempted
105	32.314	0	none	0	687	0	687	not_attempted
