step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	ray_hit_world_x_cm	ray_hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	250.000	245.000	30.000	0.000	-2471.191	-8215.872	108	98	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	-2710.010	-7959.961	-91.400
0	0.000	1	front_left_frame_yaw_p20_pitch_n20	0	507.160	0	1	1	0	0.940	476.575	-163.467	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	20.000	-20.000	-2642.973	-8286.696	105	97	nan	nan	-2490.965	-8738.379	-1	-1	-2558.002	-8411.643	107	94	-2710.010	-7959.961	-91.400
0	0.000	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	sensor	325.000	0.000	0.000	0.000	-2717.950	-8284.864	103	97	nan	nan	nan	nan	-1	-1	nan	nan	-1	-1	-2710.010	-7959.961	-91.400
0	0.000	3	front_right_frame_yaw_n20_pitch_n20	0	501.300	0	1	1	0	0.940	471.068	-161.463	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	-20.000	-20.000	-2792.928	-8283.032	102	97	nan	nan	-2964.810	-8721.622	-1	-1	-2881.892	-8398.551	100	95	-2710.010	-7959.961	-91.400
0	0.000	4	front_right_wheel_hub_yaw_n30	1	649.950	0	1	1	0	1.000	649.950	9.992	0	front	0	0	nan	0	0	0	masked_hit	sensor	250.000	-245.000	-30.000	0.000	-2961.045	-8203.900	98	99	nan	nan	-3299.675	-8758.666	-1	-1	-3048.640	-8514.726	97	92	-2710.010	-7959.961	-91.400
0	0.000	5	front_left_frame_pitch_n25	0	405.600	0	1	1	0	0.906	367.598	-161.422	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	75.000	0.000	-25.000	-2642.973	-8286.696	105	97	nan	nan	-2651.954	-8654.185	-1	-1	-2718.991	-8327.450	103	96	-2710.010	-7959.961	-91.400
0	0.000	6	front_right_frame_pitch_n25	0	404.120	0	1	1	0	0.906	366.257	-160.797	1	front	0	0	nan	0	0	0	sensor_disabled	sensor	325.000	-75.000	0.000	-25.000	-2792.928	-8283.032	102	97	nan	nan	-2801.876	-8649.179	-1	-1	-2718.958	-8326.109	103	96	-2710.010	-7959.961	-91.400
0	0.000	7	left_mid_frame_left_pitch_n20	0	426.710	0	1	1	0	0.940	400.976	-135.952	1	left	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	235.000	90.000	-20.000	-2476.057	-8005.691	108	103	nan	nan	-2075.201	-8015.487	-1	-1	-2309.153	-7969.758	112	103	-2710.010	-7959.961	-91.400
0	0.000	8	right_mid_frame_right_pitch_n20	0	438.500	0	1	1	0	0.940	412.055	-139.984	1	right	0	0	nan	0	0	0	sensor_disabled	sensor	40.000	-235.000	-90.000	-20.000	-2945.917	-7994.207	99	103	nan	nan	-3357.849	-7984.140	-1	-1	-3121.942	-7949.894	95	104	-2710.010	-7959.961	-91.400
0	0.000	9	rear_left_wheel_hub_back_yaw_p40	1	696.090	0	1	1	0	1.000	696.090	9.992	0	rear	0	0	nan	0	0	0	masked_hit	sensor	-215.000	270.000	140.000	0.000	-2434.837	-7751.622	109	108	nan	nan	-1974.505	-7229.477	-1	-1	-2249.677	-7437.816	113	114	-2710.010	-7959.961	-91.400
