step_idx	elapsed_s	status	reverse_active	path_reverse_active	stuck_detection_armed	planner_rebuilt	replan_attempted	raw_path_points	follow_path_points	active_path_points	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_throttle	telemetry_steering	telemetry_speed	telemetry_brakes	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_x_cm	goal_y_cm	goal_dist_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	waypoint_idx	waypoint_distance_cm	waypoint_distance_avg_cm	path_heading_error_deg	throttle_cmd	steering_cmd	new_lidar_obstacles	stuck_obstacles_added	obstacle_total
16	4.975	Running	0	0	1	0	0	0	649	642	-5694.100	-10171.601	1440.100	183.100	-2710.010	-7970.020	9.992	-93.100	0.000	0.000	18.000	1.000	0.700	0	866.200	0.000	0.000	0.000	-6710.010	-11959.961	5649.746	-3063.563	-8313.514	104	103	96	96	58	492.939	440.522	-45.505	18.000	-1.000	0	0	0
17	5.253	Running	0	0	1	0	0	0	649	640	-5694.200	-10171.700	1440.100	184.300	-2720.020	-7979.980	9.992	-94.300	0.141	14.121	18.000	1.000	0.900	0	866.300	0.100	14.121	0.000	-6710.010	-11959.961	5635.625	-3073.573	-8323.524	103	103	96	96	58	492.973	443.436	-44.287	18.000	-1.000	0	0	0
18	5.554	Running	0	0	1	0	0	0	649	640	-5694.200	-10171.700	1440.100	184.300	-2720.020	-7979.980	9.992	-94.300	0.000	0.000	18.000	1.000	0.900	0	866.300	0.000	0.000	0.000	-6710.010	-11959.961	5635.625	-3073.573	-8323.524	103	103	96	96	58	492.973	446.043	-44.287	18.000	-1.000	0	0	0
19	5.841	Running	0	0	1	0	0	0	649	640	-5694.200	-10171.700	1440.100	184.300	-2720.020	-7979.980	9.992	-94.300	0.000	0.000	18.000	1.000	0.900	0	866.300	0.000	0.000	0.000	-6710.010	-11959.961	5635.625	-3073.573	-8323.524	103	103	96	96	58	492.973	448.389	-44.287	18.000	-1.000	0	0	0
20	6.124	Running	0	0	1	0	0	0	649	640	-5694.200	-10171.700	1440.100	184.300	-2720.020	-7979.980	9.992	-94.300	0.000	0.000	18.000	1.000	0.900	0	866.300	0.000	0.000	0.000	-6710.010	-11959.961	5635.625	-3073.573	-8323.524	103	103	96	96	58	492.973	450.512	-44.287	18.000	-1.000	0	0	0
21	6.419	Running	0	0	1	0	0	0	649	639	-5694.200	-10171.800	1440.100	185.800	-2720.020	-7989.942	9.992	-95.800	0.100	9.961	18.000	1.000	1.100	0	866.400	0.100	9.961	0.000	-6710.010	-11959.961	5628.595	-3073.573	-8323.524	103	103	96	96	57	486.084	452.129	-46.797	18.000	-1.000	0	0	0
22	6.713	Running	0	0	1	0	0	0	649	639	-5694.200	-10171.800	1440.100	185.800	-2720.020	-7989.942	9.992	-95.800	0.000	0.000	18.000	1.000	1.100	0	866.400	0.000	0.000	0.000	-6710.010	-11959.961	5628.595	-3073.573	-8323.524	103	103	96	96	57	486.084	453.605	-46.797	18.000	-1.000	0	0	0
23	7.038	Running	0	0	1	0	0	0	649	639	-5694.200	-10171.800	1440.100	185.800	-2720.020	-7989.942	9.992	-95.800	0.000	0.000	18.000	1.000	1.100	0	866.400	0.000	0.000	0.000	-6710.010	-11959.961	5628.595	-3073.573	-8323.524	103	103	96	96	57	486.084	454.959	-46.797	18.000	-1.000	0	0	0
24	7.320	Running	0	0	1	0	0	0	649	638	-5694.300	-10171.900	1440.100	187.500	-2730.029	-8000.000	9.992	-97.500	0.142	14.191	18.000	1.000	1.300	0	866.500	0.100	14.191	0.000	-6710.010	-11959.961	5614.404	-3083.583	-8333.534	103	103	96	96	57	486.050	456.202	-45.118	18.000	-1.000	0	0	0
25	7.592	Running	0	0	1	0	0	0	649	638	-5694.300	-10171.900	1440.100	187.500	-2730.029	-8000.000	9.992	-97.500	0.000	0.000	18.000	1.000	1.300	0	866.500	0.000	0.000	0.000	-6710.010	-11959.961	5614.404	-3083.583	-8333.534	103	103	96	96	57	486.050	457.350	-45.118	18.000	-1.000	0	0	0
26	7.872	Running	0	0	1	0	0	0	649	638	-5694.300	-10171.900	1440.100	187.500	-2730.029	-8000.000	9.992	-97.500	0.000	0.000	18.000	1.000	1.300	0	866.500	0.000	0.000	0.000	-6710.010	-11959.961	5614.404	-3083.583	-8333.534	103	103	96	96	57	486.050	458.413	-45.118	18.000	-1.000	0	0	0
27	8.149	Obstacle hits: +1	0	0	1	0	1	86	648	648	-5694.400	-10172.101	1440.100	189.500	-2739.990	-8020.020	9.992	-99.500	0.224	22.361	18.000	1.000	1.500	0	866.700	0.200	22.361	0.000	-6710.010	-11959.961	5593.227	-3156.794	-8156.745	103	102	95	100	54	438.656	457.708	-98.491	18.000	-1.000	1	0	1
28	8.497	Running	0	0	1	0	0	0	648	648	-5694.400	-10172.101	1440.100	189.500	-2739.990	-8020.020	9.992	-99.500	0.000	0.000	18.000	1.000	1.500	0	866.700	0.000	0.000	0.000	-6710.010	-11959.961	5593.227	-3156.794	-8156.745	103	102	95	100	54	438.656	457.051	-98.491	18.000	-1.000	0	0	1
29	8.780	Running	0	0	1	0	0	0	648	648	-5694.400	-10172.101	1440.100	189.500	-2739.990	-8020.020	9.992	-99.500	0.000	0.000	18.000	1.000	1.500	0	866.700	0.000	0.000	0.000	-6710.010	-11959.961	5593.227	-3156.794	-8156.745	103	102	95	100	54	438.656	456.438	-98.491	18.000	-1.000	0	0	1
30	9.073	Running	0	0	1	0	0	0	648	648	-5694.400	-10172.101	1440.100	189.500	-2739.990	-8020.020	9.992	-99.500	0.000	0.000	18.000	1.000	1.500	0	866.700	0.000	0.000	0.000	-6710.010	-11959.961	5593.227	-3156.794	-8156.745	103	102	95	100	54	438.656	455.864	-98.491	18.000	-1.000	0	0	1
31	9.434	Running	0	0	1	0	0	0	648	649	-5694.500	-10172.300	1440.100	192.000	-2750.000	-8039.942	9.992	-102.000	0.223	22.295	18.000	1.000	1.700	0	866.900	0.200	22.295	0.000	-6710.010	-11959.961	5572.094	-3141.029	-8140.980	103	102	95	100	52	403.872	454.239	-114.007	18.000	-1.000	0	0	1
32	9.726	Running	0	0	1	0	0	0	648	649	-5694.500	-10172.300	1440.100	192.000	-2750.000	-8039.942	9.992	-102.000	0.000	0.000	18.000	1.000	1.700	0	866.900	0.000	0.000	0.000	-6710.010	-11959.961	5572.094	-3141.029	-8140.980	103	102	95	100	52	403.872	452.713	-114.007	18.000	-1.000	0	0	1
33	10.006	Running	0	0	1	0	0	0	648	649	-5694.500	-10172.300	1440.100	192.000	-2750.000	-8039.942	9.992	-102.000	0.000	0.000	18.000	1.000	1.700	0	866.900	0.000	0.000	0.000	-6710.010	-11959.961	5572.094	-3141.029	-8140.980	103	102	95	100	52	403.872	451.277	-114.007	18.000	-1.000	0	0	1
34	10.287	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.600	-10172.400	1440.100	194.500	-2760.010	-8050.000	9.992	-104.500	0.142	14.191	18.000	1.000	1.900	0	867.100	0.200	14.191	0.000	-6710.010	-11959.961	5557.904	-3131.303	-8131.254	103	102	95	100	51	380.080	449.242	-126.916	-18.000	1.000	0	0	1
35	10.619	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.600	-10172.400	1440.100	194.500	-2760.010	-8050.000	9.992	-104.500	0.000	0.000	-18.000	-1.000	1.900	0	867.100	0.000	0.000	0.000	-6710.010	-11959.961	5557.904	-3131.303	-8131.254	103	102	95	100	51	380.080	447.321	-126.916	-18.000	1.000	0	0	1
36	10.932	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.600	-10172.400	1440.100	194.500	-2760.010	-8050.000	9.992	-104.500	0.000	0.000	-18.000	-1.000	1.900	0	867.100	0.000	0.000	0.000	-6710.010	-11959.961	5557.904	-3131.303	-8131.254	103	102	95	100	51	380.080	445.504	-126.916	-18.000	1.000	0	0	1
37	11.210	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.700	-10172.601	1440.100	197.300	-2770.020	-8070.020	9.992	-107.300	0.224	22.382	-18.000	-1.000	2.100	0	867.300	0.200	22.382	0.000	-6710.010	-11959.961	5536.711	-3115.552	-8115.504	102	101	95	100	48	348.514	442.951	-149.720	-18.000	1.000	0	0	1
38	11.505	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.700	-10172.601	1440.100	197.300	-2770.020	-8070.020	9.992	-107.300	0.000	0.000	-18.000	-1.000	2.100	0	867.300	0.000	0.000	0.000	-6710.010	-11959.961	5536.711	-3115.552	-8115.504	102	101	95	100	48	348.514	440.530	-149.720	-18.000	1.000	0	0	1
39	11.800	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.700	-10172.601	1440.100	197.300	-2770.020	-8070.020	9.992	-107.300	0.000	0.000	-18.000	-1.000	2.100	0	867.300	0.000	0.000	0.000	-6710.010	-11959.961	5536.711	-3115.552	-8115.504	102	101	95	100	48	348.514	438.230	-149.720	-18.000	1.000	0	0	1
40	12.081	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.700	-10172.601	1440.100	197.300	-2770.020	-8070.020	9.992	-107.300	0.000	0.000	-18.000	-1.000	2.100	0	867.300	0.000	0.000	0.000	-6710.010	-11959.961	5536.711	-3115.552	-8115.504	102	101	95	100	48	348.514	436.041	-149.720	-18.000	1.000	0	0	1
41	12.399	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10172.900	1440.100	197.200	-2780.029	-8100.000	9.992	-107.200	0.316	31.607	-18.000	-1.000	1.900	0	867.600	0.300	31.607	0.000	-6710.010	-11959.961	5508.543	-3093.549	-8093.500	102	101	96	101	45	313.587	433.126	-171.963	-18.000	1.000	0	0	1
42	12.685	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10172.900	1440.100	197.200	-2780.029	-8100.000	9.992	-107.200	0.000	0.000	-18.000	-1.000	1.900	0	867.600	0.000	0.000	0.000	-6710.010	-11959.961	5508.543	-3093.549	-8093.500	102	101	96	101	45	313.587	430.346	-171.963	-18.000	1.000	0	0	1
43	12.972	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10172.900	1440.100	197.200	-2780.029	-8100.000	9.992	-107.200	0.000	0.000	-18.000	-1.000	1.900	0	867.600	0.000	0.000	0.000	-6710.010	-11959.961	5508.543	-3093.549	-8093.500	102	101	96	101	45	313.587	427.692	-171.963	-18.000	1.000	0	0	1
44	13.264	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.101	1440.100	195.300	-2780.029	-8120.020	9.992	-105.300	0.200	20.020	-18.000	-1.000	1.400	0	867.800	0.200	20.020	0.000	-6710.010	-11959.961	5494.533	-3080.626	-8080.577	102	100	96	101	43	303.173	424.925	179.541	-18.000	1.000	0	0	1
45	13.580	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.101	1440.100	195.300	-2780.029	-8120.020	9.992	-105.300	0.000	0.000	-18.000	-1.000	1.400	0	867.800	0.000	0.000	0.000	-6710.010	-11959.961	5494.533	-3080.626	-8080.577	102	100	96	101	43	303.173	422.278	179.541	-18.000	1.000	0	0	1
46	13.896	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.101	1440.100	195.300	-2780.029	-8120.020	9.992	-105.300	0.000	0.000	-18.000	-1.000	1.400	0	867.800	0.000	0.000	0.000	-6710.010	-11959.961	5494.533	-3080.626	-8080.577	102	100	96	101	43	303.173	419.744	179.541	-18.000	1.000	0	0	1
47	14.210	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.200	1440.100	193.300	-2780.029	-8129.980	9.992	-103.300	0.100	9.961	-18.000	-1.000	1.100	0	867.900	0.100	9.961	0.000	-6710.010	-11959.961	5487.577	-3074.046	-8073.997	102	100	96	101	42	299.299	417.235	174.668	-18.000	1.000	0	0	1
48	14.507	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.200	1440.100	193.300	-2780.029	-8129.980	9.992	-103.300	0.000	0.000	-18.000	-1.000	1.100	0	867.900	0.000	0.000	0.000	-6710.010	-11959.961	5487.577	-3074.046	-8073.997	102	100	96	101	42	299.299	414.828	174.668	-18.000	1.000	0	0	1
49	14.789	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.200	1440.100	193.300	-2780.029	-8129.980	9.992	-103.300	0.000	0.000	-18.000	-1.000	1.100	0	867.900	0.000	0.000	0.000	-6710.010	-11959.961	5487.577	-3074.046	-8073.997	102	100	96	101	42	299.299	412.517	174.668	-18.000	1.000	0	0	1
50	15.105	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.200	1440.100	193.300	-2780.029	-8129.980	9.992	-103.300	0.000	0.000	-18.000	-1.000	1.100	0	867.900	0.000	0.000	0.000	-6710.010	-11959.961	5487.577	-3074.046	-8073.997	102	100	96	101	42	299.299	410.298	174.668	-18.000	1.000	0	0	1
51	15.409	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.300	1440.100	192.000	-2780.029	-8139.942	9.992	-102.000	0.100	9.961	-18.000	-1.000	0.800	0	868.000	0.100	9.961	0.000	-6710.010	-11959.961	5480.629	-3067.395	-8067.346	102	100	96	101	41	296.394	408.107	173.537	-18.000	1.000	0	0	1
52	15.705	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.300	1440.100	192.000	-2780.029	-8139.942	9.992	-102.000	0.000	0.000	-18.000	-1.000	0.800	0	868.000	0.000	0.000	0.000	-6710.010	-11959.961	5480.629	-3067.395	-8067.346	102	100	96	101	41	296.394	405.999	173.537	-18.000	1.000	0	0	1
53	15.988	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.800	-10173.300	1440.100	192.000	-2780.029	-8139.942	9.992	-102.000	0.000	0.000	-18.000	-1.000	0.800	0	868.000	0.000	0.000	0.000	-6710.010	-11959.961	5480.629	-3067.395	-8067.346	102	100	96	101	41	296.394	403.970	173.537	-18.000	1.000	0	0	1
54	16.278	Running: path-reverse	0	1	1	0	0	0	648	649	-5694.700	-10173.400	1440.100	191.000	-2770.020	-8150.000	9.992	-101.000	0.142	14.191	-18.000	-1.000	0.500	0	868.100	0.100	14.191	0.000	-6710.010	-11959.961	5480.814	-3062.463	-8062.414	102	100	96	101	40	305.278	402.175	177.991	-18.000	1.000	0	0	1
55	16.561	Obstacle hits: +1	0	1	1	0	1	84	653	653	-5694.700	-10173.400	1440.100	191.000	-2770.020	-8150.000	9.992	-101.000	0.000	0.000	-18.000	-1.000	0.500	0	868.100	0.000	0.000	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	401.881	-124.008	-18.000	1.000	1	0	2
56	16.871	Running: path-reverse	0	1	1	0	0	0	653	653	-5694.700	-10173.400	1440.100	191.000	-2770.020	-8150.000	9.992	-101.000	0.000	0.000	-18.000	-1.000	0.500	0	868.100	0.000	0.000	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	401.598	-124.008	-18.000	1.000	0	0	2
57	17.161	Running: path-reverse	0	1	1	0	0	0	653	653	-5694.700	-10173.400	1440.100	191.000	-2770.020	-8150.000	9.992	-101.000	0.000	0.000	-18.000	-1.000	0.500	0	868.100	0.000	0.000	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	401.324	-124.008	-18.000	1.000	0	0	2
58	17.462	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.500	-2770.020	-8159.961	9.992	-100.500	0.100	9.961	-18.000	-1.000	0.300	0	868.200	0.100	9.961	0.000	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	400.983	-127.951	-18.000	1.000	0	0	2
59	17.775	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.500	-2770.020	-8159.961	9.992	-100.500	0.000	0.000	-18.000	-1.000	0.300	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	400.654	-127.951	-18.000	1.000	0	0	2
60	18.057	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.500	-2770.020	-8159.961	9.992	-100.500	0.000	0.000	-18.000	-1.000	0.300	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	400.335	-127.951	-18.000	1.000	0	0	2
61	18.407	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.300	-2770.020	-8159.961	9.992	-100.300	0.000	0.000	-18.000	-1.000	0.000	0	868.200	0.000	0.000	0.350	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	400.027	-128.151	-18.000	1.000	0	0	2
62	18.691	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.300	-2770.020	-8159.961	9.992	-100.300	0.000	0.000	-18.000	-1.000	0.000	0	868.200	0.000	0.000	0.634	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	399.729	-128.151	-18.000	1.000	0	0	2
63	18.987	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.300	-2770.020	-8159.961	9.992	-100.300	0.000	0.000	-18.000	-1.000	0.000	0	868.200	0.000	0.000	0.931	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	399.439	-128.151	-18.000	1.000	0	0	2
64	19.266	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.500	-2770.020	-8159.961	9.992	-100.500	0.000	0.000	-18.000	-1.000	-0.200	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	399.159	-127.951	-18.000	1.000	0	0	2
65	19.599	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.500	-2770.020	-8159.961	9.992	-100.500	0.000	0.000	-18.000	-1.000	-0.200	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	398.887	-127.951	-18.000	1.000	0	0	2
66	19.880	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.700	-10173.500	1440.100	190.500	-2770.020	-8159.961	9.992	-100.500	0.000	0.000	-18.000	-1.000	-0.200	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5473.895	-3145.794	-8095.746	102	100	95	101	53	381.222	398.624	-127.951	-18.000	1.000	0	0	2
67	20.161	Running: path-reverse	0	1	1	0	0	0	653	653	-5694.700	-10173.400	1440.100	191.100	-2770.020	-8150.000	9.992	-101.100	0.100	9.961	-18.000	-1.000	-0.400	0	868.200	0.000	9.961	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	398.434	-123.908	-18.000	1.000	0	0	2
68	20.497	Running: path-reverse	0	1	1	0	0	0	653	653	-5694.700	-10173.400	1440.100	191.100	-2770.020	-8150.000	9.992	-101.100	0.000	0.000	-18.000	-1.000	-0.400	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	398.250	-123.908	-18.000	1.000	0	0	2
69	20.781	Running: path-reverse	0	1	1	0	0	0	653	653	-5694.700	-10173.400	1440.100	191.100	-2770.020	-8150.000	9.992	-101.100	0.000	0.000	-18.000	-1.000	-0.400	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	398.071	-123.908	-18.000	1.000	0	0	2
70	21.069	Running: path-reverse	0	1	1	0	0	0	653	653	-5694.700	-10173.400	1440.100	191.100	-2770.020	-8150.000	9.992	-101.100	0.000	0.000	-18.000	-1.000	-0.400	0	868.200	0.000	0.000	0.000	-6710.010	-11959.961	5480.814	-3152.838	-8102.789	102	100	95	101	53	385.718	397.897	-123.908	-18.000	1.000	0	0	2
71	21.362	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.800	-10173.400	1440.100	191.900	-2780.029	-8150.000	9.992	-101.900	0.100	10.010	-18.000	-1.000	-0.700	0	868.300	0.100	10.010	0.000	-6710.010	-11959.961	5473.623	-3152.836	-8102.788	102	100	95	101	54	375.785	397.590	-126.696	-18.000	1.000	0	0	2
72	21.664	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.800	-10173.400	1440.100	191.900	-2780.029	-8150.000	9.992	-101.900	0.000	0.000	-18.000	-1.000	-0.700	0	868.300	0.000	0.000	0.000	-6710.010	-11959.961	5473.623	-3152.836	-8102.788	102	100	95	101	54	375.785	397.291	-126.696	-18.000	1.000	0	0	2
73	21.990	Running: path-reverse	0	1	1	0	0	0	653	654	-5694.800	-10173.400	1440.100	191.900	-2780.029	-8150.000	9.992	-101.900	0.000	0.000	-18.000	-1.000	-0.700	0	868.300	0.000	0.000	0.000	-6710.010	-11959.961	5473.623	-3152.836	-8102.788	102	100	95	101	54	375.785	397.000	-126.696	-18.000	1.000	0	0	2
