step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
0	0.000	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
1	0.366	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
2	0.646	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
3	0.922	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
4	1.201	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
5	1.481	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
6	1.751	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
7	2.020	0	front_left_wheel_hub_yaw_p30	0.000	0	545.000	929.980	108	99	300.000	1179.980	-90.000
8	2.299	0	front_left_wheel_hub_yaw_p30	0.000	0	542.809	927.852	108	98	300.000	1179.980	-90.500
9	2.571	0	front_left_wheel_hub_yaw_p30	0.000	0	542.809	927.852	108	98	300.000	1179.980	-90.500
10	2.864	0	front_left_wheel_hub_yaw_p30	0.000	0	542.809	927.852	108	98	300.000	1179.980	-90.500
11	3.136	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
12	3.446	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
13	3.751	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
14	4.080	0	front_left_wheel_hub_yaw_p30	0.000	0	538.819	914.108	108	98	300.000	1170.020	-91.400
18	5.162	0	front_left_wheel_hub_yaw_p30	0.000	0	516.023	882.728	108	98	289.990	1150.000	-94.200
19	5.431	0	front_left_wheel_hub_yaw_p30	0.000	0	516.023	882.728	108	98	289.990	1150.000	-94.200
20	5.699	0	front_left_wheel_hub_yaw_p30	0.000	0	516.023	882.728	108	98	289.990	1150.000	-94.200
